phase,variant,checkpoint_name,decode_mode,metric_name,case_metric_rows,case_count,dice_mean,hd95_mean,hd95_worst,remote_fp_mean,status
d1_spatial_br2,m10_d1_spatial_br2_formal,checkpoint_validation_step_5000,argmax,myops_edema,44,44,0.6685437609918353,58.50685118051863,217.79068413508307,29.59090909090909,RUNTIME_METRICS
d1_spatial_br2,m10_d1_spatial_br2_formal,checkpoint_validation_step_5000,pathology_aware,myops_scar,44,44,0.21271000472200072,103.05193362354169,195.05079219923596,16.613636363636363,RUNTIME_METRICS
d1_spatial_br2,m10_d1_spatial_br2_formal,checkpoint_validation_step_5000,pathology_aware,myops_edema,44,44,0.6772807360756101,58.26419790427856,217.69172166159865,29.59090909090909,RUNTIME_METRICS
d1_spatial_br2,m10_d1_spatial_br2_formal,checkpoint_validation_step_6664,argmax,myops_scar,44,44,0.20214490778127167,103.43853784580057,197.1343422101735,14.659090909090908,RUNTIME_METRICS
d1_spatial_br2,m10_d1_spatial_br2_formal,checkpoint_validation_step_6664,argmax,myops_edema,44,44,0.671874485482665,64.45947450381634,263.0047671345401,35.93181818181818,RUNTIME_METRICS
d1_spatial_br2,m10_d1_spatial_br2_formal,checkpoint_validation_step_6664,pathology_aware,myops_scar,44,44,0.22576271304367096,102.96401621359061,197.12735654011027,14.795454545454545,RUNTIME_METRICS
d1_spatial_br2,m10_d1_spatial_br2_formal,checkpoint_validation_step_6664,pathology_aware,myops_edema,44,44,0.6768890887864679,64.31835188923685,262.93314633570606,36.77272727272727,RUNTIME_METRICS
d1_spatial_br2,m10_d1_spatial_br2_formal,checkpoint_validation_step_8330,argmax,myops_scar,44,44,0.19638584943295562,125.21027064971257,228.6538288848358,23.704545454545453,RUNTIME_METRICS
d1_spatial_br2,m10_d1_spatial_br2_formal,checkpoint_validation_step_8330,argmax,myops_edema,44,44,0.6765776480548159,57.71012093015614,212.75881206525676,32.45454545454545,RUNTIME_METRICS
d1_spatial_br2,m10_d1_spatial_br2_formal,checkpoint_validation_step_8330,pathology_aware,myops_scar,44,44,0.2182164035408788,124.99578224007327,228.29397192986931,23.954545454545453,RUNTIME_METRICS
d1_spatial_br2,m10_d1_spatial_br2_formal,checkpoint_validation_step_8330,pathology_aware,myops_edema,44,44,0.68323873364561,57.63337335659264,212.03274778048672,38.77272727272727,RUNTIME_METRICS
d1_spatial_br2,m10_d1_spatial_br2_formal,checkpoint_validation_step_9996,argmax,myops_scar,44,44,0.1852605007459734,134.05566198244085,241.15011112343873,42.20454545454545,RUNTIME_METRICS
d1_spatial_br2,m10_d1_spatial_br2_formal,checkpoint_validation_step_9996,argmax,myops_edema,44,44,0.6678939230056916,60.86143871344159,216.42812258989076,67.75,RUNTIME_METRICS
d1_spatial_br2,m10_d1_spatial_br2_formal,checkpoint_validation_step_9996,pathology_aware,myops_scar,44,44,0.20444300987446057,133.94338112825486,241.06432614028813,43.09090909090909,RUNTIME_METRICS
d1_spatial_br2,m10_d1_spatial_br2_formal,checkpoint_validation_step_9996,pathology_aware,myops_edema,44,44,0.6714318596012032,60.95090777027167,215.98936930641835,73.1590909090909,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_best,argmax,myops_scar,44,44,0.4150027677107442,58.74924624559678,223.55848974322973,7.0,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_best,argmax,myops_edema,44,44,0.7018338989253056,60.52724140651808,226.25787826734106,39.47727272727273,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_best,pathology_aware,myops_scar,44,44,0.4284574211511209,59.070929986464485,223.2437668695264,7.545454545454546,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_best,pathology_aware,myops_edema,44,44,0.7034893200422861,60.55436648795018,225.81020774563567,39.90909090909091,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_final,argmax,myops_scar,44,44,0.41294912472435996,49.52578104648934,199.81579666747564,4.954545454545454,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_final,argmax,myops_edema,44,44,0.7011592819278882,61.64657533065265,239.3980085141648,48.79545454545455,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_final,pathology_aware,myops_scar,44,44,0.42312292780512134,50.44746420737644,199.95227442414807,5.863636363636363,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_final,pathology_aware,myops_edema,44,44,0.7018321678578928,61.567814798282306,238.82491576761032,49.09090909090909,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_11662,argmax,myops_scar,44,44,0.2264610496564549,111.9325142485333,193.4010519629128,23.795454545454547,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_11662,argmax,myops_edema,44,44,0.6743144077871219,58.64374152185697,216.02009823016414,54.22727272727273,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_11662,pathology_aware,myops_scar,44,44,0.242970617715884,110.6890199361933,193.3300741423028,24.386363636363637,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_11662,pathology_aware,myops_edema,44,44,0.6757738700694785,58.821644696443585,216.24119879840453,61.95454545454545,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_13328,argmax,myops_scar,44,44,0.23037445237170615,113.80204982795533,218.59003655233153,22.977272727272727,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_13328,argmax,myops_edema,44,44,0.6736546824809264,57.51515725136155,214.26353374181687,52.02272727272727,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_13328,pathology_aware,myops_scar,44,44,0.25750761338701844,115.76959841080922,218.52941884425667,23.75,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_13328,pathology_aware,myops_edema,44,44,0.6784581260753144,57.73656998994966,214.43268681891865,55.47727272727273,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_14994,argmax,myops_scar,44,44,0.23654744596650346,116.71035899179311,199.66956902893082,23.84090909090909,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_14994,argmax,myops_edema,44,44,0.6807759273252467,57.2993132490171,203.10506458267633,46.75,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_14994,pathology_aware,myops_scar,44,44,0.2572577967091776,117.61071901951306,198.21405862119366,24.40909090909091,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_14994,pathology_aware,myops_edema,44,44,0.6845227340914469,57.685479445649094,204.00595366709746,49.84090909090909,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_15000,argmax,myops_scar,44,44,0.21791167343306528,110.9436191911687,203.018492864508,21.0,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_15000,argmax,myops_edema,44,44,0.6776285947653449,57.914129444051355,212.87654371045988,59.77272727272727,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_15000,pathology_aware,myops_scar,44,44,0.2407016680423661,110.49038087858503,202.12905014715872,21.568181818181817,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_15000,pathology_aware,myops_edema,44,44,0.6800364431453085,58.13237286260499,212.59092161048346,64.27272727272727,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_1666,argmax,myops_scar,44,44,0.1373568444912915,118.91558488992824,210.61375166193574,15.818181818181818,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_1666,argmax,myops_edema,44,44,0.6842662234123522,51.090806213706294,184.82441010010362,9.931818181818182,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_1666,pathology_aware,myops_scar,44,44,0.16586741096748447,118.83547222456038,210.58447426387787,15.840909090909092,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_1666,pathology_aware,myops_edema,44,44,0.7003935993636866,50.69489652345289,184.48493556422073,9.863636363636363,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_16660,argmax,myops_scar,44,44,0.3788029897130102,64.0055905712731,212.7049041291037,12.909090909090908,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_16660,argmax,myops_edema,44,44,0.6953330613980735,57.708950864107834,242.35321255865608,38.86363636363637,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_16660,pathology_aware,myops_scar,44,44,0.3962035480926996,63.265770693372765,212.68016301727786,13.613636363636363,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_16660,pathology_aware,myops_edema,44,44,0.6967126172155262,57.740106772649504,241.83184644897923,40.59090909090909,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_18326,argmax,myops_scar,44,44,0.4033683981732086,80.47287773275039,219.98609715857856,29.545454545454547,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_18326,argmax,myops_edema,44,44,0.6947296546123033,64.8687193810583,277.0913265763614,46.02272727272727,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_18326,pathology_aware,myops_scar,44,44,0.41372317870929565,79.20308877077979,219.93686085172618,30.068181818181817,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_18326,pathology_aware,myops_edema,44,44,0.6958631072506818,66.16319541518517,277.679756696955,50.20454545454545,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_19992,argmax,myops_scar,44,44,0.401465261235459,82.61284694546787,207.61711174561992,15.727272727272727,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_19992,argmax,myops_edema,44,44,0.6984502261926571,53.150592889317686,187.47003505920938,38.65909090909091,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_19992,pathology_aware,myops_scar,44,44,0.4070927229460434,84.0388185383482,207.5439415428956,17.5,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_19992,pathology_aware,myops_edema,44,44,0.7007299406070134,53.28323782113841,188.88151769056248,40.06818181818182,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_21658,argmax,myops_scar,44,44,0.4196657620638015,54.19004466769225,220.16029916862178,20.75,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_21658,argmax,myops_edema,44,44,0.6876443250664279,61.97672340090622,279.8228125930458,51.84090909090909,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_21658,pathology_aware,myops_scar,44,44,0.4246572551787944,56.95322628652253,220.95883711895868,22.363636363636363,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_21658,pathology_aware,myops_edema,44,44,0.6897194604946543,62.02142058460602,278.7825833976685,52.81818181818182,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_22500,argmax,myops_scar,44,44,0.4008957967980127,66.0245513485357,220.58577468054324,12.386363636363637,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_22500,argmax,myops_edema,44,44,0.7004648593825685,61.471190460275686,249.3569112540692,40.84090909090909,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_22500,pathology_aware,myops_scar,44,44,0.41069219931531936,67.11687744667111,220.39948904596972,13.704545454545455,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_22500,pathology_aware,myops_edema,44,44,0.7017809776649485,61.52527256209714,248.70673508601897,41.81818181818182,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_23324,argmax,myops_scar,44,44,0.3995578848088243,71.91308072021452,221.51059387930076,10.840909090909092,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_23324,argmax,myops_edema,44,44,0.6991512825680231,64.78468196819941,266.69126868471704,46.70454545454545,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_23324,pathology_aware,myops_scar,44,44,0.41678370169151824,71.69715924985053,221.41452880098572,11.704545454545455,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_23324,pathology_aware,myops_edema,44,44,0.7004938286991967,65.14048819762637,273.55307771632334,47.93181818181818,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_24990,argmax,myops_scar,44,44,0.4231049463679074,61.854830224140926,223.91111053610584,7.704545454545454,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_24990,argmax,myops_edema,44,44,0.7005044219910042,61.015379263527684,227.4001515719593,43.02272727272727,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_24990,pathology_aware,myops_scar,44,44,0.43507674024387827,61.816336733147224,223.60419318080255,8.204545454545455,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_24990,pathology_aware,myops_edema,44,44,0.7022995659014925,60.890203843385855,226.66879008884007,43.43181818181818,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_25000,argmax,myops_scar,44,44,0.4150027677107442,58.74924624559678,223.55848974322973,7.0,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_25000,argmax,myops_edema,44,44,0.7018338989253056,60.52724140651808,226.25787826734106,39.47727272727273,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_25000,pathology_aware,myops_scar,44,44,0.4284574211511209,59.070929986464485,223.2437668695264,7.545454545454546,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_25000,pathology_aware,myops_edema,44,44,0.7034893200422861,60.55436648795018,225.81020774563567,39.90909090909091,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_3332,argmax,myops_scar,44,44,0.20058959504939394,107.29150123821702,221.47368335942127,12.613636363636363,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_3332,argmax,myops_edema,44,44,0.6946108833684632,50.71932513010847,211.13401281382437,16.65909090909091,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_3332,pathology_aware,myops_scar,44,44,0.21848745444751147,107.16680182230019,221.40786684768162,12.613636363636363,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_3332,pathology_aware,myops_edema,44,44,0.7051654599529736,50.607263693220744,211.13401281382437,16.65909090909091,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_4998,argmax,myops_scar,44,44,0.20476432162186506,100.53010752938121,195.67936291753682,10.931818181818182,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_4998,argmax,myops_edema,44,44,0.6813526940405509,52.4689692611904,187.49816260531813,15.045454545454545,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_4998,pathology_aware,myops_scar,44,44,0.2281630402145848,98.74428520713796,195.21692081123902,10.909090909090908,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_4998,pathology_aware,myops_edema,44,44,0.6946806711921458,52.28472196377026,187.14649248138468,15.045454545454545,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_5000,argmax,myops_scar,44,44,0.20648037279384754,105.29068305730902,197.64039680613914,13.818181818181818,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_5000,argmax,myops_edema,44,44,0.6778910824645389,51.96599653158942,187.4689561564639,14.522727272727273,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_5000,pathology_aware,myops_scar,44,44,0.22755197496095078,104.85946708336714,197.38840163590655,13.818181818181818,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_5000,pathology_aware,myops_edema,44,44,0.6927150971626137,51.781493608162535,187.05982512018522,14.477272727272727,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_6664,argmax,myops_scar,44,44,0.19769289571032125,112.56371703378286,194.94184829819218,17.363636363636363,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_6664,argmax,myops_edema,44,44,0.6608391142206406,64.81876045698597,263.35399763328036,36.63636363636363,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_6664,pathology_aware,myops_scar,44,44,0.23091296904494832,111.68729897726838,194.75718295134044,17.613636363636363,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_6664,pathology_aware,myops_edema,44,44,0.6747343357170968,64.61818778314858,263.16125757961964,36.93181818181818,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_8330,argmax,myops_scar,44,44,0.15707746982856177,139.39858421899677,245.3677099700255,51.59090909090909,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_8330,argmax,myops_edema,44,44,0.6799863654053393,53.98022018554723,196.66601103067504,32.86363636363637,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_8330,pathology_aware,myops_scar,44,44,0.17163571061463795,139.18275081660317,245.31418691278793,53.11363636363637,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_8330,pathology_aware,myops_edema,44,44,0.6845916020544199,54.431139809780326,206.31126874592886,36.20454545454545,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_9996,argmax,myops_scar,44,44,0.21440801963033748,81.82669596683004,187.23379156467598,13.409090909090908,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_9996,argmax,myops_edema,44,44,0.6730118279823167,60.002857396678685,247.27594110780487,76.25,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_9996,pathology_aware,myops_scar,44,44,0.24375577349549912,81.10714941303473,186.1762009920679,13.613636363636363,RUNTIME_METRICS
d2_hierarchical_psip,m10_d2_hierarchical_psip_formal,checkpoint_validation_step_9996,pathology_aware,myops_edema,44,44,0.6756407804023689,60.28255113017232,245.44158939016535,83.52272727272727,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_best,argmax,myops_scar,44,44,0.26208252172651103,91.81897675851228,205.64297029946593,13.454545454545455,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_best,argmax,myops_edema,44,44,0.6718134122159456,60.38727062718199,222.47675756247608,69.70454545454545,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_best,pathology_aware,myops_scar,44,44,0.27933049749733335,91.08532252087667,204.44074631303502,13.772727272727273,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_best,pathology_aware,myops_edema,44,44,0.6742247420882254,60.38827271313723,222.23932528254014,72.5909090909091,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_final,argmax,myops_scar,44,44,0.3859955241784277,55.80438512225265,213.61672857294877,18.09090909090909,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_final,argmax,myops_edema,44,44,0.656956403867503,71.94474904943881,255.1116166111761,102.25,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_final,pathology_aware,myops_scar,44,44,0.3886222677005854,56.37899097368475,213.57229624067378,18.477272727272727,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_final,pathology_aware,myops_edema,44,44,0.6584117408028314,71.9027767751593,254.93474390503013,103.27272727272727,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_10225,argmax,myops_scar,44,44,0.20837745114433884,104.8005968389632,200.0604093644227,17.522727272727273,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_10225,argmax,myops_edema,44,44,0.6543421157919115,67.70316416569646,255.15160858115763,81.5,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_10225,pathology_aware,myops_scar,44,44,0.23916715520400345,102.74680948361731,199.35891103715514,17.772727272727273,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_10225,pathology_aware,myops_edema,44,44,0.6594772655504607,67.62311719013165,254.84212324909012,84.45454545454545,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_12270,argmax,myops_scar,44,44,0.19141955466641836,68.42425432586386,195.02519390557015,10.454545454545455,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_12270,argmax,myops_edema,44,44,0.6700798442251981,68.03730438621785,237.77914481120405,66.0909090909091,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_12270,pathology_aware,myops_scar,44,44,0.22194830880331204,66.10070930539494,194.96170005875712,10.522727272727273,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_12270,pathology_aware,myops_edema,44,44,0.6740787044969772,67.93257073901644,237.57759204723996,67.97727272727273,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_14315,argmax,myops_scar,44,44,0.2566217392409497,95.11220712103278,195.50465076633247,13.5,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_14315,argmax,myops_edema,44,44,0.669814264563695,66.26402742658735,257.26247518435395,67.9090909090909,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_14315,pathology_aware,myops_scar,44,44,0.2732803930516601,94.62574871539037,195.4722944336503,13.681818181818182,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_14315,pathology_aware,myops_edema,44,44,0.6727542183375088,66.23683457766515,257.13732879545614,72.25,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_16360,argmax,myops_scar,44,44,0.2397357452894919,97.20632003885622,225.795126409568,16.727272727272727,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_16360,argmax,myops_edema,44,44,0.6665355076616846,65.2717676975998,217.3482435772479,60.11363636363637,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_16360,pathology_aware,myops_scar,44,44,0.25353996659939426,96.80503335999597,225.5579587432782,17.15909090909091,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_16360,pathology_aware,myops_edema,44,44,0.6691585575683879,65.34245929569053,217.40271160940023,66.25,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_18405,argmax,myops_scar,44,44,0.2362123457893529,101.26294475076456,195.5541908720964,16.931818181818183,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_18405,argmax,myops_edema,44,44,0.6656018001593785,64.05879003866208,218.6311537005137,77.63636363636364,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_18405,pathology_aware,myops_scar,44,44,0.25391006175486613,97.82402219016595,195.48075081983157,17.022727272727273,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_18405,pathology_aware,myops_edema,44,44,0.6685131611562672,63.96841818083896,218.42845334123345,82.61363636363636,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_2045,argmax,myops_scar,44,44,0.15004211131350537,112.60898269262542,218.64589692400432,14.909090909090908,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_2045,argmax,myops_edema,44,44,0.6671023298159657,64.6143285173053,263.52003594297724,20.272727272727273,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_2045,pathology_aware,myops_scar,44,44,0.17664123468166348,111.48253894842047,218.62523208779677,14.704545454545455,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_2045,pathology_aware,myops_edema,44,44,0.6735241821362743,64.48014496286201,263.44458671705564,20.227272727272727,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_20450,argmax,myops_scar,44,44,0.26208252172651103,91.81897675851228,205.64297029946593,13.454545454545455,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_20450,argmax,myops_edema,44,44,0.6718134122159456,60.38727062718199,222.47675756247608,69.70454545454545,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_20450,pathology_aware,myops_scar,44,44,0.27933049749733335,91.08532252087667,204.44074631303502,13.772727272727273,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_20450,pathology_aware,myops_edema,44,44,0.6742247420882254,60.38827271313723,222.23932528254014,72.5909090909091,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_22495,argmax,myops_scar,44,44,0.2367911435712303,75.085930325012,227.04026271468567,11.363636363636363,RUNTIME_METRICS
d3_full_propref,m10_d3_full_memory_propref_formal,checkpoint_validation_step_22495,argmax,myops_edema,44,44,0.6712638934079208,68.73716481730816,256.2212729532014,100.47727272727273,RUNTIME_METRICS
