variant,step,stage,loss,evidence_loss,final_loss,scar_proposal_loss,edema_proposal_loss,proposal_margin_loss,roi_cover_loss,roi_remote_loss,proposal_weight,refine_weight,edema_supervised_batch_fraction,batch_cases,elapsed_seconds
srr_propref_no_proto_cascade,1000,proposal_dictionary,1.4911260604858398,1.283933162689209,1.283728837966919,0.4500236213207245,0.32874786853790283,0.25,0.4696369171142578,0.021323690190911293,0.25,0.20000000298023224,1.0,"Case3005,Case2032",81.30501204077154
srr_propref_no_proto_cascade,1050,proposal_dictionary,1.6830503940582275,1.524072527885437,1.526698112487793,0.36592918634414673,0.2199821174144745,0.25,0.34575238823890686,0.012104961089789867,0.25,0.20000000298023224,0.5,"Case7001,Case3024",85.34923413395882
srr_propref_no_proto_cascade,1080,proposal_dictionary,,,,,,,,,,,,,88.0498223118484
srr_propref_no_proto_cascade,1100,soft_roi_refinement,2.072575807571411,1.270884394645691,1.2689626216888428,0.4312985837459564,0.45934784412384033,0.25,0.4890317916870117,0.027682065963745117,0.25,1.0,1.0,"Case3022,Case3025",89.80214653350413
srr_propref_no_proto_cascade,1150,soft_roi_refinement,1.9339679479599,1.2106810808181763,1.2110741138458252,0.24534446001052856,0.45675861835479736,0.25,0.4384535551071167,0.030325520783662796,0.25,1.0,1.0,"Case3029,Case3022",94.1872578188777
srr_propref_no_proto_cascade,1200,soft_roi_refinement,3.880812168121338,2.6665382385253906,2.6676676273345947,0.4499374330043793,0.23895154893398285,0.25,0.37835484743118286,0.010907089337706566,0.25,1.0,0.5,"Case2012,Case7006",98.50189303047955
srr_propref_no_proto_cascade,1200,soft_roi_refinement,,,,,,,,,,,,,98.7909295130521
srr_propref_no_proto_cascade,1250,soft_roi_refinement,2.3775923252105713,1.5330020189285278,1.5322778224945068,0.5184375047683716,0.2550477981567383,0.25,0.40563932061195374,0.029648303985595703,0.25,1.0,0.5,"Case2022,Case1001",103.09920988418162
srr_propref_no_proto_cascade,1300,soft_roi_refinement,1.4195374250411987,0.9111214876174927,0.9103497266769409,0.4574775695800781,-0.0,0.25,0.24987420439720154,0.01914561539888382,0.25,1.0,0.0,"Case1036,Case3017",107.45923206862062
srr_propref_no_proto_cascade,1350,soft_roi_refinement,2.0782241821289062,1.3379029035568237,1.3359789848327637,0.3592008352279663,0.30303746461868286,0.25,0.3800579905509949,0.018100518733263016,0.25,1.0,0.5,"Case1039,Case3001",111.75819762516767
srr_propref_no_proto_cascade,1400,soft_roi_refinement,2.150402307510376,1.3181298971176147,1.3098564147949219,0.4919898808002472,0.4633549451828003,0.25,0.506716787815094,0.02370443195104599,0.25,1.0,1.0,"Case3010,Case3035",116.01518141571432
srr_propref_no_proto_cascade,1450,soft_roi_refinement,1.7488874197006226,1.1047718524932861,1.1035658121109009,0.4907042384147644,0.12555056810379028,0.25,0.36446624994277954,0.019424591213464737,0.25,1.0,0.5,"Case1015,Case3032",120.37065250333399
srr_propref_no_proto_cascade,1500,soft_roi_refinement,2.1096792221069336,1.368812918663025,1.3638830184936523,0.5312069654464722,0.11538234353065491,0.25,0.3645237684249878,0.028669502586126328,0.25,1.0,0.5,"Case1034,Case3005",124.70684040151536
srr_propref_no_proto_cascade,1500,soft_roi_refinement,,,,,,,,,,,,,125.00315426196903
srr_propref_no_proto_cascade,1550,soft_roi_refinement,1.593481183052063,1.0369559526443481,1.0362110137939453,0.19166284799575806,0.20666013658046722,0.25,0.3254472315311432,0.017860308289527893,0.25,1.0,0.5,"Case2029,Case2021",129.29975472111255
srr_propref_no_proto_cascade,1600,soft_roi_refinement,1.5223146677017212,0.9398670196533203,0.9404159784317017,0.2677350640296936,0.31263306736946106,0.25,0.37967854738235474,0.008672218769788742,0.25,1.0,1.0,"Case2012,Case3030",133.6153433546424
srr_propref_no_proto_cascade,1620,soft_roi_refinement,,,,,,,,,,,,,135.6130683934316
srr_propref_no_proto_cascade,1650,low_lr_calibration,1.4327266216278076,0.9186453819274902,0.9130239486694336,0.2729843258857727,0.1679992377758026,0.25,0.29901641607284546,0.013538558036088943,0.25,1.0,0.5,"Case2015,Case3005",138.25584210734814
srr_propref_no_proto_cascade,1700,low_lr_calibration,2.063539743423462,1.3435304164886475,1.343172550201416,0.3928080201148987,0.21380916237831116,0.25,0.34078577160835266,0.015616047196090221,0.25,1.0,0.5,"Case3025,Case7004",142.54658971261233
srr_propref_no_proto_cascade,1750,low_lr_calibration,1.4935011863708496,0.9250662326812744,0.9170945286750793,0.5048201680183411,0.09965929388999939,0.25,0.35212260484695435,0.019657077267766,0.25,1.0,0.5,"Case1016,Case3005",146.91593385208398
srr_propref_no_proto_cascade,1800,low_lr_calibration,1.5840171575546265,1.0119025707244873,1.0156912803649902,0.30626818537712097,0.1602296531200409,0.25,0.33519595861434937,0.024727609008550644,0.25,1.0,0.5,"Case2029,Case1017",151.17398064862937
srr_propref_no_proto_cascade,1800,low_lr_calibration,,,,,,,,,,,,,151.46500606182963
