anatomy_roi_prior_status,anatomy_scale0_semantic_family_mass,anatomy_scale1_semantic_family_mass,anatomy_scale2_semantic_family_mass,anatomy_scale3_semantic_family_mass,anchor_present_batch_fraction,baseline_gate_mean,baseline_gate_status,baseline_preservation_loss,baseline_preserve_gate_mean,baseline_preserve_voxels,baseline_residual_abs_mean,batch_cases,component_present_batch_fraction,component_proposal_ranking_loss,edema_anatomy_soft_gate_mean,edema_component_ranking_loss,edema_proposal_loss,edema_scale0_semantic_family_mass,edema_scale1_semantic_family_mass,edema_scale2_semantic_family_mass,edema_scale3_semantic_family_mass,edema_supervised_batch_fraction,elapsed_seconds,empty_union_fallback_fraction,encoder_profile,encoder_profile_expected,encoder_scale_channels,evidence_loss,final_loss,local_refinement_status,loss,loss_anatomy_union_lv_rv,loss_anchor_preservation_outside_roi,loss_bounded_correction,loss_branch_arbitration_consistency,loss_component_remote_fp,loss_dictionary_entropy_coverage_load_balance,loss_edema_proposal_t2_present_only,loss_edema_refiner_t2_present_roi,loss_no_t2_edema_safety,loss_prototype_diversity_margin,loss_scar_proposal,loss_scar_refiner_roi,lv_distance_mean,m6_expanded_total_loss,model_variant,p_lv_mean,p_rv_mean,p_union_mean,proposal_margin_loss,proposal_weight,prototype_source_edema,prototype_source_scar,refine_weight,roi_cover_loss,roi_remote_loss,rv_distance_mean,scar_anatomy_soft_gate_mean,scar_component_ranking_loss,scar_proposal_loss,scar_scale0_semantic_family_mass,scar_scale1_semantic_family_mass,scar_scale2_semantic_family_mass,scar_scale3_semantic_family_mass,semantic_retrieval_loss,source_model_variant,source_path,stage,step,union_distance_mean,variant
enabled_distance_soft_gates,0.9887499809265137,0.9095910787582397,0.9009127616882324,0.9099876880645752,1.0,0.01798621192574501,baseline_preserving_residual,0.0012347068404778838,-0.0,-0.0,0.07165296375751495,Case3041,1.0,0.01819387450814247,0.33946120738983154,-0.0,0.5585184693336487,0.981249988079071,0.9812498688697815,0.5650627613067627,0.981249988079071,1.0,119.39665564708412,0.0,balanced_4scale,balanced_4scale,16;32;64;128,0.4110385477542877,2.1028103828430176,enabled_crop_soft_roi,2.1028103828430176,0.4110385477542877,0.0012347068404778838,3.9837722778320312,0.0,0.01819387450814247,0.0026690184604376554,0.5585184693336487,0.5098021030426025,-0.0,0.12081976979970932,0.2714853286743164,0.24552634358406067,0.6617094278335571,2.1028103828430176,m7_full_srr_context_arbitration,0.17149242758750916,0.05510089546442032,0.42438018321990967,0.12081976979970932,1.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,1.0,0.24552634358406067,0.01819387450814247,0.8564956188201904,0.353859007358551,0.01819387450814247,0.2714853286743164,0.9812500476837158,0.8854498267173767,0.9812500476837158,0.4599032402038574,0.0026690184604376554,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/training_log.csv,evidence_warmup,800,0.3424474596977234,m7_full_srr_context_arbitration
enabled_distance_soft_gates,0.9887499809265137,0.9887500405311584,0.9053279161453247,0.8967655897140503,1.0,0.01798621192574501,baseline_preserving_residual,0.0005098651745356619,-0.0,-0.0,0.0716974288225174,Case2028,1.0,0.03862205892801285,0.45294928550720215,-0.0,0.16899049282073975,0.9812501072883606,0.9812499284744263,0.51020348072052,0.981249988079071,1.0,133.84866757225245,0.0,balanced_4scale,balanced_4scale,16;32;64;128,0.446792334318161,1.3795841932296753,enabled_crop_soft_roi,1.3795841932296753,0.446792334318161,0.0005098651745356619,3.986243963241577,0.0,0.03862205892801285,0.0027818798553198576,0.16899049282073975,0.3111593425273895,-0.0,0.12268005311489105,0.10228823870420456,0.24157236516475677,0.6889626979827881,1.3795841932296753,m7_full_srr_context_arbitration,0.16130989789962769,0.1322374939918518,0.505424439907074,0.12268005311489105,1.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,1.0,0.24157236516475677,0.03862205892801285,0.6513974666595459,0.4499983787536621,0.03862205892801285,0.10228823870420456,0.8903302550315857,0.8853740096092224,0.9812500476837158,0.4709419012069702,0.0027818798553198576,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/training_log.csv,evidence_warmup,900,0.2596285045146942,m7_full_srr_context_arbitration
,,,,,,,,,,,,,,,,,,,,,,,134.51428608316928,,,balanced_4scale,,,,,,,,,,,,,,,,,,,,m7_full_srr_context_arbitration,,,,,,,,,,,,,,,,,,,,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/training_log.csv,evidence_warmup,900,,m7_full_srr_context_arbitration
enabled_distance_soft_gates,0.9939998984336853,0.9940000772476196,0.9940000772476196,0.8929424285888672,0.0,0.01798621192574501,baseline_preserving_residual,0.33332788944244385,-0.0,-0.0,0.07192922383546829,Case3005,0.0,0.04324765130877495,0.0,0.0001350797392660752,-0.0,0.0,0.0,0.0,0.0,0.0,149.48804260976613,0.0,balanced_4scale,balanced_4scale,16;32;64;128,0.4866761863231659,1.214770793914795,enabled_crop_soft_roi,1.214770793914795,0.4866761863231659,0.33332788944244385,3.999131679534912,0.0,0.04324765130877495,0.0028671137988567352,-0.0,-0.0,0.0001350797392660752,0.10670588165521622,0.013577689416706562,0.5415617823600769,0.6748889088630676,1.214770793914795,m7_full_srr_context_arbitration,0.13708694279193878,0.04039563611149788,0.39335083961486816,0.10670588165521622,1.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,1.0,0.5415617823600769,0.04324765130877495,0.8990343809127808,0.29577529430389404,0.04324765130877495,0.013577689416706562,0.8148505687713623,0.8882132172584534,0.8033347129821777,0.5143780708312988,0.0028671137988567352,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/training_log.csv,evidence_warmup,1000,0.34339651465415955,m7_full_srr_context_arbitration
enabled_distance_soft_gates,0.9887500405311584,0.9887499809265137,0.90533447265625,0.8973369598388672,1.0,0.01798621192574501,baseline_preserving_residual,0.0010025533847510815,-0.0,-0.0,0.07158713042736053,Case3010,1.0,0.04315229132771492,0.3565278649330139,-0.0,0.45041531324386597,0.9812500476837158,0.9812499284744263,0.5451838970184326,0.9812501072883606,1.0,164.22285327967256,0.0,balanced_4scale,balanced_4scale,16;32;64;128,0.3286939263343811,2.8166356086730957,enabled_crop_soft_roi,2.8166356086730957,0.3286939263343811,0.0010025533847510815,3.980112075805664,0.0,0.04315229132771492,0.002651579212397337,0.45041531324386597,0.47237199544906616,-0.0,0.100603848695755,0.9292287826538086,0.5311565399169922,0.6898761987686157,2.8166356086730957,m7_full_srr_context_arbitration,0.17708007991313934,0.04232509061694145,0.39917421340942383,0.100603848695755,1.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,1.0,0.5311565399169922,0.04315229132771492,0.8587783575057983,0.36105111241340637,0.04315229132771492,0.9292287826538086,0.8050022125244141,0.9812501072883606,0.9812500476837158,0.6222467422485352,0.002651579212397337,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/training_log.csv,evidence_warmup,1100,0.3789407014846802,m7_full_srr_context_arbitration
enabled_distance_soft_gates,0.8850985765457153,0.9096629023551941,0.9900000095367432,0.8909839391708374,1.0,0.01798621192574501,baseline_preserving_residual,0.000538766267709434,-0.0,-0.0,0.07168547809123993,Case1025,1.0,0.03342251107096672,0.0,0.0001350797392660752,-0.0,0.0,0.0,0.0,0.0,0.0,178.63466884102672,0.0,balanced_4scale,balanced_4scale,16;32;64;128,0.4626210033893585,1.1691277027130127,enabled_crop_soft_roi,1.1691277027130127,0.4626210033893585,0.000538766267709434,3.9855799674987793,0.0,0.03342251107096672,0.001907284720800817,-0.0,-0.0,0.0001350797392660752,0.15579311549663544,0.27118343114852905,0.32055404782295227,0.6826455593109131,1.1691277027130127,m7_full_srr_context_arbitration,0.16469652950763702,0.01808701455593109,0.2917916774749756,0.15579311549663544,1.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,1.0,0.32055404782295227,0.03342251107096672,0.957330584526062,0.2752072811126709,0.03342251107096672,0.27118343114852905,0.5246866345405579,0.6234772205352783,0.5700696110725403,0.4652926027774811,0.001907284720800817,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/training_log.csv,evidence_warmup,1200,0.5507254600524902,m7_full_srr_context_arbitration
,,,,,,,,,,,,,,,,,,,,,,,179.28674915991724,,,balanced_4scale,,,,,,,,,,,,,,,,,,,,m7_full_srr_context_arbitration,,,,,,,,,,,,,,,,,,,,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/training_log.csv,evidence_warmup,1200,,m7_full_srr_context_arbitration
enabled_distance_soft_gates,0.9887500405311584,0.9887499809265137,0.9887500405311584,0.8933567404747009,1.0,0.01798621192574501,baseline_preserving_residual,0.0012377267703413963,-0.0,-0.0,0.07171957939863205,Case2001,1.0,0.011003809049725533,0.36306479573249817,-0.0,0.19466876983642578,0.9812500476837158,0.981249988079071,0.4592117965221405,0.7104554176330566,1.0,194.58512011636049,0.0,balanced_4scale,balanced_4scale,16;32;64;128,0.4813486933708191,1.3517227172851562,enabled_crop_soft_roi,1.3517227172851562,0.4813486933708191,0.0012377267703413963,3.987475872039795,0.0,0.011003809049725533,0.0029194727540016174,0.19466876983642578,0.25178059935569763,-0.0,0.1364072561264038,0.1454971581697464,0.16946473717689514,0.6529504656791687,1.3517227172851562,m7_full_srr_context_arbitration,0.16455012559890747,0.07694535702466965,0.40509486198425293,0.1364072561264038,1.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,1.0,0.16946473717689514,0.011003809049725533,0.7618710398674011,0.3691670298576355,0.011003809049725533,0.1454971581697464,0.7075196504592896,0.8811020851135254,0.9812501072883606,0.6272227764129639,0.0029194727540016174,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/training_log.csv,proposal_dictionary,1300,0.3368160128593445,m7_full_srr_context_arbitration
enabled_distance_soft_gates,0.9887500405311584,0.90934157371521,0.9081066846847534,0.8788485527038574,1.0,0.01798621192574501,baseline_preserving_residual,1.6229594621108845e-05,-0.0,-0.0,0.07160335779190063,Case2005,1.0,0.012341833673417568,0.3902108371257782,-0.0,0.20301023125648499,0.9812501072883606,0.9812500476837158,0.4523787796497345,0.6719183921813965,1.0,209.34205915406346,0.0,balanced_4scale,balanced_4scale,16;32;64;128,0.43922924995422363,1.2258102893829346,enabled_crop_soft_roi,1.2258102893829346,0.43922924995422363,1.6229594621108845e-05,3.9810142517089844,0.0,0.012341833673417568,0.0028468479868024588,0.20301023125648499,0.2388352006673813,-0.0,0.10921245068311691,0.08418530970811844,0.1572807878255844,0.6956133842468262,1.2258102893829346,m7_full_srr_context_arbitration,0.13610315322875977,0.10768291354179382,0.4413149356842041,0.10921245068311691,1.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,1.0,0.1572807878255844,0.012341833673417568,0.7170258164405823,0.39278870820999146,0.012341833673417568,0.08418530970811844,0.7075974941253662,0.8789087533950806,0.9812499284744263,0.7435411810874939,0.0028468479868024588,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/training_log.csv,proposal_dictionary,1400,0.31381261348724365,m7_full_srr_context_arbitration
enabled_distance_soft_gates,0.8961795568466187,0.9169782996177673,0.9899998903274536,0.8874070644378662,1.0,0.01798621192574501,baseline_preserving_residual,0.0006398855475708842,-0.0,-0.0,0.07150587439537048,Case1078,1.0,0.004545931704342365,0.0,0.0001350797392660752,-0.0,0.0,0.0,0.0,0.0,0.0,223.88272947538644,0.0,balanced_4scale,balanced_4scale,16;32;64;128,0.294758141040802,0.8961905837059021,enabled_crop_soft_roi,0.8961905837059021,0.294758141040802,0.0006398855475708842,3.9755942821502686,0.0,0.004545931704342365,0.0020715801510959864,-0.0,-0.0,0.0001350797392660752,0.11874108016490936,0.11527072638273239,0.3818371891975403,0.6460381746292114,0.8961905837059021,m7_full_srr_context_arbitration,0.258666455745697,0.04508189857006073,0.4317443370819092,0.11874108016490936,1.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,1.0,0.3818371891975403,0.004545931704342365,0.8723023533821106,0.39081424474716187,0.004545931704342365,0.11527072638273239,0.49770182371139526,0.6549093723297119,0.5064539313316345,0.5718867778778076,0.0020715801510959864,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/training_log.csv,proposal_dictionary,1500,0.4374367594718933,m7_full_srr_context_arbitration
,,,,,,,,,,,,,,,,,,,,,,,224.53999331779778,,,balanced_4scale,,,,,,,,,,,,,,,,,,,,m7_full_srr_context_arbitration,,,,,,,,,,,,,,,,,,,,m6_full_srr_context_arbitration,/users/a/e/aereinh/CARE/results/20260705_srr_v3_m7_training_and_cine_utilization/runtime/variants/m7_full_srr_context_arbitration/training_log.csv,proposal_dictionary,1500,,m7_full_srr_context_arbitration
