variant,class_id,metric_name,group,n,dice_mean,hd_mean,hd95_mean,component_count_mean,remote_fp_mean,empty_prediction_rate
srr_v2_multiscale_private_basic,4,myops_edema,all_cases,44,0.32474579320429175,63.762085986752325,49.35072006710968,9.022727272727273,7.613636363636363,0.3409090909090909
srr_v2_multiscale_private_basic,4,myops_edema,gt_positive_only,16,0.14305093131180235,122.61939612836986,94.90523089828784,21.1875,17.3125,0.1875
srr_v2_multiscale_private_basic,4,myops_edema,t2_present,16,0.14305093131180235,122.61939612836986,94.90523089828784,21.1875,17.3125,0.1875
srr_v2_multiscale_private_basic,4,myops_edema,complete_modality,16,0.14305093131180235,122.61939612836986,94.90523089828784,21.1875,17.3125,0.1875
srr_v2_multiscale_private_basic,4,myops_edema,CenterB,7,0.32334837982560316,74.56273775308082,37.768653280665156,9.857142857142858,2.5714285714285716,0.0
srr_v2_multiscale_private_basic,4,myops_edema,CenterC,9,0.0028195824677350345,178.68549756620706,161.56457145218099,30.0,28.77777777777778,0.3333333333333333
srr_v2_multiscale_private_basic,4,myops_edema,C0+LGE,4,0.5,0.0,0.0,0.75,0.75,0.5
srr_v2_multiscale_private_basic,4,myops_edema,LGE-only,24,0.4166666666666667,0.0,0.0,2.2916666666666665,2.2916666666666665,0.4166666666666667
srr_v2_multiscale_private_basic,4,myops_edema,no_T2_empty_GT,28,0.42857142857142855,0.0,0.0,2.0714285714285716,2.0714285714285716,0.42857142857142855
srr_v2_multiscale_private_basic,5,myops_scar,all_cases,44,0.1997778444841966,134.59368805210977,82.74902482345838,19.34090909090909,11.818181818181818,0.06818181818181818
srr_v2_multiscale_private_basic,5,myops_scar,gt_positive_only,43,0.20442384086755,134.59368805210977,82.74902482345838,19.697674418604652,12.0,0.06976744186046512
srr_v2_multiscale_private_basic,5,myops_scar,t2_present,16,0.20680722281059627,119.73239390526574,95.0011652909253,23.1875,19.0,0.0625
srr_v2_multiscale_private_basic,5,myops_scar,complete_modality,16,0.20680722281059627,119.73239390526574,95.0011652909253,23.1875,19.0,0.0625
srr_v2_multiscale_private_basic,5,myops_scar,CenterB,7,0.3567147420183167,75.0883042963109,43.728634142349826,7.428571428571429,3.2857142857142856,0.0
srr_v2_multiscale_private_basic,5,myops_scar,CenterC,9,0.09021248564903593,158.79597231310123,139.86463004592883,35.44444444444444,31.22222222222222,0.1111111111111111
srr_v2_multiscale_private_basic,5,myops_scar,C0+LGE,4,0.08283833283833283,103.5868394263926,41.85998614904072,3.25,1.5,0.25
srr_v2_multiscale_private_basic,5,myops_scar,LGE-only,24,0.21458151087424077,146.9820841153313,78.31406701201628,19.458333333333332,8.75,0.041666666666666664
srr_v2_multiscale_private_basic,5,myops_scar,no_T2_empty_GT,1,0.0,,,4.0,4.0,0.0
