variant,base_variant,step,loss,anatomy_loss,scar_loss,edema_loss,retrieval_loss,soft_containment_loss,component_compactness_loss,proposal_bce_loss,proposal_margin_loss,proposal_uncertainty_loss,edema_supervised_batch_fraction,batch_cases,elapsed_seconds
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,1,4.287008285522461,1.4068310260772705,1.0428742170333862,0.8253329992294312,3.262191967223771e-05,0.0,0.0,0.866853654384613,0.25595635175704956,1.429307460784912,1.0,Case2018,0.5143826771527529
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,1,4.287008285522461,,,,,,,,,,,,0.7572919111698866
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,250,1.608399748802185,0.7931796312332153,0.5027256011962891,-0.0,0.001055623753927648,-0.0,-0.0,0.24175775051116943,0.14169549942016602,0.9187647700309753,0.0,Case2009,10.702056505717337
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,500,1.5776845216751099,0.7377035617828369,0.5005807280540466,-0.0,0.0010033275466412306,-0.0,-0.0,0.2553408145904541,0.23328851163387299,0.9227868318557739,0.0,Case6006,20.63980916608125
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,750,2.080245018005371,0.9646009206771851,0.44038501381874084,0.2634412944316864,0.00010747060150606558,-0.0,-0.0,0.31290674209594727,0.14404819905757904,0.962665855884552,1.0,Case3035,30.631206803023815
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,1000,2.064513921737671,0.7021746635437012,0.3765668272972107,0.4919724762439728,0.00010186996223637834,-0.0,-0.0,0.4082341194152832,0.14425739645957947,0.7967702150344849,1.0,Case2021,40.54130919557065
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,1250,1.1271902322769165,0.34484973549842834,0.5186306238174438,-0.0,0.0010491585126146674,-0.0,-0.0,0.2754199206829071,0.026522189378738403,0.4511469900608063,0.0,Case6008,50.46446342766285
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,1500,1.4682116508483887,0.44286003708839417,0.2557351291179657,0.3501078486442566,0.00012875194079242647,-0.0,-0.0,0.38840264081954956,0.06415097415447235,1.0306882858276367,1.0,Case2012,60.406876682303846
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,1750,1.2563271522521973,0.3081982433795929,0.308882474899292,0.2762839198112488,9.972106636269018e-05,-0.0,-0.0,0.32323819398880005,0.034703876823186874,0.9184724688529968,1.0,Case2019,70.37572419457138
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,2000,1.6212687492370605,0.45439955592155457,0.3473712205886841,0.37996411323547363,0.0001311704545514658,-0.0,-0.0,0.3441065549850464,0.1675892025232315,0.8793315887451172,1.0,Case2025,80.23734707385302
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,2250,1.5794479846954346,0.5050596594810486,0.25029200315475464,0.41147828102111816,0.00014008737343829125,-0.0,-0.0,0.3478638231754303,0.06414557993412018,0.9617362022399902,1.0,Case2021,90.1072160108015
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,2500,2.3776235580444336,0.8622547388076782,0.38823816180229187,0.521825909614563,0.00014640706649515778,-0.0,-0.0,0.5461556315422058,0.29668915271759033,0.8494682312011719,1.0,Case3033,99.91545726452023
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,2500,2.3776235580444336,,,,,,,,,,,,100.14185210224241
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,2750,1.1590888500213623,0.4570954442024231,0.44314682483673096,-0.0,0.001102897454984486,-0.0,-0.0,0.21760955452919006,0.09893099963665009,0.6667249202728271,0.0,Case3007,110.11194351967424
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,3000,1.6473348140716553,0.35727691650390625,0.5029321312904358,0.3368070721626282,0.00014670277596451342,-0.0,-0.0,0.3791016936302185,0.0833742767572403,0.8596043586730957,1.0,Case3005,119.97267462778836
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,3250,1.6008692979812622,0.05537902191281319,0.5058889985084534,0.5139634013175964,0.0001283870224142447,-0.0,-0.0,0.5350080728530884,0.028453033417463303,0.47188955545425415,1.0,Case3017,129.9759031534195
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,3500,0.9986171126365662,0.30693379044532776,0.44124501943588257,-0.0,0.0032388221006840467,-0.0,-0.0,0.23037458956241608,0.0568777434527874,0.5966255068778992,0.0,Case1049,140.01208787038922
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,3750,0.977394700050354,0.3334082067012787,0.3854888081550598,-0.0,0.003178860293701291,-0.0,-0.0,0.25145864486694336,0.02668713591992855,0.8190786838531494,0.0,Case1078,149.750538315624
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,4000,0.9299650192260742,0.06754136830568314,0.5423769950866699,-0.0,0.0031713698990643024,-0.0,-0.0,0.35697007179260254,0.08648598939180374,0.44669800996780396,0.0,Case7006,159.81227470282465
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,4250,1.260825276374817,0.33439549803733826,0.2623834013938904,0.28843244910240173,0.00013879593461751938,-0.0,-0.0,0.34802374243736267,0.06165672093629837,0.9373515844345093,1.0,Case2025,169.9145865254104
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,4500,1.177707314491272,0.15893778204917908,0.27354520559310913,0.33848652243614197,0.00012911850353702903,-0.0,-0.0,0.37420853972435,0.06713797897100449,0.956563413143158,1.0,Case2034,179.91860789991915
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,4750,0.9133827090263367,0.12975406646728516,0.49832549691200256,-0.0,0.0031867390498518944,-0.0,-0.0,0.2930324077606201,0.04929190129041672,0.5837379097938538,0.0,Case8017,190.07183807250112
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,5000,1.3000849485397339,0.14181406795978546,0.30275624990463257,0.4397335350513458,0.00013410579413175583,-0.0,-0.0,0.3261764943599701,0.10071109980344772,0.767198920249939,1.0,Case3045,200.02511968370527
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,5000,1.3000849485397339,,,,,,,,,,,,200.24613905511796
srr_v2_capacity12_hardneg,srr_v2_proposal_uncertainty_hardneg,5250,1.5341198444366455,0.03089391626417637,0.5010981559753418,0.5017861127853394,0.0001372075785184279,-0.0,-0.0,0.5006344318389893,0.0010514726163819432,0.4839707612991333,1.0,Case3009,210.2445508101955
