variant,class_id,metric_name,group,n,dice_mean,hd_mean,hd95_mean,component_count_mean,remote_fp_mean,empty_prediction_rate
srr_v2_scar_precision_nointeract,4,myops_edema,all_cases,44,0.06809403499987834,158.87327760299053,106.37707725952755,123.47727272727273,120.75,0.0
srr_v2_scar_precision_nointeract,4,myops_edema,gt_positive_only,16,0.18725859624966543,158.87327760299053,106.37707725952755,37.5,30.0,0.0
srr_v2_scar_precision_nointeract,4,myops_edema,t2_present,16,0.18725859624966543,158.87327760299053,106.37707725952755,37.5,30.0,0.0
srr_v2_scar_precision_nointeract,4,myops_edema,complete_modality,16,0.18725859624966543,158.87327760299053,106.37707725952755,37.5,30.0,0.0
srr_v2_scar_precision_nointeract,4,myops_edema,CenterB,7,0.3966820470054716,137.4674193686906,53.84130139953175,16.714285714285715,7.285714285714286,0.0
srr_v2_scar_precision_nointeract,4,myops_edema,CenterC,9,0.02437369010626062,175.52227845189046,147.23823626174652,53.666666666666664,47.666666666666664,0.0
srr_v2_scar_precision_nointeract,4,myops_edema,C0+LGE,4,0.0,,,172.0,172.0,0.0
srr_v2_scar_precision_nointeract,4,myops_edema,LGE-only,24,0.0,,,172.70833333333334,172.70833333333334,0.0
srr_v2_scar_precision_nointeract,4,myops_edema,no_T2_empty_GT,28,0.0,,,172.60714285714286,172.60714285714286,0.0
srr_v2_scar_precision_nointeract,5,myops_scar,all_cases,44,0.2377212504428482,132.70917899581283,87.0840399602216,29.75,20.75,0.022727272727272728
srr_v2_scar_precision_nointeract,5,myops_scar,gt_positive_only,43,0.2432496516159377,132.70917899581283,87.0840399602216,30.372093023255815,21.162790697674417,0.023255813953488372
srr_v2_scar_precision_nointeract,5,myops_scar,t2_present,16,0.26156474964690296,118.99883847802266,77.66818361999734,25.0,20.1875,0.0
srr_v2_scar_precision_nointeract,5,myops_scar,complete_modality,16,0.26156474964690296,118.99883847802266,77.66818361999734,25.0,20.1875,0.0
srr_v2_scar_precision_nointeract,5,myops_scar,CenterB,7,0.40173563505995286,75.75000987675342,39.3934327080803,7.714285714285714,4.571428571428571,0.0
srr_v2_scar_precision_nointeract,5,myops_scar,CenterC,9,0.1525429498811975,152.63681627900985,107.43743432926614,38.44444444444444,32.333333333333336,0.0
srr_v2_scar_precision_nointeract,5,myops_scar,C0+LGE,4,0.18335412545426383,51.51360437890081,30.418512702488986,7.25,1.75,0.0
srr_v2_scar_precision_nointeract,5,myops_scar,LGE-only,24,0.2308867718049091,152.8375343060467,101.025356621821,36.666666666666664,24.291666666666668,0.041666666666666664
srr_v2_scar_precision_nointeract,5,myops_scar,no_T2_empty_GT,1,0.0,,,3.0,3.0,0.0
