variant,base_variant,step,loss,anatomy_loss,scar_loss,edema_loss,retrieval_loss,soft_containment_loss,component_compactness_loss,proposal_bce_loss,proposal_margin_loss,proposal_uncertainty_loss,edema_supervised_batch_fraction,batch_cases,elapsed_seconds
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,1,3.621398448944092,1.5215815305709839,0.8528056144714355,0.0,0.0038471382576972246,0.0,0.0,0.42333999276161194,0.17940865457057953,1.8165743350982666,0.0,Case1030,0.5561575712636113
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,1,3.621398448944092,,,,,,,,,,,,0.931955311447382
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,250,2.6371912956237793,0.6510375738143921,0.5027378797531128,0.5451129674911499,0.00017333682626485825,-0.0,-0.0,0.4817849099636078,0.34793397784233093,1.2775312662124634,1.0,Case3020,16.34612399060279
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,500,2.3552932739257812,0.582330584526062,0.5222468972206116,0.5536037087440491,0.00030171056278049946,-0.0,-0.0,0.5330700874328613,0.02451501414179802,0.36703312397003174,1.0,Case2016,31.739960215054452
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,750,1.9625641107559204,0.8028049468994141,0.5026082992553711,-0.0,0.003861365607008338,-0.0,-0.0,0.2713984251022339,0.13061431050300598,0.5671433806419373,0.0,Case2023,44.68542857002467
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,1000,2.5625486373901367,0.6783627867698669,0.5404679775238037,0.44457706809043884,0.0003505002532619983,-0.0,-0.0,0.5295000672340393,0.33683934807777405,0.8308745622634888,1.0,Case3020,60.058965407311916
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,1250,1.3911553621292114,0.2145557850599289,0.5233931541442871,-0.0,0.003952949773520231,-0.0,-0.0,0.33492571115493774,0.08435805886983871,0.40126121044158936,0.0,Case1066,75.59051604196429
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,1500,2.25477933883667,0.2928764522075653,0.4945944845676422,0.5735080242156982,0.00035259706783108413,-0.0,-0.0,0.6840036511421204,0.14846953749656677,1.0356489419937134,1.0,Case3010,89.74993248842657
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,1750,1.7001402378082275,0.5875429511070251,0.48568809032440186,-0.0,0.003994773607701063,-0.0,-0.0,0.20770074427127838,0.14606083929538727,0.5756312608718872,0.0,Case1004,104.08943395875394
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,2000,1.3772648572921753,0.30803772807121277,0.44747719168663025,-0.0,0.0039098081178963184,-0.0,-0.0,0.30255642533302307,0.09185522794723511,0.6183717250823975,0.0,Case1069,119.59353138506413
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,2250,2.3541955947875977,0.6247771382331848,0.3788491487503052,0.5723819732666016,0.00037658054498024285,-0.0,-0.0,0.6006324291229248,0.16666537523269653,1.0483932495117188,1.0,Case3008,134.9579793876037
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,2500,1.9575763940811157,0.15278279781341553,0.5181689858436584,0.5428310632705688,0.0003633276210166514,-0.0,-0.0,0.5804721713066101,0.06004747748374939,0.4841107726097107,1.0,Case2032,148.0338732553646
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,2500,1.9575763940811157,,,,,,,,,,,,148.4139453889802
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,2750,1.4895896911621094,0.35268309712409973,0.3029917776584625,0.30354562401771545,0.0015365543076768517,-0.0,-0.0,0.3037860095500946,0.04727773368358612,0.8563297390937805,1.0,Case2025,161.41097467765212
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,3000,1.310338020324707,0.4243854284286499,0.18716493248939514,0.24343162775039673,0.00036658355384133756,-0.0,-0.0,0.23608458042144775,0.020709220319986343,1.1561837196350098,1.0,Case2029,174.41251435223967
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,3250,2.43039608001709,0.5621513724327087,0.5872131586074829,0.41434669494628906,0.0004077719058841467,-0.0,-0.0,0.5179346203804016,0.1655767560005188,0.793460488319397,1.0,Case3002,187.26257574930787
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,3500,1.7478578090667725,0.025769369676709175,0.5027987957000732,0.5204622745513916,0.00047363591147586703,-0.0,-0.0,0.5236800312995911,0.02283650077879429,0.49216505885124207,1.0,Case3018,197.33079719357193
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,3750,1.9430816173553467,0.45196807384490967,0.40144771337509155,0.41220608353614807,0.00039515679236501455,-0.0,-0.0,0.3982461094856262,0.0918511301279068,0.9581074714660645,1.0,Case3015,205.40990893915296
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,4000,2.0005648136138916,0.36084574460983276,0.5154992341995239,0.3745085597038269,0.0004302695451769978,-0.0,-0.0,0.38613662123680115,0.10492809861898422,0.8543217182159424,1.0,Case3020,213.22780616302043
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,4250,1.1549029350280762,0.2510184347629547,0.35293126106262207,-0.0,0.003956436179578304,-0.0,-0.0,0.26176363229751587,0.06316725164651871,0.7758917808532715,0.0,Case8005,221.1456913324073
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,4500,1.1267063617706299,0.42096439003944397,0.2582004964351654,-0.0,0.0016176815843209624,-0.0,-0.0,0.14144638180732727,0.042202189564704895,0.9392485618591309,0.0,Case2021,228.9472118234262
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,4750,1.4686821699142456,0.23908503353595734,0.31013208627700806,0.28314900398254395,0.00044425061787478626,-0.0,-0.0,0.3969142735004425,0.0895623117685318,1.1432743072509766,1.0,Case3042,236.97900112625211
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,5000,1.186015248298645,0.43950116634368896,0.2800377905368805,-0.0,0.0016052760183811188,-0.0,-0.0,0.14393192529678345,0.06537675112485886,0.9015669822692871,0.0,Case2005,245.00148408021778
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,5000,1.186015248298645,,,,,,,,,,,,245.17396074719727
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,5250,1.5775707960128784,0.22591249644756317,0.5023384094238281,0.1776343286037445,0.00038363749627023935,-0.0,-0.0,0.3428646922111511,0.03691964969038963,0.7002310156822205,1.0,Case3005,253.12577384430915
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,5500,1.1050108671188354,0.22270777821540833,0.1510564237833023,0.32269081473350525,0.000410778186051175,-0.0,-0.0,0.21042218804359436,0.06465395539999008,1.024484395980835,1.0,Case3037,261.059151628986
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,5750,1.3460290431976318,0.22606626152992249,0.2125278115272522,0.34162241220474243,0.00039499677950516343,-0.0,-0.0,0.38526883721351624,0.058167289942502975,1.2701845169067383,1.0,Case3018,269.04593624267727
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,6000,1.1875101327896118,0.22734767198562622,0.22519800066947937,0.2800616919994354,0.0003556146111804992,-0.0,-0.0,0.2609407901763916,0.03542020171880722,0.9045877456665039,1.0,Case2028,277.0026197126135
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,6250,1.2089117765426636,0.1937425285577774,0.25777968764305115,0.27321603894233704,0.0003097855078522116,-0.0,-0.0,0.2524900436401367,0.05132163316011429,0.9105573892593384,1.0,Case2028,284.97108556330204
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,6500,1.6281167268753052,0.22639670968055725,0.339510440826416,0.4273846745491028,0.00036032553180120885,-0.0,-0.0,0.3666800260543823,0.0886073112487793,1.0718449354171753,1.0,Case3041,292.9019568702206
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,6750,1.6387525796890259,0.20872963964939117,0.5168700218200684,0.16810330748558044,0.00035316619323566556,-0.0,-0.0,0.39687681198120117,0.07779940962791443,0.8531763553619385,1.0,Case3032,300.838518419303
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,7000,1.1884644031524658,0.18951480090618134,0.2182348370552063,0.2901117205619812,0.0015670459251850843,-0.0,-0.0,0.2700100541114807,0.05707405507564545,1.0671331882476807,1.0,Case2005,308.7607795121148
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,7250,1.877181053161621,0.25713911652565,0.4892471730709076,0.4005163311958313,0.0004077604680787772,-0.0,-0.0,0.4129069149494171,0.16996780037879944,0.6852443814277649,1.0,Case3008,316.83253586571664
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,7500,1.2699358463287354,0.2592017352581024,0.43821945786476135,-0.0,0.003895742120221257,-0.0,-0.0,0.2323494553565979,0.07742686569690704,0.5565943121910095,0.0,Case8004,324.7745529776439
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,7500,1.2699358463287354,,,,,,,,,,,,324.9466978497803
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,7750,0.9565460681915283,0.11579692363739014,0.20565518736839294,0.19083821773529053,0.0003844904713332653,-0.0,-0.0,0.24485020339488983,0.019797055050730705,0.995715856552124,1.0,Case2019,332.97581668104976
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,8000,1.3523073196411133,0.4529869854450226,0.36936259269714355,-0.0,0.003918665926903486,-0.0,-0.0,0.22547563910484314,0.05775069445371628,0.6778912544250488,0.0,Case2012,340.9505934091285
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,8250,1.0441068410873413,0.3557156026363373,0.2588699758052826,-0.0,0.001586971222423017,-0.0,-0.0,0.12479697167873383,0.042762674391269684,0.8726869225502014,0.0,Case3017,348.827316169627
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,8500,1.4663223028182983,0.29441362619400024,0.2831612825393677,0.2945208251476288,0.0004237883258610964,-0.0,-0.0,0.34444791078567505,0.07645851373672485,1.1641348600387573,1.0,Case3015,356.80371495429426
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,8750,1.077544927597046,0.01266725268214941,0.5023245215415955,-0.0,0.0015787625452503562,-0.0,-0.0,0.2560027539730072,0.008065066300332546,0.3043877184391022,0.0,Case3028,364.6057039834559
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,9000,1.4015322923660278,0.3587011694908142,0.4422301650047302,-0.0,0.0038917693309485912,-0.0,-0.0,0.25030845403671265,0.09934165328741074,0.6126351356506348,0.0,Case1031,372.54291583877057
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,9250,2.0264546871185303,0.29663321375846863,0.3879421055316925,0.5774811506271362,0.0016108935233205557,-0.0,-0.0,0.5298982858657837,0.16864025592803955,1.0700006484985352,1.0,Case3007,380.4893968096003
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,9500,0.9960534572601318,0.17243421077728271,0.19749975204467773,0.19319859147071838,0.001540349330753088,-0.0,-0.0,0.27084556221961975,0.02542981132864952,0.8971512317657471,1.0,Case2019,388.3233274910599
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,9750,1.4128156900405884,0.5152289867401123,0.3762989342212677,-0.0,0.0038520272355526686,-0.0,-0.0,0.20434418320655823,0.05512169003486633,0.6472035646438599,0.0,Case1026,396.2254953812808
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,10000,0.9673652648925781,0.19576779007911682,0.14652255177497864,0.26308199763298035,0.0004135640920139849,-0.0,-0.0,0.2109638750553131,0.032818734645843506,0.8474042415618896,1.0,Case2030,404.2600058950484
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,10000,0.9673652648925781,,,,,,,,,,,,404.437300786376
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,10250,1.1351661682128906,0.21530728042125702,0.17537206411361694,0.32984524965286255,0.00039351521991193295,-0.0,-0.0,0.2764912247657776,0.06206159293651581,0.817544162273407,1.0,Case2006,412.27355392836034
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,10500,1.2933928966522217,0.23295077681541443,0.4448159337043762,-0.0,0.0015895419055595994,-0.0,-0.0,0.30733683705329895,0.048746511340141296,0.6756330728530884,0.0,Case3010,420.21935431752354
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,10750,0.8918936848640442,0.15735939145088196,0.17032364010810852,0.2003137171268463,0.0004146609571762383,-0.0,-0.0,0.19177351891994476,0.04258660227060318,0.7750766277313232,1.0,Case2022,428.2449608305469
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,11000,2.224120616912842,0.4149337708950043,0.5096397995948792,0.5066860318183899,0.00037772144423797727,-0.0,-0.0,0.5190222263336182,0.022953687235713005,0.9917654991149902,1.0,Case2023,436.17719782236964
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,11250,1.40695059299469,0.34043750166893005,0.45808881521224976,-0.0,0.0015855409437790513,-0.0,-0.0,0.260023832321167,0.09018319845199585,0.5964679718017578,0.0,Case6003,444.0747410124168
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,11500,1.1261610984802246,0.18943043053150177,0.1536378562450409,0.36911389231681824,0.00039257362368516624,-0.0,-0.0,0.288323312997818,0.04771525040268898,0.9128600358963013,1.0,Case3022,451.90700656268746
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,11750,1.3344141244888306,0.18363948166370392,0.2588396370410919,0.3802628517150879,0.00037998732295818627,-0.0,-0.0,0.3150044083595276,0.07494215667247772,0.8787415027618408,1.0,Case3021,459.8162284772843
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,12000,0.7978756427764893,0.17794622480869293,0.1268286406993866,0.18934789299964905,0.00041011138819158077,-0.0,-0.0,0.160597026348114,0.029872234910726547,0.7233587503433228,1.0,Case2005,467.69248257484287
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,12250,1.2024750709533691,0.34813392162323,0.36224862933158875,-0.0,0.0039282976649701595,-0.0,-0.0,0.19225212931632996,0.07105555385351181,0.5442249774932861,0.0,Case1046,475.64524416904896
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,12500,0.9035159349441528,0.184830442070961,0.15934689342975616,0.22033359110355377,0.000379550940124318,-0.0,-0.0,0.18007054924964905,0.03826770931482315,0.7175280451774597,1.0,Case2006,483.6273148637265
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,12500,0.9035159349441528,,,,,,,,,,,,483.7988030510023
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,12750,1.48501455783844,0.3092179596424103,0.2653235197067261,0.3935212790966034,0.00036029188777320087,-0.0,-0.0,0.3663480281829834,0.0842280313372612,0.7528882026672363,1.0,Case3019,491.7027543913573
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,13000,1.1862303018569946,0.2764277160167694,0.4002540707588196,-0.0,0.0039160894230008125,-0.0,-0.0,0.18825757503509521,0.08472695201635361,0.4543161392211914,0.0,Case1061,499.7824776927009
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,13250,0.9587403535842896,0.19490577280521393,0.3268492817878723,-0.0,0.0038981768302619457,-0.0,-0.0,0.1444094479084015,0.0453360453248024,0.5408961772918701,0.0,Case8018,507.6851475946605
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,13500,0.8674913644790649,0.17531661689281464,0.11213219165802002,0.2565489709377289,0.0003449646173976362,-0.0,-0.0,0.23087099194526672,0.036700665950775146,0.7390791773796082,1.0,Case3006,515.7001803554595
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,13750,0.8775432705879211,0.26680517196655273,0.12434519827365875,0.1818288266658783,0.0015065032057464123,-0.0,-0.0,0.21208398044109344,0.022762401029467583,0.637164294719696,1.0,Case2012,523.6426790039986
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,14000,0.9973564147949219,0.160519078373909,0.1762317717075348,0.2823983430862427,0.0003923303447663784,-0.0,-0.0,0.23960939049720764,0.07095228135585785,0.6726549863815308,1.0,Case2018,533.7641224376857
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,14250,1.242209792137146,0.41949719190597534,0.3573586940765381,-0.0,0.003859494347125292,-0.0,-0.0,0.18914517760276794,0.061068445444107056,0.4408753514289856,0.0,Case8014,545.4102745698765
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,14500,1.094728946685791,0.20950272679328918,0.13207867741584778,0.39286088943481445,0.0003770554030779749,-0.0,-0.0,0.2625523805618286,0.07306261360645294,0.7166647911071777,1.0,Case3042,557.1260747406632
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,14750,1.4806230068206787,0.23434317111968994,0.38601016998291016,0.26774436235427856,0.00036625299253501,-0.0,-0.0,0.31803271174430847,0.0842035561800003,0.7388137578964233,1.0,Case3025,568.8296478418633
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,15000,1.7241936922073364,0.6495561599731445,0.5079097151756287,-0.0,0.003833355847746134,-0.0,-0.0,0.2562412619590759,0.011239543557167053,0.2922646999359131,0.0,Case3005,580.4725531805307
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,15000,1.7241936922073364,,,,,,,,,,,,580.8295036153868
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,15250,1.0859125852584839,0.2686616778373718,0.20180919766426086,0.22279246151447296,0.0003673098108265549,-0.0,-0.0,0.23078247904777527,0.03337559476494789,0.7293943166732788,1.0,Case2025,592.3145799161866
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,15500,1.7119431495666504,0.02558576688170433,0.5008586645126343,0.5024045705795288,0.001516154850833118,-0.0,-0.0,0.5014726519584656,0.004048041999340057,0.492961585521698,1.0,Case2021,603.8422136744484
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,15750,1.1953270435333252,0.25726431608200073,0.20601607859134674,0.3255663216114044,0.0015606021042913198,-0.0,-0.0,0.25543227791786194,0.04637667536735535,0.7045117020606995,1.0,Case2011,615.2526017623022
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,16000,1.4186468124389648,0.3390039801597595,0.30318206548690796,0.2637810707092285,0.00035799486795440316,-0.0,-0.0,0.2838941812515259,0.06372518092393875,0.7742949724197388,1.0,Case3020,626.8976940279827
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,16250,1.2163859605789185,0.1394578069448471,0.36751875281333923,0.16902440786361694,0.0003573463181965053,-0.0,-0.0,0.2944905161857605,0.050108619034290314,0.6480169296264648,1.0,Case3002,638.2989358203486
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,16500,0.49390819668769836,0.12010335177183151,0.05635686591267586,0.11887776851654053,0.00032952017500065267,-0.0,-0.0,0.11675474792718887,0.012099540792405605,0.5796931385993958,1.0,Case2012,649.833696084097
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,16750,1.2419934272766113,0.1808459758758545,0.20429150760173798,0.4260665476322174,0.00034684455022215843,-0.0,-0.0,0.2869535982608795,0.08294687420129776,0.7166435122489929,1.0,Case3027,661.354113580659
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,17000,0.83011394739151,0.2826821506023407,0.13520114123821259,0.1286553591489792,0.00035820677294395864,-0.0,-0.0,0.15110015869140625,0.02570328116416931,0.6030136942863464,1.0,Case3035,672.9221348781139
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,17250,1.4029713869094849,0.3383057117462158,0.3488940894603729,0.19218578934669495,0.0015034850221127272,-0.0,-0.0,0.2538078725337982,0.07149235904216766,0.6759857535362244,1.0,Case2004,684.4979745000601
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,17500,1.8677327632904053,0.4331822097301483,0.3250710368156433,0.5199984908103943,0.0015066828345879912,-0.0,-0.0,0.42824772000312805,0.0788118988275528,0.762688398361206,1.0,Case3007,696.2077777218074
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,17500,1.8677327632904053,,,,,,,,,,,,696.5255686026067
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,17750,0.7098478078842163,0.16268055140972137,0.10543655604124069,0.1713775247335434,0.00033524370519444346,-0.0,-0.0,0.15248510241508484,0.02641337737441063,0.6568761467933655,1.0,Case3003,708.0968681080267
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,18000,1.8872261047363281,0.2841457426548004,0.5027630925178528,0.38380515575408936,0.0003229642752557993,-0.0,-0.0,0.45083731412887573,0.04551094397902489,0.7057181000709534,1.0,Case3014,719.8945568958297
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,18250,1.0862258672714233,0.2864985466003418,0.1176624745130539,0.3496832549571991,0.00036838132655248046,-0.0,-0.0,0.2359071969985962,0.0715310275554657,0.6817642450332642,1.0,Case3031,731.5109019484371
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,18500,1.0501163005828857,0.18956786394119263,0.15342256426811218,0.33068400621414185,0.00032791070407256484,-0.0,-0.0,0.2890343964099884,0.06053559109568596,0.680075466632843,1.0,Case3043,743.2478411803022
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,18750,1.4059638977050781,0.37936267256736755,0.2712438106536865,0.28987911343574524,0.00036014660145156085,-0.0,-0.0,0.2692888379096985,0.05562794953584671,0.7006627321243286,1.0,Case3015,754.9391955928877
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,19000,0.9289823174476624,0.118792325258255,0.16299472749233246,0.27909213304519653,0.00034427910577505827,-0.0,-0.0,0.24556058645248413,0.056828953325748444,0.6900193691253662,1.0,Case3022,766.6743293423206
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,19250,1.010488510131836,0.23352253437042236,0.3298811912536621,-0.0,0.003848771331831813,-0.0,-0.0,0.16872431337833405,0.06271992623806,0.5012692809104919,0.0,Case1056,778.282434171997
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,19500,0.7433493733406067,0.13507406413555145,0.11055032908916473,0.21744897961616516,0.00034407241037115455,-0.0,-0.0,0.15655386447906494,0.0322798490524292,0.6713452935218811,1.0,Case2023,789.8554972475395
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,19750,0.6309767961502075,0.13812746107578278,0.06154945492744446,0.20338909327983856,0.0015285848639905453,-0.0,-0.0,0.13794918358325958,0.027268338948488235,0.6392479538917542,1.0,Case2030,801.4755989350379
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,20000,0.9281076192855835,0.254688560962677,0.1514178365468979,0.20005343854427338,0.001462562009692192,-0.0,-0.0,0.19093118607997894,0.02893323265016079,0.6478055119514465,1.0,Case2034,813.2208505924791
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,20000,0.9281076192855835,,,,,,,,,,,,813.5431828852743
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,20250,0.8491699695587158,0.12260404974222183,0.13786166906356812,0.264653742313385,0.0003346050507389009,-0.0,-0.0,0.1987174153327942,0.04236139729619026,0.683837890625,1.0,Case2016,825.1562088662758
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,20500,1.0188077688217163,0.12475888431072235,0.16866590082645416,0.35245439410209656,0.00032242864836007357,-0.0,-0.0,0.2665516138076782,0.05558748170733452,0.6511623859405518,1.0,Case2013,836.8510799482465
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,20750,0.9424378871917725,0.18921738862991333,0.15981705486774445,0.2506569027900696,0.00034014019183814526,-0.0,-0.0,0.19340801239013672,0.051364120095968246,0.683343768119812,1.0,Case2024,848.406013163738
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,21000,1.0849897861480713,0.17742158472537994,0.21924349665641785,0.27197229862213135,0.000337500823661685,-0.0,-0.0,0.25615426898002625,0.06757046282291412,0.6651056408882141,1.0,Case3022,859.9862591680139
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,21250,0.7953718900680542,0.33859145641326904,0.18522298336029053,-0.0,0.0015733956824988127,-0.0,-0.0,0.10351753979921341,0.020677773281931877,0.3996148705482483,0.0,Case2025,871.4179540770128
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,21500,1.3021273612976074,0.3928685486316681,0.1424226015806198,0.4035787582397461,0.0015042534796521068,-0.0,-0.0,0.27566078305244446,0.051579006016254425,0.6910918951034546,1.0,Case3036,882.928494992666
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,21750,0.5326495170593262,0.09677158296108246,0.08618560433387756,0.12233496457338333,0.0003238159406464547,-0.0,-0.0,0.10502627491950989,0.019389530643820763,0.6188486218452454,1.0,Case2019,894.484126759693
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,22000,1.4719159603118896,0.2722451090812683,0.37448054552078247,0.26367831230163574,0.0014628610806539655,-0.0,-0.0,0.2848449945449829,0.07414735853672028,0.6983686685562134,1.0,Case3025,906.0800528246909
srr_v2_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,22250,0.7564754486083984,0.1465141326189041,0.12338418513536453,0.2020483762025833,0.0003213458985555917,-0.0,-0.0,0.15058967471122742,0.029583752155303955,0.6548997163772583,1.0,Case3003,917.7617133026943
