variant,class_id,metric_name,group,n,dice_mean,hd_mean,hd95_mean,component_count_mean,remote_fp_mean,empty_prediction_rate
m10_d3_hard_negative_refresh__checkpoint_best__argmax,4,myops_edema,all_cases,44,0.6922607885290559,73.58154180237347,55.27246952251655,40.09090909090909,31.636363636363637,0.6363636363636364
m10_d3_hard_negative_refresh__checkpoint_best__argmax,4,myops_edema,gt_positive_only,16,0.15371716845490369,202.34923995652701,151.99929118692052,110.25,87.0,0.0
m10_d3_hard_negative_refresh__checkpoint_best__argmax,4,myops_edema,t2_present,16,0.15371716845490369,202.34923995652701,151.99929118692052,110.25,87.0,0.0
m10_d3_hard_negative_refresh__checkpoint_best__argmax,4,myops_edema,complete_modality,16,0.15371716845490369,202.34923995652701,151.99929118692052,110.25,87.0,0.0
m10_d3_hard_negative_refresh__checkpoint_best__argmax,4,myops_edema,CenterB,7,0.26235492901224294,198.50480655005995,144.23545612206843,65.71428571428571,46.42857142857143,0.0
m10_d3_hard_negative_refresh__checkpoint_best__argmax,4,myops_edema,CenterC,9,0.06922113246586205,205.3393548282236,158.03782957069436,144.88888888888889,118.55555555555556,0.0
m10_d3_hard_negative_refresh__checkpoint_best__argmax,4,myops_edema,C0+LGE,4,1.0,0.0,0.0,0.0,0.0,1.0
m10_d3_hard_negative_refresh__checkpoint_best__argmax,4,myops_edema,LGE-only,24,1.0,0.0,0.0,0.0,0.0,1.0
m10_d3_hard_negative_refresh__checkpoint_best__argmax,4,myops_edema,no_T2_empty_GT,28,1.0,0.0,0.0,0.0,0.0,1.0
m10_d3_hard_negative_refresh__checkpoint_best__argmax,5,myops_scar,all_cases,44,0.36283990218636003,149.5302147367655,87.06246846888696,27.795454545454547,15.045454545454545,0.0
m10_d3_hard_negative_refresh__checkpoint_best__argmax,5,myops_scar,gt_positive_only,43,0.37127803944650795,149.5302147367655,87.06246846888696,28.0,14.953488372093023,0.0
m10_d3_hard_negative_refresh__checkpoint_best__argmax,5,myops_scar,t2_present,16,0.41258187005154806,189.0455889806993,96.90411981955404,28.0625,20.375,0.0
m10_d3_hard_negative_refresh__checkpoint_best__argmax,5,myops_scar,complete_modality,16,0.41258187005154806,189.0455889806993,96.90411981955404,28.0625,20.375,0.0
m10_d3_hard_negative_refresh__checkpoint_best__argmax,5,myops_scar,CenterB,7,0.4060254585255161,156.27865434094258,99.92116358792956,15.285714285714286,11.571428571428571,0.0
m10_d3_hard_negative_refresh__checkpoint_best__argmax,5,myops_scar,CenterC,9,0.41768130123846187,214.530982589399,94.55753022192864,38.0,27.22222222222222,0.0
m10_d3_hard_negative_refresh__checkpoint_best__argmax,5,myops_scar,C0+LGE,4,0.2967761619197553,105.90846101304726,64.17849232084546,21.25,11.5,0.0
m10_d3_hard_negative_refresh__checkpoint_best__argmax,5,myops_scar,LGE-only,24,0.3406892136540021,128.63935112294106,83.36186458694743,28.708333333333332,12.083333333333334,0.0
m10_d3_hard_negative_refresh__checkpoint_best__argmax,5,myops_scar,no_T2_empty_GT,1,0.0,,,19.0,19.0,0.0
m10_d3_hard_negative_refresh__checkpoint_best__pathology_aware,4,myops_edema,all_cases,44,0.6959704492703377,73.58154180237347,54.99042859806018,41.88636363636363,32.72727272727273,0.6363636363636364
m10_d3_hard_negative_refresh__checkpoint_best__pathology_aware,4,myops_edema,gt_positive_only,16,0.16391873549342875,202.34923995652701,151.22367864466548,115.1875,90.0,0.0
m10_d3_hard_negative_refresh__checkpoint_best__pathology_aware,4,myops_edema,t2_present,16,0.16391873549342875,202.34923995652701,151.22367864466548,115.1875,90.0,0.0
m10_d3_hard_negative_refresh__checkpoint_best__pathology_aware,4,myops_edema,complete_modality,16,0.16391873549342875,202.34923995652701,151.22367864466548,115.1875,90.0,0.0
