variant,class_id,metric_name,group,n,dice_mean,hd_mean,hd95_mean,component_count_mean,remote_fp_mean,empty_prediction_rate
repaired_uncertainty_hardneg,4,myops_edema,all_cases,44,0.3971005530881493,90.61674764284643,66.3941206087098,39.90909090909091,31.022727272727273,0.3409090909090909
repaired_uncertainty_hardneg,4,myops_edema,gt_positive_only,16,0.1545265209924105,175.56994855801497,128.63860867937524,102.125,77.6875,0.0
repaired_uncertainty_hardneg,4,myops_edema,t2_present,16,0.1545265209924105,175.56994855801497,128.63860867937524,102.125,77.6875,0.0
repaired_uncertainty_hardneg,4,myops_edema,complete_modality,16,0.1545265209924105,175.56994855801497,128.63860867937524,102.125,77.6875,0.0
repaired_uncertainty_hardneg,4,myops_edema,CenterB,7,0.29235595907410356,180.58665093147056,115.48521041625752,87.28571428571429,59.42857142857143,0.0
repaired_uncertainty_hardneg,4,myops_edema,CenterC,9,0.04732584692887142,171.66806893421617,138.869029550689,113.66666666666667,91.88888888888889,0.0
repaired_uncertainty_hardneg,4,myops_edema,C0+LGE,4,0.25,0.0,0.0,9.5,9.5,0.25
repaired_uncertainty_hardneg,4,myops_edema,LGE-only,24,0.5833333333333334,0.0,0.0,3.5,3.5,0.5833333333333334
repaired_uncertainty_hardneg,4,myops_edema,no_T2_empty_GT,28,0.5357142857142857,0.0,0.0,4.357142857142857,4.357142857142857,0.5357142857142857
repaired_uncertainty_hardneg,5,myops_scar,all_cases,44,0.07609619709791735,176.61099670238895,130.60301555789138,101.31818181818181,75.4090909090909,0.0
repaired_uncertainty_hardneg,5,myops_scar,gt_positive_only,43,0.07786587610019449,176.61099670238895,130.60301555789138,102.76744186046511,76.25581395348837,0.0
repaired_uncertainty_hardneg,5,myops_scar,t2_present,16,0.08121587562303742,181.12092099542912,120.87863935624155,36.5,25.8125,0.0
repaired_uncertainty_hardneg,5,myops_scar,complete_modality,16,0.08121587562303742,181.12092099542912,120.87863935624155,36.5,25.8125,0.0
repaired_uncertainty_hardneg,5,myops_scar,CenterB,7,0.09864346673657065,201.89797383447714,121.77739021537401,31.571428571428573,18.0,0.0
repaired_uncertainty_hardneg,5,myops_scar,CenterC,9,0.06766108253473378,164.9609910095029,120.17961091024964,40.333333333333336,31.88888888888889,0.0
repaired_uncertainty_hardneg,5,myops_scar,C0+LGE,4,0.09684500615804381,160.1381027757551,87.34516648553738,71.5,50.0,0.0
repaired_uncertainty_hardneg,5,myops_scar,LGE-only,24,0.06922494323781622,175.66349224785804,142.49316415970216,149.5,112.70833333333333,0.0
repaired_uncertainty_hardneg,5,myops_scar,no_T2_empty_GT,1,0.0,,,39.0,39.0,0.0
