variant,step,stage,loss,evidence_loss,final_loss,scar_proposal_loss,edema_proposal_loss,proposal_margin_loss,roi_cover_loss,roi_remote_loss,proposal_weight,refine_weight,edema_supervised_batch_fraction,batch_cases,elapsed_seconds
srr_propref_scar_precision,1200,soft_roi_refinement,3.6194803714752197,2.3666088581085205,2.3401312828063965,0.42593538761138916,0.2176455408334732,0.05074053630232811,0.36414510011672974,0.00897194817662239,0.550000011920929,1.0,0.5,"Case2012,Case7006",90.10205091600074
srr_propref_scar_precision,1200,soft_roi_refinement,,,,,,,,,,,,,90.35891993700352
srr_propref_scar_precision,1250,soft_roi_refinement,2.7463326454162598,1.6214677095413208,1.6538937091827393,0.49900320172309875,0.2573583126068115,0.06929948925971985,0.399847149848938,0.026838118210434914,0.550000011920929,1.0,0.5,"Case2022,Case1001",94.28507746900141
srr_propref_scar_precision,1300,soft_roi_refinement,1.7900186777114868,1.110595703125,1.0840924978256226,0.4512346386909485,-0.0,0.05620899051427841,0.24739493429660797,0.02013678476214409,0.550000011920929,1.0,0.0,"Case1036,Case3017",98.28954892400361
srr_propref_scar_precision,1350,soft_roi_refinement,2.4175779819488525,1.5100202560424805,1.4329919815063477,0.3472804129123688,0.28856784105300903,0.11900924146175385,0.36987510323524475,0.016056684777140617,0.550000011920929,1.0,0.5,"Case1039,Case3001",102.22167338899453
srr_propref_scar_precision,1400,soft_roi_refinement,2.6451284885406494,1.4507991075515747,1.4770735502243042,0.5025351643562317,0.4504227042198181,0.0853276178240776,0.5029058456420898,0.020718282088637352,0.550000011920929,1.0,1.0,"Case3010,Case3035",106.12146765399666
srr_propref_scar_precision,1450,soft_roi_refinement,2.2924461364746094,1.401341199874878,1.3515625,0.4804098308086395,0.15462185442447662,0.06319758296012878,0.37344104051589966,0.016691841185092926,0.550000011920929,1.0,0.5,"Case1015,Case3032",110.1247549260006
srr_propref_scar_precision,1500,soft_roi_refinement,2.692464828491211,1.6953717470169067,1.6261966228485107,0.5091014504432678,0.15587590634822845,0.11351168900728226,0.373663067817688,0.02496764436364174,0.550000011920929,1.0,0.5,"Case1034,Case3005",114.10829887700675
srr_propref_scar_precision,1500,soft_roi_refinement,,,,,,,,,,,,,114.37105977699684
srr_propref_scar_precision,1550,soft_roi_refinement,1.8447165489196777,1.2157198190689087,1.097598671913147,0.20541712641716003,0.21294671297073364,0.09000586718320847,0.3233577013015747,0.015516471117734909,0.550000011920929,1.0,0.5,"Case2029,Case2021",118.30953265499556
srr_propref_scar_precision,1600,soft_roi_refinement,1.921567678451538,1.1978305578231812,1.0636790990829468,0.29543548822402954,0.31219255924224854,0.07833810895681381,0.38134416937828064,0.00998343713581562,0.550000011920929,1.0,1.0,"Case2012,Case3030",122.25427550199674
srr_propref_scar_precision,1620,soft_roi_refinement,,,,,,,,,,,,,124.07217976200627
srr_propref_scar_precision,1650,low_lr_calibration,1.7651567459106445,1.1564905643463135,1.0354316234588623,0.26943328976631165,0.17285487055778503,0.06308544427156448,0.296619176864624,0.012015600688755512,0.550000011920929,1.0,0.5,"Case2015,Case3005",126.48569105900242
srr_propref_scar_precision,1700,low_lr_calibration,2.4362285137176514,1.5837936401367188,1.455637812614441,0.39159533381462097,0.21157017350196838,0.09677064418792725,0.33287400007247925,0.013168945908546448,0.550000011920929,1.0,0.5,"Case3025,Case7004",130.3930999919976
srr_propref_scar_precision,1750,low_lr_calibration,1.9747169017791748,1.2231541872024536,1.1256043910980225,0.5040283799171448,0.0954844281077385,0.0262506902217865,0.349904865026474,0.018253911286592484,0.550000011920929,1.0,0.5,"Case1016,Case3005",134.37656185300148
srr_propref_scar_precision,1800,low_lr_calibration,1.8523439168930054,1.1850786209106445,1.1000077724456787,0.2667369842529297,0.18632438778877258,0.03998875617980957,0.33136844635009766,0.022679997608065605,0.550000011920929,1.0,0.5,"Case2029,Case1017",138.2595248830039
srr_propref_scar_precision,1800,low_lr_calibration,,,,,,,,,,,,,138.51609437400475
