variant,step,stage,loss,evidence_loss,final_loss,scar_proposal_loss,edema_proposal_loss,proposal_margin_loss,roi_cover_loss,roi_remote_loss,proposal_weight,refine_weight,edema_supervised_batch_fraction,anchor_present_batch_fraction,component_present_batch_fraction,batch_cases,elapsed_seconds
srr_propref_no_proto_cascade,1100,evidence_warmup,1.2585350275039673,1.2585350275039673,1.2569618225097656,0.3074656128883362,0.4946388900279999,0.25,0.44483816623687744,0.014277450740337372,0.0,0.0,1.0,1.0,1.0,"Case3022,Case3025",457.48207067139447
srr_propref_no_proto_cascade,1150,evidence_warmup,1.2152578830718994,1.2152578830718994,1.2101186513900757,0.1980615258216858,0.46099868416786194,0.25,0.39049047231674194,0.01290629617869854,0.0,0.0,1.0,1.0,1.0,"Case3029,Case3022",478.51787285413593
srr_propref_no_proto_cascade,1200,evidence_warmup,2.6274704933166504,2.6274704933166504,2.627156972885132,0.48940467834472656,0.2831161916255951,0.25,0.386374294757843,0.004513833671808243,0.0,0.0,0.5,0.5,0.5,"Case2012,Case7006",499.3309055566788
srr_propref_no_proto_cascade,1200,evidence_warmup,,,,,,,,,,,,,,,501.17083809059113
srr_propref_no_proto_cascade,1250,evidence_warmup,1.4628125429153442,1.4628125429153442,1.4623212814331055,0.4471282362937927,0.2763325870037079,0.25,0.37132424116134644,0.012544827535748482,0.0,0.0,0.5,1.0,0.5,"Case2022,Case1001",521.8345151217654
srr_propref_no_proto_cascade,1300,evidence_warmup,0.8421614170074463,0.8421614170074463,0.8436260223388672,0.3896125853061676,-0.0,0.25,0.21161775290966034,0.005393968895077705,0.0,0.0,0.0,0.5,0.5,"Case1036,Case3017",542.675317694433
srr_propref_no_proto_cascade,1350,evidence_warmup,1.2975519895553589,1.2975519895553589,1.297989845275879,0.304343581199646,0.3114970922470093,0.25,0.3493019640445709,0.006305880378931761,0.0,0.0,0.5,1.0,1.0,"Case1039,Case3001",562.8371112747118
srr_propref_no_proto_cascade,1400,evidence_warmup,1.2684333324432373,1.2684333324432373,1.2676039934158325,0.5059509873390198,0.48052653670310974,0.25,0.5082176327705383,0.010572552680969238,0.0,0.0,1.0,1.0,0.5,"Case3010,Case3035",583.1911310162395
srr_propref_no_proto_cascade,1450,evidence_warmup,1.069309949874878,1.069309949874878,1.0677109956741333,0.4434848427772522,0.21474400162696838,0.25,0.37140724062919617,0.006320079322904348,0.0,0.0,0.5,1.0,1.0,"Case1015,Case3032",604.1362924426794
srr_propref_no_proto_cascade,1500,evidence_warmup,1.3273789882659912,1.3273789882659912,1.3256287574768066,0.4748213291168213,0.23995979130268097,0.25,0.3880482316017151,0.010965139605104923,0.0,0.0,0.5,1.0,1.0,"Case1034,Case3005",624.7216992583126
srr_propref_no_proto_cascade,1550,evidence_warmup,0.9757391810417175,0.9757391810417175,0.9739598631858826,0.3434690833091736,0.22064732015132904,0.25,0.31758740544319153,0.007355550304055214,0.0,0.0,0.5,0.5,0.5,"Case2029,Case2021",645.3864810746163
srr_propref_no_proto_cascade,1600,evidence_warmup,0.9260449409484863,0.9260449409484863,0.9203923940658569,0.2626711428165436,0.3745526969432831,0.25,0.39874398708343506,0.004793668165802956,0.0,0.0,1.0,1.0,1.0,"Case2012,Case3030",665.9269876517355
srr_propref_no_proto_cascade,1650,evidence_warmup,1.0189523696899414,1.0189523696899414,1.017531394958496,0.3775686025619507,0.1964775025844574,0.25,0.3151770234107971,0.006097482517361641,0.0,0.0,0.5,0.5,0.5,"Case2015,Case3005",686.3783368291333
srr_propref_no_proto_cascade,1700,evidence_warmup,1.412356972694397,1.412356972694397,1.4107744693756104,0.3350345194339752,0.24698102474212646,0.25,0.3330703675746918,0.006538786459714174,0.0,0.0,0.5,1.0,1.0,"Case3025,Case7004",706.8180439006537
srr_propref_no_proto_cascade,1750,evidence_warmup,1.0062934160232544,1.0062934160232544,1.0056169033050537,0.5056238174438477,0.2501639723777771,0.25,0.41188251972198486,0.008145805448293686,0.0,0.0,0.5,1.0,0.5,"Case1016,Case3005",727.398422290571
srr_propref_no_proto_cascade,1800,evidence_warmup,0.9656856656074524,0.9656856656074524,0.9622781276702881,0.2770230174064636,0.2186335027217865,0.25,0.3001770079135895,0.010592186823487282,0.0,0.0,0.5,1.0,1.0,"Case2029,Case1017",747.752697693184
srr_propref_no_proto_cascade,1800,evidence_warmup,,,,,,,,,,,,,,,749.6716288076714
srr_propref_no_proto_cascade,1850,evidence_warmup,0.6496865749359131,0.6496865749359131,0.6488089561462402,0.507876455783844,-0.0,0.25,0.25037118792533875,0.0025245551951229572,0.0,0.0,0.0,0.0,0.0,"Case3006,Case2026",770.6513043725863
srr_propref_no_proto_cascade,1900,evidence_warmup,1.236547589302063,1.236547589302063,1.2345502376556396,0.404829204082489,0.42540156841278076,0.25,0.45232176780700684,0.006932066287845373,0.0,0.0,1.0,0.5,0.5,"Case2015,Case3002",791.269080998376
srr_propref_no_proto_cascade,1950,evidence_warmup,1.044432520866394,1.044432520866394,1.04377019405365,0.4807305932044983,0.44847989082336426,0.25,0.4841020703315735,0.016963636502623558,0.0,0.0,1.0,0.0,0.0,"Case2022,Case3036",811.8193021556363
srr_propref_no_proto_cascade,2000,evidence_warmup,1.2174712419509888,1.2174712419509888,1.216691017150879,0.34894776344299316,0.5040974020957947,0.25,0.4543563425540924,0.013278734870254993,0.0,0.0,1.0,0.5,0.5,"Case3041,Case3001",832.5300829801708
srr_propref_no_proto_cascade,2050,evidence_warmup,0.9063124060630798,0.9063124060630798,0.9067776799201965,0.30136796832084656,0.40824365615844727,0.25,0.41421985626220703,0.010069726966321468,0.0,0.0,1.0,0.5,0.5,"Case3042,Case2025",853.2059066724032
srr_propref_no_proto_cascade,2100,evidence_warmup,0.9488697052001953,0.9488697052001953,0.9463726282119751,0.3495368957519531,0.20031729340553284,0.25,0.30744481086730957,0.009120841510593891,0.0,0.0,0.5,0.5,0.5,"Case2010,Case2005",873.7454183306545
srr_propref_no_proto_cascade,2150,evidence_warmup,1.0960545539855957,1.0960545539855957,1.0961439609527588,0.35531002283096313,0.19188722968101501,0.25,0.31317344307899475,0.014033813960850239,0.0,0.0,0.5,1.0,1.0,"Case6008,Case2025",893.705530917272
srr_propref_no_proto_cascade,2200,evidence_warmup,0.7749534249305725,0.7749534249305725,0.7703919410705566,0.2313130646944046,0.3596652150154114,0.25,0.3587533235549927,0.010085441172122955,0.0,0.0,1.0,1.0,1.0,"Case2015,Case2029",907.6738498639315
srr_propref_no_proto_cascade,2250,evidence_warmup,0.6377543807029724,0.6377543807029724,0.6367096304893494,0.3970133364200592,-0.0,0.25,0.21838270127773285,0.0066564735025167465,0.0,0.0,0.0,0.5,0.5,"Case2035,Case8033",921.3921420639381
srr_propref_no_proto_cascade,2300,evidence_warmup,0.987563967704773,0.987563967704773,0.9845659732818604,0.33045193552970886,0.2042369246482849,0.25,0.30539795756340027,0.009378427639603615,0.0,0.0,0.5,1.0,1.0,"Case2027,Case1061",931.2606448195875
srr_propref_no_proto_cascade,2350,evidence_warmup,0.8038566708564758,0.8038566708564758,0.8029239177703857,0.36419421434402466,0.37681320309638977,0.25,0.43083760142326355,0.0058950260281562805,0.0,0.0,1.0,0.5,0.5,"Case2022,Case3016",950.4869267120957
srr_propref_no_proto_cascade,2400,evidence_warmup,0.836971640586853,0.836971640586853,0.8326202630996704,0.2157387137413025,0.34081700444221497,0.25,0.36735132336616516,0.013156500644981861,0.0,0.0,1.0,1.0,1.0,"Case2010,Case2023",971.1663585910574
srr_propref_no_proto_cascade,2400,evidence_warmup,,,,,,,,,,,,,,,972.9980561006814
srr_propref_no_proto_cascade,2450,evidence_warmup,0.9929495453834534,0.9929495453834534,0.9910746216773987,0.23651696741580963,0.26394546031951904,0.25,0.3105248808860779,0.007275146897882223,0.0,0.0,0.5,1.0,1.0,"Case3039,Case8026",994.2670320542529
srr_propref_no_proto_cascade,2500,evidence_warmup,1.391623616218567,1.391623616218567,1.3914731740951538,0.40694931149482727,0.27671366930007935,0.25,0.3524794280529022,0.008586583659052849,0.0,0.0,0.5,1.0,0.5,"Case2001,Case1061",1014.5391208380461
srr_propref_no_proto_cascade,2550,evidence_warmup,1.0082919597625732,1.0082919597625732,1.0037180185317993,0.44527190923690796,0.37697044014930725,0.25,0.45433342456817627,0.014388668350875378,0.0,0.0,1.0,0.5,0.5,"Case3031,Case2004",1035.1606103209779
srr_propref_no_proto_cascade,2600,evidence_warmup,0.872057318687439,0.872057318687439,0.8690266013145447,0.352211594581604,0.1910974234342575,0.25,0.2995431125164032,0.005476763006299734,0.0,0.0,0.5,0.5,0.5,"Case2026,Case3016",1055.8891869699582
srr_propref_no_proto_cascade,2650,evidence_warmup,1.3483858108520508,1.3483858108520508,1.3480496406555176,0.4079625606536865,0.4323406517505646,0.25,0.46879780292510986,0.003541988553479314,0.0,0.0,1.0,1.0,1.0,"Case3025,Case3025",1076.385941028595
srr_propref_no_proto_cascade,2700,evidence_warmup,0.6728982925415039,0.6728982925415039,0.6690874695777893,0.3350365459918976,-0.0,0.25,0.21202372014522552,0.005533656571060419,0.0,0.0,0.0,1.0,1.0,"Case8013,Case1004",1097.0383321736008
srr_propref_no_proto_cascade,2750,evidence_warmup,1.3852269649505615,1.3852269649505615,1.3828333616256714,0.3361188769340515,0.23812460899353027,0.25,0.32688474655151367,0.009197459556162357,0.0,0.0,0.5,1.0,1.0,"Case1059,Case3017",1118.2700355388224
srr_propref_no_proto_cascade,2800,evidence_warmup,1.5473599433898926,1.5473599433898926,1.54448401927948,0.35068807005882263,0.25964638590812683,0.25,0.33545011281967163,0.016011472791433334,0.0,0.0,0.5,1.0,1.0,"Case2013,Case1039",1138.7757597528398
srr_propref_no_proto_cascade,2850,evidence_warmup,0.6939045786857605,0.6939045786857605,0.6917846202850342,0.20511920750141144,0.33170172572135925,0.25,0.3514585793018341,0.009612568654119968,0.0,0.0,1.0,1.0,1.0,"Case2034,Case2025",1159.5540619939566
srr_propref_no_proto_cascade,2900,evidence_warmup,0.9498418569564819,0.9498418569564819,0.9457639455795288,0.29575157165527344,0.24003010988235474,0.25,0.33051931858062744,0.007427726406604052,0.0,0.0,0.5,1.0,1.0,"Case3009,Case1004",1180.2779573788866
srr_propref_no_proto_cascade,2950,evidence_warmup,0.7424727082252502,0.7424727082252502,0.7415854930877686,0.4835732579231262,-0.0,0.25,0.25016921758651733,0.0035208009649068117,0.0,0.0,0.0,0.5,0.5,"Case3008,Case5003",1200.799121081829
srr_propref_no_proto_cascade,3000,evidence_warmup,0.6575018167495728,0.6575018167495728,0.655049741268158,0.4043022394180298,-0.0,0.25,0.21960364282131195,0.007765789516270161,0.0,0.0,0.0,0.5,0.5,"Case2024,Case8024",1221.69326779712
srr_propref_no_proto_cascade,3000,evidence_warmup,,,,,,,,,,,,,,,1223.5380825009197
srr_propref_no_proto_cascade,3050,evidence_warmup,1.0484222173690796,1.0484222173690796,1.047607183456421,0.3814570903778076,0.4121880531311035,0.25,0.43007397651672363,0.007019670680165291,0.0,0.0,1.0,0.5,0.5,"Case3007,Case2026",1243.9836417101324
srr_propref_no_proto_cascade,3100,evidence_warmup,0.9142939448356628,0.9142939448356628,0.9132809638977051,0.15002918243408203,0.42941227555274963,0.25,0.3639017641544342,0.006505237426608801,0.0,0.0,1.0,1.0,1.0,"Case3036,Case3031",1264.688860990107
srr_propref_no_proto_cascade,3150,evidence_warmup,1.0799704790115356,1.0799704790115356,1.0786784887313843,0.3489457070827484,0.4122418761253357,0.25,0.43018341064453125,0.0073785181157290936,0.0,0.0,1.0,0.5,0.5,"Case2005,Case2023",1285.1335681881756
srr_propref_no_proto_cascade,3200,evidence_warmup,0.9405569434165955,0.9405569434165955,0.9395124912261963,0.36372190713882446,0.43290260434150696,0.25,0.4440193772315979,0.00570276565849781,0.0,0.0,1.0,0.5,0.5,"Case3019,Case2023",1305.992647556588
srr_propref_no_proto_cascade,3250,evidence_warmup,0.9334431290626526,0.9334431290626526,0.9310253262519836,0.3919699490070343,0.2625434398651123,0.25,0.37881529331207275,0.008216997608542442,0.0,0.0,0.5,0.5,0.5,"Case3029,Case8012",1326.699913942255
srr_propref_no_proto_cascade,3300,evidence_warmup,1.069688320159912,1.069688320159912,1.0683319568634033,0.35615307092666626,0.4781181812286377,0.25,0.45319610834121704,0.005571991205215454,0.0,0.0,1.0,1.0,0.5,"Case3022,Case2012",1347.5618124743924
srr_propref_no_proto_cascade,3350,evidence_warmup,1.4465235471725464,1.4465235471725464,1.4449169635772705,0.41806790232658386,0.2758442461490631,0.25,0.35796231031417847,0.009242255240678787,0.0,0.0,0.5,1.0,0.5,"Case1049,Case3029",1368.392495569773
srr_propref_no_proto_cascade,3400,evidence_warmup,0.7256147265434265,0.7256147265434265,0.723141074180603,0.22345329821109772,0.33980637788772583,0.25,0.3667139410972595,0.006803421303629875,0.0,0.0,1.0,1.0,1.0,"Case2027,Case2030",1389.424892500043
srr_propref_no_proto_cascade,3450,evidence_warmup,1.0585542917251587,1.0585542917251587,1.0577126741409302,0.4257621169090271,0.4286993145942688,0.25,0.46656402945518494,0.008025364950299263,0.0,0.0,1.0,0.5,0.5,"Case3025,Case2011",1409.9137644888833
srr_propref_no_proto_cascade,3500,evidence_warmup,0.9076955914497375,0.9076955914497375,0.90547114610672,0.25653576850891113,0.2379625141620636,0.25,0.3103131055831909,0.004982908256351948,0.0,0.0,0.5,1.0,1.0,"Case3009,Case1071",1430.843348694034
srr_propref_no_proto_cascade,3550,evidence_warmup,0.894146203994751,0.894146203994751,0.893264651298523,0.4880760610103607,0.2475108802318573,0.25,0.38310304284095764,0.0064383456483483315,0.0,0.0,0.5,0.5,0.0,"Case8028,Case2006",1451.8735242560506
srr_propref_no_proto_cascade,3600,evidence_warmup,0.8302536010742188,0.8302536010742188,0.827502965927124,0.37102583050727844,0.2034011334180832,0.25,0.32404667139053345,0.0042288824915885925,0.0,0.0,0.5,0.5,0.5,"Case2024,Case2032",1472.2561677638441
srr_propref_no_proto_cascade,3600,evidence_warmup,,,,,,,,,,,,,,,1474.0893665961921
srr_propref_no_proto_cascade,3650,evidence_warmup,1.1198738813400269,1.1198738813400269,1.1199865341186523,0.23529110848903656,0.3837047815322876,0.25,0.4015647768974304,0.004472464323043823,0.0,0.0,1.0,1.0,1.0,"Case3021,Case3008",1494.9266765518114
srr_propref_no_proto_cascade,3700,evidence_warmup,1.0750387907028198,1.0750387907028198,1.0743799209594727,0.4966183006763458,0.4681483209133148,0.25,0.4991222023963928,0.004168753512203693,0.0,0.0,1.0,0.5,0.0,"Case2012,Case2035",1515.48656645976
srr_propref_no_proto_cascade,3750,evidence_warmup,0.788757860660553,0.788757860660553,0.787909984588623,0.32803383469581604,0.202061265707016,0.25,0.3404332101345062,0.0021572220139205456,0.0,0.0,0.5,0.5,0.5,"Case3003,Case2029",1535.9718560390174
srr_propref_no_proto_cascade,3800,evidence_warmup,1.0584131479263306,1.0584131479263306,1.0561046600341797,0.30844566226005554,0.2552718222141266,0.25,0.335453063249588,0.005152711644768715,0.0,0.0,0.5,1.0,1.0,"Case3039,Case8001",1556.6341271959245
srr_propref_no_proto_cascade,3850,evidence_warmup,0.9895488023757935,0.9895488023757935,0.9875552654266357,0.22010751068592072,0.41713234782218933,0.25,0.394853800535202,0.0075757866725325584,0.0,0.0,1.0,1.0,1.0,"Case2029,Case3033",1577.312113181688
srr_propref_no_proto_cascade,3900,evidence_warmup,1.6174006462097168,1.6174006462097168,1.612828254699707,0.4920431077480316,0.4920531213283539,0.25,0.5237002372741699,0.0039740558713674545,0.0,0.0,1.0,0.5,0.5,"Case3015,Case3042",1598.0964111946523
srr_propref_no_proto_cascade,3950,evidence_warmup,1.1528265476226807,1.1528265476226807,1.152561068534851,0.4946301579475403,0.26977384090423584,0.25,0.4066475033760071,0.0056785824708640575,0.0,0.0,0.5,0.5,0.0,"Case3005,Case2026",1618.7649681977928
srr_propref_no_proto_cascade,4000,evidence_warmup,1.024520754814148,1.024520754814148,1.0216730833053589,0.29704171419143677,0.4010704755783081,0.25,0.42036816477775574,0.003940158057957888,0.0,0.0,1.0,1.0,1.0,"Case3033,Case3035",1640.2034574840218
srr_propref_no_proto_cascade,4050,evidence_warmup,0.7041393518447876,0.7041393518447876,0.7031109929084778,0.3657027781009674,0.37081262469291687,0.25,0.41796523332595825,0.004845649003982544,0.0,0.0,1.0,0.5,0.5,"Case2019,Case3013",1661.2309433538467
srr_propref_no_proto_cascade,4100,evidence_warmup,0.6931697130203247,0.6931697130203247,0.6903432011604309,0.3943353295326233,0.20575374364852905,0.25,0.3339093029499054,0.007553476840257645,0.0,0.0,0.5,0.5,0.5,"Case8035,Case2019",1683.361640010029
srr_propref_no_proto_cascade,4150,evidence_warmup,1.119400978088379,1.119400978088379,1.1169999837875366,0.4994170665740967,0.2588428556919098,0.25,0.4082286059856415,0.004516288638114929,0.0,0.0,0.5,0.0,0.0,"Case3013,Case3010",1705.1083965776488
srr_propref_no_proto_cascade,4200,evidence_warmup,0.8370048403739929,0.8370048403739929,0.8360182642936707,0.33009272813796997,0.21727095544338226,0.25,0.31611767411231995,0.00618981197476387,0.0,0.0,0.5,1.0,0.5,"Case1038,Case3022",1727.504517076537
srr_propref_no_proto_cascade,4200,evidence_warmup,,,,,,,,,,,,,,,1729.4319402053952
srr_propref_no_proto_cascade,4250,evidence_warmup,0.9016972780227661,0.9016972780227661,0.9007564783096313,0.33735406398773193,0.424963116645813,0.25,0.41675424575805664,0.0061257448978722095,0.0,0.0,1.0,1.0,0.5,"Case2029,Case2030",1751.4361537471414
srr_propref_no_proto_cascade,4300,evidence_warmup,1.0480409860610962,1.0480409860610962,1.046849250793457,0.34748542308807373,0.18053209781646729,0.25,0.32943540811538696,0.003742180997505784,0.0,0.0,0.5,1.0,0.5,"Case1037,Case3003",1773.3252647239715
srr_propref_no_proto_cascade,4350,evidence_warmup,1.1349151134490967,1.1349151134490967,1.1352334022521973,0.337484210729599,0.25534987449645996,0.25,0.34575414657592773,0.0025053261779248714,0.0,0.0,0.5,0.5,0.5,"Case3021,Case3036",1794.6232686843723
srr_propref_no_proto_cascade,4400,evidence_warmup,0.9411884546279907,0.9411884546279907,0.9409164190292358,0.2500036060810089,0.20370323956012726,0.25,0.28472700715065,0.005778942257165909,0.0,0.0,0.5,1.0,1.0,"Case2030,Case1020",1816.1703061228618
srr_propref_no_proto_cascade,4450,evidence_warmup,0.7914553284645081,0.7914553284645081,0.7902071475982666,0.3997575640678406,-0.0,0.25,0.2282996028661728,0.004181636497378349,0.0,0.0,0.0,1.0,1.0,"Case1030,Case1012",1837.8356577670202
srr_propref_no_proto_cascade,4500,evidence_warmup,1.3174748420715332,1.3174748420715332,1.316900372505188,0.5432228446006775,0.2713111937046051,0.25,0.4201923608779907,0.005645505152642727,0.0,0.0,0.5,0.0,0.0,"Case3021,Case3024",1859.3019329486415
srr_propref_no_proto_cascade,4550,evidence_warmup,1.1282916069030762,1.1282916069030762,1.1264126300811768,0.41939929127693176,-0.0,0.25,0.2248910367488861,0.007643400691449642,0.0,0.0,0.0,1.0,1.0,"Case1013,Case7006",1880.5982496095821
srr_propref_no_proto_cascade,4600,evidence_warmup,0.7531132698059082,0.7531132698059082,0.752220630645752,0.19257470965385437,0.4512978792190552,0.25,0.3885757029056549,0.005665497854351997,0.0,0.0,1.0,1.0,1.0,"Case3033,Case3039",1902.7779711047187
srr_propref_no_proto_cascade,4650,evidence_warmup,0.5873225927352905,0.5873225927352905,0.5865083932876587,0.17383909225463867,0.332407683134079,0.25,0.3462466597557068,0.006987201515585184,0.0,0.0,1.0,1.0,1.0,"Case2006,Case2034",1924.1040871823207
srr_propref_no_proto_cascade,4700,evidence_warmup,0.637691080570221,0.637691080570221,0.6360911130905151,0.2774239480495453,0.2684764862060547,0.25,0.35459989309310913,0.005782965570688248,0.0,0.0,1.0,1.0,1.0,"Case2024,Case2009",1945.5840654009953
srr_propref_no_proto_cascade,4750,evidence_warmup,0.8447901606559753,0.8447901606559753,0.8432052135467529,0.3284101188182831,0.1890442967414856,0.25,0.3417286276817322,0.003019501455128193,0.0,0.0,0.5,1.0,1.0,"Case6002,Case3035",1966.5371537916362
srr_propref_no_proto_cascade,4800,evidence_warmup,0.6916206479072571,0.6916206479072571,0.6957988739013672,0.2492009550333023,0.2787749171257019,0.25,0.3645191788673401,0.005403675138950348,0.0,0.0,1.0,1.0,1.0,"Case2006,Case3035",1987.365855416283
srr_propref_no_proto_cascade,4800,evidence_warmup,,,,,,,,,,,,,,,1989.2872099466622
srr_propref_no_proto_cascade,4850,proposal_dictionary,1.673832654953003,1.43416166305542,1.434873342514038,0.3905608355998993,0.5181230306625366,0.25,0.485274076461792,0.003741177963092923,0.25,0.20000000298023224,1.0,1.0,0.5,"Case3045,Case3033",2011.8627567803487
srr_propref_no_proto_cascade,4900,proposal_dictionary,1.0642093420028687,0.9089981913566589,0.9071744084358215,0.3710651397705078,0.19977939128875732,0.25,0.3368743658065796,0.009996038861572742,0.25,0.20000000298023224,0.5,0.5,0.5,"Case1006,Case2010",2033.6937669450417
srr_propref_no_proto_cascade,4950,proposal_dictionary,0.7775188684463501,0.6687213778495789,0.6687463521957397,0.38519006967544556,-0.0,0.25,0.2232990860939026,0.004292648751288652,0.25,0.20000000298023224,0.0,1.0,1.0,"Case6006,Case8009",2055.4448109855875
srr_propref_no_proto_cascade,5000,proposal_dictionary,1.1586374044418335,0.994192898273468,0.994477391242981,0.3254476487636566,0.28233015537261963,0.25,0.39978504180908203,0.003714907681569457,0.25,0.20000000298023224,1.0,1.0,1.0,"Case2004,Case3020",2076.8043953040615
