case_count,empty_prediction_count,empty_prediction_rate,gt_positive_cases,harm_count_vs_nnunet,help_count_vs_nnunet,mean_component_count,mean_dice,mean_hd95,mean_precision,mean_recall,mean_remote_fp_volume_mm3,mean_volume_ratio,no_t2_edema_predicted_voxels_sum,pathology,population,seed,source,source_prefix,variant
44,0,0.0,43,29,14,4.2727272727272725,0.5336822509018702,17.031797692628725,0.52932203073576,0.628934900697503,1047.1620344119497,1.6645734155236367,0,scar,full44,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch050_e92521fc,teacher_full_view
43,0,0.0,43,29,14,4.3023255813953485,0.5460934660391228,17.031797692628725,0.5416318454040335,0.628934900697503,1071.5146398633906,1.6645734155236367,0,scar,positive_gt,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch050_e92521fc,teacher_full_view
44,0,0.0,43,29,14,4.2727272727272725,0.5336822509018702,17.031797692628725,0.52932203073576,0.628934900697503,1047.1620344119497,1.6645734155236367,0,scar,all_cases_empty_safe,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch050_e92521fc,teacher_full_view
16,0,0.0,16,11,5,2.0,0.6569657538095037,12.83021656125278,0.6916904831886992,0.6701801161892003,56.837296387594634,1.0446841958167816,0,scar,complete_trimodal,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch050_e92521fc,teacher_full_view
22,0,0.0,21,13,8,5.045454545454546,0.47832505714866647,21.727786434075128,0.47910655291028004,0.5965420795731395,1213.2023684765004,2.037230721020042,0,scar,calibration,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch050_e92521fc,teacher_full_view
22,0,0.0,22,16,6,3.5,0.5890394446550736,12.549262984884429,0.57953750856124,0.6598553208616681,881.1217003473993,1.3088550784588868,0,scar,audit,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch050_e92521fc,teacher_full_view
7,0,0.0,7,5,2,1.8571428571428572,0.5523962176778838,16.43510509373527,0.5866646804263763,0.5871325971497346,129.91382031450203,1.093048959826355,0,scar,CenterB,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch050_e92521fc,teacher_full_view
9,0,0.0,9,6,3,2.111111111111111,0.7382976152452082,10.026414369321953,0.7733772186705058,0.7347726309976735,0.0,1.007067157142669,0,scar,CenterC,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch050_e92521fc,teacher_full_view
24,0,0.0,24,17,7,5.625,0.47722545622577855,19.931726094417005,0.427921131073155,0.6268500013652382,1881.9055321635115,2.198813271572568,0,scar,lge_only,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch050_e92521fc,teacher_full_view
4,0,0.0,3,1,2,5.25,0.37928900732788484,16.240803178994174,0.4882536188996337,0.42563961273323564,0.0,0.6967304055687497,0,scar,lge_c0,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch050_e92521fc,teacher_full_view
43,0,0.0,43,29,14,4.3023255813953485,0.5460934660391228,17.031797692628725,0.5416318454040335,0.628934900697503,1071.5146398633906,1.6645734155236367,0,scar,large_scar,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch050_e92521fc,teacher_full_view
44,28,0.6363636363636364,16,9,7,1.9545454545454546,0.3763990557534336,8.250812331547401,0.4052708853122293,0.43678021952582724,5.968806879463221,1.62778504942967,0,edema,full44,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch075_06e79233,teacher_full_view
16,0,0.0,16,9,7,5.375,0.3763990557534336,22.68973391175535,0.4052708853122293,0.43678021952582724,16.414218918523858,1.62778504942967,0,edema,positive_gt,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch075_06e79233,teacher_full_view
44,28,0.6363636363636364,16,9,7,1.9545454545454546,0.3763990557534336,8.250812331547401,0.4052708853122293,0.43678021952582724,5.968806879463221,1.62778504942967,0,edema,all_cases_empty_safe,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch075_06e79233,teacher_full_view
16,0,0.0,16,9,7,5.375,0.3763990557534336,22.68973391175535,0.4052708853122293,0.43678021952582724,16.414218918523858,1.62778504942967,0,edema,complete_trimodal,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch075_06e79233,teacher_full_view
22,14,0.6363636363636364,8,4,4,1.5454545454545454,0.37018910771728214,7.964967089672641,0.35890188136600754,0.4506022240627646,0.0,1.632614857379098,0,edema,calibration,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch075_06e79233,teacher_full_view
22,14,0.6363636363636364,8,5,3,2.3636363636363638,0.38260900378958496,8.53665757342216,0.4516398892584511,0.42295821498888975,11.937613758926442,1.6229552414802422,0,edema,audit,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch075_06e79233,teacher_full_view
7,0,0.0,7,3,4,5.0,0.4918563882436621,19.00872371971689,0.5293671633417054,0.4985975851849771,37.518214670911675,0.9657510570958229,0,edema,CenterB,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch075_06e79233,teacher_full_view
9,0,0.0,9,6,3,5.666666666666667,0.2865989082610336,25.552741838896374,0.3087515579559702,0.3887000462353773,0.0,2.1427003768004402,0,edema,CenterC,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch075_06e79233,teacher_full_view
24,24,1.0,0,0,0,0.0,,0.0,,,0.0,,0,edema,lge_only,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch075_06e79233,teacher_full_view
4,4,1.0,0,0,0,0.0,,0.0,,,0.0,,0,edema,lge_c0,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch075_06e79233,teacher_full_view
44,0,0.0,43,28,15,4.636363636363637,0.5303896617469306,16.48072416557522,0.5306237026386763,0.6187703587081897,908.7490276516182,1.6304131480948143,0,scar,full44,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch075_06e79233,teacher_full_view
43,0,0.0,43,28,15,4.674418604651163,0.5427243050433709,16.48072416557522,0.5429637887465525,0.6187703587081897,929.8827259690977,1.6304131480948143,0,scar,positive_gt,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch075_06e79233,teacher_full_view
44,0,0.0,43,28,15,4.636363636363637,0.5303896617469306,16.48072416557522,0.5306237026386763,0.6187703587081897,908.7490276516182,1.6304131480948143,0,scar,all_cases_empty_safe,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch075_06e79233,teacher_full_view
16,0,0.0,16,9,7,2.375,0.6580328839555831,11.305308859246741,0.6953084367261482,0.6665161132135853,29.39860157979033,1.029341458470336,0,scar,complete_trimodal,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch075_06e79233,teacher_full_view
22,0,0.0,21,13,8,5.2272727272727275,0.47576898420864117,20.988867867007542,0.4793559419209432,0.5878613614307221,1050.2090109762282,1.9979275949620527,0,scar,calibration,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch075_06e79233,teacher_full_view
22,0,0.0,22,15,7,4.045454545454546,0.5850103392852198,12.177496086935275,0.5818914633564093,0.6482744015639541,767.2890443270085,1.2796039033579047,0,scar,audit,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch075_06e79233,teacher_full_view
7,0,0.0,7,5,2,2.142857142857143,0.5576189612160495,15.244491566781821,0.5939333508407408,0.5863190734486706,67.19680361094933,1.0770396225473045,0,scar,CenterB,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch075_06e79233,teacher_full_view
9,0,0.0,9,4,5,2.5555555555555554,0.7361326016418871,8.241500086719457,0.7741557257481317,0.7288915885862967,0.0,0.9922428864104721,0,scar,CenterC,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch075_06e79233,teacher_full_view
24,0,0.0,24,17,7,6.041666666666667,0.4715679585656103,19.921093740147324,0.42871866563830247,0.6120554570164765,1646.4408163081068,2.148216453508679,0,scar,lge_only,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch075_06e79233,teacher_full_view
4,0,0.0,3,2,1,5.25,0.372746992000241,16.559982536083563,0.48331498829103126,0.4178455482131181,0.0,0.6937023827811141,0,scar,lge_c0,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch075_06e79233,teacher_full_view
43,0,0.0,43,28,15,4.674418604651163,0.5427243050433709,16.48072416557522,0.5429637887465525,0.6187703587081897,929.8827259690977,1.6304131480948143,0,scar,large_scar,20260723,phase1_no_tta,phase1_teacher_full_view_seed20260723_epoch075_06e79233,teacher_full_view
44,28,0.6363636363636364,16,12,4,2.340909090909091,0.3778559483722296,7.298730136379547,0.3803655824583657,0.4988665239965369,0.0,2.2461619720194235,0,edema,full44,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
16,0,0.0,16,12,4,6.4375,0.3778559483722296,20.071507875043753,0.3803655824583657,0.4988665239965369,0.0,2.2461619720194235,0,edema,positive_gt,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
44,28,0.6363636363636364,16,12,4,2.340909090909091,0.3778559483722296,7.298730136379547,0.3803655824583657,0.4988665239965369,0.0,2.2461619720194235,0,edema,all_cases_empty_safe,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
16,0,0.0,16,12,4,6.4375,0.3778559483722296,20.071507875043753,0.3803655824583657,0.4988665239965369,0.0,2.2461619720194235,0,edema,complete_trimodal,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
22,14,0.6363636363636364,8,6,2,2.3636363636363638,0.3532880897954437,7.377898747077174,0.2945543876414056,0.5206765550349814,0.0,2.339888565950699,0,edema,calibration,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
22,14,0.6363636363636364,8,6,2,2.3181818181818183,0.40242380694901536,7.219561525681919,0.4661767772753257,0.4770564929580924,0.0,2.1524353780881476,0,edema,audit,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
7,0,0.0,7,4,3,6.428571428571429,0.5035397913690228,14.403972970930388,0.5550917425410669,0.5233385572773038,0.0,1.1010585985519696,0,edema,CenterB,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
9,0,0.0,9,8,1,6.444444444444445,0.2801018482636126,24.47959057824304,0.24446745794959807,0.47983272033371827,0.0,3.1367979291607764,0,edema,CenterC,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
24,24,1.0,0,0,0,0.0,,0.0,,,0.0,,0,edema,lge_only,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
4,4,1.0,0,0,0,0.0,,0.0,,,0.0,,0,edema,lge_c0,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
44,0,0.0,43,35,8,6.4772727272727275,0.454868327755459,21.20270541427969,0.5397019352867247,0.46900539002742525,402.15930713190664,1.0013313602180132,0,scar,full44,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
43,0,0.0,43,35,8,6.534883720930233,0.46544666095907433,21.20270541427969,0.5522531430840905,0.46900539002742525,411.51184915823006,1.0013313602180132,0,scar,positive_gt,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
44,0,0.0,43,35,8,6.4772727272727275,0.454868327755459,21.20270541427969,0.5397019352867247,0.46900539002742525,402.15930713190664,1.0013313602180132,0,scar,all_cases_empty_safe,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
16,0,0.0,16,13,3,2.0,0.6236507718582713,13.075855012861965,0.6831956669234509,0.636906410206858,0.0,1.027116290369573,0,scar,complete_trimodal,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
22,0,0.0,21,17,4,7.7727272727272725,0.3864047355921035,26.3292625451266,0.49297290987228065,0.41424717722293153,524.400930779533,1.0427333584112146,0,scar,calibration,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
22,0,0.0,22,18,4,5.181818181818182,0.5233319199188146,16.309173607562194,0.5864309607011686,0.5212745931589874,279.91768348428025,0.9618112710335933,0,scar,audit,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
7,0,0.0,7,7,0,2.5714285714285716,0.49093221771520845,15.270566420035905,0.5790320667209299,0.5415686117244947,0.0,1.1136879960090171,0,scar,CenterB,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
9,0,0.0,9,6,3,1.5555555555555556,0.7268763139695422,11.368857251726675,0.7642118004143007,0.711058031248696,0.0,0.9597827415388941,0,scar,CenterC,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
24,0,0.0,24,20,4,9.875,0.3728020062695226,26.89634373260985,0.4638913818405285,0.3754820146174757,737.2920630751622,1.0337780259231328,0,scar,lge_only,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
4,0,0.0,3,2,1,4.0,0.2721364802598283,18.996801008532973,0.4205903294169969,0.3217202856833801,0.0,0.6042384071020708,0,scar,lge_c0,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
43,0,0.0,43,35,8,6.534883720930233,0.46544666095907433,21.20270541427969,0.5522531430840905,0.46900539002742525,411.51184915823006,1.0013313602180132,0,scar,large_scar,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch050_016ad000,teacher_full_view
44,28,0.6363636363636364,16,10,6,1.75,0.39376754868443764,7.6227618661430165,0.3969675685797638,0.5051687426017744,2.609369805458489,2.188878904942211,0,edema,full44,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
16,0,0.0,16,10,6,4.8125,0.39376754868443764,20.962595131893295,0.3969675685797638,0.5051687426017744,7.175766965010845,2.188878904942211,0,edema,positive_gt,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
44,28,0.6363636363636364,16,10,6,1.75,0.39376754868443764,7.6227618661430165,0.3969675685797638,0.5051687426017744,2.609369805458489,2.188878904942211,0,edema,all_cases_empty_safe,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
16,0,0.0,16,10,6,4.8125,0.39376754868443764,20.962595131893295,0.3969675685797638,0.5051687426017744,7.175766965010845,2.188878904942211,0,edema,complete_trimodal,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
22,14,0.6363636363636364,8,5,3,1.6818181818181819,0.35552622390120153,7.581471638994632,0.2997924199959298,0.5154515561222232,5.218739610916978,2.3611191720481406,0,edema,calibration,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
22,14,0.6363636363636364,8,5,3,1.8181818181818181,0.43200887346767375,7.664052093291402,0.4941427171635977,0.49488592908132567,0.0,2.0166386378362815,0,edema,audit,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
7,0,0.0,7,3,4,3.857142857142857,0.5297403344070736,16.507834739822652,0.5588457140903994,0.5544295190636515,0.0,1.141638677731796,0,edema,CenterB,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
9,0,0.0,9,7,2,5.555555555555555,0.2880109375668319,24.42740877017046,0.2710623442937138,0.4668548053536478,12.756919048908168,3.0033990816614224,0,edema,CenterC,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
24,24,1.0,0,0,0,0.0,,0.0,,,0.0,,0,edema,lge_only,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
4,4,1.0,0,0,0,0.0,,0.0,,,0.0,,0,edema,lge_c0,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
44,0,0.0,43,35,8,7.386363636363637,0.44242052886878885,20.375168860009556,0.5191140924939636,0.4709356701892231,415.85725032148457,1.0579995789413617,0,scar,full44,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
43,0,0.0,43,35,8,7.395348837209302,0.45270937837736525,20.375168860009556,0.5311865132496371,0.4709356701892231,425.52834916617024,1.0579995789413617,0,scar,positive_gt,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
44,0,0.0,43,35,8,7.386363636363637,0.44242052886878885,20.375168860009556,0.5191140924939636,0.4709356701892231,415.85725032148457,1.0579995789413617,0,scar,all_cases_empty_safe,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
16,0,0.0,16,12,4,1.8125,0.6352338702963984,11.1485403304441,0.6657613829615386,0.6744595479133433,40.92845047393295,1.124053090758164,0,scar,complete_trimodal,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
22,0,0.0,21,15,6,7.909090909090909,0.3852452293494583,23.444798163049786,0.4800919726232909,0.428189278309291,478.5769380761938,1.1349347667181744,0,scar,calibration,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
22,0,0.0,22,20,2,6.863636363636363,0.4995958283881194,17.445068161652966,0.5581362123646362,0.511739044256431,353.1375625667752,0.984561445154404,0,scar,audit,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
7,0,0.0,7,7,0,2.2857142857142856,0.5104402257899909,15.34695407458531,0.5749958840629669,0.5774899345867358,0.0,1.2082327721075843,0,scar,CenterB,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
9,0,0.0,9,5,4,1.4444444444444444,0.732295593801382,7.883107418334272,0.7363567709937612,0.7498803582784824,72.76168973143635,1.0585800052641705,0,scar,CenterC,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
24,0,0.0,24,21,3,11.375,0.33828658333760003,27.21897477780662,0.4392775334387722,0.3460880843250176,735.119325273433,1.0504769042424205,0,scar,lge_only,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
4,0,0.0,3,2,1,5.75,0.2959708363454835,14.833407008648798,0.41154428495481127,0.3842556759075601,0.0,0.76589558017661,0,scar,lge_c0,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
43,0,0.0,43,35,8,7.395348837209302,0.45270937837736525,20.375168860009556,0.5311865132496371,0.4709356701892231,425.52834916617024,1.0579995789413617,0,scar,large_scar,20260724,phase1_no_tta,phase1_teacher_full_view_seed20260724_epoch100_9e689102,teacher_full_view
