fold,checkpoint_step,status,formal_fair_comparison_available,legacy_care_scar_dice_mean,legacy_nnunet_oof_scar_dice_mean,legacy_care_pure_edema_dice_mean,legacy_nnunet_oof_pure_edema_dice_mean,metric_use
2,9000,NOT_DIRECTLY_FAIR_VS_CLEAN_OOF,False,0.8032632730864377,0.4339047652402197,0.8622363044341393,0.5869038517461146,legacy_diagnostic_only_not_direct_fair_claim
