variant,step,loss,anatomy_loss,scar_loss,edema_loss,retrieval_loss,edema_supervised_batch_fraction,batch_cases,elapsed_seconds
srr_minimal,1,3.8123886585235596,2.0537374019622803,0.8813879489898682,0.8543775081634521,0.012538059614598751,1.0,"Case2022,Case3043",0.9081595595926046
srr_minimal,1,3.8123886585235596,,,,,,,1.2433674819767475
srr_minimal,500,1.2297309637069702,0.2101888656616211,0.4884073734283447,0.5173025727272034,0.012245384976267815,1.0,"Case3027,Case2030",34.65741887129843
srr_minimal,1000,1.2948360443115234,0.5219671726226807,0.4607079327106476,0.3009353578090668,0.010750526562333107,0.5,"Case7001,Case2022",68.07440634816885
srr_minimal,1500,0.9196692705154419,0.055722370743751526,0.41285914182662964,0.43917301297187805,0.011563416570425034,1.0,"Case2026,Case3032",101.73935841210186
srr_minimal,2000,1.180559515953064,0.11678008735179901,0.5366809964179993,0.5165883302688599,0.00899956189095974,0.5,"Case8010,Case2015",135.6016094982624
srr_minimal,2500,0.9398200511932373,0.2553653120994568,0.3165321946144104,0.35589826107025146,0.01126822829246521,1.0,"Case3016,Case3020",168.90727006457746
srr_minimal,3000,0.7159820199012756,0.18807566165924072,0.298069566488266,0.21914127469062805,0.010335276834666729,0.5,"Case2014,Case2005",195.61577505245805
srr_minimal,3500,1.091273307800293,0.3959088623523712,0.2828814685344696,0.4026484787464142,0.008986283093690872,0.5,"Case3039,Case3033",220.68622373975813
srr_minimal,4000,0.8753303289413452,0.09961797297000885,0.4342237412929535,0.33223211765289307,0.008790708146989346,0.5,"Case3025,Case8002",247.23713755980134
srr_minimal,4500,0.7890644073486328,0.1459474116563797,0.3210388123989105,0.3104308843612671,0.011153295636177063,1.0,"Case2015,Case2016",280.1344769280404
srr_minimal,5000,0.8112982511520386,0.08805790543556213,0.3472471237182617,0.3665879964828491,0.008943074382841587,0.5,"Case8030,Case3006",314.136888127774
srr_minimal,5000,0.8112982511520386,,,,,,,314.53378068469465
srr_minimal,5500,0.6887945532798767,0.21059252321720123,0.16453871130943298,0.3021268844604492,0.011158222332596779,1.0,"Case3029,Case3037",349.2196854837239
srr_minimal,6000,0.7253702878952026,0.19116131961345673,0.281297892332077,0.24346479773521423,0.008796438574790955,0.5,"Case3037,Case1018",382.84777260012925
srr_minimal,6500,0.6531016230583191,0.08206809312105179,0.2051088958978653,0.3546088635921478,0.011126561090350151,1.0,"Case3041,Case3043",404.5236116182059
srr_minimal,7000,0.6765960454940796,0.09443337470293045,0.22697509825229645,0.3439268469810486,0.011035319417715073,1.0,"Case3031,Case2015",425.3654940780252
srr_minimal,7500,1.0467439889907837,0.2765657901763916,0.36544930934906006,0.39571088552474976,0.008779259398579597,0.5,"Case1077,Case3041",440.9089862238616
srr_minimal,8000,1.1464747190475464,0.17698395252227783,0.4601089656352997,0.5000861883163452,0.00872277095913887,0.5,"Case1068,Case2021",457.74193082749844
srr_minimal,8500,1.065625786781311,0.10261856764554977,0.44821545481681824,0.5057395696640015,0.0086972676217556,0.5,"Case3006,Case8014",478.7412724196911
srr_minimal,9000,0.8131086826324463,0.350384920835495,0.45285260677337646,-0.0,0.009712101891636848,0.0,"Case1022,Case1076",500.19474639743567
srr_minimal,9500,1.1330633163452148,0.3880661129951477,0.3721495568752289,0.3632192611694336,0.008689898997545242,0.5,"Case3041,Case1032",520.0231053289026
srr_minimal,10000,0.7308899760246277,0.105915866792202,0.29658353328704834,0.3194493055343628,0.008648344315588474,0.5,"Case3014,Case8026",541.0522931460291
srr_minimal,10000,0.7308899760246277,,,,,,,541.255921125412
srr_minimal,10500,0.9775263071060181,0.10334885865449905,0.5116778612136841,0.3512289226055145,0.010852701961994171,1.0,"Case2010,Case3032",563.0238612834364
srr_minimal,11000,1.21517813205719,0.3384702503681183,0.31601598858833313,0.5517797470092773,0.008621548302471638,0.5,"Case1022,Case3001",595.2838477361947
srr_minimal,11500,0.7032359838485718,0.1302793025970459,0.3398454785346985,0.22325441241264343,0.009718101471662521,0.5,"Case3017,Case3029",628.4568650666624
srr_minimal,12000,0.48388737440109253,0.03321557864546776,0.44066402316093445,-0.0,0.00968086812645197,0.0,"Case8027,Case8032",653.0548205673695
srr_minimal,12500,0.6207146644592285,0.13955555856227875,0.19628342986106873,0.2736411392688751,0.010803120210766792,1.0,"Case3037,Case2018",678.1145324204117
srr_minimal,13000,0.7906795144081116,0.12776215374469757,0.3487066328525543,0.3051188886165619,0.008674484677612782,0.5,"Case3014,Case8012",706.4935909789056
srr_minimal,13500,1.1482445001602173,0.17197322845458984,0.46672311425209045,0.5000499486923218,0.008927745744585991,0.5,"Case3031,Case1037",738.7059814482927
srr_minimal,14000,0.6911095380783081,0.2630085349082947,0.41812193393707275,-0.0,0.009632077068090439,0.0,"Case1036,Case8024",771.869204737246
srr_minimal,14500,0.6204704642295837,0.166052907705307,0.4451119005680084,-0.0,0.008926103822886944,0.0,"Case3022,Case1028",804.7726439721882
srr_minimal,15000,0.5549325942993164,0.12172312289476395,0.17422598600387573,0.24795001745224,0.010793635621666908,1.0,"Case2011,Case2011",837.3255142644048
srr_minimal,15000,0.5549325942993164,,,,,,,837.6823700796813
srr_minimal,15500,0.6547154188156128,0.16251017153263092,0.26584598422050476,0.21633382141590118,0.009684601798653603,1.0,"Case2014,Case3015",870.3269901759923
srr_minimal,16000,1.2361998558044434,0.4428318440914154,0.458027720451355,0.3249635696411133,0.00963107030838728,0.5,"Case2023,Case7004",895.3020287770778
srr_minimal,16500,0.6703972220420837,0.22139786183834076,0.4391074478626251,-0.0,0.009635490365326405,0.0,"Case1056,Case1019",920.4477165322751
srr_minimal,17000,0.8334513306617737,0.14889992773532867,0.3527523875236511,0.3203989863395691,0.010781809687614441,1.0,"Case2022,Case3014",946.4704536814243
srr_minimal,17500,0.6259929537773132,0.1731235682964325,0.13283929228782654,0.3100512623786926,0.009679321199655533,1.0,"Case3036,Case2021",979.5131078697741
srr_minimal,18000,1.2770161628723145,0.26829078793525696,0.49961212277412415,0.5000829100608826,0.008690295740962029,0.5,"Case1067,Case2029",1012.6087133847177
srr_minimal,18500,1.2220314741134644,0.18199941515922546,0.5199989080429077,0.5108559727668762,0.008521363139152527,0.5,"Case3001,Case1003",1045.8430241048336
srr_minimal,19000,1.030365228652954,0.0786331370472908,0.4417320787906647,0.5000643134117126,0.009828723967075348,0.5,"Case3018,Case3007",1078.70092712529
srr_minimal,19500,0.5016695261001587,0.07501958310604095,0.1966743916273117,0.21902719140052795,0.010761205106973648,1.0,"Case2026,Case3010",1110.2080549746752
srr_minimal,20000,0.8372192978858948,0.1785363405942917,0.3080349266529083,0.3416327238082886,0.008524253964424133,0.5,"Case1015,Case3019",1138.7512498237193
srr_minimal,20000,0.8372192978858948,,,,,,,1139.008183363825
srr_minimal,20500,0.8167636394500732,0.14834417402744293,0.3500499725341797,0.3083983361721039,0.00963485985994339,1.0,"Case3028,Case3030",1163.3827838208526
srr_minimal,21000,0.8621816635131836,0.21448932588100433,0.337971568107605,0.3005814850330353,0.008627304807305336,0.5,"Case2030,Case1001",1188.3415323849767
srr_minimal,21500,0.9574352502822876,0.3408423662185669,0.3404313027858734,0.26769354939460754,0.008314315229654312,0.5,"Case1078,Case2013",1221.450911540538
srr_minimal,22000,0.6754507422447205,0.06690917909145355,0.39564788341522217,0.2018376588821411,0.01078811101615429,1.0,"Case3002,Case3002",1253.3886221963912
srr_minimal,22500,1.3264033794403076,0.31719473004341125,0.4948902130126953,0.5055094957351685,0.008445320650935173,0.5,"Case3043,Case1034",1285.2060363087803
srr_minimal,23000,0.8079251050949097,0.21746036410331726,0.3619097173213959,0.21867474913597107,0.00973731279373169,0.5,"Case7008,Case3029",1317.1938354596496
srr_minimal,23500,0.46932223439216614,0.09240702539682388,0.1689816117286682,0.19693143665790558,0.010782621800899506,1.0,"Case2015,Case2034",1349.3190363124013
srr_minimal,24000,0.7057011723518372,0.09239546209573746,0.35229381918907166,0.25228482484817505,0.008404018357396126,0.5,"Case2019,Case2023",1370.6828901953995
srr_minimal,24500,0.44582322239875793,0.12097743898630142,0.3164633512496948,-0.0,0.008285450749099255,0.0,"Case2024,Case8026",1385.6825747992843
srr_minimal,25000,0.7931817770004272,0.10865825414657593,0.40464654564857483,0.27000823616981506,0.009815879166126251,0.5,"Case3032,Case3025",1401.5777981989086
srr_minimal,25000,0.7931817770004272,,,,,,,1401.7815434914082
srr_minimal,25500,0.5364338755607605,0.2275359183549881,0.29890620708465576,-0.0,0.009640857577323914,0.0,"Case1036,Case8026",1421.306708469987
srr_minimal,26000,0.6054112315177917,0.08291880041360855,0.298726350069046,0.21294260025024414,0.010758735239505768,1.0,"Case3010,Case3013",1442.4667559601367
srr_minimal,26500,0.7719231247901917,0.10228832811117172,0.26276397705078125,0.3969093859195709,0.009787634015083313,0.5,"Case3019,Case5006",1464.2224129717797
srr_minimal,27000,0.6166261434555054,0.1184263676404953,0.3057393431663513,0.1843370497226715,0.007881730794906616,0.5,"Case2021,Case1005",1493.0887326821685
srr_minimal,27500,0.5277844071388245,0.10943707078695297,0.19096828997135162,0.21745631098747253,0.009798802435398102,0.5,"Case3035,Case2025",1526.291386909783
srr_minimal,28000,1.1030035018920898,0.14276829361915588,0.4221492409706116,0.5289532542228699,0.008691176772117615,0.5,"Case2035,Case3027",1559.7308568600565
srr_minimal,28500,0.7330372333526611,0.21970075368881226,0.503585696220398,-0.0,0.009507369250059128,0.0,"Case1012,Case6008",1589.1123714912683
srr_minimal,29000,0.6789093017578125,0.11292432248592377,0.3509107232093811,0.2051137238740921,0.009798563085496426,0.5,"Case3032,Case2015",1613.6685949433595
srr_minimal,29500,0.7122235894203186,0.03975314274430275,0.3103169798851013,0.3513215184211731,0.010794834233820438,1.0,"Case3018,Case3032",1639.9343212246895
srr_minimal,30000,0.5603302717208862,0.10890702903270721,0.19391317665576935,0.24781127274036407,0.009465515613555908,1.0,"Case3043,Case3018",1672.8243433088064
srr_minimal,30000,0.5603302717208862,,,,,,,1673.3262862227857
srr_minimal,30500,1.2596138715744019,0.24370580911636353,0.502395510673523,0.5054025053977966,0.007980437017977238,0.5,"Case2030,Case7010",1706.0566758848727
srr_minimal,31000,0.6650742888450623,0.10470094531774521,0.3511703312397003,0.1989835947751999,0.00979267992079258,0.5,"Case3017,Case3009",1739.4750935547054
srr_minimal,31500,0.7003839015960693,0.2033601850271225,0.31951582431793213,0.1694985330104828,0.007601658347994089,0.5,"Case1011,Case2010",1772.787084178999
srr_minimal,32000,0.5103452801704407,0.12195564061403275,0.22159260511398315,0.156865194439888,0.009797604754567146,0.5,"Case2034,Case2027",1806.9016203172505
srr_minimal,32500,0.8183386325836182,0.11172062903642654,0.33282414078712463,0.3638014793395996,0.009581565856933594,1.0,"Case3009,Case2022",1833.8488771449775
srr_minimal,33000,0.6731350421905518,0.022937307134270668,0.3260563015937805,0.3143283724784851,0.009783721528947353,0.5,"Case3039,Case3041",1858.1860499978065
srr_minimal,33500,0.5402573943138123,0.1352408081293106,0.3949548006057739,-0.0,0.009921160526573658,0.0,"Case5007,Case3014",1884.98314278014
srr_minimal,34000,0.47983822226524353,0.12707477807998657,0.18364953994750977,0.1582166999578476,0.01076497696340084,1.0,"Case3015,Case2029",1916.4580339081585
srr_minimal,34500,0.4908403754234314,0.09665419161319733,0.15295885503292084,0.23145292699337006,0.009561321698129177,1.0,"Case2026,Case2011",1950.3655611164868
srr_minimal,35000,0.7235943675041199,0.259595662355423,0.3017556369304657,0.15411104261875153,0.007867151871323586,0.5,"Case2034,Case1048",1981.4575998354703
srr_minimal,35000,0.7235943675041199,,,,,,,1981.937669293955
srr_minimal,35500,0.8301495313644409,0.2383119910955429,0.31032228469848633,0.2734116017818451,0.007805093191564083,0.5,"Case1051,Case3041",2013.932775856927
srr_minimal,36000,0.5377184152603149,0.09017883241176605,0.292623370885849,0.14681421220302582,0.00772081408649683,0.5,"Case8002,Case2021",2048.9518131129444
