label,component_index,component_voxels,overlaps_baseline_support,kept,case_id,mode,source_label
4,1,1210,True,True,Case2007,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,1,True,True,Case2007,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,1,True,True,Case2007,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,4,1,True,True,Case2007,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,5,1,True,True,Case2007,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,6,1,True,True,Case2007,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,7,1,False,False,Case2007,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,8,4,True,True,Case2007,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,9,3,True,True,Case2007,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,10,2,True,True,Case2007,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,11,1,True,True,Case2007,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,12,1,True,True,Case2007,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,13,1,True,True,Case2007,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,14,1,True,True,Case2007,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,15,2,True,True,Case2007,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,2,True,True,Case2008,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,1183,True,True,Case2008,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,11,True,True,Case2008,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,4,1,True,True,Case2008,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,5,1,True,True,Case2008,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,6,1,False,False,Case2008,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,7,1,True,True,Case2008,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,2119,True,True,Case2017,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,143,True,True,Case2017,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,1,True,True,Case2017,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,4,45,True,True,Case2017,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,5,1,True,True,Case2017,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,6,2,True,True,Case2017,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,7,1,True,True,Case2017,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,953,True,True,Case2020,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,10,True,True,Case2020,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,1,True,True,Case2020,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,49,True,True,Case2031,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,4,True,True,Case2031,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,1,True,True,Case2031,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,4,11,True,True,Case2031,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,5,2,True,True,Case2031,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,6,1,True,True,Case2031,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,7,4,True,True,Case2031,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,8,116,True,True,Case2031,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,9,2,True,True,Case2031,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,10,1,True,True,Case2031,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,11,2,True,True,Case2031,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,12,5,True,True,Case2031,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,13,2,True,True,Case2031,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,14,1,True,True,Case2031,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,15,1,True,True,Case2031,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,1830,True,True,Case2033,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,1,True,True,Case2033,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,13,True,True,Case2033,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,1676,True,True,Case3004,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,1,True,True,Case3004,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,4,True,True,Case3004,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,4,60,True,True,Case3004,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,1138,True,True,Case3011,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,1,True,True,Case3011,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,1,True,True,Case3011,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,4,13,True,True,Case3011,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,5,3,True,True,Case3011,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,6,227,True,True,Case3011,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,7,2,True,True,Case3011,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,1844,True,True,Case3012,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,4,True,True,Case3012,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,23,True,True,Case3012,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,4,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,5,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,6,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,7,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,8,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,9,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,10,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,11,36,True,True,Case3012,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,12,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,13,35,True,True,Case3012,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,14,2,True,True,Case3012,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,15,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,16,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,17,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,18,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,19,1,False,False,Case3012,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,20,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,21,3,True,True,Case3012,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,22,2,True,True,Case3012,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,367,True,True,Case3023,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,5,True,True,Case3023,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,1,True,True,Case3023,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,4,1,True,True,Case3023,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,5,1,True,True,Case3023,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,6,4,True,True,Case3023,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,7,4,True,True,Case3023,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,8,1,True,True,Case3023,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,9,1,True,True,Case3023,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,10,2,True,True,Case3023,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,11,450,True,True,Case3023,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,12,69,True,True,Case3023,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,1356,True,True,Case3026,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,28,True,True,Case3026,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,1,True,True,Case3026,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,4,12,True,True,Case3026,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,5,1,True,True,Case3026,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,1653,True,True,Case3034,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,18,True,True,Case3034,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,1,True,True,Case3034,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,4,40,True,True,Case3034,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,5,42,True,True,Case3034,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,55,True,True,Case3038,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,39,True,True,Case3038,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,2870,True,True,Case3038,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,4,1,True,True,Case3038,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,5,1,True,True,Case3038,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,6,2,True,True,Case3038,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,7,1,True,True,Case3038,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,8,1,False,False,Case3038,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,9,1145,True,True,Case3038,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,10,1,True,True,Case3038,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,11,6,True,True,Case3038,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,12,2,True,True,Case3038,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,13,14,True,True,Case3038,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,1277,True,True,Case3040,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,1,True,True,Case3040,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,1,True,True,Case3040,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,4,62,True,True,Case3040,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,5,1,True,True,Case3040,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,6,1,True,True,Case3040,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,7,68,True,True,Case3040,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,8,2,True,True,Case3040,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,9,1,True,True,Case3040,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,10,1,True,True,Case3040,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,11,1,True,True,Case3040,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,1,True,True,Case3044,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,1852,True,True,Case3044,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,36,True,True,Case3044,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,4,1,True,True,Case3044,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,5,2,True,True,Case3044,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,6,1,True,True,Case3044,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,7,1,True,True,Case3044,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,8,2,True,True,Case3044,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,9,1,True,True,Case3044,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,10,1,True,True,Case3044,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,11,2,True,True,Case3044,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,12,1,True,True,Case3044,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,13,24,True,True,Case3044,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,14,1,True,True,Case3044,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,0,0,False,False,Case5005,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,0,0,False,False,Case6001,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,0,0,False,False,Case6010,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,0,0,False,False,Case7005,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,0,0,False,False,Case8003,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,0,0,False,False,Case8011,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,0,0,False,False,Case8015,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,0,0,False,False,Case8019,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,0,0,False,False,Case8021,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,0,0,False,False,Case8022,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
4,0,0,False,False,Case8023,edema_overlap_dilate2_keep_scar,nnunet_pathology_teacher_srr_refiner_signal_seek
