variant,base_variant,step,loss,anatomy_loss,scar_loss,edema_loss,retrieval_loss,soft_containment_loss,component_compactness_loss,proposal_bce_loss,proposal_margin_loss,proposal_uncertainty_loss,edema_supervised_batch_fraction,batch_cases,elapsed_seconds
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,1,4.736857891082764,1.5314885377883911,0.9260618090629578,0.7570552229881287,3.924881457351148e-05,0.0,0.0,0.9243829846382141,0.2725476324558258,0.0,1.0,Case3009,1.0088567620000504
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,1,4.736857891082764,,,,,,,,,,,,1.2128002800000104
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,250,2.78997802734375,0.760728120803833,0.4468444585800171,0.54678875207901,0.0009957714937627316,-0.0,-0.0,0.4975228011608124,0.3869982957839966,-0.0,1.0,Case3013,10.493755705000012
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,500,2.139956474304199,0.681630551815033,0.4365662932395935,0.35826170444488525,0.00015266907576005906,-0.0,-0.0,0.36541426181793213,0.0528872013092041,-0.0,1.0,Case2032,19.76649505799992
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,750,2.4115967750549316,0.27119749784469604,0.5060828328132629,0.576019823551178,0.0001108685028157197,-0.0,-0.0,0.5847424268722534,0.0520281046628952,-0.0,1.0,Case2009,29.031099281000024
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,1000,2.739598035812378,0.9839444756507874,0.6543959379196167,0.3299187421798706,0.0010717398254200816,-0.0,-0.0,0.5553067326545715,0.2527371346950531,-0.0,1.0,Case3015,38.32461954099995
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,1250,1.0429065227508545,0.39562225341796875,0.487773060798645,-0.0,0.003169601783156395,-0.0,-0.0,0.23296085000038147,0.14096343517303467,-0.0,0.0,Case1068,47.54094738799995
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,1500,1.8964673280715942,0.4269530773162842,0.26553136110305786,0.435227632522583,0.00012136477016611025,-0.0,-0.0,0.3775019645690918,0.06832467764616013,-0.0,1.0,Case3006,56.75561981199985
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,1750,2.2080209255218506,0.6842820644378662,0.33101311326026917,0.420895516872406,0.0001442201028112322,-0.0,-0.0,0.3810877799987793,0.1723003089427948,-0.0,1.0,Case3030,66.03408578099993
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,2000,2.714020013809204,0.7366589307785034,0.7008384466171265,0.3946187198162079,0.001076590153388679,-0.0,-0.0,0.5908531546592712,0.3095824122428894,-0.0,1.0,Case3025,75.28594410799997
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,2250,2.3051021099090576,0.6721289157867432,0.31937381625175476,0.46798020601272583,0.00015263787645380944,-0.0,-0.0,0.40643012523651123,0.17250297963619232,-0.0,1.0,Case3033,84.64956492199985
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,2500,1.7614713907241821,0.9651868343353271,0.6091247797012329,-0.0,0.0010987402638420463,-0.0,-0.0,0.31575098633766174,0.04028986766934395,-0.0,0.0,Case2005,93.89545152200003
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,2500,1.7614713907241821,,,,,,,,,,,,94.10065612899984
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,2750,1.788928508758545,0.425384521484375,0.425271213054657,0.3113064765930176,0.001086970791220665,-0.0,-0.0,0.40075168013572693,0.05742703005671501,-0.0,1.0,Case2012,103.357314395
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,3000,1.6340328454971313,0.4524987041950226,0.26051270961761475,0.32652947306632996,0.00014055099745746702,-0.0,-0.0,0.3038212060928345,0.08601109683513641,-0.0,1.0,Case2035,112.6356087229999
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,3250,1.0581058263778687,0.4547959268093109,0.44281184673309326,-0.0,0.0011019454104825854,-0.0,-0.0,0.23888282477855682,0.13763588666915894,-0.0,0.0,Case3030,121.88856257299994
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,3500,1.3891428709030151,0.2740982472896576,0.25021153688430786,0.30362799763679504,0.00014142485451884568,-0.0,-0.0,0.2906191647052765,0.10028573870658875,-0.0,1.0,Case2001,131.12589997500004
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,3750,1.5176947116851807,0.29130545258522034,0.3520796298980713,0.2926582098007202,0.00013786896306555718,-0.0,-0.0,0.3568069040775299,0.08434559404850006,-0.0,1.0,Case3003,140.33535938
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,4000,2.116612195968628,0.3482550084590912,0.5734553337097168,0.3970153331756592,0.00013721729919780046,-0.0,-0.0,0.4765278697013855,0.18667079508304596,-0.0,1.0,Case3025,149.66241386899992
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,4250,1.67178475856781,0.2782188355922699,0.2270515263080597,0.4285166263580322,0.0010490803979337215,-0.0,-0.0,0.3410140573978424,0.05423400551080704,-0.0,1.0,Case3018,158.861453192
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,4500,1.1280028820037842,0.18120665848255157,0.4184914231300354,0.15616901218891144,0.0001474394666729495,-0.0,-0.0,0.28992760181427,0.0764300525188446,-0.0,1.0,Case2009,168.04792251000003
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,4750,1.6404550075531006,0.3559477627277374,0.21375258266925812,0.38388365507125854,0.0010709228226915002,-0.0,-0.0,0.3475942611694336,0.05929975211620331,-0.0,1.0,Case2030,177.18104140699984
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,5000,1.153334617614746,0.1711103618144989,0.45268628001213074,0.15399928390979767,0.00012648406845983118,-0.0,-0.0,0.288408100605011,0.11680513620376587,-0.0,1.0,Case2009,186.31705447699983
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,5000,1.153334617614746,,,,,,,,,,,,186.52177178700003
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,5250,0.8772356510162354,0.3578929603099823,0.38867321610450745,-0.0,0.003191104158759117,-0.0,-0.0,0.21054686605930328,0.04459450766444206,-0.0,0.0,Case1069,195.79591229799985
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,5500,0.6693754196166992,0.21851211786270142,0.34409666061401367,-0.0,0.0010998387588188052,-0.0,-0.0,0.16256120800971985,0.07928444445133209,-0.0,0.0,Case2004,205.00667072700003
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,5750,1.8077151775360107,0.3679157495498657,0.39277899265289307,0.35943275690078735,0.0001294691755902022,-0.0,-0.0,0.38234850764274597,0.12932342290878296,-0.0,1.0,Case3003,214.12534982099987
srr_v2_capacity12_edema_t2_focus,srr_v2_multiscale_private_proposal,6000,1.3894857168197632,0.21753530204296112,0.21414658427238464,0.3482738733291626,0.00011559429549379274,-0.0,-0.0,0.2807103097438812,0.09017135202884674,-0.0,1.0,Case3022,223.294002245
