score_contract_id,variant,score_key,value,run_id,checkpoint_sha256,prediction_manifest_sha256,case_count,actual_train_count,input_cases,gt_reference,prediction_dir,metric_implementation,slurm_job_id,source_path,source_sha256,interpretation
D0_INNER_SELECT_STOCK_GT_SCAR,D0_FULL_PRETRAINED_IDENTITY,official_scar_label5_dice,0.922379592,g1_d0_identity_20260730T0658Z,8bceb20cae8920e87d43b14665a0db9dfd4f1204533d25a3cd6e40ad9de74111,843cb86e970c8eeccf77680e315582bf6764a1ddd944838c575764e552b78190,12,164,Case1001;Case1015;Case1027;Case1039;Case1054;Case1065;Case1077;Case2010;Case2022;Case2034;Case3010;Case3022,data/nnUNet/nnUNet_preprocessed/Dataset501_CAREMyoPS/gt_segmentations/<case>.nii.gz,results/20260730_care_failure_forensics_deep_research_packet/runtime/nnunet_decoder_reset_real/g1_d0_identity_20260730T0658Z/nnUNet_output/D0_FULL_PRETRAINED_IDENTITY/fold_0/validation,nnU-Net v2 validation + classwise Dice against GT,61220581,/users/a/e/aereinh/CARE/results/20260730_care_failure_forensics_deep_research_packet/nnunet_decoder_reset_real_summary.csv,15abe058c8693eee8620ad533149181990f0403cc6c35404aa1e50c11eb617d2,scar label 5 GT Dice; diagnostic inner-select only; not prediction parity
D0_INNER_SELECT_STOCK_GT_PURE_EDEMA,D0_FULL_PRETRAINED_IDENTITY,official_pure_edema_label4_dice,0.923082832,g1_d0_identity_20260730T0658Z,8bceb20cae8920e87d43b14665a0db9dfd4f1204533d25a3cd6e40ad9de74111,843cb86e970c8eeccf77680e315582bf6764a1ddd944838c575764e552b78190,12,164,Case1001;Case1015;Case1027;Case1039;Case1054;Case1065;Case1077;Case2010;Case2022;Case2034;Case3010;Case3022,data/nnUNet/nnUNet_preprocessed/Dataset501_CAREMyoPS/gt_segmentations/<case>.nii.gz,results/20260730_care_failure_forensics_deep_research_packet/runtime/nnunet_decoder_reset_real/g1_d0_identity_20260730T0658Z/nnUNet_output/D0_FULL_PRETRAINED_IDENTITY/fold_0/validation,nnU-Net v2 validation + classwise Dice against GT,61220581,/users/a/e/aereinh/CARE/results/20260730_care_failure_forensics_deep_research_packet/nnunet_decoder_reset_real_summary.csv,15abe058c8693eee8620ad533149181990f0403cc6c35404aa1e50c11eb617d2,pure edema label 4 GT Dice; diagnostic inner-select only; not prediction parity
D1_INNER_SELECT_DECODER_RESET_SCAR,D1_DECODER_RESET_ENCODER_FROZEN,official_scar_label5_dice,0.546972404,g3_d1_encoder_frozen_20260730T0659Z,8bceb20cae8920e87d43b14665a0db9dfd4f1204533d25a3cd6e40ad9de74111,8f526c1b4d16556d53746433a659775a9ba0f2696f9f5d4bbe51601819a423cd,12,164,Case1001;Case1015;Case1027;Case1039;Case1054;Case1065;Case1077;Case2010;Case2022;Case2034;Case3010;Case3022,data/nnUNet/nnUNet_preprocessed/Dataset501_CAREMyoPS/gt_segmentations/<case>.nii.gz,results/20260730_care_failure_forensics_deep_research_packet/runtime/nnunet_decoder_reset_real/g3_d1_encoder_frozen_20260730T0659Z/nnUNet_output/D1_DECODER_RESET_ENCODER_FROZEN/fold_0/validation,nnU-Net v2 validation + classwise Dice against GT,61220581,/users/a/e/aereinh/CARE/results/20260730_care_failure_forensics_deep_research_packet/nnunet_decoder_reset_real_summary.csv,15abe058c8693eee8620ad533149181990f0403cc6c35404aa1e50c11eb617d2,scar label 5 GT Dice; diagnostic inner-select only; not prediction parity
D1_INNER_SELECT_DECODER_RESET_PURE_EDEMA,D1_DECODER_RESET_ENCODER_FROZEN,official_pure_edema_label4_dice,0.000000000,g3_d1_encoder_frozen_20260730T0659Z,8bceb20cae8920e87d43b14665a0db9dfd4f1204533d25a3cd6e40ad9de74111,8f526c1b4d16556d53746433a659775a9ba0f2696f9f5d4bbe51601819a423cd,12,164,Case1001;Case1015;Case1027;Case1039;Case1054;Case1065;Case1077;Case2010;Case2022;Case2034;Case3010;Case3022,data/nnUNet/nnUNet_preprocessed/Dataset501_CAREMyoPS/gt_segmentations/<case>.nii.gz,results/20260730_care_failure_forensics_deep_research_packet/runtime/nnunet_decoder_reset_real/g3_d1_encoder_frozen_20260730T0659Z/nnUNet_output/D1_DECODER_RESET_ENCODER_FROZEN/fold_0/validation,nnU-Net v2 validation + classwise Dice against GT,61220581,/users/a/e/aereinh/CARE/results/20260730_care_failure_forensics_deep_research_packet/nnunet_decoder_reset_real_summary.csv,15abe058c8693eee8620ad533149181990f0403cc6c35404aa1e50c11eb617d2,pure edema label 4 GT Dice; diagnostic inner-select only; not prediction parity
D2_INNER_SELECT_TOP_TRAIN_SCAR,D2_DECODER_RESET_TOP_ENCODER_TRAINABLE,official_scar_label5_dice,0.710793253,g3_d2_top_encoder_trainable_20260730T0706Z,8bceb20cae8920e87d43b14665a0db9dfd4f1204533d25a3cd6e40ad9de74111,4bdc456035aca0d92a624031525ab19cfaedf4619677dc491255a9b194b3afc6,12,164,Case1001;Case1015;Case1027;Case1039;Case1054;Case1065;Case1077;Case2010;Case2022;Case2034;Case3010;Case3022,data/nnUNet/nnUNet_preprocessed/Dataset501_CAREMyoPS/gt_segmentations/<case>.nii.gz,results/20260730_care_failure_forensics_deep_research_packet/runtime/nnunet_decoder_reset_real/g3_d2_top_encoder_trainable_20260730T0706Z/nnUNet_output/D2_DECODER_RESET_TOP_ENCODER_TRAINABLE/fold_0/validation,nnU-Net v2 validation + classwise Dice against GT,61220581,/users/a/e/aereinh/CARE/results/20260730_care_failure_forensics_deep_research_packet/nnunet_decoder_reset_real_summary.csv,15abe058c8693eee8620ad533149181990f0403cc6c35404aa1e50c11eb617d2,scar label 5 GT Dice; diagnostic inner-select only; not prediction parity
D2_INNER_SELECT_TOP_TRAIN_PURE_EDEMA,D2_DECODER_RESET_TOP_ENCODER_TRAINABLE,official_pure_edema_label4_dice,0.266405051,g3_d2_top_encoder_trainable_20260730T0706Z,8bceb20cae8920e87d43b14665a0db9dfd4f1204533d25a3cd6e40ad9de74111,4bdc456035aca0d92a624031525ab19cfaedf4619677dc491255a9b194b3afc6,12,164,Case1001;Case1015;Case1027;Case1039;Case1054;Case1065;Case1077;Case2010;Case2022;Case2034;Case3010;Case3022,data/nnUNet/nnUNet_preprocessed/Dataset501_CAREMyoPS/gt_segmentations/<case>.nii.gz,results/20260730_care_failure_forensics_deep_research_packet/runtime/nnunet_decoder_reset_real/g3_d2_top_encoder_trainable_20260730T0706Z/nnUNet_output/D2_DECODER_RESET_TOP_ENCODER_TRAINABLE/fold_0/validation,nnU-Net v2 validation + classwise Dice against GT,61220581,/users/a/e/aereinh/CARE/results/20260730_care_failure_forensics_deep_research_packet/nnunet_decoder_reset_real_summary.csv,15abe058c8693eee8620ad533149181990f0403cc6c35404aa1e50c11eb617d2,pure edema label 4 GT Dice; diagnostic inner-select only; not prediction parity
D3_INNER_SELECT_FULL_SHORT_FT_SCAR,D3_FULL_MODEL_SHORT_FINETUNE,official_scar_label5_dice,0.922683020,g3_d3_full_finetune_20260730T0721Z,8bceb20cae8920e87d43b14665a0db9dfd4f1204533d25a3cd6e40ad9de74111,7e8b15778ad94b9f119abff73b6df0dc6f93005bc13bb503f494a95a341d675c,12,164,Case1001;Case1015;Case1027;Case1039;Case1054;Case1065;Case1077;Case2010;Case2022;Case2034;Case3010;Case3022,data/nnUNet/nnUNet_preprocessed/Dataset501_CAREMyoPS/gt_segmentations/<case>.nii.gz,results/20260730_care_failure_forensics_deep_research_packet/runtime/nnunet_decoder_reset_real/g3_d3_full_finetune_20260730T0721Z/nnUNet_output/D3_FULL_MODEL_SHORT_FINETUNE/fold_0/validation,nnU-Net v2 validation + classwise Dice against GT,61220581,/users/a/e/aereinh/CARE/results/20260730_care_failure_forensics_deep_research_packet/nnunet_decoder_reset_real_summary.csv,15abe058c8693eee8620ad533149181990f0403cc6c35404aa1e50c11eb617d2,scar label 5 GT Dice; diagnostic inner-select only; not prediction parity
D3_INNER_SELECT_FULL_SHORT_FT_PURE_EDEMA,D3_FULL_MODEL_SHORT_FINETUNE,official_pure_edema_label4_dice,0.922549772,g3_d3_full_finetune_20260730T0721Z,8bceb20cae8920e87d43b14665a0db9dfd4f1204533d25a3cd6e40ad9de74111,7e8b15778ad94b9f119abff73b6df0dc6f93005bc13bb503f494a95a341d675c,12,164,Case1001;Case1015;Case1027;Case1039;Case1054;Case1065;Case1077;Case2010;Case2022;Case2034;Case3010;Case3022,data/nnUNet/nnUNet_preprocessed/Dataset501_CAREMyoPS/gt_segmentations/<case>.nii.gz,results/20260730_care_failure_forensics_deep_research_packet/runtime/nnunet_decoder_reset_real/g3_d3_full_finetune_20260730T0721Z/nnUNet_output/D3_FULL_MODEL_SHORT_FINETUNE/fold_0/validation,nnU-Net v2 validation + classwise Dice against GT,61220581,/users/a/e/aereinh/CARE/results/20260730_care_failure_forensics_deep_research_packet/nnunet_decoder_reset_real_summary.csv,15abe058c8693eee8620ad533149181990f0403cc6c35404aa1e50c11eb617d2,pure edema label 4 GT Dice; diagnostic inner-select only; not prediction parity
