variant,step,loss,anatomy_loss,scar_loss,edema_loss,retrieval_loss,soft_containment_loss,component_compactness_loss,proposal_bce_loss,proposal_margin_loss,proposal_uncertainty_loss,edema_supervised_batch_fraction,batch_cases,elapsed_seconds
srr_v2_multiscale_private_basic,1,3.9514098167419434,1.52908194065094,0.9465618133544922,0.9729549884796143,9.736834181239828e-05,0.0,0.0,0.0,0.0,0.0,1.0,Case2022,0.10274898097850382
srr_v2_multiscale_private_basic,1,3.9514098167419434,,,,,,,,,,,,0.3139029729645699
