checkpoint,checkpoint_sha256,case_id,split,metric_name,t2_present,dice,hd95,exact_hd,infinite_hd,lesion_recall,gt_component_count,pred_component_count,remote_fp_count,volume_ratio,empty_gt,empty_pred,nnunet_dice,dice_delta_vs_nnunet,nnunet_hd95,hd95_delta_vs_nnunet,help_vs_nnunet,harm_vs_nnunet
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case1029,outer,edema_zone,0.0,0.0,inf,inf,True,0.0,3,0,0,0.0,False,True,0.15579710144927536,-0.15579710144927536,37.960505792204614,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case1033,outer,scar,0.0,0.4727838258164852,12.083045973594572,24.677925358506133,False,0.16666666666666666,6,3,0,2.59674548690567,False,False,0.6306268405553218,-0.1578430147388366,3.605551275463989,8.477494698130583,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case1033,outer,edema_zone,0.0,0.0,inf,inf,True,0.0,6,0,0,0.0,False,True,0.6306268405553218,-0.6306268405553218,3.605551275463989,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case1040,outer,scar,0.0,0.3576524741081703,108.88066339390001,127.20455966670377,False,0.25,4,15,0,2.63091922005571,False,False,0.3852403520649966,-0.027587877956826323,3.0,105.88066339390001,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case1040,outer,edema_zone,0.0,0.0,inf,inf,True,0.0,4,0,0,0.0,False,True,0.3852403520649966,-0.3852403520649966,3.0,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case1042,outer,scar,0.0,0.43677792041078306,7.483314773547883,18.0,False,1.0,1,1,0,3.13262599469496,False,False,0.7396075823079481,-0.30282966189716504,2.449489742783178,5.033825030764705,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case1042,outer,edema_zone,0.0,0.0,inf,inf,True,0.0,1,0,0,0.0,False,True,0.7396075823079481,-0.7396075823079481,2.449489742783178,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case1045,outer,scar,0.0,0.17248047026065436,33.25657829663178,56.444663166680336,False,0.6,5,23,0,1.9112812429632966,False,False,0.16356041131105398,0.008920058949600379,30.64963017374248,2.6069481228892997,True,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case1045,outer,edema_zone,0.0,0.0,inf,inf,True,0.0,5,0,0,0.0,False,True,0.16356041131105398,-0.16356041131105398,30.64963017374248,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case1047,outer,scar,0.0,0.5619286897952638,4.123105625617661,10.04987562112089,False,0.14285714285714285,7,4,0,1.4728354263053536,False,False,0.5835866261398176,-0.02165793634455382,3.0,1.1231056256176606,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case1047,outer,edema_zone,0.0,0.0,inf,inf,True,0.0,7,0,0,0.0,False,True,0.5835866261398176,-0.5835866261398176,3.0,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case1053,outer,scar,0.0,0.2198952879581152,27.202941017470888,84.6994687114388,False,0.7,10,6,0,4.079193454120397,False,False,0.4660831509846827,-0.24618786302656753,20.54017725467045,6.662763762800438,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case1053,outer,edema_zone,0.0,0.0,inf,inf,True,0.0,10,0,0,0.0,False,True,0.4660831509846827,-0.4660831509846827,20.54017725467045,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case1062,outer,scar,0.0,0.3667517316806416,6.164414002968976,10.677078252031311,False,0.2857142857142857,7,1,0,2.5747176368375326,False,False,0.49569486942289903,-0.1289431377422574,5.0990195135927845,1.0653944893761915,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case1062,outer,edema_zone,0.0,0.0,inf,inf,True,0.0,7,0,0,0.0,False,True,0.49569486942289903,-0.49569486942289903,5.0990195135927845,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case1070,outer,scar,0.0,0.3078624350326219,26.764714095634655,34.19064199455752,False,0.75,4,2,0,3.9200217627856366,False,False,0.4770894113609061,-0.1692269763282842,22.554369886661636,4.210344208973019,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case1070,outer,edema_zone,0.0,0.0,inf,inf,True,0.0,4,0,0,0.0,False,True,0.4770894113609061,-0.4770894113609061,22.554369886661636,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case1073,outer,scar,0.0,0.4253762253209996,6.4031242374328485,64.88451279003334,False,1.0,3,3,0,2.0979469632164243,False,False,0.40398126463700235,0.021394960683997266,5.0990195135927845,1.304104723840064,True,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case1073,outer,edema_zone,0.0,0.0,inf,inf,True,0.0,3,0,0,0.0,False,True,0.40398126463700235,-0.40398126463700235,5.0990195135927845,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case1080,outer,scar,0.0,0.4761182714177407,5.0,13.45362404707371,False,0.8,5,4,0,2.248768472906404,False,False,0.5853725978155675,-0.10925432639782678,3.7416573867739413,1.2583426132260587,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case1080,outer,edema_zone,0.0,0.0,inf,inf,True,0.0,5,0,0,0.0,False,True,0.5853725978155675,-0.5853725978155675,3.7416573867739413,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2002,outer,scar,1.0,0.38170888793473595,13.061380022535328,24.20743687382041,False,1.0,2,1,0,1.4776595744680852,False,False,0.5483211678832117,-0.16661227994847577,15.076453189884699,-2.015073167349371,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2002,outer,edema_zone,1.0,0.563531669865643,4.69041575982343,9.486832980505138,False,1.0,1,1,0,1.04206950614058,False,False,0.6724921356169171,-0.10896046575127416,6.164414002968976,-1.4739982431455463,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2007,outer,scar,1.0,0.4200586959295649,9.846312860262925,18.35755975068582,False,1.0,1,2,0,0.7917238225880201,False,False,0.36231003039513676,0.057748665534428145,11.842705196408904,-1.9963923361459788,True,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2007,outer,edema_zone,1.0,0.7963509525087201,2.23606797749979,5.0,False,1.0,1,2,0,1.0211496746203905,False,False,0.6665374927339662,0.1298134597747539,3.4641016151377544,-1.2280336376379646,True,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2008,outer,scar,1.0,0.5568464730290457,4.47213595499958,6.324555320336759,False,1.0,1,1,0,1.4667349027635619,False,False,0.7903310562270099,-0.23348458319796428,2.0,2.4721359549995796,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2008,outer,edema_zone,1.0,0.5779793077021331,10.04987562112089,16.792855623746664,False,1.0,1,1,0,0.7736746714997734,False,False,0.563338301043219,0.014641006658914102,13.0,-2.95012437887911,True,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2017,outer,scar,1.0,0.5188005711565921,34.81018131484513,43.669211121796096,False,1.0,1,7,0,2.0783882783882786,False,False,0.5318987725412941,-0.01309820138470208,10.329545345248112,24.480635969597017,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2017,outer,edema_zone,1.0,0.6513277125522023,9.433981132056603,29.120439557122072,False,1.0,1,2,0,1.5041436464088398,False,False,0.7733859134262656,-0.12205820087406327,4.0,5.433981132056603,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2020,outer,scar,1.0,0.25486250838363517,28.74891170774832,32.46536616149585,False,1.0,1,4,0,0.5963597430406852,False,False,0.3319946452476573,-0.07713213686402215,8.06225774829855,20.68665395944977,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2020,outer,edema_zone,1.0,0.7175693527080581,8.48528137423857,15.264337522473747,False,1.0,1,4,0,1.1465028355387523,False,False,0.7020725388601037,0.015496813847954427,6.4031242374328485,2.082157136805721,True,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2031,outer,scar,1.0,0.24179060521278162,67.88225099390856,129.11235417263524,False,1.0,1,7,0,1.3449585635359116,False,False,0.67390263367917,-0.4321120284663884,18.77344177670721,49.10880921720135,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2031,outer,edema_zone,1.0,0.08028821410190427,74.97566265050675,83.67795408588812,False,1.0,1,5,0,1.4974293059125965,False,False,0.6741194855150859,-0.5938312714131817,14.177446878757825,60.79821577174892,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2033,outer,scar,1.0,0.6513745403607074,5.0,18.601075237738275,False,1.0,1,2,0,1.693867924528302,False,False,0.7359348814938952,-0.08456034113318778,2.449489742783178,2.550510257216822,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case2033,outer,edema_zone,1.0,0.6732083406343088,12.041594578792296,21.563858652847824,False,1.0,1,1,0,1.82804757185332,False,False,0.7711138310893513,-0.09790549045504249,4.0,8.041594578792296,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3004,outer,scar,1.0,0.4705661792275965,6.782329983125268,18.81488772222678,False,1.0,1,3,0,2.6760854583046174,False,False,0.5188802083333334,-0.048314029105736844,5.196152422706632,1.5861775604186361,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3004,outer,edema_zone,1.0,0.676846196557468,4.47213595499958,7.810249675906654,False,1.0,1,2,0,1.8655529037390612,False,False,0.6479229189701469,0.02892327758732116,4.358898943540674,0.11323701145890563,True,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3011,outer,scar,1.0,0.5981479364353492,28.740199948961592,36.45545226711637,False,1.0,1,3,0,1.2584559772785955,False,False,0.6450184501845019,-0.04687051374915263,4.58257569495584,24.157624254005754,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3011,outer,edema_zone,1.0,0.5752109020116807,18.371168030768025,34.84250278036869,False,1.0,1,2,0,2.157139930342143,False,False,0.6309975089353407,-0.05578660692366,5.0990195135927845,13.272148517175241,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3012,outer,scar,1.0,0.7561274509803921,4.123105625617661,37.94733192202055,False,1.0,1,3,0,1.19650067294751,False,False,0.7639877924720244,-0.007860341491632283,3.0,1.1231056256176606,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3012,outer,edema_zone,1.0,0.748730964467005,4.358898943540674,10.862780491200215,False,1.0,1,1,0,1.010204081632653,False,False,0.6794258373205742,0.06930512714643089,9.899494936611665,-5.540595993070991,True,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3023,outer,scar,1.0,0.6112661760974372,21.047565179849187,29.899832775452108,False,1.0,1,3,0,2.109270216962525,False,False,0.662187132538216,-0.050920956440778875,3.1622776601683795,17.88528751968081,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3023,outer,edema_zone,1.0,0.5022951840037345,28.65135202006519,34.219877264537345,False,1.0,1,2,0,2.6965775093471382,False,False,0.7286245353159851,-0.22632935131225063,19.6468827043885,9.00446931567669,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3026,outer,scar,1.0,0.5432186354499231,13.0,18.027756377319946,False,1.0,1,1,0,1.5259856630824373,False,False,0.7708674304418985,-0.22764879499197543,3.0,10.0,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3026,outer,edema_zone,1.0,0.6381018198571757,9.055385138137417,16.278820596099706,False,1.0,1,1,0,1.6796296296296296,False,False,0.7747412489824398,-0.13663942912526406,3.0,6.055385138137417,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3034,outer,scar,1.0,0.6198830409356725,7.0710678118654755,14.317821063276353,False,1.0,1,1,0,2.1666666666666665,False,False,0.7770403146509341,-0.15715727371526167,2.23606797749979,4.834999834365686,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3034,outer,edema_zone,1.0,0.6703060572623265,5.0,9.9498743710662,False,1.0,2,2,0,1.83440329218107,False,False,0.7900300949147311,-0.11972403765240458,3.0,2.0,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3038,outer,scar,1.0,0.5341133816743573,5.385164807134504,16.278820596099706,False,1.0,1,1,0,0.8348956758391292,False,False,0.645372798801049,-0.11125941712669174,3.0,2.3851648071345037,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3038,outer,edema_zone,1.0,0.5255312954876273,10.344080432788601,17.233687939614086,False,1.0,1,3,0,1.1641885080645162,False,False,0.6592105263157895,-0.13367923082816213,7.6124761723342385,2.731604260454363,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,33ce3dc6fa72b5bda9eca7489d01ec2ae12acf90edbba46eda3456ef5e5504e6,Case3040,outer,scar,1.0,0.826609544210401,2.23606797749979,4.242640687119285,False,1.0,1,1,0,1.3021917808219179,False,False,0.8648648648648649,-0.03825532065446391,1.7320508075688772,0.5040171699309126,False,True
