case_id,checkpoint_name,compact_label_values,decode_mode,formal_variant,no_t2_edema_voxels,script_alias,source_path
Case1070,checkpoint_final,"0,1,2,5",argmax,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case1070,checkpoint_final,"0,1,2,5",pathology_aware,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case1073,checkpoint_final,"0,1,2,5",argmax,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case1073,checkpoint_final,"0,1,2,5",pathology_aware,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case1080,checkpoint_final,"0,5",argmax,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case1080,checkpoint_final,"0,5",pathology_aware,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case5005,checkpoint_final,"0,1,2,3,5",argmax,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case5005,checkpoint_final,"0,1,2,3,5",pathology_aware,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case6001,checkpoint_final,"0,1,2,3,5",argmax,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case6001,checkpoint_final,"0,1,2,3,5",pathology_aware,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case6010,checkpoint_final,"0,1,2,3,5",argmax,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case6010,checkpoint_final,"0,1,2,3,5",pathology_aware,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case7005,checkpoint_final,"0,1,2,3,5",argmax,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case7005,checkpoint_final,"0,1,2,3,5",pathology_aware,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case8003,checkpoint_final,"0,1,2,5",argmax,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case8003,checkpoint_final,"0,1,2,5",pathology_aware,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case8011,checkpoint_final,"0,1,5",argmax,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case8011,checkpoint_final,"0,1,5",pathology_aware,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case8015,checkpoint_final,"0,1,5",argmax,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case8015,checkpoint_final,"0,1,5",pathology_aware,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case8019,checkpoint_final,"0,1,5",argmax,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case8019,checkpoint_final,"0,1,5",pathology_aware,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case8021,checkpoint_final,"0,1,5",argmax,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case8021,checkpoint_final,"0,1,5",pathology_aware,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case8022,checkpoint_final,"0,1,2,5",argmax,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case8022,checkpoint_final,"0,1,2,5",pathology_aware,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case8023,checkpoint_final,"0,1,5",argmax,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
Case8023,checkpoint_final,"0,1,5",pathology_aware,anchored_conservative_cascade_no_proto_or_frozen_proto,0,srr_propref_no_proto_cascade,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_no_proto_cascade/prediction_sanity_checkpoint_final.csv
