case_id,center,checkpoint_name,class_id,formal_variant,gt_voxels,lesion_wise_recall,memory_negative_similarity_mean,metric_name,modality_group,neg_similarity_mean,outside_myocardium_fp_ratio,pos_similarity_mean,proposal_component_count,proposal_gate_mean,proposal_gate_p95,proposal_precision,proposal_recall,proposal_remote_fp_count,proposal_small_fp_count,proposal_threshold,proposal_voxels,script_alias,source_path,t2_present,variant
Case3011,CenterC,checkpoint_best,5,anchored_srr_v25_full,3126,1.0,0.4127272665500641,myops_scar,C0+LGE+T2,0.41274017095565796,0.0,0.13141624629497528,10,0.0019445063080638647,8.856392014422454e-06,0.8798646362098139,0.16634676903390916,0,0,0.9,591,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3011,CenterC,checkpoint_best,4,anchored_srr_v25_full,868,0.9230769230769231,0.25927314162254333,myops_edema,C0+LGE+T2,0.2594165802001953,0.7173944166070151,0.007794700097292662,135,0.019787345081567764,0.000839277810882777,0.05182534001431639,0.8341013824884793,129,83,0.05,13970,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3011,CenterC,checkpoint_best,4,anchored_srr_v25_full,868,0.9230769230769231,0.25927314162254333,myops_edema,C0+LGE+T2,0.2594165802001953,0.7013068808061722,0.007794700097292662,123,0.019787345081567764,0.000839277810882777,0.05558179814202488,0.8133640552995391,113,74,0.1,12702,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3011,CenterC,checkpoint_best,4,anchored_srr_v25_full,868,0.9230769230769231,0.25927314162254333,myops_edema,C0+LGE+T2,0.2594165802001953,0.682660374060479,0.007794700097292662,112,0.019787345081567764,0.000839277810882777,0.060216745324244016,0.793778801843318,104,69,0.2,11442,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3011,CenterC,checkpoint_best,4,anchored_srr_v25_full,868,0.9230769230769231,0.25927314162254333,myops_edema,C0+LGE+T2,0.2594165802001953,0.668672433245581,0.007794700097292662,95,0.019787345081567764,0.000839277810882777,0.0637457690861226,0.7811059907834101,88,55,0.3,10636,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3011,CenterC,checkpoint_best,4,anchored_srr_v25_full,868,0.9230769230769231,0.25927314162254333,myops_edema,C0+LGE+T2,0.2594165802001953,0.6572054576237426,0.007794700097292662,87,0.019787345081567764,0.000839277810882777,0.0667264216711483,0.771889400921659,79,52,0.4,10041,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3011,CenterC,checkpoint_best,4,anchored_srr_v25_full,868,0.9230769230769231,0.25927314162254333,myops_edema,C0+LGE+T2,0.2594165802001953,0.6461182411108773,0.007794700097292662,83,0.019787345081567764,0.000839277810882777,0.06953503050704818,0.761520737327189,73,50,0.5,9506,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3011,CenterC,checkpoint_best,4,anchored_srr_v25_full,868,0.9230769230769231,0.25927314162254333,myops_edema,C0+LGE+T2,0.2594165802001953,0.6332624986019461,0.007794700097292662,83,0.019787345081567764,0.000839277810882777,0.07314618051672073,0.7534562211981567,72,51,0.6,8941,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3011,CenterC,checkpoint_best,4,anchored_srr_v25_full,868,0.9230769230769231,0.25927314162254333,myops_edema,C0+LGE+T2,0.2594165802001953,0.6153569286142772,0.007794700097292662,82,0.019787345081567764,0.000839277810882777,0.07762447510497901,0.7453917050691244,73,54,0.7,8335,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3011,CenterC,checkpoint_best,4,anchored_srr_v25_full,868,0.9230769230769231,0.25927314162254333,myops_edema,C0+LGE+T2,0.2594165802001953,0.5929215097296592,0.007794700097292662,70,0.019787345081567764,0.000839277810882777,0.0829306516912629,0.7315668202764977,64,42,0.8,7657,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3011,CenterC,checkpoint_best,4,anchored_srr_v25_full,868,0.8461538461538461,0.25927314162254333,myops_edema,C0+LGE+T2,0.2594165802001953,0.5562964085467496,0.007794700097292662,60,0.019787345081567764,0.000839277810882777,0.09243824821942719,0.7027649769585254,53,30,0.9,6599,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3012,CenterC,checkpoint_best,5,anchored_srr_v25_full,2818,1.0,0.41472944617271423,myops_scar,C0+LGE+T2,0.41481488943099976,0.5870466321243524,0.12447288632392883,46,0.0009906268678605556,7.1107597250374965e-06,0.3683937823834197,0.2523066004258339,29,27,0.05,1930,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3012,CenterC,checkpoint_best,5,anchored_srr_v25_full,2818,1.0,0.41472944617271423,myops_scar,C0+LGE+T2,0.41481488943099976,0.5877771120431396,0.12447288632392883,40,0.0009906268678605556,7.1107597250374965e-06,0.3702816057519473,0.21930447125621008,25,22,0.1,1669,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3012,CenterC,checkpoint_best,5,anchored_srr_v25_full,2818,1.0,0.41472944617271423,myops_scar,C0+LGE+T2,0.41481488943099976,0.5947105075053609,0.12447288632392883,34,0.0009906268678605556,7.1107597250374965e-06,0.3688348820586133,0.18310858765081617,20,16,0.2,1399,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3012,CenterC,checkpoint_best,5,anchored_srr_v25_full,2818,1.0,0.41472944617271423,myops_scar,C0+LGE+T2,0.41481488943099976,0.5933544303797469,0.12447288632392883,32,0.0009906268678605556,7.1107597250374965e-06,0.37183544303797467,0.16678495386799147,22,18,0.3,1264,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3012,CenterC,checkpoint_best,5,anchored_srr_v25_full,2818,1.0,0.41472944617271423,myops_scar,C0+LGE+T2,0.41481488943099976,0.5991304347826087,0.12447288632392883,31,0.0009906268678605556,7.1107597250374965e-06,0.3652173913043478,0.149041873669269,21,16,0.4,1150,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3012,CenterC,checkpoint_best,5,anchored_srr_v25_full,2818,1.0,0.41472944617271423,myops_scar,C0+LGE+T2,0.41481488943099976,0.6024436090225563,0.12447288632392883,27,0.0009906268678605556,7.1107597250374965e-06,0.3618421052631579,0.13662171753016322,17,13,0.5,1064,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3012,CenterC,checkpoint_best,5,anchored_srr_v25_full,2818,1.0,0.41472944617271423,myops_scar,C0+LGE+T2,0.41481488943099976,0.6039707419017764,0.12447288632392883,29,0.0009906268678605556,7.1107597250374965e-06,0.361546499477534,0.12278211497515969,17,13,0.6,957,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3012,CenterC,checkpoint_best,5,anchored_srr_v25_full,2818,1.0,0.41472944617271423,myops_scar,C0+LGE+T2,0.41481488943099976,0.6127906976744186,0.12447288632392883,28,0.0009906268678605556,7.1107597250374965e-06,0.3511627906976744,0.10716820440028389,12,8,0.7,860,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3012,CenterC,checkpoint_best,5,anchored_srr_v25_full,2818,1.0,0.41472944617271423,myops_scar,C0+LGE+T2,0.41481488943099976,0.6288659793814433,0.12447288632392883,24,0.0009906268678605556,7.1107597250374965e-06,0.33505154639175255,0.09226401703335699,12,8,0.8,776,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3012,CenterC,checkpoint_best,5,anchored_srr_v25_full,2818,1.0,0.41472944617271423,myops_scar,C0+LGE+T2,0.41481488943099976,0.6244131455399061,0.12447288632392883,20,0.0009906268678605556,7.1107597250374965e-06,0.3442879499217527,0.07806955287437899,9,5,0.9,639,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3012,CenterC,checkpoint_best,4,anchored_srr_v25_full,4092,0.3333333333333333,0.2589646875858307,myops_edema,C0+LGE+T2,0.25935807824134827,0.8172806524184477,0.010950281284749508,412,0.015000002458691597,0.0023165675811469555,0.051813835770528685,0.3602150537634409,381,258,0.05,28448,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3012,CenterC,checkpoint_best,4,anchored_srr_v25_full,4092,0.3333333333333333,0.2589646875858307,myops_edema,C0+LGE+T2,0.25935807824134827,0.802023828953811,0.010950281284749508,389,0.015000002458691597,0.0023165675811469555,0.058307491431369346,0.34921798631476053,348,246,0.1,24508,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3012,CenterC,checkpoint_best,4,anchored_srr_v25_full,4092,0.3333333333333333,0.2589646875858307,myops_edema,C0+LGE+T2,0.25935807824134827,0.7865045823638349,0.010950281284749508,320,0.015000002458691597,0.0023165675811469555,0.06529274894344461,0.33602150537634407,281,191,0.2,21059,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3012,CenterC,checkpoint_best,4,anchored_srr_v25_full,4092,0.3333333333333333,0.2589646875858307,myops_edema,C0+LGE+T2,0.25935807824134827,0.7762600094206312,0.010950281284749508,289,0.015000002458691597,0.0023165675811469555,0.07060239702726749,0.3296676441837732,256,172,0.3,19107,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3012,CenterC,checkpoint_best,4,anchored_srr_v25_full,4092,0.3333333333333333,0.2589646875858307,myops_edema,C0+LGE+T2,0.25935807824134827,0.7665658352833742,0.010950281284749508,272,0.015000002458691597,0.0023165675811469555,0.07602305804463215,0.3255131964809384,238,166,0.4,17521,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3012,CenterC,checkpoint_best,4,anchored_srr_v25_full,4092,0.3333333333333333,0.2589646875858307,myops_edema,C0+LGE+T2,0.25935807824134827,0.7585481976133062,0.010950281284749508,263,0.015000002458691597,0.0023165675811469555,0.08056637605886353,0.3184261974584555,227,157,0.5,16173,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3012,CenterC,checkpoint_best,4,anchored_srr_v25_full,4092,0.3333333333333333,0.2589646875858307,myops_edema,C0+LGE+T2,0.25935807824134827,0.7485510176573662,0.010950281284749508,256,0.015000002458691597,0.0023165675811469555,0.08613020622725434,0.312316715542522,220,149,0.6,14838,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3012,CenterC,checkpoint_best,4,anchored_srr_v25_full,4092,0.3333333333333333,0.2589646875858307,myops_edema,C0+LGE+T2,0.25935807824134827,0.7361038961038961,0.010950281284749508,246,0.015000002458691597,0.0023165675811469555,0.09246753246753246,0.3044965786901271,207,147,0.7,13475,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3012,CenterC,checkpoint_best,4,anchored_srr_v25_full,4092,0.3333333333333333,0.2589646875858307,myops_edema,C0+LGE+T2,0.25935807824134827,0.7237477117656848,0.010950281284749508,229,0.015000002458691597,0.0023165675811469555,0.10143118655350308,0.2978983382209189,186,128,0.8,12018,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3012,CenterC,checkpoint_best,4,anchored_srr_v25_full,4092,0.3333333333333333,0.2589646875858307,myops_edema,C0+LGE+T2,0.25935807824134827,0.7024463305042437,0.010950281284749508,195,0.015000002458691597,0.0023165675811469555,0.11702446330504243,0.28641251221896386,158,114,0.9,10015,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3023,CenterC,checkpoint_best,5,anchored_srr_v25_full,1935,1.0,0.41337770223617554,myops_scar,C0+LGE+T2,0.41358253359794617,0.6540372670807454,0.13161565363407135,77,0.0023793468717485666,1.759922997734975e-05,0.08229813664596274,0.13695090439276486,63,39,0.05,3220,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3023,CenterC,checkpoint_best,5,anchored_srr_v25_full,1935,1.0,0.41337770223617554,myops_scar,C0+LGE+T2,0.41358253359794617,0.6524614254224834,0.13161565363407135,66,0.0023793468717485666,1.759922997734975e-05,0.07274063188831742,0.10232558139534884,56,33,0.1,2722,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3023,CenterC,checkpoint_best,5,anchored_srr_v25_full,1935,1.0,0.41337770223617554,myops_scar,C0+LGE+T2,0.41358253359794617,0.6586690810321413,0.13161565363407135,62,0.0023793468717485666,1.759922997734975e-05,0.05568130375735627,0.06356589147286822,51,31,0.2,2209,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3023,CenterC,checkpoint_best,5,anchored_srr_v25_full,1935,1.0,0.41337770223617554,myops_scar,C0+LGE+T2,0.41358253359794617,0.6659685863874345,0.13161565363407135,59,0.0023793468717485666,1.759922997734975e-05,0.041361256544502616,0.04082687338501292,47,29,0.3,1910,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3023,CenterC,checkpoint_best,5,anchored_srr_v25_full,1935,1.0,0.41337770223617554,myops_scar,C0+LGE+T2,0.41358253359794617,0.6750733137829912,0.13161565363407135,56,0.0023793468717485666,1.759922997734975e-05,0.02932551319648094,0.025839793281653745,44,29,0.4,1705,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3023,CenterC,checkpoint_best,5,anchored_srr_v25_full,1935,1.0,0.41337770223617554,myops_scar,C0+LGE+T2,0.41358253359794617,0.6694970607446113,0.13161565363407135,50,0.0023793468717485666,1.759922997734975e-05,0.023514043109079032,0.018604651162790697,41,30,0.5,1531,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3023,CenterC,checkpoint_best,5,anchored_srr_v25_full,1935,1.0,0.41337770223617554,myops_scar,C0+LGE+T2,0.41358253359794617,0.6639526276831976,0.13161565363407135,51,0.0023793468717485666,1.759922997734975e-05,0.02146558105107328,0.014987080103359173,44,33,0.6,1351,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3023,CenterC,checkpoint_best,5,anchored_srr_v25_full,1935,1.0,0.41337770223617554,myops_scar,C0+LGE+T2,0.41358253359794617,0.6572164948453608,0.13161565363407135,48,0.0023793468717485666,1.759922997734975e-05,0.01804123711340206,0.010852713178294573,41,31,0.7,1164,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3023,CenterC,checkpoint_best,5,anchored_srr_v25_full,1935,1.0,0.41337770223617554,myops_scar,C0+LGE+T2,0.41358253359794617,0.6501057082452432,0.13161565363407135,44,0.0023793468717485666,1.759922997734975e-05,0.0200845665961945,0.009819121447028423,37,29,0.8,946,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3023,CenterC,checkpoint_best,5,anchored_srr_v25_full,1935,1.0,0.41337770223617554,myops_scar,C0+LGE+T2,0.41358253359794617,0.6463414634146342,0.13161565363407135,38,0.0023793468717485666,1.759922997734975e-05,0.018292682926829267,0.006201550387596899,32,28,0.9,656,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3023,CenterC,checkpoint_best,4,anchored_srr_v25_full,764,0.2,0.25747302174568176,myops_edema,C0+LGE+T2,0.2577322721481323,0.856155426863441,0.008737282827496529,177,0.020196571946144104,0.0024389452300965786,0.005977956286194657,0.16753926701570682,167,112,0.05,21412,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3023,CenterC,checkpoint_best,4,anchored_srr_v25_full,764,0.2,0.25747302174568176,myops_edema,C0+LGE+T2,0.2577322721481323,0.8487368586223129,0.008737282827496529,169,0.020196571946144104,0.0024389452300965786,0.006485694858517705,0.16230366492146597,158,105,0.1,19119,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3023,CenterC,checkpoint_best,4,anchored_srr_v25_full,764,0.2,0.25747302174568176,myops_edema,C0+LGE+T2,0.2577322721481323,0.8424450630812059,0.008737282827496529,149,0.020196571946144104,0.0024389452300965786,0.0069892791565480065,0.1544502617801047,135,91,0.2,16883,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3023,CenterC,checkpoint_best,4,anchored_srr_v25_full,764,0.2,0.25747302174568176,myops_edema,C0+LGE+T2,0.2577322721481323,0.8387158908507223,0.008737282827496529,131,0.020196571946144104,0.0024389452300965786,0.007126805778491172,0.14528795811518325,118,73,0.3,15575,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3023,CenterC,checkpoint_best,4,anchored_srr_v25_full,764,0.2,0.25747302174568176,myops_edema,C0+LGE+T2,0.2577322721481323,0.8351655949664661,0.008737282827496529,129,0.020196571946144104,0.0024389452300965786,0.007259904584111181,0.13743455497382198,113,75,0.4,14463,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3023,CenterC,checkpoint_best,4,anchored_srr_v25_full,764,0.2,0.25747302174568176,myops_edema,C0+LGE+T2,0.2577322721481323,0.8344669525358569,0.008737282827496529,126,0.020196571946144104,0.0024389452300965786,0.00761496377347331,0.13481675392670156,108,74,0.5,13526,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3023,CenterC,checkpoint_best,4,anchored_srr_v25_full,764,0.1,0.25747302174568176,myops_edema,C0+LGE+T2,0.2577322721481323,0.8332414336352895,0.008737282827496529,115,0.020196571946144104,0.0024389452300965786,0.0076408034659314695,0.12696335078534032,100,64,0.6,12695,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3023,CenterC,checkpoint_best,4,anchored_srr_v25_full,764,0.1,0.25747302174568176,myops_edema,C0+LGE+T2,0.2577322721481323,0.8322393657829682,0.008737282827496529,111,0.020196571946144104,0.0024389452300965786,0.008098201346858751,0.1243455497382199,96,67,0.7,11731,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3023,CenterC,checkpoint_best,4,anchored_srr_v25_full,764,0.1,0.25747302174568176,myops_edema,C0+LGE+T2,0.2577322721481323,0.8330332606841656,0.008737282827496529,100,0.020196571946144104,0.0024389452300965786,0.008907419691083104,0.12303664921465969,83,64,0.8,10553,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3023,CenterC,checkpoint_best,4,anchored_srr_v25_full,764,0.1,0.25747302174568176,myops_edema,C0+LGE+T2,0.2577322721481323,0.8374888691006234,0.008737282827496529,94,0.020196571946144104,0.0024389452300965786,0.010017809439002672,0.11780104712041885,76,55,0.9,8984,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3026,CenterC,checkpoint_best,5,anchored_srr_v25_full,4353,1.0,0.41368165612220764,myops_scar,C0+LGE+T2,0.4137609601020813,0.23030303030303031,0.12603124976158142,18,0.0016968764830380678,5.807974503113655e-06,0.7390374331550802,0.47622329427980703,15,10,0.05,2805,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3026,CenterC,checkpoint_best,5,anchored_srr_v25_full,4353,1.0,0.41368165612220764,myops_scar,C0+LGE+T2,0.4137609601020813,0.21428571428571427,0.12603124976158142,11,0.0016968764830380678,5.807974503113655e-06,0.7594191522762951,0.4445210199862164,10,4,0.1,2548,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
Case3026,CenterC,checkpoint_best,5,anchored_srr_v25_full,4353,1.0,0.41368165612220764,myops_scar,C0+LGE+T2,0.4137609601020813,0.20783795684720388,0.12603124976158142,14,0.0016968764830380678,5.807974503113655e-06,0.7675033025099075,0.40041350792556857,11,6,0.2,2271,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/proposal_pr_sweep_checkpoint_best.csv,True,srr_propref_shared_dual_dict
