anchor_present_batch_fraction,batch_cases,component_present_batch_fraction,edema_proposal_loss,edema_supervised_batch_fraction,elapsed_seconds,evidence_loss,final_loss,formal_variant,loss,proposal_margin_loss,proposal_weight,refine_weight,roi_cover_loss,roi_remote_loss,scar_proposal_loss,script_alias,source_path,stage,step,variant
0.5,"Case3035,Case1071",0.5,-0.0,0.0,788.7963882010081,0.6231162548065186,0.6227731108665466,anchored_srr_v25_full,0.717048168182373,0.04278433322906494,0.44999998807907104,0.20000000298023224,0.17623479664325714,0.0037332007195800543,0.2001807689666748,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,5400,srr_propref_shared_dual_dict
,,,,,789.2807554129977,,,anchored_srr_v25_full,,,,,,,,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,5400,srr_propref_shared_dual_dict
1.0,"Case1058,Case1037",1.0,-0.0,0.0,797.2610732280009,0.712437093257904,0.7110626697540283,anchored_srr_v25_full,0.8122584223747253,0.0880827084183693,0.44999998807907104,0.20000000298023224,0.20135030150413513,0.0034659102093428373,0.2042085975408554,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,5450,srr_propref_shared_dual_dict
1.0,"Case1014,Case3003",1.0,0.21229320764541626,0.5,804.9742280119972,0.891587495803833,0.8915943503379822,anchored_srr_v25_full,1.1225990056991577,0.09754568338394165,0.44999998807907104,0.20000000298023224,0.29812881350517273,0.003623843425884843,0.2815566658973694,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,5500,srr_propref_shared_dual_dict
1.0,"Case2013,Case1077",1.0,0.24547822773456573,0.5,812.7366716089891,1.226187825202942,1.225718379020691,anchored_srr_v25_full,1.4665640592575073,0.15260393917560577,0.44999998807907104,0.20000000298023224,0.28870266675949097,0.0036878413520753384,0.2581702768802643,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,5550,srr_propref_shared_dual_dict
0.5,"Case2004,Case1079",0.5,-0.0,0.0,820.3102139839903,0.8552289605140686,0.8548876643180847,anchored_srr_v25_full,1.0414292812347412,0.0961163267493248,0.44999998807907104,0.20000000298023224,0.20573018491268158,0.003340546740218997,0.39455512166023254,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,5600,srr_propref_shared_dual_dict
0.5,"Case2009,Case1030",0.5,-0.0,0.0,828.0278842840053,0.5775274038314819,0.5766648054122925,anchored_srr_v25_full,0.6916781067848206,0.06349426507949829,0.44999998807907104,0.20000000298023224,0.18009613454341888,0.0024424504954367876,0.24096941947937012,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,5650,srr_propref_shared_dual_dict
1.0,"Case3002,Case8031",0.5,0.28490519523620605,0.5,835.6619518059888,0.9867965579032898,0.986674427986145,anchored_srr_v25_full,1.3260445594787598,0.1189410388469696,0.44999998807907104,0.20000000298023224,0.3614700734615326,0.0019950750283896923,0.4451911449432373,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,5700,srr_propref_shared_dual_dict
0.5,"Case3007,Case3009",0.5,0.4429572820663452,1.0,843.4221235600126,1.138047218322754,1.1369036436080933,anchored_srr_v25_full,1.4865448474884033,0.08051103353500366,0.44999998807907104,0.20000000298023224,0.4589610695838928,0.003530380316078663,0.31537970900535583,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,5750,srr_propref_shared_dual_dict
0.5,"Case2032,Case3013",0.5,0.33734267950057983,1.0,851.097307996999,0.9882284998893738,0.9870215654373169,anchored_srr_v25_full,1.2938454151153564,0.1060904785990715,0.44999998807907104,0.20000000298023224,0.4165041744709015,0.0039841970428824425,0.3205879032611847,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,5800,srr_propref_shared_dual_dict
0.5,"Case2019,Case3013",0.5,0.30787745118141174,0.5,858.7867345330014,1.444478988647461,1.4414410591125488,anchored_srr_v25_full,1.723183274269104,0.11089375615119934,0.44999998807907104,0.20000000298023224,0.3142392933368683,0.005919463001191616,0.28928664326667786,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,5850,srr_propref_shared_dual_dict
1.0,"Case2021,Case3013",1.0,0.3289845585823059,1.0,866.4657910800015,0.9413999915122986,0.9405908584594727,anchored_srr_v25_full,1.1976399421691895,0.1029849499464035,0.44999998807907104,0.20000000298023224,0.36779695749282837,0.003519816556945443,0.21984067559242249,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,5900,srr_propref_shared_dual_dict
1.0,"Case3019,Case2005",1.0,0.3256884515285492,1.0,874.1370419049927,0.7863982915878296,0.7853454947471619,anchored_srr_v25_full,1.019521713256836,0.10120830684900284,0.44999998807907104,0.20000000298023224,0.3346506357192993,0.0038450444117188454,0.17212200164794922,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,5950,srr_propref_shared_dual_dict
0.5,"Case3024,Case3017",0.0,0.49532079696655273,1.0,881.846536795987,1.3558276891708374,1.356114149093628,anchored_srr_v25_full,1.7492607831954956,0.10287734866142273,0.44999998807907104,0.20000000298023224,0.4739246964454651,0.001240848796442151,0.35839951038360596,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,6000,srr_propref_shared_dual_dict
,,,,,882.3279746879998,,,anchored_srr_v25_full,,,,,,,,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,6000,srr_propref_shared_dual_dict
0.5,"Case2023,Case3013",0.5,0.13827313482761383,0.5,890.3658598790062,0.9039469361305237,0.9021589159965515,anchored_srr_v25_full,1.1174685955047607,0.09921429306268692,0.44999998807907104,0.20000000298023224,0.2951849400997162,0.0024108830839395523,0.3163767158985138,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,6050,srr_propref_shared_dual_dict
0.0,"Case5006,Case3043",0.0,0.21571743488311768,0.5,897.9907936899981,1.1486691236495972,1.148097038269043,anchored_srr_v25_full,1.3772001266479492,0.1139465942978859,0.44999998807907104,0.20000000298023224,0.33307719230651855,0.0013925087405368686,0.2693398594856262,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,6100,srr_propref_shared_dual_dict
1.0,"Case1003,Case2005",1.0,0.14185728132724762,0.5,905.6658113209996,0.8179328441619873,0.8149597644805908,anchored_srr_v25_full,0.9888312220573425,0.10577744245529175,0.44999998807907104,0.20000000298023224,0.2524775564670563,0.0035593232605606318,0.21676142513751984,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,6150,srr_propref_shared_dual_dict
1.0,"Case1061,Case2012",1.0,0.09512340277433395,0.5,913.3415463209967,0.6999572515487671,0.6994243264198303,anchored_srr_v25_full,0.8436593413352966,0.10298030078411102,0.44999998807907104,0.20000000298023224,0.2678848206996918,0.0021700800862163305,0.20361857116222382,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,6200,srr_propref_shared_dual_dict
1.0,"Case1004,Case1044",1.0,-0.0,0.0,920.9295487749914,0.7008028626441956,0.6978641152381897,anchored_srr_v25_full,0.8162937164306641,0.07722305506467819,0.44999998807907104,0.20000000298023224,0.15126030147075653,0.006349209696054459,0.2412017285823822,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,6250,srr_propref_shared_dual_dict
1.0,"Case3020,Case2023",1.0,0.2886511981487274,1.0,928.5776502880035,0.7638278603553772,0.7620662450790405,anchored_srr_v25_full,0.9826022982597351,0.08865562826395035,0.44999998807907104,0.20000000298023224,0.3549674153327942,0.006213546730577946,0.1797831505537033,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,6300,srr_propref_shared_dual_dict
0.5,"Case2032,Case2028",0.5,0.2405989170074463,1.0,936.1261793670128,0.6806922554969788,0.6802029609680176,anchored_srr_v25_full,0.8745416402816772,0.07597530633211136,0.44999998807907104,0.20000000298023224,0.36094725131988525,0.004868036136031151,0.174982488155365,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,6350,srr_propref_shared_dual_dict
0.5,"Case3030,Case2005",0.0,0.25011205673217773,0.5,943.7723496099934,1.2628322839736938,1.2621846199035645,anchored_srr_v25_full,1.5297691822052002,0.02060329169034958,0.44999998807907104,0.20000000298023224,0.3347606360912323,0.0011698926100507379,0.33896034955978394,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,6400,srr_propref_shared_dual_dict
1.0,"Case3020,Case8025",1.0,0.21032339334487915,0.5,951.4346595430106,0.9725310206413269,0.9706555008888245,anchored_srr_v25_full,1.2321120500564575,0.12104624509811401,0.44999998807907104,0.20000000298023224,0.3026200234889984,0.005028463900089264,0.3423140048980713,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,6450,srr_propref_shared_dual_dict
1.0,"Case8008,Case2030",1.0,0.17179331183433533,0.5,959.019792903011,0.6146279573440552,0.6121436953544617,anchored_srr_v25_full,0.7982640862464905,0.09526906907558441,0.44999998807907104,0.20000000298023224,0.2592815160751343,0.0032232559751719236,0.21723321080207825,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,6500,srr_propref_shared_dual_dict
1.0,"Case2012,Case2013",1.0,0.3806079626083374,1.0,966.5961407349969,0.5320131182670593,0.5321495532989502,anchored_srr_v25_full,0.7677040100097656,0.0856698602437973,0.44999998807907104,0.20000000298023224,0.3438865542411804,0.0023764283396303654,0.12601560354232788,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,6550,srr_propref_shared_dual_dict
1.0,"Case2014,Case3020",1.0,0.22954729199409485,1.0,974.1177948719996,0.6968731880187988,0.695022463798523,anchored_srr_v25_full,0.9084811806678772,0.09217800199985504,0.44999998807907104,0.20000000298023224,0.3359120190143585,0.003960929345339537,0.2222570776939392,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,6600,srr_propref_shared_dual_dict
,,,,,974.5953469070082,,,anchored_srr_v25_full,,,,,,,,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,6600,srr_propref_shared_dual_dict
1.0,"Case1056,Case5007",0.0,-0.0,0.0,982.5055431129877,0.6819838881492615,0.6814261078834534,anchored_srr_v25_full,0.9107136726379395,0.0411505289375782,0.44999998807907104,0.20000000298023224,0.2503623068332672,0.0007889043190516531,0.5000584125518799,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,6650,srr_propref_shared_dual_dict
0.5,"Case3041,Case3019",0.5,0.47134649753570557,1.0,990.1053145010083,1.7532531023025513,1.7538152933120728,anchored_srr_v25_full,2.1479809284210205,0.10625220835208893,0.44999998807907104,0.20000000298023224,0.45560765266418457,0.0054683866910636425,0.38457614183425903,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,6700,srr_propref_shared_dual_dict
1.0,"Case2023,Case3003",1.0,0.19768649339675903,1.0,997.7804495320015,0.9831542372703552,0.9826579093933105,anchored_srr_v25_full,1.1377801895141602,0.12737348675727844,0.44999998807907104,0.20000000298023224,0.32412153482437134,0.001634364714846015,0.12045217305421829,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,6750,srr_propref_shared_dual_dict
1.0,"Case2024,Case3019",1.0,0.30558469891548157,1.0,1005.3279338089924,0.7704774141311646,0.7691766023635864,anchored_srr_v25_full,1.0038377046585083,0.0994713306427002,0.44999998807907104,0.20000000298023224,0.34044185280799866,0.004870583303272724,0.19309937953948975,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,6800,srr_propref_shared_dual_dict
1.0,"Case1046,Case1076",0.5,-0.0,0.0,1012.9065590979881,0.7859929800033569,0.7864126563072205,anchored_srr_v25_full,0.9997092485427856,0.13729092478752136,0.44999998807907104,0.20000000298023224,0.22194749116897583,0.005774405784904957,0.4474668800830841,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,6850,srr_propref_shared_dual_dict
1.0,"Case2018,Case2024",1.0,0.264117568731308,1.0,1020.5028452799888,0.6879734396934509,0.6867530345916748,anchored_srr_v25_full,0.8982839584350586,0.09094752371311188,0.44999998807907104,0.20000000298023224,0.33196163177490234,0.004948867484927177,0.18504959344863892,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,6900,srr_propref_shared_dual_dict
1.0,"Case7001,Case3043",1.0,0.2879795432090759,0.5,1028.2202126620105,1.0495651960372925,1.0483814477920532,anchored_srr_v25_full,1.3115003108978271,0.11508724093437195,0.44999998807907104,0.20000000298023224,0.3232784867286682,0.0017714814748615026,0.2710811197757721,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,6950,srr_propref_shared_dual_dict
1.0,"Case2032,Case1057",1.0,0.16270793974399567,0.5,1035.752283237991,0.751529335975647,0.7512255907058716,anchored_srr_v25_full,0.9096216559410095,0.07982630282640457,0.44999998807907104,0.20000000298023224,0.26594987511634827,0.0032766847871243954,0.17264308035373688,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,7000,srr_propref_shared_dual_dict
1.0,"Case3043,Case3045",1.0,0.35326051712036133,1.0,1043.3296262189979,0.7337428331375122,0.7316040396690369,anchored_srr_v25_full,1.0171267986297607,0.10671430081129074,0.44999998807907104,0.20000000298023224,0.35508012771606445,0.002633015625178814,0.2551387548446655,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,7050,srr_propref_shared_dual_dict
0.5,"Case3042,Case3019",0.5,0.23577691614627838,0.5,1050.918551412993,0.9452667832374573,0.94537752866745,anchored_srr_v25_full,1.1499249935150146,0.12714993953704834,0.44999998807907104,0.20000000298023224,0.2729751467704773,0.0027037118561565876,0.19358927011489868,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,7100,srr_propref_shared_dual_dict
0.5,"Case3020,Case8012",0.5,0.1961367130279541,0.5,1058.5875599140127,0.9740152359008789,0.9718735218048096,anchored_srr_v25_full,1.2249699831008911,0.11702626198530197,0.44999998807907104,0.20000000298023224,0.3213962912559509,0.004195353016257286,0.33813539147377014,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,7150,srr_propref_shared_dual_dict
0.5,"Case3045,Case3029",0.5,0.2638222277164459,1.0,1066.1520250329922,0.855944812297821,0.8564112186431885,anchored_srr_v25_full,1.0798664093017578,0.10115988552570343,0.44999998807907104,0.20000000298023224,0.35771819949150085,0.00623346958309412,0.21354947984218597,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,7200,srr_propref_shared_dual_dict
,,,,,1066.639327560988,,,anchored_srr_v25_full,,,,,,,,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,7200,srr_propref_shared_dual_dict
1.0,"Case2035,Case1026",1.0,0.12064171582460403,0.5,1074.7785552330024,0.71009361743927,0.7079678773880005,anchored_srr_v25_full,0.8426979780197144,0.09503258019685745,0.44999998807907104,0.20000000298023224,0.24903181195259094,0.004227019846439362,0.1550280749797821,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,7250,srr_propref_shared_dual_dict
1.0,"Case2028,Case3009",1.0,0.20872123539447784,1.0,1082.462798728986,0.5500659942626953,0.5471099019050598,anchored_srr_v25_full,0.7093362808227539,0.07986242324113846,0.44999998807907104,0.20000000298023224,0.3439910411834717,0.004638303071260452,0.12924028933048248,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,7300,srr_propref_shared_dual_dict
1.0,"Case3035,Case1056",1.0,0.15981197357177734,0.5,1090.0627345849934,0.7049223780632019,0.705964207649231,anchored_srr_v25_full,0.8601229190826416,0.09057865291833878,0.44999998807907104,0.20000000298023224,0.27968841791152954,0.005201992113143206,0.16696244478225708,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,7350,srr_propref_shared_dual_dict
1.0,"Case2001,Case2030",1.0,0.2335636466741562,1.0,1097.6549223269976,0.5612265467643738,0.5617043972015381,anchored_srr_v25_full,0.7307532429695129,0.08153663575649261,0.44999998807907104,0.20000000298023224,0.30306077003479004,0.003861933946609497,0.1268550157546997,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,7400,srr_propref_shared_dual_dict
1.0,"Case3010,Case3033",0.5,0.37768328189849854,1.0,1105.1828887230076,1.038285732269287,1.0383381843566895,anchored_srr_v25_full,1.4262295961380005,0.08505630493164062,0.44999998807907104,0.20000000298023224,0.46482300758361816,0.0043626329861581326,0.46740296483039856,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,7450,srr_propref_shared_dual_dict
1.0,"Case2021,Case8026",1.0,0.1780109405517578,0.5,1112.7709378869913,0.6541747450828552,0.6547070741653442,anchored_srr_v25_full,0.8218273520469666,0.08858288824558258,0.44999998807907104,0.20000000298023224,0.24293872714042664,0.004647595342248678,0.1768338680267334,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,7500,srr_propref_shared_dual_dict
1.0,"Case2022,Case3022",1.0,0.25207990407943726,1.0,1120.2570791330072,0.6168490648269653,0.615151047706604,anchored_srr_v25_full,0.8070566058158875,0.09201299399137497,0.44999998807907104,0.20000000298023224,0.32153236865997314,0.004508959129452705,0.15220092236995697,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,7550,srr_propref_shared_dual_dict
1.0,"Case3028,Case1037",1.0,0.18458980321884155,0.5,1127.783282296994,0.8369024395942688,0.837276816368103,anchored_srr_v25_full,1.031614065170288,0.10091748833656311,0.44999998807907104,0.20000000298023224,0.2846853733062744,0.003079427871853113,0.22791913151741028,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,7600,srr_propref_shared_dual_dict
1.0,"Case1016,Case3006",0.5,0.240136981010437,0.5,1135.3001033760083,0.7996345162391663,0.8007373809814453,anchored_srr_v25_full,1.0444625616073608,0.07810333371162415,0.44999998807907104,0.20000000298023224,0.30866730213165283,0.0015143714845180511,0.2883046865463257,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,7650,srr_propref_shared_dual_dict
0.5,"Case3045,Case3006",0.5,0.12818168103694916,0.5,1142.9600609210029,0.6361178159713745,0.6347740292549133,anchored_srr_v25_full,0.7776776552200317,0.08631785213947296,0.44999998807907104,0.20000000298023224,0.25765523314476013,0.0022105220705270767,0.16913220286369324,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,7700,srr_propref_shared_dual_dict
0.5,"Case3008,Case2014",0.0,0.2519807517528534,0.5,1150.539154358994,1.2232385873794556,1.223205804824829,anchored_srr_v25_full,1.4804766178131104,0.014250367879867554,0.44999998807907104,0.20000000298023224,0.3286375403404236,0.0011852709576487541,0.31680938601493835,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,7750,srr_propref_shared_dual_dict
1.0,"Case2021,Case1008",1.0,0.1569320112466812,0.5,1158.1823691900063,0.6886001825332642,0.6887282133102417,anchored_srr_v25_full,0.8918408155441284,0.08644580096006393,0.44999998807907104,0.20000000298023224,0.2587141692638397,0.010020491667091846,0.27742472290992737,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,7800,srr_propref_shared_dual_dict
,,,,,1158.6597095849866,,,anchored_srr_v25_full,,,,,,,,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,7800,srr_propref_shared_dual_dict
0.5,"Case3017,Case1065",0.5,-0.0,0.0,1166.7265770469967,0.5875699520111084,0.5829270482063293,anchored_srr_v25_full,0.6815572381019592,0.037179332226514816,0.44999998807907104,0.20000000298023224,0.16417759656906128,0.0034422632306814194,0.20142479240894318,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,7850,srr_propref_shared_dual_dict
0.5,"Case8029,Case2015",0.0,0.16150638461112976,0.5,1174.2744711890118,0.8303014636039734,0.8301794528961182,anchored_srr_v25_full,1.0580897331237793,0.08510047942399979,0.44999998807907104,0.20000000298023224,0.3107251524925232,0.0019340382423251867,0.327669620513916,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,7900,srr_propref_shared_dual_dict
0.5,"Case8024,Case3019",0.5,0.24834668636322021,0.5,1181.7233893570083,0.8607460856437683,0.8602929711341858,anchored_srr_v25_full,1.0519737005233765,0.11073679476976395,0.44999998807907104,0.20000000298023224,0.2830125093460083,0.0031022322364151478,0.15445630252361298,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,7950,srr_propref_shared_dual_dict
1.0,"Case8010,Case2021",1.0,0.13667933642864227,0.5,1189.3179544569866,0.6460821628570557,0.6469360589981079,anchored_srr_v25_full,0.8320329189300537,0.09117409586906433,0.44999998807907104,0.20000000298023224,0.27307701110839844,0.0029414009768515825,0.2583097815513611,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,8000,srr_propref_shared_dual_dict
1.0,"Case3037,Case7001",1.0,0.25428301095962524,0.5,1196.8299206869851,0.8949567079544067,0.8932126760482788,anchored_srr_v25_full,1.0819263458251953,0.09496402740478516,0.44999998807907104,0.20000000298023224,0.28281518816947937,0.0015433739172294736,0.1422121524810791,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,8050,srr_propref_shared_dual_dict
0.5,"Case2027,Case3018",0.5,0.1800922155380249,0.5,1204.3659942630038,0.7492847442626953,0.7516660690307617,anchored_srr_v25_full,0.9368283748626709,0.10289527475833893,0.44999998807907104,0.20000000298023224,0.28199219703674316,0.0031261113472282887,0.2160923331975937,srr_propref_shared_dual_dict,/users/a/e/aereinh/CARE/results/20260704_myops_anchor_srr_fold0_formal/variants/srr_propref_shared_dual_dict/training_log.csv,proposal_dictionary,8100,srr_propref_shared_dual_dict
