lane,fold,checkpoint_step,pathology,case_count,dice_mean,hd95_vox_mean,exact_hd_vox_mean,precision_mean,sensitivity_mean,lesion_recall_mean,small_lesion_recall_mean,remote_fp_count_sum,remote_fp_voxels_sum,blood_pool_adjacent_fp_count_sum,blood_pool_adjacent_fp_voxels_sum,pred_component_count_sum,gt_component_count_sum,volume_ratio_mean
m2_i_mmseg_care,3,3000,scar,13,0.6883630111941871,3.927150017588652,12.32350846858009,0.7109091894328525,0.7063914088941657,1.0,1.0,4,132,164,13094,25,19,1.0400862466483394
m2_i_mmseg_care,3,3000,pure_edema,13,0.3567799877323218,11.605568059243721,20.099522048771185,0.33493322855370494,0.4653849471155031,0.40023950408565795,0.26965811965811964,16,1051,158,23440,95,124,1.9189496904652903
m2_i_mmseg_care,3,3500,scar,13,0.6900609781054287,4.016602921725454,12.149619083598157,0.7024861986559958,0.7188991195227453,1.0,1.0,3,130,164,14149,21,19,1.0724425126684958
m2_i_mmseg_care,3,3500,pure_edema,13,0.34539417452204224,11.961169362524886,19.37221526673915,0.360566823865483,0.40583615587951677,0.34840800225415614,0.19102564102564107,9,491,155,17591,86,124,1.5284945067055526
m2_i_mmseg_care,3,4000,scar,13,0.6791340643421179,5.2655896995254725,12.899734155936157,0.6596213770208474,0.7415666669910218,1.0,1.0,4,276,153,16514,25,19,1.1744452481044756
m2_i_mmseg_care,3,4000,pure_edema,13,0.33354063916424825,11.054030142499327,18.468839540233578,0.35973629215727676,0.3731066511385506,0.31104536489151874,0.16367521367521368,19,761,159,16177,99,124,1.4144818767442013
m2_i_mmseg_care,3,4500,scar,13,0.6839012118779993,4.1514500426184435,13.521605212863117,0.7145706731891184,0.698048568384357,1.0,1.0,4,197,153,12549,22,19,1.0183892956608003
m2_i_mmseg_care,3,4500,pure_edema,13,0.3597152399325893,11.139652157728985,18.642229591711335,0.3635619340681225,0.42368318860291826,0.37144970414201184,0.24444444444444444,12,562,160,18279,96,124,1.558459069315297
m2_i_mmseg_care,3,5000,scar,13,0.6817917587968554,4.33758630242133,16.080659793744346,0.6942268478599811,0.7120480037695894,1.0,1.0,5,235,148,13898,24,19,1.0646908213857231
m2_i_mmseg_care,3,5000,pure_edema,13,0.35531273493420035,12.004863983840107,19.75300176204374,0.37402611393251706,0.40305507327078627,0.3366863905325444,0.20213675213675214,9,411,159,16971,92,124,1.4726036337637196
m2_i_mmseg_care,3,5500,scar,13,0.6698226588533969,5.603568583024176,13.020608095583324,0.6721931132813947,0.7102669696373201,1.0,1.0,4,368,151,14908,26,19,1.1007195672101053
m2_i_mmseg_care,3,5500,pure_edema,13,0.3324752624298777,11.756892345739717,19.11049571918301,0.3791540951093546,0.35787927766182087,0.3147999436460975,0.17435897435897438,18,468,145,14124,87,124,1.2494295568309826
m2_i_mmseg_care,3,6000,scar,13,0.6672215696281436,5.311769823915067,10.54820514508368,0.7185711941514035,0.6645274545569143,1.0,1.0,3,260,122,11364,20,19,0.9591300555729148
m2_i_mmseg_care,3,6000,pure_edema,13,0.33755398561398336,12.877592564474243,20.13617772681971,0.39560743910769297,0.3560190085866676,0.3404409692871232,0.2128205128205128,16,424,144,13441,81,124,1.2054559689171898
