stage,local_step,total_step,teacher_roi_fraction,loss,scar_active_loss,edema_active_loss,scar_p_coarse,edema_p_coarse,scar_refiner,edema_refiner,scar_proposal,edema_proposal,scar_utility,edema_utility,containment,identity,remote,grad_norm,elapsed_seconds
A2,400,900,0.5505,2.9918200969696045,1.2086739540100098,1.7794967889785767,0.7585040330886841,1.0031436681747437,0.4463895261287689,0.529646098613739,0.006293194368481636,0.008122415281832218,0.0012674587778747082,0.4852917194366455,0.030329998582601547,7.934743916848674e-05,3.370142167113954e-06,3.3367066383361816,395.2
A2,450,950,0.5255,2.525655746459961,1.1182093620300293,1.4036855697631836,0.8028196692466736,0.9701970815658569,0.3118135333061218,0.1813032329082489,0.006568278651684523,0.009558958932757378,0.0005841470556333661,0.4948115348815918,0.03514515608549118,9.299390512751415e-06,9.354316716780886e-07,5.0788092613220215,440.4
A2,500,1000,0.5005,2.5550923347473145,1.073941946029663,1.4777462482452393,0.7005168199539185,0.9341645240783691,0.3693024516105652,0.3022058308124542,0.007422658149152994,0.0077385068871080875,0.0008228517835959792,0.4750133752822876,0.030508622527122498,2.1309519070200622e-05,1.6270158766928944e-06,9.61087703704834,489.3
A2,550,1050,0.47550000000000003,2.414834976196289,1.0860612392425537,1.3268074989318848,0.6317266225814819,0.8234413266181946,0.4499744772911072,0.2563953995704651,0.007390114478766918,0.0074434587731957436,0.001330395694822073,0.4864981174468994,0.016366995871067047,3.0362287361640483e-05,1.3718471336687799e-06,8.013547897338867,541.7
A2,600,1100,0.4505,2.7883317470550537,1.2928612232208252,1.4924037456512451,0.7899736762046814,0.9596361517906189,0.5004397034645081,0.2883964776992798,0.0036738067865371704,0.005641537718474865,0.0012219662312418222,0.48310089111328125,0.027045976370573044,1.6270469131995924e-05,1.231829401149298e-06,8.811311721801758,592.6
A2,650,1150,0.4255,2.1981863975524902,0.9257051348686218,1.2693967819213867,0.6524901986122131,0.82591313123703,0.26901817321777344,0.1926560401916504,0.0037441509775817394,0.005889709107577801,0.0046494146808981895,0.49576544761657715,0.02905859425663948,1.5578118109260686e-05,6.597031187993707e-07,6.078242778778076,643.8
A2,700,1200,0.4005,2.8465683460235596,1.3354090452194214,1.5072102546691895,0.6645601987838745,0.7940666079521179,0.6641019582748413,0.46851176023483276,0.010120721533894539,0.006969589740037918,0.0033732193987816572,0.48229408264160156,0.035044215619564056,2.404626866336912e-05,2.5608392206777353e-06,11.233304023742676,691.0
A2,750,1250,0.37549999999999994,1.915115475654602,0.7010889053344727,1.2086262702941895,0.3787471055984497,0.648255467414856,0.31593984365463257,0.31207382678985596,0.007761029526591301,0.008307095617055893,0.005042907781898975,0.48828697204589844,0.04714062064886093,8.501182310283184e-05,4.5558554120361805e-06,7.603018760681152,741.2
A2,800,1300,0.35050000000000003,2.1680164337158203,0.8232844471931458,1.3433704376220703,0.5937680602073669,0.8368355631828308,0.22333918511867523,0.25575268268585205,0.004890295211225748,0.005453146994113922,0.007464076858013868,0.4961113929748535,0.012915952131152153,2.240002686448861e-06,2.1482006218320748e-07,9.457260131835938,786.7
A2,850,1350,0.3255,2.3524584770202637,1.126160979270935,1.2231553792953491,0.6544082760810852,0.8081762194633484,0.46722447872161865,0.1643538773059845,0.0031105601228773594,0.0045700473710894585,0.005945734679698944,0.49668049812316895,0.029312293976545334,7.563564395240974e-06,4.942139639751986e-07,5.073652267456055,836.8
A2,900,1400,0.3005,2.4978690147399902,1.0592995882034302,1.4367244243621826,0.4742843508720398,0.7211713790893555,0.5805503129959106,0.4671826660633087,0.005659190937876701,0.007848904468119144,0.0032707678619772196,0.48889172077178955,0.01691800355911255,1.906751458591316e-05,6.665396767857601e-07,4.218578338623047,885.4
A2,950,1450,0.27549999999999997,2.034228563308716,0.8672006726264954,1.1642696857452393,0.5858631134033203,0.7391520738601685,0.2760019898414612,0.17464059591293335,0.004287846386432648,0.0050566541031003,0.00638327794149518,0.49589744210243225,0.02600809559226036,1.2345551112957764e-05,4.0390455069427844e-07,4.671250820159912,938.0
A2,1000,1500,0.25049999999999994,2.2438127994537354,0.9499247074127197,1.2914119958877563,0.5756927728652954,0.768747866153717,0.36955153942108154,0.27406778931617737,0.004389354959130287,0.003894467605277896,0.004971443209797144,0.49329808354377747,0.022489434108138084,1.4088467651163228e-05,5.5396776588168e-07,4.384787559509277,987.1
A2,1050,1550,0.22549999999999998,1.876937747001648,0.8832582831382751,0.9899429082870483,0.35902664065361023,0.48481595516204834,0.5166128873825073,0.2534601092338562,0.004974845796823502,0.006398907862603664,0.010262650437653065,0.49693477153778076,0.03321147337555885,2.3922308173496276e-05,1.4514054100800422e-06,4.431972980499268,1036.5
A2,1100,1600,0.20049999999999998,2.0773191452026367,0.8120757341384888,1.2594351768493652,0.44870373606681824,0.5649059414863586,0.3562450706958771,0.44796010851860046,0.006928959861397743,0.006560971960425377,0.007324911653995514,0.4865773320198059,0.03517083078622818,8.737593452678993e-05,1.0970595212711487e-05,3.284919261932373,1082.6
A2,1150,1650,0.1755,1.5933278799057007,0.6258350014686584,0.9649051427841187,0.4032740592956543,0.5519243478775024,0.21467845141887665,0.16213595867156982,0.0041927769780159,0.003724894020706415,0.011572122573852539,0.4979647397994995,0.024712182581424713,6.292977104749298e-06,3.3634188412179356e-07,9.285040855407715,1129.8
A2,1200,1700,0.1505,2.1283841133117676,0.7994976043701172,1.3264297246932983,0.5080461502075195,0.6338825225830078,0.2857816517353058,0.45268240571022034,0.0028956118039786816,0.004585476592183113,0.008444064296782017,0.4751441180706024,0.023384492844343185,6.72351052344311e-06,2.1165601538086776e-07,4.506469249725342,1182.0
A2,1250,1750,0.1255,2.104937791824341,0.8683499693870544,1.2343796491622925,0.4767223298549652,0.6882167458534241,0.38381052017211914,0.29555195569992065,0.001962473150342703,0.003159583080559969,0.013671766966581345,0.49806228280067444,0.02075561136007309,1.8340926999371732e-06,1.2772392210536054e-07,12.105790138244629,1230.2
A2,1300,1800,0.1005,2.3595144748687744,1.0768049955368042,1.2810384035110474,0.5907729864120483,0.6204785704612732,0.4793717861175537,0.4151829183101654,0.0019704573787748814,0.004020111169666052,0.01134998258203268,0.4867337644100189,0.016479365527629852,5.549153456740896e-07,2.768598683644541e-08,8.193784713745117,1280.4
A2,1350,1850,0.07550000000000001,1.7406659126281738,0.7213190197944641,1.0170425176620483,0.2873956561088562,0.45269912481307983,0.42543214559555054,0.311973512172699,0.0032075466588139534,0.003618766786530614,0.013774844817817211,0.5011211037635803,0.02261059358716011,3.5060897971561644e-06,1.2479743816129485e-07,3.6900670528411865,1329.5
A2,1400,1900,0.05050000000000002,1.7217124700546265,0.8877586126327515,0.8318507671356201,0.4354979395866394,0.4083847105503082,0.44214028120040894,0.17283421754837036,0.002059556543827057,0.0064360955730080605,0.018181221559643745,0.4948275685310364,0.02068588137626648,1.222706146108976e-06,5.670062108720231e-08,6.999550819396973,1380.1
A2,1450,1950,0.025500000000000023,1.5101171731948853,0.6739670038223267,0.831849217414856,0.2803919017314911,0.31942620873451233,0.38362640142440796,0.2614847421646118,0.003983422182500362,0.004886269569396973,0.01591402292251587,0.4969903826713562,0.04110559821128845,3.8019575185899157e-06,4.3024101614719257e-07,6.055968761444092,1426.5
A2,1500,2000,0.0005000000000000282,1.8281246423721313,0.7605212330818176,1.0647305250167847,0.3709222078323364,0.47479766607284546,0.378690242767334,0.3428686857223511,0.0023910573218017817,0.0030856765806674957,0.019426489248871803,0.49104252457618713,0.027705643326044083,3.248741904826602e-06,2.2988250236721797e-07,4.644680500030518,1474.0
A2,1550,2050,0.0,1.341765284538269,0.47778061032295227,0.8624346256256104,0.28644874691963196,0.46590864658355713,0.17623013257980347,0.1448742151260376,0.0021107993088662624,0.0031925556249916553,0.02809268981218338,0.500110924243927,0.015312030911445618,4.817717922378506e-07,3.5915707741196456e-08,14.800150871276855,1522.1
A2,1600,2100,0.0,1.6002802848815918,0.6846413612365723,0.9133801460266113,0.3787558972835541,0.48993611335754395,0.29688960313796997,0.17064638435840607,0.0019552502781152725,0.002385206986218691,0.016036536544561386,0.5032101273536682,0.022291528061032295,7.78130356593465e-07,5.745890163666445e-08,9.10286808013916,1572.0
A2,1650,2150,0.0,1.1097664833068848,0.4410405457019806,0.6660552024841309,0.14020921289920807,0.2691550850868225,0.28958195447921753,0.14068566262722015,0.003673509694635868,0.002618181984871626,0.018825309351086617,0.5098106861114502,0.026471750810742378,1.1090198768215487e-06,6.986680745058038e-08,5.623866558074951,1621.1
A2,1700,2200,0.0,1.7965366840362549,0.6363393068313599,1.1587088108062744,0.3833622932434082,0.4678134620189667,0.24390724301338196,0.44546443223953247,0.0011301905615255237,0.0017491568578407168,0.017009427770972252,0.48911264538764954,0.01463954895734787,7.473057621609769e-07,1.6981671180360536e-08,5.520529747009277,1668.3
A2,1750,2250,0.0,1.750400185585022,0.7634053826332092,0.9836013913154602,0.3256383240222931,0.39442354440689087,0.41753238439559937,0.3359851837158203,0.0035812901332974434,0.0029176492244005203,0.036888010799884796,0.5034676790237427,0.03355368226766586,1.4654951883130707e-06,1.3427626299744588e-07,3.0612170696258545,1716.5
A2,1800,2300,0.0,1.3336377143859863,0.5118319988250732,0.8195886015892029,0.3180772066116333,0.3937152326107025,0.18540363013744354,0.18177500367164612,0.002210658509284258,0.002561402041465044,0.014491651207208633,0.48563525080680847,0.021936703473329544,7.63213392929174e-07,4.776213202717372e-08,3.788670539855957,1761.6
A2,1850,2350,0.0,0.9370378255844116,0.30818602442741394,0.6267498731613159,0.12138909101486206,0.20275412499904633,0.17120294272899628,0.1705557405948639,0.0020282112527638674,0.002858994295820594,0.029159704223275185,0.5040210485458374,0.020791949704289436,5.642489213641966e-07,2.9243560462077767e-08,4.4559712409973145,1811.3
A2,1900,2400,0.0,0.9948014616966248,0.3450533449649811,0.6484189033508301,0.10731521248817444,0.16690969467163086,0.2110121250152588,0.2291327714920044,0.0037908642552793026,0.003587753511965275,0.04966118559241295,0.5011650323867798,0.012933015823364258,2.56730277214956e-06,9.866143102499336e-08,4.652082920074463,1860.1
A2,1950,2450,0.0,1.9167228937149048,0.8677591681480408,1.0473353862762451,0.3129394054412842,0.34844136238098145,0.5298342108726501,0.44531288743019104,0.0027651546988636255,0.0027704304084181786,0.04720597714185715,0.5043918490409851,0.015413407236337662,1.9665242234623292e-06,2.735662008035433e-07,2.2241029739379883,1912.3
A2,2000,2500,0.0,1.701411485671997,0.704699695110321,0.9943350553512573,0.2999878525733948,0.36024755239486694,0.386213481426239,0.3811633884906769,0.0018718286883085966,0.0019704727455973625,0.035124942660331726,0.5038776993751526,0.02361951395869255,5.686924851033837e-07,3.014847749227556e-08,3.648690700531006,1960.1
B,1,2501,0.0,0.9437374472618103,0.3784489631652832,0.5636599063873291,0.08473585546016693,0.15908589959144592,0.2761964201927185,0.14729967713356018,0.0024763355031609535,0.0023672981187701225,0.03255698084831238,0.5121813416481018,0.016173407435417175,2.810250521179114e-07,1.9468151535306788e-08,2.8429510593414307,0.5
B,50,2550,0.0,1.021647334098816,0.3617524206638336,0.6587997078895569,0.07940962165594101,0.14866076409816742,0.2549822926521301,0.25637301802635193,0.0026752715930342674,0.0031310024205595255,0.05204569548368454,0.5044008493423462,0.010522263124585152,2.669977675395785e-06,1.366170323535698e-07,2.0329430103302,25.3
B,100,2600,0.0,1.2152018547058105,0.4579698443412781,0.7557202577590942,0.11875823885202408,0.18005652725696564,0.3086644411087036,0.3213454484939575,0.0028686965815722942,0.0031034203711897135,0.058225661516189575,0.5055332779884338,0.014786412939429283,1.2995881206734339e-06,9.652534771475985e-08,2.7384769916534424,50.0
B,150,2650,0.0,0.8793871402740479,0.3135091960430145,0.564153790473938,0.0877232477068901,0.13215012848377228,0.1916845738887787,0.17832697927951813,0.0029645476024597883,0.0035004657693207264,0.06523815542459488,0.5038528442382812,0.01711161807179451,4.7395479896295e-07,5.5169152801681776e-08,1.604801058769226,75.4
B,200,2700,0.0,1.198734998703003,0.4440777897834778,0.7533895373344421,0.30075380206108093,0.36127805709838867,0.11808566749095917,0.13803312182426453,0.0011816226178780198,0.0016776396660134196,0.049295082688331604,0.506479024887085,0.01264571025967598,1.0810341422029524e-07,4.563408761981691e-09,1.5462465286254883,99.8
B,250,2750,0.0,1.0999789237976074,0.4628313481807709,0.6340550184249878,0.0760498195886612,0.1382310837507248,0.354239284992218,0.23851314187049866,0.0032303533516824245,0.003889767685905099,0.061854179948568344,0.5107319355010986,0.030469929799437523,3.967011252825614e-06,1.4333045328385197e-07,1.3486565351486206,125.3
B,300,2800,0.0,1.5934356451034546,0.8040100932121277,0.7872216105461121,0.2817701995372772,0.3050658106803894,0.49225544929504395,0.2301643341779709,0.002697254763916135,0.002599359257146716,0.057271622121334076,0.5013835430145264,0.02182408981025219,1.7549416497786297e-06,8.464927248041931e-08,1.3307137489318848,150.7
B,350,2850,0.0,0.8498738408088684,0.33641260862350464,0.5116456747055054,0.08159468322992325,0.16173458099365234,0.22638115286827087,0.09274202585220337,0.0016783581813797355,0.0018905280157923698,0.05519518628716469,0.5124475955963135,0.018120720982551575,7.6230769252561e-08,5.339748643251596e-09,1.8895574808120728,176.3
B,400,2900,0.0,1.6368653774261475,0.6527006030082703,0.9826093912124634,0.299398809671402,0.33072689175605774,0.32640594244003296,0.4036470651626587,0.0014174996176734567,0.0020965300500392914,0.05237407237291336,0.4943743348121643,0.015499751083552837,3.274580535617133e-07,1.5536441466679207e-08,1.6965404748916626,201.4
B,450,2950,0.0,1.1380369663238525,0.49329671263694763,0.6430438756942749,0.06720440834760666,0.12099435925483704,0.3868958353996277,0.26594600081443787,0.0031668804585933685,0.003147070063278079,0.07522605359554291,0.5090599656105042,0.016301680356264114,1.5158757378230803e-06,2.7087025955552235e-07,1.4271371364593506,226.0
B,500,3000,0.0,1.0121827125549316,0.383831262588501,0.6247237920761108,0.10059574246406555,0.203197181224823,0.24177664518356323,0.16367828845977783,0.002046201378107071,0.002418600022792816,0.08087153732776642,0.513278067111969,0.036210719496011734,1.272241263450269e-07,2.0460054983573173e-08,3.3714256286621094,250.8
B,550,3050,0.0,0.6768215298652649,0.21974138915538788,0.4549010992050171,0.045721571892499924,0.11142950505018234,0.13411866128444672,0.08529195934534073,0.002499534050002694,0.0029383832588791847,0.07730278372764587,0.5134208798408508,0.021744530647993088,1.5611367132351006e-07,1.082309442068663e-08,2.070978879928589,275.4
B,600,3100,0.0,1.6133373975753784,0.7567253112792969,0.854756772518158,0.26768261194229126,0.3025135099887848,0.4555111527442932,0.3009612560272217,0.0028629868756979704,0.0024801939725875854,0.06420011073350906,0.5000839233398438,0.01853853464126587,5.917765832919031e-08,3.3081122285949505e-09,15.923993110656738,299.7
B,650,3150,0.0,1.3732949495315552,0.7666646838188171,0.6033936738967896,0.3002607524394989,0.11335662752389908,0.4269483685493469,0.23168224096298218,0.0013378967996686697,0.002297197235748172,0.07757332175970078,0.5144124031066895,0.03235522657632828,3.542779580811839e-08,1.9310291143881386e-09,1.8644317388534546,323.5
B,700,3200,0.0,1.4739652872085571,0.7420146465301514,0.7299329042434692,0.29335176944732666,0.3270986080169678,0.41596725583076477,0.14837129414081573,0.001154713798314333,0.0019784735050052404,0.06423668563365936,0.5069476366043091,0.02015790529549122,2.4189173331023994e-08,3.395775216574748e-09,5.805493354797363,346.5
B,750,3250,0.0,1.1174266338348389,0.6105684041976929,0.5026851892471313,0.07163926959037781,0.07820969820022583,0.49980151653289795,0.16384029388427734,0.0019789631478488445,0.0033117171842604876,0.07627619802951813,0.5179587006568909,0.04158269613981247,2.6247940354551247e-07,2.8645755989487043e-08,1.346834421157837,372.7
B,800,3300,0.0,1.11971914768219,0.5367895364761353,0.5795377492904663,0.07030037045478821,0.08582897484302521,0.4204436242580414,0.2346968948841095,0.0029258825816214085,0.003951509483158588,0.08916524052619934,0.5140721797943115,0.03211275860667229,4.859487034991616e-06,8.789298249212152e-07,1.512303113937378,397.0
B,850,3350,0.0,0.9417843222618103,0.4019939601421356,0.5378040671348572,0.0599818117916584,0.09507805854082108,0.29549509286880493,0.18573354184627533,0.0028779872227460146,0.0031605567783117294,0.09015607088804245,0.5108243823051453,0.019761603325605392,2.1997593080413935e-07,4.4208395166833725e-08,1.6950739622116089,422.4
B,900,3400,0.0,1.2896778583526611,0.5322675704956055,0.7543976902961731,0.27135756611824036,0.2940492331981659,0.22135476768016815,0.20643006265163422,0.0023948117159307003,0.002614462748169899,0.07671569287776947,0.5052223205566406,0.02994798868894577,1.1926348406632314e-06,7.404079127582008e-08,0.8608409762382507,447.9
B,950,3450,0.0,0.9848541021347046,0.47092175483703613,0.5120387077331543,0.11788982897996902,0.0961650162935257,0.3134532570838928,0.15868107974529266,0.001358215231448412,0.005705243442207575,0.07779917120933533,0.5086799263954163,0.018932199105620384,1.3932174525166374e-08,1.0599888744522445e-09,2.0293400287628174,472.6
B,1000,3500,0.0,1.701724886894226,0.6204206943511963,1.0798914432525635,0.2954028844833374,0.3321095407009125,0.28579574823379517,0.4939499497413635,0.0007108142017386854,0.001644300064072013,0.07773330062627792,0.5060198307037354,0.014120743609964848,1.7724284262499168e-08,5.661608404317064e-10,1.8486799001693726,497.9
B,1050,3550,0.0,0.7978990077972412,0.35855215787887573,0.4360775947570801,0.030992824584245682,0.057207319885492325,0.27958375215530396,0.11609196662902832,0.002740427851676941,0.003242644714191556,0.09321067482233047,0.5223140120506287,0.032679878175258636,8.618797409098988e-08,6.808580366168826e-09,1.640803337097168,522.0
B,1100,3600,0.0,1.3588227033615112,0.5815176367759705,0.7749735116958618,0.2844816744327545,0.3120647370815277,0.2579856216907501,0.21388794481754303,0.0026928940787911415,0.0029785605147480965,0.07540778815746307,0.49506303668022156,0.023116130381822586,4.797415158463991e-07,7.750305286435832e-08,1.674055814743042,547.1
B,1150,3650,0.0,0.8784487843513489,0.33964234590530396,0.5371793508529663,0.042535148561000824,0.09040003269910812,0.24970051646232605,0.18837301433086395,0.0021949163638055325,0.00372871570289135,0.09261840581893921,0.5130839943885803,0.01625886559486389,7.827261327975066e-08,4.381923268681476e-09,1.554669976234436,571.5
B,1200,3700,0.0,1.648453950881958,0.6790356040000916,0.9674774408340454,0.28240734338760376,0.30286821722984314,0.3563392460346222,0.4116540551185608,0.0019476808374747634,0.004013739060610533,0.07863035798072815,0.5018965601921082,0.019343622028827667,4.267669737600954e-07,1.535241267447418e-08,1.4609079360961914,595.9
B,1250,3750,0.0,0.5788028836250305,0.1541377753019333,0.4229692816734314,0.046738121658563614,0.1132301390171051,0.05919356644153595,0.049145039170980453,0.0012670382857322693,0.00151053536683321,0.09514513611793518,0.5196776390075684,0.01695619896054268,8.901785975012899e-09,4.3639303282105857e-10,2.0172386169433594,621.2
B,1300,3800,0.0,0.8973914980888367,0.32766368985176086,0.5687639713287354,0.0679398700594902,0.11266028881072998,0.21545320749282837,0.20213069021701813,0.0011349004926159978,0.001845906488597393,0.08740634471178055,0.5061001777648926,0.009634307585656643,1.4387819824435155e-08,9.205430306913343e-10,3.3022451400756836,645.5
B,1350,3850,0.0,1.0465455055236816,0.5044664144515991,0.5390931963920593,0.035689935088157654,0.07602046430110931,0.41825854778289795,0.20009616017341614,0.0019284843001514673,0.002951832488179207,0.09910731762647629,0.5230013132095337,0.02985159307718277,7.177786187639867e-08,3.5389031705079788e-09,1.20143723487854,670.9
B,1400,3900,0.0,1.3454031944274902,0.6144496202468872,0.7295881509780884,0.2846355736255646,0.32426419854164124,0.291581928730011,0.15684093534946442,0.0015685706166550517,0.0018301598029211164,0.07489565759897232,0.4951359033584595,0.013644262216985226,2.7642107269798544e-08,2.3072805888091352e-09,1.5846823453903198,694.6
B,1450,3950,0.0,0.8438993096351624,0.3084520995616913,0.5342210531234741,0.04761765897274017,0.08872983604669571,0.21599270403385162,0.18643857538700104,0.0016399296000599861,0.0020805068779736757,0.08804357051849365,0.5160247087478638,0.012245818972587585,4.50849348965221e-08,2.8421860420735356e-09,2.630767583847046,718.4
B,1500,4000,0.0,1.5597621202468872,0.6270948052406311,0.9314783811569214,0.29949620366096497,0.3066425323486328,0.28578847646713257,0.3777480125427246,0.001205670414492488,0.0018183737993240356,0.08241453021764755,0.4923572540283203,0.011881724931299686,8.45466630039482e-09,8.092340131327092e-10,2.228776454925537,743.4
