label,component_index,component_voxels,overlaps_baseline_support,kept,case_id,mode,source_label
4,3,1,True,True,Case2031,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,4,10,True,True,Case2031,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,5,2,True,True,Case2031,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,6,4,True,True,Case2031,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,7,122,True,True,Case2031,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,8,7,True,True,Case2031,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,9,5,True,True,Case2031,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,10,2,True,True,Case2031,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,11,1,True,True,Case2031,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,12,1,True,True,Case2031,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,13,1,True,True,Case2031,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,14,1,True,True,Case2031,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,1,1829,True,True,Case2033,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,2,1,True,True,Case2033,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,3,7,True,True,Case2033,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,4,5,True,True,Case2033,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,1,1655,True,True,Case3004,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,2,1,True,True,Case3004,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,3,1,True,True,Case3004,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,4,2,True,True,Case3004,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,5,1,True,True,Case3004,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,6,58,True,True,Case3004,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,1,1135,True,True,Case3011,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,2,1,True,True,Case3011,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,3,1,True,True,Case3011,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,4,12,True,True,Case3011,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,5,241,True,True,Case3011,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,6,1,True,True,Case3011,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,7,2,True,True,Case3011,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,1,1847,True,True,Case3012,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,2,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,3,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,4,21,True,True,Case3012,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,5,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,6,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,7,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,8,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,9,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,10,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,11,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,12,48,True,True,Case3012,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,13,34,True,True,Case3012,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,14,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,15,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,16,1,False,False,Case3012,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,17,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,18,3,True,True,Case3012,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,19,2,True,True,Case3012,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,20,1,False,False,Case3012,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,21,4,True,True,Case3012,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,22,1,True,True,Case3012,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,1,370,True,True,Case3023,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,2,1,True,True,Case3023,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,3,3,True,True,Case3023,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,4,1,True,True,Case3023,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,5,1,True,True,Case3023,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,6,2,True,True,Case3023,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,7,1,True,True,Case3023,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,8,4,True,True,Case3023,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,9,1,True,True,Case3023,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,10,1,True,True,Case3023,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,11,2,True,True,Case3023,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,12,453,True,True,Case3023,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,13,1,True,True,Case3023,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,14,74,True,True,Case3023,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,1,1356,True,True,Case3026,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,2,5,True,True,Case3026,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,3,22,True,True,Case3026,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,4,7,True,True,Case3026,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,5,1,True,True,Case3026,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,6,2,True,True,Case3026,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,1,1710,True,True,Case3034,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,2,1,True,True,Case3034,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,3,33,True,True,Case3034,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,4,2,False,False,Case3034,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,5,1,True,True,Case3034,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,6,38,True,True,Case3034,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,7,32,True,True,Case3034,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,1,53,True,True,Case3038,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,2,39,True,True,Case3038,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,3,2892,True,True,Case3038,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,4,2,True,True,Case3038,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,5,1,True,True,Case3038,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,6,2,True,True,Case3038,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,7,1,True,True,Case3038,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,8,2,False,False,Case3038,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,9,1151,True,True,Case3038,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,10,1,True,True,Case3038,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,11,6,True,True,Case3038,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,12,2,True,True,Case3038,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,13,14,True,True,Case3038,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,1,1224,True,True,Case3040,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,2,9,True,True,Case3040,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,3,1,True,True,Case3040,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,4,1,False,False,Case3040,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,5,1,False,False,Case3040,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,6,1,False,False,Case3040,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,7,62,True,True,Case3040,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,8,1,True,True,Case3040,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,9,81,True,True,Case3040,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,10,2,True,True,Case3040,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,11,37,True,True,Case3040,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,12,1,True,True,Case3040,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,13,1,True,True,Case3040,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,1,1,False,False,Case3044,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,2,1863,True,True,Case3044,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,3,37,True,True,Case3044,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,4,1,True,True,Case3044,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,5,2,True,True,Case3044,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,6,1,True,True,Case3044,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,7,1,True,True,Case3044,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,8,1,True,True,Case3044,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,9,2,True,True,Case3044,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,10,1,True,True,Case3044,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,11,1,True,True,Case3044,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,12,1,True,True,Case3044,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,13,21,True,True,Case3044,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,14,1,True,True,Case3044,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case5005,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case6001,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case6010,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case7005,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case8003,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case8011,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case8015,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case8019,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case8021,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case8022,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case8023,edema_overlap_dilate2_keep_scar,coarse_to_fine_srr_roi_signal_seek
