label,component_index,component_voxels,overlaps_baseline_support,kept,case_id,mode,source_label
5,6,3,True,True,Case1047,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,7,1,True,True,Case1047,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,8,3,True,True,Case1047,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,0,0,False,False,Case1053,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,1,1,True,True,Case1053,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,2,1,True,True,Case1053,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,3,654,True,True,Case1053,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,4,9,True,True,Case1053,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,5,1,True,True,Case1053,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,6,1,True,True,Case1053,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,7,1,True,True,Case1053,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,8,11,True,True,Case1053,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,9,15,True,True,Case1053,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,10,2,True,True,Case1053,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,11,77,True,True,Case1053,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,12,16,True,True,Case1053,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,13,1,False,False,Case1053,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,14,7,True,True,Case1053,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,0,0,False,False,Case1062,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,1,9564,True,True,Case1062,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,2,4,True,True,Case1062,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,3,1,True,True,Case1062,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,0,0,False,False,Case1070,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,1,5407,True,True,Case1070,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,2,14,True,True,Case1070,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,3,10,True,True,Case1070,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,4,2,True,True,Case1070,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,5,4,True,True,Case1070,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,6,1,True,True,Case1070,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,7,1,False,False,Case1070,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,8,1,True,True,Case1070,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,9,2,True,True,Case1070,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,10,2,True,True,Case1070,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,11,2,True,True,Case1070,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,12,2,True,True,Case1070,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,13,1,True,True,Case1070,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,14,1,True,True,Case1070,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,15,6,True,True,Case1070,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,16,1,True,True,Case1070,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,0,0,False,False,Case1073,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,1,1,True,True,Case1073,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,2,275,True,True,Case1073,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,3,1,True,True,Case1073,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,4,1447,True,True,Case1073,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,5,1,False,False,Case1073,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,6,1,True,True,Case1073,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,7,1,True,True,Case1073,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,0,0,False,False,Case1080,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,1,1439,True,True,Case1080,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,2,25,True,True,Case1080,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,3,21,True,True,Case1080,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,4,2,True,True,Case1080,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,5,1,True,True,Case1080,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,2776,True,True,Case2002,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,1,True,True,Case2002,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,1,True,True,Case2002,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,4,1,True,True,Case2002,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,1,23,True,True,Case2002,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,2,9,True,True,Case2002,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,3,1041,True,True,Case2002,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,4,19,True,True,Case2002,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,1210,True,True,Case2007,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,1,True,True,Case2007,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,1,False,False,Case2007,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,4,1,True,True,Case2007,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,5,1,True,True,Case2007,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,6,1,True,True,Case2007,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,7,1,False,False,Case2007,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,8,4,True,True,Case2007,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,9,3,True,True,Case2007,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,10,2,True,True,Case2007,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,11,1,True,True,Case2007,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,12,1,True,True,Case2007,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,13,1,True,True,Case2007,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,14,1,True,True,Case2007,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,15,2,True,True,Case2007,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,1,824,True,True,Case2007,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,2,2,True,True,Case2007,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,3,4,True,True,Case2007,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,2,True,True,Case2008,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,1183,True,True,Case2008,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,11,True,True,Case2008,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,4,1,False,False,Case2008,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,5,1,True,True,Case2008,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,6,1,False,False,Case2008,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,7,1,True,True,Case2008,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,1,1046,True,True,Case2008,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,2119,True,True,Case2017,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,143,True,True,Case2017,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,1,False,False,Case2017,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,4,45,True,True,Case2017,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,5,1,True,True,Case2017,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,6,2,True,True,Case2017,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,7,1,True,True,Case2017,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,1,1234,True,True,Case2017,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,2,10,True,True,Case2017,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,953,True,True,Case2020,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,10,True,True,Case2020,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,1,True,True,Case2020,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,1,173,True,True,Case2020,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,49,True,True,Case2031,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,4,True,True,Case2031,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,1,True,True,Case2031,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,4,11,True,True,Case2031,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,5,2,True,True,Case2031,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,6,1,False,False,Case2031,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,7,4,True,True,Case2031,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,8,116,True,True,Case2031,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,9,2,True,True,Case2031,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,10,1,True,True,Case2031,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,11,2,True,True,Case2031,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,12,5,True,True,Case2031,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,13,2,True,True,Case2031,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,14,1,True,True,Case2031,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,15,1,True,True,Case2031,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,1,859,True,True,Case2031,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,2,2,True,True,Case2031,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,1830,True,True,Case2033,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,1,True,True,Case2033,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,13,True,True,Case2033,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,1,1129,True,True,Case2033,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,2,1,True,True,Case2033,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,1676,True,True,Case3004,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,1,True,True,Case3004,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,4,True,True,Case3004,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,4,60,True,True,Case3004,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,1,2775,True,True,Case3004,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,1138,True,True,Case3011,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,1,True,True,Case3011,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,1,True,True,Case3011,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,4,13,True,True,Case3011,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,5,3,True,True,Case3011,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,6,227,True,True,Case3011,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,7,2,True,True,Case3011,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,1,40,True,True,Case3011,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,2,2425,True,True,Case3011,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,3,19,True,True,Case3011,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,1844,True,True,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,4,True,True,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,23,True,True,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,4,1,False,False,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,5,1,True,True,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,6,1,True,True,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,7,1,True,True,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,8,1,True,True,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,9,1,True,True,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,10,1,True,True,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,11,36,True,True,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,12,1,False,False,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,13,35,True,True,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,14,2,True,True,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,15,1,True,True,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,16,1,True,True,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,17,1,True,True,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,18,1,True,True,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,19,1,False,False,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,20,1,True,True,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,21,3,True,True,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,22,2,True,True,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,1,2505,True,True,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,2,2,False,False,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,3,21,True,True,Case3012,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,367,True,True,Case3023,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,5,True,True,Case3023,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,1,True,True,Case3023,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,4,1,False,False,Case3023,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,5,1,True,True,Case3023,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,6,4,True,True,Case3023,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,7,4,True,True,Case3023,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,8,1,True,True,Case3023,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,9,1,True,True,Case3023,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,10,2,True,True,Case3023,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,11,450,True,True,Case3023,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,12,69,True,True,Case3023,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,1,2646,True,True,Case3023,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,2,13,True,True,Case3023,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,1356,True,True,Case3026,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,28,True,True,Case3026,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,3,1,False,False,Case3026,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,4,12,True,True,Case3026,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,5,1,False,False,Case3026,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
5,1,3256,True,True,Case3026,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,1,1653,True,True,Case3034,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
4,2,18,True,True,Case3034,pathology_overlap_dilate1,nnunet_pathology_teacher_srr_refiner_signal_seek
