feature_source,task_id,probe_model,train_rows,eval_rows,train_cases,eval_cases,status,AUROC,AUPRC,balanced_accuracy,sensitivity,specificity,ECE,fold_id,pathology,evidence_source
MODALITY_ONLY_CONTROL,P5_nnunet_pure_edema_FN,logistic_regression,4597,1150,64,16,PASS,0.5,0.47130434782608693,0.5,1.0,0.0,0.028695652173913067,4,pure_edema,v4_patient_level_refold
MODALITY_ONLY_CONTROL,P6_nnunet_pure_edema_FP,logistic_regression,4586,1140,64,16,PASS,0.5,0.46842105263157896,0.5,1.0,0.0,0.03157894736842104,0,pure_edema,v4_patient_level_refold
MODALITY_ONLY_CONTROL,P6_nnunet_pure_edema_FP,logistic_regression,4596,1130,64,16,PASS,0.5,0.46371681415929206,0.5,1.0,0.0,0.03628318584070794,1,pure_edema,v4_patient_level_refold
MODALITY_ONLY_CONTROL,P6_nnunet_pure_edema_FP,logistic_regression,4596,1130,64,16,PASS,0.5,0.46017699115044247,0.5,1.0,0.0,0.03982300884955753,2,pure_edema,v4_patient_level_refold
MODALITY_ONLY_CONTROL,P6_nnunet_pure_edema_FP,logistic_regression,4570,1156,64,16,PASS,0.5,0.47145328719723184,0.5,1.0,0.0,0.02854671280276816,3,pure_edema,v4_patient_level_refold
MODALITY_ONLY_CONTROL,P6_nnunet_pure_edema_FP,logistic_regression,4556,1170,64,16,PASS,0.5,0.48034188034188036,0.5,1.0,0.0,0.019658119658119644,4,pure_edema,v4_patient_level_refold
MODALITY_ONLY_CONTROL,P7_small_scar_vs_normal_myocardium,logistic_regression,2898,644,64,16,PASS,0.5,0.059006211180124224,0.5,1.0,0.0,0.4409937888198758,0,scar,v4_patient_level_refold
MODALITY_ONLY_CONTROL,P7_small_scar_vs_normal_myocardium,logistic_regression,2826,716,64,16,PASS,0.5,0.15363128491620112,0.5,1.0,0.0,0.34636871508379885,1,scar,v4_patient_level_refold
MODALITY_ONLY_CONTROL,P7_small_scar_vs_normal_myocardium,logistic_regression,2898,644,64,16,PASS,0.5,0.052795031055900624,0.5,1.0,0.0,0.4472049689440994,2,scar,v4_patient_level_refold
MODALITY_ONLY_CONTROL,P7_small_scar_vs_normal_myocardium,logistic_regression,2754,788,64,16,PASS,0.5,0.2233502538071066,0.5,1.0,0.0,0.2766497461928934,3,scar,v4_patient_level_refold
MODALITY_ONLY_CONTROL,P7_small_scar_vs_normal_myocardium,logistic_regression,2792,750,64,16,PASS,0.5,0.18933333333333333,0.5,1.0,0.0,0.31066666666666665,4,scar,v4_patient_level_refold
MODALITY_ONLY_CONTROL,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,4765,1193,64,16,PASS,0.5,0.4920368818105616,0.5,1.0,0.0,0.0079631181894384,0,scar,v4_patient_level_refold
MODALITY_ONLY_CONTROL,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,4789,1169,64,16,PASS,0.5,0.4816082121471343,0.5,1.0,0.0,0.018391787852865715,1,scar,v4_patient_level_refold
MODALITY_ONLY_CONTROL,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,4750,1208,64,16,PASS,0.5,0.49503311258278143,0.5,1.0,0.0,0.004966887417218568,2,scar,v4_patient_level_refold
MODALITY_ONLY_CONTROL,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,4769,1189,64,16,PASS,0.5,0.4852817493692178,0.5,1.0,0.0,0.014718250630782193,3,scar,v4_patient_level_refold
MODALITY_ONLY_CONTROL,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,4759,1199,64,16,PASS,0.5,0.49291075896580483,0.5,1.0,0.0,0.007089241034195171,4,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P1_scar_vs_normal_myocardium,logistic_regression,4765,1193,64,16,PASS,0.5,0.4920368818105616,0.5,0.0,1.0,0.0008205820879973458,0,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P1_scar_vs_normal_myocardium,logistic_regression,4789,1169,64,16,PASS,0.5,0.4816082121471343,0.5,0.0,1.0,0.018385774161328194,1,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P1_scar_vs_normal_myocardium,logistic_regression,4750,1208,64,16,PASS,0.5,0.49503311258278143,0.5,0.0,1.0,0.0038162300080094025,2,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P1_scar_vs_normal_myocardium,logistic_regression,4769,1189,64,16,PASS,0.5,0.4852817493692178,0.5,0.0,1.0,0.005935569354911019,3,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P1_scar_vs_normal_myocardium,logistic_regression,4759,1199,64,16,PASS,0.5,0.49291075896580483,0.5,0.0,1.0,0.0016813594972379664,4,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,4564,1126,64,16,PASS,0.5,0.46181172291296624,0.5,0.0,1.0,0.02790221617886257,0,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,4581,1109,64,16,PASS,0.5,0.45356176735798015,0.5,0.0,1.0,0.0457683376568655,1,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,4523,1167,64,16,PASS,0.5,0.4772922022279349,0.5,0.0,1.0,0.012263008526949337,2,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,4544,1146,64,16,PASS,0.5,0.4668411867364747,0.5,0.0,1.0,0.022810426954351037,3,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,4548,1142,64,16,PASS,0.5,0.46760070052539404,0.5,0.0,1.0,0.022545489392151008,4,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,4336,1120,64,16,PASS,0.5,0.4589285714285714,0.5,0.0,1.0,0.039743374361345174,0,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,4392,1064,64,16,PASS,0.5,0.43045112781954886,0.5,0.0,1.0,0.06850653326433859,1,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,4358,1098,64,16,PASS,0.5,0.4444444444444444,0.5,0.0,1.0,0.05468364838708806,2,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,4364,1092,64,16,PASS,0.5,0.44047619047619047,0.5,0.0,1.0,0.05825133726833964,3,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,4374,1082,64,16,PASS,0.5,0.43807763401109057,0.5,0.0,1.0,0.06084344820978543,4,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P4_pure_edema_vs_normal_myocardium,logistic_regression,4800,1191,64,16,PASS,0.5,0.491183879093199,0.5,0.0,1.0,0.008791607820951841,0,pure_edema,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P4_pure_edema_vs_normal_myocardium,logistic_regression,4794,1197,64,16,PASS,0.5,0.49373433583959897,0.5,0.0,1.0,0.006260000433901625,1,pure_edema,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P4_pure_edema_vs_normal_myocardium,logistic_regression,4785,1206,64,16,PASS,0.5,0.494195688225539,0.5,0.0,1.0,0.005800427771379346,2,pure_edema,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P4_pure_edema_vs_normal_myocardium,logistic_regression,4787,1204,64,16,PASS,0.5,0.49169435215946844,0.5,0.0,1.0,0.008279469843604614,3,pure_edema,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P4_pure_edema_vs_normal_myocardium,logistic_regression,4798,1193,64,16,PASS,0.5,0.490360435875943,0.5,0.0,1.0,0.009614326727213518,4,pure_edema,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P5_nnunet_pure_edema_FN,logistic_regression,4580,1167,64,16,PASS,0.5,0.480719794344473,0.5,0.0,1.0,0.019057967580386526,0,pure_edema,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P5_nnunet_pure_edema_FN,logistic_regression,4607,1140,64,16,PASS,0.5,0.46842105263157896,0.5,0.0,1.0,0.03140031107099933,1,pure_edema,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P5_nnunet_pure_edema_FN,logistic_regression,4610,1137,64,16,PASS,0.49918032786885247,0.4635004397537379,0.5,0.0,1.0,0.036320954847228415,2,pure_edema,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P5_nnunet_pure_edema_FN,logistic_regression,4594,1153,64,16,PASS,0.5,0.47007805724197743,0.5,0.0,1.0,0.029706501390219853,3,pure_edema,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P5_nnunet_pure_edema_FN,logistic_regression,4597,1150,64,16,PASS,0.5,0.47130434782608693,0.5,0.0,1.0,0.02850470196405608,4,pure_edema,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P6_nnunet_pure_edema_FP,logistic_regression,4586,1140,64,16,PASS,0.5,0.46842105263157896,0.5,0.0,1.0,0.03136424137065574,0,pure_edema,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P6_nnunet_pure_edema_FP,logistic_regression,4596,1130,64,16,PASS,0.5,0.46371681415929206,0.5,0.0,1.0,0.03602598032070836,1,pure_edema,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P6_nnunet_pure_edema_FP,logistic_regression,4596,1130,64,16,PASS,0.5,0.46017699115044247,0.5,0.0,1.0,0.039544258403675425,2,pure_edema,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P6_nnunet_pure_edema_FP,logistic_regression,4570,1156,64,16,PASS,0.5,0.47145328719723184,0.5,0.0,1.0,0.028242146719835826,3,pure_edema,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P6_nnunet_pure_edema_FP,logistic_regression,4556,1170,64,16,PASS,0.5,0.48034188034188036,0.5,0.0,1.0,0.019341029371771234,4,pure_edema,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P7_small_scar_vs_normal_myocardium,logistic_regression,2898,644,64,16,PASS,0.5,0.059006211180124224,0.5,0.0,1.0,0.03793694149107124,0,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P7_small_scar_vs_normal_myocardium,logistic_regression,2826,716,64,16,PASS,0.5,0.15363128491620112,0.5,0.0,1.0,0.13871346977334673,1,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P7_small_scar_vs_normal_myocardium,logistic_regression,2898,644,64,16,PASS,0.5,0.052795031055900624,0.5,0.0,1.0,0.0314266675699202,2,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P7_small_scar_vs_normal_myocardium,logistic_regression,2754,788,64,16,PASS,0.5,0.2233502538071066,0.5,0.0,1.0,0.213140839758072,3,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P7_small_scar_vs_normal_myocardium,logistic_regression,2792,750,64,16,PASS,0.5,0.18933333333333333,0.5,0.0,1.0,0.17686991165882743,4,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,4765,1193,64,16,PASS,0.5,0.4920368818105616,0.5,0.0,1.0,0.0008205820879973458,0,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,4789,1169,64,16,PASS,0.5,0.4816082121471343,0.5,0.0,1.0,0.018385774161328194,1,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,4750,1208,64,16,PASS,0.5,0.49503311258278143,0.5,0.0,1.0,0.0038162300080094025,2,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,4769,1189,64,16,PASS,0.5,0.4852817493692178,0.5,0.0,1.0,0.005935569354911019,3,scar,v4_patient_level_refold
PATIENT_ID_LEAKAGE_CONTROL,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,4759,1199,64,16,PASS,0.5,0.49291075896580483,0.5,0.0,1.0,0.0016813594972379664,4,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P1_scar_vs_normal_myocardium,logistic_regression,4765,1193,64,16,PASS,0.5152113944716545,0.5336606924301291,0.5098617913640714,0.5467741935483871,0.47294938917975565,0.01397467477823544,0,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P1_scar_vs_normal_myocardium,logistic_regression,4789,1169,64,16,PASS,0.528781970207982,0.5211958873486013,0.5372502693460746,0.5399305555555556,0.5345699831365935,0.00406163788243652,1,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P1_scar_vs_normal_myocardium,logistic_regression,4750,1208,64,16,PASS,0.5250102113264856,0.5074489856064417,0.5191232788089619,0.5292153589315526,0.5090311986863711,0.0033779096380923135,2,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P1_scar_vs_normal_myocardium,logistic_regression,4769,1189,64,16,PASS,0.48918992342390777,0.49702930917232413,0.48841595589941533,0.5066445182724253,0.47018739352640543,0.009436972191960658,3,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P1_scar_vs_normal_myocardium,logistic_regression,4759,1199,64,16,PASS,0.5076783874829478,0.4985063397840292,0.5050641721651494,0.5247863247863248,0.48534201954397393,0.01256034128391309,4,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,4564,1126,64,16,PASS,0.48857211368569836,0.4955797724525343,0.4981605583320713,0.5052816901408451,0.4910394265232975,0.004432580674824549,0,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,4581,1109,64,16,PASS,0.5178783605572748,0.5420826686397371,0.5194305169284604,0.5187074829931972,0.5201535508637236,0.027058410160828994,1,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,4523,1167,64,16,PASS,0.4798420505226788,0.47130265787866604,0.4877483385336788,0.4973821989528796,0.4781144781144781,0.007603426315180517,2,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,4544,1146,64,16,PASS,0.48624210962443026,0.48151699891248056,0.5030160122833955,0.5283687943262412,0.47766323024054985,0.013796089201369821,3,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,4548,1142,64,16,PASS,0.515906414094322,0.5137066202086862,0.5182282720714532,0.5487804878048781,0.4876760563380282,0.00602540811966823,4,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,4336,1120,64,16,PASS,0.4834141814250314,0.4883258588680919,0.48034291072265756,0.47920433996383366,0.48148148148148145,0.000687029710510989,0,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,4392,1064,64,16,PASS,0.4905614372340877,0.5041318740367026,0.4936216376666148,0.5114068441064639,0.4758364312267658,0.01555727615044955,1,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,4358,1098,64,16,PASS,0.5029865406567735,0.5341227214794542,0.49379795056943376,0.4802158273381295,0.507380073800738,0.009556105165704654,2,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,4364,1092,64,16,PASS,0.4814211004773453,0.48349152640678333,0.47975726836337285,0.4972677595628415,0.4622467771639042,0.0006990795825336793,3,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,4374,1082,64,16,PASS,0.5014828886945113,0.5018956947005411,0.496262027115679,0.5036764705882353,0.4888475836431227,0.0006055436192808905,4,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P4_pure_edema_vs_normal_myocardium,logistic_regression,4800,1191,64,16,PASS,0.49124103235121597,0.49572687482188627,0.49958263772954925,0.4991652754590985,0.5,0.0006671193413139154,0,pure_edema,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P4_pure_edema_vs_normal_myocardium,logistic_regression,4794,1197,64,16,PASS,0.5063600728141787,0.509179066643117,0.4984895525055002,0.47048903878583476,0.5264900662251656,0.004381250726382735,1,pure_edema,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P4_pure_edema_vs_normal_myocardium,logistic_regression,4785,1206,64,16,PASS,0.5001526969584417,0.5197854209737247,0.5013783995707978,0.5154471544715448,0.4873096446700508,0.006848756720517657,2,pure_edema,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P4_pure_edema_vs_normal_myocardium,logistic_regression,4787,1204,64,16,PASS,0.5010144003444821,0.4844585413936509,0.49790219248488055,0.5194585448392555,0.4763458401305057,0.006537171209609893,3,pure_edema,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P4_pure_edema_vs_normal_myocardium,logistic_regression,4798,1193,64,16,PASS,0.5157985036845362,0.49702674591676305,0.5023907295944198,0.4827586206896552,0.5220228384991843,0.012393566698165936,4,pure_edema,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P5_nnunet_pure_edema_FN,logistic_regression,4580,1167,64,16,PASS,0.5126143348725037,0.5392141381356008,0.4910105585129849,0.5140495867768595,0.4679715302491103,0.017283734589388033,0,pure_edema,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P5_nnunet_pure_edema_FN,logistic_regression,4607,1140,64,16,PASS,0.5050849962589945,0.5064273015885479,0.5131289276708162,0.5146299483648882,0.5116279069767442,0.008814345046310734,1,pure_edema,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P5_nnunet_pure_edema_FN,logistic_regression,4610,1137,64,16,PASS,0.5041045562122846,0.5118312820349877,0.5072534478272183,0.4880952380952381,0.5264116575591985,0.01945606037585418,2,pure_edema,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P5_nnunet_pure_edema_FN,logistic_regression,4594,1153,64,16,PASS,0.5149288315127442,0.5119719867592932,0.5106421714664018,0.49298245614035086,0.5283018867924528,0.002476893587608886,3,pure_edema,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P5_nnunet_pure_edema_FN,logistic_regression,4597,1150,64,16,PASS,0.5296426752673569,0.5039034807829916,0.503216165094454,0.5346715328467153,0.4717607973421927,0.02971072261163693,4,pure_edema,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P6_nnunet_pure_edema_FP,logistic_regression,4586,1140,64,16,PASS,0.5045783904900156,0.48311108090599253,0.49645872051630563,0.47176684881602915,0.5211505922165821,0.017814185624554446,0,pure_edema,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P6_nnunet_pure_edema_FP,logistic_regression,4596,1130,64,16,PASS,0.5120636293010551,0.5163400083960843,0.49556737588652483,0.5,0.49113475177304966,0.0006247509736050372,1,pure_edema,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P6_nnunet_pure_edema_FP,logistic_regression,4596,1130,64,16,PASS,0.49893804977069395,0.48985219602686947,0.5185261759767437,0.4858156028368794,0.5512367491166078,0.011814994241607979,2,pure_edema,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P6_nnunet_pure_edema_FP,logistic_regression,4570,1156,64,16,PASS,0.46732588263194075,0.4426013732733255,0.4797672331241013,0.473491773308958,0.4860426929392447,0.029010144245542713,3,pure_edema,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P6_nnunet_pure_edema_FP,logistic_regression,4556,1170,64,16,PASS,0.4887763570059376,0.4839752795252452,0.48636273318060685,0.5085616438356164,0.4641638225255973,0.004986416505234681,4,pure_edema,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P7_small_scar_vs_normal_myocardium,logistic_regression,2898,644,64,16,PASS,0.4430515344528083,0.45188588400603236,0.4493534066782474,0.410828025477707,0.48787878787878786,0.0015183264440566946,0,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P7_small_scar_vs_normal_myocardium,logistic_regression,2826,716,64,16,PASS,0.5264867312601984,0.515400310551845,0.5141080393182546,0.46418338108882523,0.5640326975476839,0.009301851365521585,1,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P7_small_scar_vs_normal_myocardium,logistic_regression,2898,644,64,16,PASS,0.4775643811013586,0.4654363640355427,0.47925900176704034,0.4630225080385852,0.4954954954954955,0.01869692870358114,2,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P7_small_scar_vs_normal_myocardium,logistic_regression,2754,788,64,16,PASS,0.48930975617612005,0.48736030848078005,0.4861049376751377,0.4607594936708861,0.5114503816793893,0.006922658533591142,3,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P7_small_scar_vs_normal_myocardium,logistic_regression,2792,750,64,16,PASS,0.46554194196762677,0.5105674629006262,0.4672204759766502,0.48346055979643765,0.45098039215686275,0.02201221631239525,4,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,4765,1193,64,16,PASS,0.500595940855681,0.49839235462840803,0.5001503907348063,0.4812925170068027,0.5190082644628099,0.0015446671874265183,0,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,4789,1169,64,16,PASS,0.4782603605027603,0.4812937387704939,0.48086402407254547,0.506872852233677,0.454855195911414,0.0033275553143619074,1,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,4750,1208,64,16,PASS,0.507124451754386,0.5188332078937241,0.5008552631578947,0.4967105263157895,0.505,0.009919901234625605,2,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,4769,1189,64,16,PASS,0.4862482668854871,0.4942586540496662,0.48295181234260487,0.5084745762711864,0.4574290484140234,0.005014191604989449,3,scar,v4_patient_level_refold
RANDOM_LABEL_CONTROL,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,4759,1199,64,16,PASS,0.5069874609720668,0.4916043492692699,0.5062152505301121,0.5025295109612141,0.5099009900990099,0.005437070395770405,4,scar,v4_patient_level_refold
RAW_INTENSITY_CONTROL,P1_scar_vs_normal_myocardium,logistic_regression,127,32,64,16,PASS,0.82421875,0.8627812138841551,0.8125,0.875,0.75,0.011834095918278997,0,scar,v4_patient_level_refold
RAW_INTENSITY_CONTROL,P1_scar_vs_normal_myocardium,logistic_regression,128,31,64,16,PASS,0.7958333333333334,0.8526024167403476,0.7104166666666667,0.7333333333333333,0.6875,0.020078246649952836,1,scar,v4_patient_level_refold
RAW_INTENSITY_CONTROL,P1_scar_vs_normal_myocardium,logistic_regression,127,32,64,16,PASS,0.796875,0.8336474472165262,0.6875,0.625,0.75,0.033700370456051565,2,scar,v4_patient_level_refold
RAW_INTENSITY_CONTROL,P1_scar_vs_normal_myocardium,logistic_regression,127,32,64,16,PASS,0.84375,0.8752192653522622,0.78125,0.8125,0.75,0.02823744285062968,3,scar,v4_patient_level_refold
RAW_INTENSITY_CONTROL,P1_scar_vs_normal_myocardium,logistic_regression,127,32,64,16,PASS,0.765625,0.744429423233771,0.75,0.75,0.75,0.018536678324221956,4,scar,v4_patient_level_refold
RAW_INTENSITY_CONTROL,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,127,32,64,16,PASS,0.9140625,0.9320817614403141,0.84375,0.9375,0.75,0.03690892089792064,0,scar,v4_patient_level_refold
RAW_INTENSITY_CONTROL,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,128,31,64,16,PASS,0.8583333333333334,0.8818098589863295,0.775,0.8,0.75,0.016200606274857976,1,scar,v4_patient_level_refold
RAW_INTENSITY_CONTROL,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,127,32,64,16,PASS,0.875,0.913780558209906,0.875,0.8125,0.9375,0.10042289358014755,2,scar,v4_patient_level_refold
RAW_INTENSITY_CONTROL,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,127,32,64,16,PASS,0.91015625,0.9280982905982906,0.8125,0.875,0.75,0.018111128965525358,3,scar,v4_patient_level_refold
RAW_INTENSITY_CONTROL,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,127,32,64,16,PASS,0.83984375,0.8207006824194325,0.8125,0.875,0.75,0.0027876782460639626,4,scar,v4_patient_level_refold
RAW_INTENSITY_CONTROL,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,128,32,64,16,PASS,0.89453125,0.918671679197995,0.78125,0.8125,0.75,0.005913253763266846,0,scar,v4_patient_level_refold
RAW_INTENSITY_CONTROL,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,128,32,64,16,PASS,0.91015625,0.9316871907332435,0.8125,0.8125,0.8125,0.007908959152251316,1,scar,v4_patient_level_refold
RAW_INTENSITY_CONTROL,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,128,32,64,16,PASS,0.9609375,0.9656096507659008,0.90625,0.875,0.9375,0.05848225442947541,2,scar,v4_patient_level_refold
RAW_INTENSITY_CONTROL,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,128,32,64,16,PASS,0.8984375,0.9260559021588434,0.75,0.75,0.75,0.005745965450985713,3,scar,v4_patient_level_refold
RAW_INTENSITY_CONTROL,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,128,32,64,16,PASS,0.8984375,0.9135750058084616,0.84375,0.875,0.8125,0.02882678019263485,4,scar,v4_patient_level_refold
RAW_INTENSITY_CONTROL,P4_pure_edema_vs_normal_myocardium,logistic_regression,128,32,64,16,PASS,0.8046875,0.8104581812853247,0.75,0.875,0.625,0.0492858544009781,0,pure_edema,v4_patient_level_refold
RAW_INTENSITY_CONTROL,P4_pure_edema_vs_normal_myocardium,logistic_regression,128,32,64,16,PASS,0.8203125,0.856833617179685,0.75,0.8125,0.6875,0.00496257359742569,1,pure_edema,v4_patient_level_refold
RAW_INTENSITY_CONTROL,P4_pure_edema_vs_normal_myocardium,logistic_regression,128,32,64,16,PASS,0.7578125,0.7525734675226408,0.71875,0.75,0.6875,0.0022727711105571813,2,pure_edema,v4_patient_level_refold
RAW_INTENSITY_CONTROL,P4_pure_edema_vs_normal_myocardium,logistic_regression,128,32,64,16,PASS,0.77734375,0.8282787229997908,0.6875,0.6875,0.6875,0.010444497046028123,3,pure_edema,v4_patient_level_refold
RAW_INTENSITY_CONTROL,P4_pure_edema_vs_normal_myocardium,logistic_regression,128,32,64,16,PASS,0.75,0.7360854015265781,0.6875,0.75,0.625,0.025794210364299186,4,pure_edema,v4_patient_level_refold
RAW_INTENSITY_CONTROL,P5_nnunet_pure_edema_FN,logistic_regression,128,32,64,16,PASS,0.85546875,0.8650708924073862,0.84375,0.9375,0.75,0.028090677979191958,0,pure_edema,v4_patient_level_refold
RAW_INTENSITY_CONTROL,P5_nnunet_pure_edema_FN,logistic_regression,128,32,64,16,PASS,0.90625,0.9159614948604886,0.75,0.75,0.75,0.03323758226659357,1,pure_edema,v4_patient_level_refold
