model_id,experiment_id,artifact_type,path,sha256,size_bytes,binding_status
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold0/checkpoints/checkpoint_step02000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125931,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold0/checkpoints/checkpoint_step03000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125867,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold0/checkpoints/checkpoint_step04000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125867,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold0/checkpoints/checkpoint_step05000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125867,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold0/checkpoints/checkpoint_step06000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125867,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold0/checkpoints/checkpoint_step07000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125931,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold0/checkpoints/checkpoint_step08000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125867,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold1/checkpoints/checkpoint_best.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125931,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold1/checkpoints/checkpoint_last.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19123915,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold1/checkpoints/checkpoint_step01000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125931,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold1/checkpoints/checkpoint_step02000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125931,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold1/checkpoints/checkpoint_step03000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125931,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold1/checkpoints/checkpoint_step04000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125931,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold1/checkpoints/checkpoint_step05000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125995,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold1/checkpoints/checkpoint_step06000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125931,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold1/checkpoints/checkpoint_step07000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125995,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold1/checkpoints/checkpoint_step08000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125931,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold2/checkpoints/checkpoint_best.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125867,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold2/checkpoints/checkpoint_last.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19123723,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold2/checkpoints/checkpoint_step01000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125867,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold2/checkpoints/checkpoint_step02000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125867,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold2/checkpoints/checkpoint_step03000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125803,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold2/checkpoints/checkpoint_step04000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125867,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold2/checkpoints/checkpoint_step05000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125867,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold2/checkpoints/checkpoint_step06000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125803,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold2/checkpoints/checkpoint_step07000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125867,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold2/checkpoints/checkpoint_step08000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125803,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold3/checkpoints/checkpoint_best.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125867,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold3/checkpoints/checkpoint_last.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19123723,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold3/checkpoints/checkpoint_step01000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125867,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold3/checkpoints/checkpoint_step02000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125931,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold3/checkpoints/checkpoint_step03000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125867,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold3/checkpoints/checkpoint_step04000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125867,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold3/checkpoints/checkpoint_step05000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125867,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold3/checkpoints/checkpoint_step06000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125931,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold3/checkpoints/checkpoint_step07000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125931,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260727_care_dg_dual_pathology_validation/runtime/repaired_formal_scar_priority/fold3/checkpoints/checkpoint_step08000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19125803,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_last.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,13545911,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step00500.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19896659,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19896723,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step01500.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19896659,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step02000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19896723,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step02500.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19896723,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step03000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,13547665,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step03500.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,13547665,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0/checkpoints/checkpoint_step04000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,13547665,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r1/checkpoints/checkpoint_last.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,13545911,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r1/checkpoints/checkpoint_step00500.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19896659,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r1/checkpoints/checkpoint_step01000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19896723,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r1/checkpoints/checkpoint_step01500.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19896659,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r1/checkpoints/checkpoint_step02000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19896723,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r1/checkpoints/checkpoint_step02500.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19896723,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r1/checkpoints/checkpoint_step03000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,13547665,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r1/checkpoints/checkpoint_step03500.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,13547665,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r1/checkpoints/checkpoint_step04000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,13547665,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r2/checkpoints/checkpoint_last.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,6660643,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r2/checkpoints/checkpoint_step02250.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,7146021,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r2/checkpoints/checkpoint_step02500.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,7145957,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r2/checkpoints/checkpoint_step02750.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,7145957,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r2/checkpoints/checkpoint_step03000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,7145957,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r2/checkpoints/checkpoint_step03250.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,6661399,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r2/checkpoints/checkpoint_step03500.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,6661399,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r2/checkpoints/checkpoint_step03750.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,6661399,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r2/checkpoints/checkpoint_step04000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,6661463,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r2_balanced_c2_bank_lite/checkpoints/checkpoint_last.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,6660643,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r2_balanced_c2_bank_lite/checkpoints/checkpoint_step03250.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,6661463,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r2_balanced_c2_bank_lite/checkpoints/checkpoint_step03500.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,6661463,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r2_balanced_c2_bank_lite/checkpoints/checkpoint_step03750.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,6661463,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/formal_fold0_r2_balanced_c2_bank_lite/checkpoints/checkpoint_step04000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,6661463,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/gate_b_r1_smoke/runtime/preflight/checkpoints/checkpoint_last.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19894043,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/gate_b_r1_smoke/runtime/preflight/checkpoints/checkpoint_step00001.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,19896723,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/gate_b_r2_balanced_smoke/checkpoints/checkpoint_last.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,6660579,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/gate_b_r2_balanced_smoke/checkpoints/checkpoint_step02004.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,7145957,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/gate_b_r2_balanced_smoke/checkpoints/checkpoint_step02008.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,6661399,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/gate_b_r2_index8_balanced_smoke/checkpoints/checkpoint_last.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,6660643,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/gate_b_r2_index8_balanced_smoke/checkpoints/checkpoint_step02004.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,7145957,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/gate_b_r2_index8_balanced_smoke/checkpoints/checkpoint_step02008.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,6661463,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/gate_b_r2_indexed_balanced_smoke/checkpoints/checkpoint_last.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,6660643,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/gate_b_r2_indexed_balanced_smoke/checkpoints/checkpoint_step02004.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,7145957,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/gate_b_r2_indexed_balanced_smoke/checkpoints/checkpoint_step02008.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,6661463,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/gate_b_r2_smoke/checkpoints/checkpoint_last.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,6650651,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,results/20260728_care_dpr_fold0_global_redesign/runtime/gate_b_r2_smoke/checkpoints/checkpoint_step02001.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,6892538,BOUND
CARE_DG_DR_DPR,20260727_20260728_dual_pathology_routes,checkpoint,9 additional checkpoint artifacts omitted from row-level table,,,BOUND_TRUNCATED_FOR_PACKET_SIZE
CARE_PRISM_V2,20260729_care_prism_fold0_fold1_v2,checkpoint,results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step00500.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,660785621,BOUND
CARE_PRISM_V2,20260729_care_prism_fold0_fold1_v2,checkpoint,results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,660785685,BOUND
CARE_PRISM_V2,20260729_care_prism_fold0_fold1_v2,checkpoint,results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,660785685,BOUND
CARE_PRISM_V2,20260729_care_prism_fold0_fold1_v2,checkpoint,results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,660785685,BOUND
CARE_PRISM_V2,20260729_care_prism_fold0_fold1_v2,checkpoint,results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02500.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,660785621,BOUND
CARE_PRISM_V2,20260729_care_prism_fold0_fold1_v2,checkpoint,results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,660785685,BOUND
CARE_PRISM_V2,20260729_care_prism_fold0_fold1_v2,checkpoint,results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step03500.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,660785685,BOUND
CARE_PRISM_V2,20260729_care_prism_fold0_fold1_v2,checkpoint,results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step04000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,660785685,BOUND
CARE_PRISM_V2,20260729_care_prism_fold0_fold1_v2,checkpoint,results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step04500.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,660785749,BOUND
CARE_PRISM_V2,20260729_care_prism_fold0_fold1_v2,checkpoint,results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step05000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,660785685,BOUND
CARE_PRISM_V2,20260729_care_prism_fold0_fold1_v2,checkpoint,results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step05500.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,660785685,BOUND
CARE_PRISM_V2,20260729_care_prism_fold0_fold1_v2,checkpoint,results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step06000.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,660785685,BOUND
CARE_PRISM_V2,20260729_care_prism_fold0_fold1_v2,checkpoint,results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step06500.pt,BOUND_SIZE_ONLY_FOR_PACKET_RUNTIME,660785749,BOUND
