variant,subset,n,baseline_edema_dice,candidate_edema_dice,delta_edema_dice,baseline_edema_hd95,candidate_edema_hd95,delta_edema_hd95_improvement,baseline_scar_dice,candidate_scar_dice,delta_scar_dice,baseline_scar_hd95,candidate_scar_hd95,delta_scar_hd95_improvement,pathology,dice_delta,help_harm
nnunet_anatomy_prior_refiner,all_case,44,0.3944358976789887,0.3958807269073543,0.0014448292283656405,7.276922314931449,7.286962575356031,-0.010040260424582392,0.5601692281262312,0.5601692281262312,0.0,13.600533414596173,13.600533414596173,0.0,scar,0.0,tie
nnunet_anatomy_prior_refiner,all_case,44,0.3944358976789887,0.3958807269073543,0.0014448292283656405,7.276922314931449,7.286962575356031,-0.010040260424582392,0.5601692281262312,0.5601692281262312,0.0,13.600533414596173,13.600533414596173,0.0,pure_edema,0.0014448292283656405,help
nnunet_anatomy_prior_refiner,t2_present_gt_positive,16,0.3944358976789887,0.3958807269073543,0.0014448292283656405,20.011536366061485,20.039147082229086,-0.027610716167600913,0.6933346102422654,0.6933346102422654,0.0,9.267223535037347,9.267223535037347,0.0,scar,0.0,tie
nnunet_anatomy_prior_refiner,t2_present_gt_positive,16,0.3944358976789887,0.3958807269073543,0.0014448292283656405,20.011536366061485,20.039147082229086,-0.027610716167600913,0.6933346102422654,0.6933346102422654,0.0,9.267223535037347,9.267223535037347,0.0,pure_edema,0.0014448292283656405,help
nnunet_anatomy_prior_refiner,complete_modality,16,0.3944358976789887,0.3958807269073543,0.0014448292283656405,20.011536366061485,20.039147082229086,-0.027610716167600913,0.6933346102422654,0.6933346102422654,0.0,9.267223535037347,9.267223535037347,0.0,scar,0.0,tie
nnunet_anatomy_prior_refiner,complete_modality,16,0.3944358976789887,0.3958807269073543,0.0014448292283656405,20.011536366061485,20.039147082229086,-0.027610716167600913,0.6933346102422654,0.6933346102422654,0.0,9.267223535037347,9.267223535037347,0.0,pure_edema,0.0014448292283656405,help
nnunet_anatomy_prior_refiner,CenterB,7,0.5029744773313501,0.506182693462556,0.00320821613120581,15.933514343740368,15.817417439531654,0.11609690420871388,0.6131815991584468,0.6131815991584468,0.0,12.440137428805636,12.440137428805636,0.0,scar,0.0,tie
nnunet_anatomy_prior_refiner,CenterB,7,0.5029744773313501,0.506182693462556,0.00320821613120581,15.933514343740368,15.817417439531654,0.11609690420871388,0.6131815991584468,0.6131815991584468,0.0,12.440137428805636,12.440137428805636,0.0,pure_edema,0.00320821613120581,help
nnunet_anatomy_prior_refiner,CenterC,9,0.3100170023938187,0.3100903084755309,7.330608171218778e-05,23.18333127231124,23.32271458210487,-0.13938330979362945,0.7556758410852353,0.7556758410852353,0.0,6.799401617662012,6.799401617662012,0.0,scar,0.0,tie
nnunet_anatomy_prior_refiner,CenterC,9,0.3100170023938187,0.3100903084755309,7.330608171218778e-05,23.18333127231124,23.32271458210487,-0.13938330979362945,0.7556758410852353,0.7556758410852353,0.0,6.799401617662012,6.799401617662012,0.0,pure_edema,7.330608171218778e-05,help
nnunet_anatomy_prior_refiner,no_t2_empty_gt,28,,,,0.0,0.0,0.0,0.4840747240599259,0.4840747240599259,0.0,16.267185648170834,16.267185648170834,0.0,scar,0.0,tie
nnunet_anatomy_prior_refiner,no_t2_empty_gt,28,,,,0.0,0.0,0.0,0.4840747240599259,0.4840747240599259,0.0,16.267185648170834,16.267185648170834,0.0,pure_edema,,tie
nnunet_anatomy_prior_refiner,modality:C0+LGE+T2,16,0.3944358976789887,0.3958807269073543,0.0014448292283656405,20.011536366061485,20.039147082229086,-0.027610716167600913,0.6933346102422654,0.6933346102422654,0.0,9.267223535037347,9.267223535037347,0.0,scar,0.0,tie
nnunet_anatomy_prior_refiner,modality:C0+LGE+T2,16,0.3944358976789887,0.3958807269073543,0.0014448292283656405,20.011536366061485,20.039147082229086,-0.027610716167600913,0.6933346102422654,0.6933346102422654,0.0,9.267223535037347,9.267223535037347,0.0,pure_edema,0.0014448292283656405,help
nnunet_anatomy_prior_refiner,modality:C0+LGE,4,,,,0.0,0.0,0.0,0.3777873129448342,0.3777873129448342,0.0,11.601986289569018,11.601986289569018,0.0,scar,0.0,tie
nnunet_anatomy_prior_refiner,modality:C0+LGE,4,,,,0.0,0.0,0.0,0.3777873129448342,0.3777873129448342,0.0,11.601986289569018,11.601986289569018,0.0,pure_edema,,tie
nnunet_anatomy_prior_refiner,modality:LGE-only,24,,,,0.0,0.0,0.0,0.5017892925791079,0.5017892925791079,0.0,16.875689912336288,16.875689912336288,0.0,scar,0.0,tie
nnunet_anatomy_prior_refiner,modality:LGE-only,24,,,,0.0,0.0,0.0,0.5017892925791079,0.5017892925791079,0.0,16.875689912336288,16.875689912336288,0.0,pure_edema,,tie
nnunet_pathology_teacher_srr_refiner,all_case,44,0.3944358976789887,0.39505857317565596,0.0006226754966672798,7.276922314931449,7.2757329608510535,0.0011893540803953329,0.5601692281262312,0.5601692281262312,0.0,13.600533414596173,13.600533414596173,0.0,scar,0.0,tie
nnunet_pathology_teacher_srr_refiner,all_case,44,0.3944358976789887,0.39505857317565596,0.0006226754966672798,7.276922314931449,7.2757329608510535,0.0011893540803953329,0.5601692281262312,0.5601692281262312,0.0,13.600533414596173,13.600533414596173,0.0,pure_edema,0.0006226754966672798,help
nnunet_pathology_teacher_srr_refiner,t2_present_gt_positive,16,0.3944358976789887,0.39505857317565596,0.0006226754966672798,20.011536366061485,20.008265642340398,0.0032707237210871654,0.6933346102422654,0.6933346102422654,0.0,9.267223535037347,9.267223535037347,0.0,scar,0.0,tie
nnunet_pathology_teacher_srr_refiner,t2_present_gt_positive,16,0.3944358976789887,0.39505857317565596,0.0006226754966672798,20.011536366061485,20.008265642340398,0.0032707237210871654,0.6933346102422654,0.6933346102422654,0.0,9.267223535037347,9.267223535037347,0.0,pure_edema,0.0006226754966672798,help
nnunet_pathology_teacher_srr_refiner,complete_modality,16,0.3944358976789887,0.39505857317565596,0.0006226754966672798,20.011536366061485,20.008265642340398,0.0032707237210871654,0.6933346102422654,0.6933346102422654,0.0,9.267223535037347,9.267223535037347,0.0,scar,0.0,tie
nnunet_pathology_teacher_srr_refiner,complete_modality,16,0.3944358976789887,0.39505857317565596,0.0006226754966672798,20.011536366061485,20.008265642340398,0.0032707237210871654,0.6933346102422654,0.6933346102422654,0.0,9.267223535037347,9.267223535037347,0.0,pure_edema,0.0006226754966672798,help
nnunet_pathology_teacher_srr_refiner,CenterB,7,0.5029744773313501,0.5044438237941012,0.0014693464627510977,15.933514343740368,15.891545764356731,0.04196857938363685,0.6131815991584468,0.6131815991584468,0.0,12.440137428805636,12.440137428805636,0.0,scar,0.0,tie
nnunet_pathology_teacher_srr_refiner,CenterB,7,0.5029744773313501,0.5044438237941012,0.0014693464627510977,15.933514343740368,15.891545764356731,0.04196857938363685,0.6131815991584468,0.6131815991584468,0.0,12.440137428805636,12.440137428805636,0.0,pure_edema,0.0014693464627510977,help
nnunet_pathology_teacher_srr_refiner,CenterC,9,0.3100170023938187,0.3099811560279763,-3.584636584236245e-05,23.18333127231124,23.210158880772138,-0.02682760846089849,0.7556758410852353,0.7556758410852353,0.0,6.799401617662012,6.799401617662012,0.0,scar,0.0,tie
nnunet_pathology_teacher_srr_refiner,CenterC,9,0.3100170023938187,0.3099811560279763,-3.584636584236245e-05,23.18333127231124,23.210158880772138,-0.02682760846089849,0.7556758410852353,0.7556758410852353,0.0,6.799401617662012,6.799401617662012,0.0,pure_edema,-3.584636584236245e-05,harm
nnunet_pathology_teacher_srr_refiner,no_t2_empty_gt,28,,,,0.0,0.0,0.0,0.4840747240599259,0.4840747240599259,0.0,16.267185648170834,16.267185648170834,0.0,scar,0.0,tie
nnunet_pathology_teacher_srr_refiner,no_t2_empty_gt,28,,,,0.0,0.0,0.0,0.4840747240599259,0.4840747240599259,0.0,16.267185648170834,16.267185648170834,0.0,pure_edema,,tie
nnunet_pathology_teacher_srr_refiner,modality:C0+LGE+T2,16,0.3944358976789887,0.39505857317565596,0.0006226754966672798,20.011536366061485,20.008265642340398,0.0032707237210871654,0.6933346102422654,0.6933346102422654,0.0,9.267223535037347,9.267223535037347,0.0,scar,0.0,tie
nnunet_pathology_teacher_srr_refiner,modality:C0+LGE+T2,16,0.3944358976789887,0.39505857317565596,0.0006226754966672798,20.011536366061485,20.008265642340398,0.0032707237210871654,0.6933346102422654,0.6933346102422654,0.0,9.267223535037347,9.267223535037347,0.0,pure_edema,0.0006226754966672798,help
nnunet_pathology_teacher_srr_refiner,modality:C0+LGE,4,,,,0.0,0.0,0.0,0.3777873129448342,0.3777873129448342,0.0,11.601986289569018,11.601986289569018,0.0,scar,0.0,tie
nnunet_pathology_teacher_srr_refiner,modality:C0+LGE,4,,,,0.0,0.0,0.0,0.3777873129448342,0.3777873129448342,0.0,11.601986289569018,11.601986289569018,0.0,pure_edema,,tie
nnunet_pathology_teacher_srr_refiner,modality:LGE-only,24,,,,0.0,0.0,0.0,0.5017892925791079,0.5017892925791079,0.0,16.875689912336288,16.875689912336288,0.0,scar,0.0,tie
nnunet_pathology_teacher_srr_refiner,modality:LGE-only,24,,,,0.0,0.0,0.0,0.5017892925791079,0.5017892925791079,0.0,16.875689912336288,16.875689912336288,0.0,pure_edema,,tie
coarse_to_fine_srr_roi,all_case,44,0.3944358976789887,0.39633718545432794,0.0019012877753392665,7.276922314931449,7.299688466885656,-0.02276615195420728,0.5601692281262312,0.5629926017774884,0.0028233736512572882,13.600533414596173,14.004203277729003,-0.40366986313282993,scar,0.0028233736512572882,help
coarse_to_fine_srr_roi,all_case,44,0.3944358976789887,0.39633718545432794,0.0019012877753392665,7.276922314931449,7.299688466885656,-0.02276615195420728,0.5601692281262312,0.5629926017774884,0.0028233736512572882,13.600533414596173,14.004203277729003,-0.40366986313282993,pure_edema,0.0019012877753392665,help
coarse_to_fine_srr_roi,t2_present_gt_positive,16,0.3944358976789887,0.39633718545432794,0.0019012877753392665,20.011536366061485,20.074143283935555,-0.06260691787407069,0.6933346102422654,0.6940193659586267,0.000684755716361285,9.267223535037347,9.384586496216338,-0.11736296117899059,scar,0.000684755716361285,help
coarse_to_fine_srr_roi,t2_present_gt_positive,16,0.3944358976789887,0.39633718545432794,0.0019012877753392665,20.011536366061485,20.074143283935555,-0.06260691787407069,0.6933346102422654,0.6940193659586267,0.000684755716361285,9.267223535037347,9.384586496216338,-0.11736296117899059,pure_edema,0.0019012877753392665,help
coarse_to_fine_srr_roi,complete_modality,16,0.3944358976789887,0.39633718545432794,0.0019012877753392665,20.011536366061485,20.074143283935555,-0.06260691787407069,0.6933346102422654,0.6940193659586267,0.000684755716361285,9.267223535037347,9.384586496216338,-0.11736296117899059,scar,0.000684755716361285,help
coarse_to_fine_srr_roi,complete_modality,16,0.3944358976789887,0.39633718545432794,0.0019012877753392665,20.011536366061485,20.074143283935555,-0.06260691787407069,0.6933346102422654,0.6940193659586267,0.000684755716361285,9.267223535037347,9.384586496216338,-0.11736296117899059,pure_edema,0.0019012877753392665,help
coarse_to_fine_srr_roi,CenterB,7,0.5029744773313501,0.5081057351100366,0.005131257778686504,15.933514343740368,15.824313866070593,0.10920047766977525,0.6131815991584468,0.6132929235436553,0.00011132438520844445,12.440137428805636,12.791175642306474,-0.3510382135008374,scar,0.00011132438520844445,help
coarse_to_fine_srr_roi,CenterB,7,0.5029744773313501,0.5081057351100366,0.005131257778686504,15.933514343740368,15.824313866070593,0.10920047766977525,0.6131815991584468,0.6132929235436553,0.00011132438520844445,12.440137428805636,12.791175642306474,-0.3510382135008374,pure_edema,0.005131257778686504,help
coarse_to_fine_srr_roi,CenterC,9,0.3100170023938187,0.3094060912776656,-0.0006109111161530789,23.18333127231124,23.37956616449719,-0.19623489218595225,0.7556758410852353,0.7568065989480488,0.0011307578628134696,6.799401617662012,6.7350171603684545,0.06438445729355724,scar,0.0011307578628134696,help
coarse_to_fine_srr_roi,CenterC,9,0.3100170023938187,0.3094060912776656,-0.0006109111161530789,23.18333127231124,23.37956616449719,-0.19623489218595225,0.7556758410852353,0.7568065989480488,0.0011307578628134696,6.799401617662012,6.7350171603684545,0.06438445729355724,pure_edema,-0.0006109111161530789,harm
coarse_to_fine_srr_roi,no_t2_empty_gt,28,,,,0.0,0.0,0.0,0.4840747240599259,0.48812016510255235,0.004045441042626441,16.267185648170834,16.84704437404449,-0.5798587258736561,scar,0.004045441042626441,help
coarse_to_fine_srr_roi,no_t2_empty_gt,28,,,,0.0,0.0,0.0,0.4840747240599259,0.48812016510255235,0.004045441042626441,16.267185648170834,16.84704437404449,-0.5798587258736561,pure_edema,,tie
coarse_to_fine_srr_roi,modality:C0+LGE+T2,16,0.3944358976789887,0.39633718545432794,0.0019012877753392665,20.011536366061485,20.074143283935555,-0.06260691787407069,0.6933346102422654,0.6940193659586267,0.000684755716361285,9.267223535037347,9.384586496216338,-0.11736296117899059,scar,0.000684755716361285,help
coarse_to_fine_srr_roi,modality:C0+LGE+T2,16,0.3944358976789887,0.39633718545432794,0.0019012877753392665,20.011536366061485,20.074143283935555,-0.06260691787407069,0.6933346102422654,0.6940193659586267,0.000684755716361285,9.267223535037347,9.384586496216338,-0.11736296117899059,pure_edema,0.0019012877753392665,help
coarse_to_fine_srr_roi,modality:C0+LGE,4,,,,0.0,0.0,0.0,0.3777873129448342,0.38539919766177066,0.007611884716936468,11.601986289569018,11.394350819308675,0.20763547026034246,scar,0.007611884716936468,help
coarse_to_fine_srr_roi,modality:C0+LGE,4,,,,0.0,0.0,0.0,0.3777873129448342,0.38539919766177066,0.007611884716936468,11.601986289569018,11.394350819308675,0.20763547026034246,pure_edema,,tie
coarse_to_fine_srr_roi,modality:LGE-only,24,,,,0.0,0.0,0.0,0.5017892925791079,0.5052403263426826,0.0034510337635746957,16.875689912336288,17.558265272488292,-0.6825753601520042,scar,0.0034510337635746957,help
coarse_to_fine_srr_roi,modality:LGE-only,24,,,,0.0,0.0,0.0,0.5017892925791079,0.5052403263426826,0.0034510337635746957,16.875689912336288,17.558265272488292,-0.6825753601520042,pure_edema,,tie
