feature_source,task_id,probe_model,folds,passing_folds,mean_AUROC,mean_AUPRC,mean_balanced_accuracy,v4_status
PRISM_PRIVATE_T2_L2,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,5,5,0.95796875,0.9614911098211214,0.8795833333333334,PASS_ALL_FOLDS
PRISM_PRIVATE_T2_L3,P1_scar_vs_normal_myocardium,logistic_regression,5,5,0.8236979166666666,0.8548898456333192,0.7483333333333333,PASS_ALL_FOLDS
PRISM_PRIVATE_T2_L3,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,5,5,0.9609068015318016,0.9631500822409913,0.9186792374292375,PASS_ALL_FOLDS
PRISM_PRIVATE_T2_L3,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,5,5,0.8963568722943723,0.9007120968751984,0.8415999278499278,PASS_ALL_FOLDS
PRISM_PRIVATE_T2_L3,P7_small_scar_vs_normal_myocardium,logistic_regression,5,5,0.96875,0.9194444444444445,0.8020833333333333,PASS_ALL_FOLDS
PRISM_PRIVATE_T2_L3,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,5,5,0.8236979166666666,0.8548898456333192,0.7483333333333333,PASS_ALL_FOLDS
PRISM_SCAR_REFINER,P1_scar_vs_normal_myocardium,logistic_regression,5,5,0.9303125,0.9391701385872582,0.8429166666666668,PASS_ALL_FOLDS
PRISM_SCAR_REFINER,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,5,5,0.9701041666666667,0.973789055783541,0.9054166666666668,PASS_ALL_FOLDS
PRISM_SCAR_REFINER,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,5,5,0.9609375,0.97077194012343,0.89375,PASS_ALL_FOLDS
PRISM_SCAR_REFINER,P7_small_scar_vs_normal_myocardium,logistic_regression,5,5,0.9597916666666666,0.9261904761904762,0.8891666666666665,PASS_ALL_FOLDS
PRISM_SCAR_REFINER,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,5,5,0.9303125,0.9391701385872582,0.8429166666666668,PASS_ALL_FOLDS
PRISM_SCAR_ROUTED_L0,P1_scar_vs_normal_myocardium,logistic_regression,5,5,0.9788541666666667,0.9835184990662933,0.9308333333333334,PASS_ALL_FOLDS
PRISM_SCAR_ROUTED_L0,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,5,5,0.9793749999999999,0.9813170744607765,0.9370833333333334,PASS_ALL_FOLDS
PRISM_SCAR_ROUTED_L0,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,5,5,0.99140625,0.9925228435672514,0.95,PASS_ALL_FOLDS
PRISM_SCAR_ROUTED_L0,P7_small_scar_vs_normal_myocardium,logistic_regression,5,5,0.99125,0.9766666666666668,0.9475,PASS_ALL_FOLDS
PRISM_SCAR_ROUTED_L0,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,5,5,0.9788541666666667,0.9835184990662933,0.9308333333333334,PASS_ALL_FOLDS
PRISM_SCAR_ROUTED_L1,P1_scar_vs_normal_myocardium,logistic_regression,5,5,0.9878645833333334,0.9896593322935235,0.9308333333333334,PASS_ALL_FOLDS
PRISM_SCAR_ROUTED_L1,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,5,5,0.994375,0.9946370506535948,0.9620833333333334,PASS_ALL_FOLDS
PRISM_SCAR_ROUTED_L1,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,5,5,0.9983333333333334,0.9984313725490196,0.9737500000000001,PASS_ALL_FOLDS
PRISM_SCAR_ROUTED_L1,P7_small_scar_vs_normal_myocardium,logistic_regression,5,5,0.99375,0.9833333333333334,0.93,PASS_ALL_FOLDS
PRISM_SCAR_ROUTED_L1,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,5,5,0.9878645833333334,0.9896593322935235,0.9308333333333334,PASS_ALL_FOLDS
PRISM_SCAR_ROUTED_L2,P1_scar_vs_normal_myocardium,logistic_regression,5,5,0.9920312499999999,0.9920479108309991,0.9375,PASS_ALL_FOLDS
PRISM_SCAR_ROUTED_L2,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,5,5,0.9974999999999999,0.9977777777777778,0.96875,PASS_ALL_FOLDS
PRISM_SCAR_ROUTED_L2,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,5,5,0.9984375,0.9984834558823529,0.98125,PASS_ALL_FOLDS
PRISM_SCAR_ROUTED_L2,P7_small_scar_vs_normal_myocardium,logistic_regression,5,5,1.0,1.0,0.9875,PASS_ALL_FOLDS
PRISM_SCAR_ROUTED_L2,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,5,5,0.9920312499999999,0.9920479108309991,0.9375,PASS_ALL_FOLDS
PRISM_SCAR_ROUTED_L3,P1_scar_vs_normal_myocardium,logistic_regression,5,5,0.9491145833333334,0.9507663812062326,0.8366666666666667,PASS_ALL_FOLDS
PRISM_SCAR_ROUTED_L3,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,5,5,0.9716845654345654,0.9714499754631332,0.9065205627705628,PASS_ALL_FOLDS
PRISM_SCAR_ROUTED_L3,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,5,5,0.9676366341991341,0.9524726485635575,0.8928499278499279,PASS_ALL_FOLDS
PRISM_SCAR_ROUTED_L3,P7_small_scar_vs_normal_myocardium,logistic_regression,5,5,0.990625,0.9785714285714284,0.8,PASS_ALL_FOLDS
PRISM_SCAR_ROUTED_L3,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,5,5,0.9491145833333334,0.9507663812062326,0.8366666666666667,PASS_ALL_FOLDS
PRISM_SHARED_L0,P1_scar_vs_normal_myocardium,logistic_regression,5,5,0.92546875,0.9194373829071971,0.8233333333333335,PASS_ALL_FOLDS
PRISM_SHARED_L0,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,5,5,0.9759895833333333,0.9774704857835662,0.905,PASS_ALL_FOLDS
PRISM_SHARED_L0,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,5,5,0.996875,0.997094566993464,0.975,PASS_ALL_FOLDS
PRISM_SHARED_L0,P7_small_scar_vs_normal_myocardium,logistic_regression,5,5,0.971875,0.9233333333333335,0.8558333333333333,PASS_ALL_FOLDS
PRISM_SHARED_L0,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,5,5,0.92546875,0.9194373829071971,0.8233333333333335,PASS_ALL_FOLDS
PRISM_SHARED_L1,P1_scar_vs_normal_myocardium,logistic_regression,5,5,0.96484375,0.9709649353162317,0.9054166666666668,PASS_ALL_FOLDS
PRISM_SHARED_L1,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,5,5,0.9838020833333333,0.9889313725490195,0.9745833333333334,PASS_ALL_FOLDS
PRISM_SHARED_L1,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,5,5,1.0,1.0,0.9875,PASS_ALL_FOLDS
PRISM_SHARED_L1,P7_small_scar_vs_normal_myocardium,logistic_regression,5,5,0.996875,0.99,0.9416666666666667,PASS_ALL_FOLDS
PRISM_SHARED_L1,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,5,5,0.96484375,0.9709649353162317,0.9054166666666668,PASS_ALL_FOLDS
PRISM_SHARED_L2,P1_scar_vs_normal_myocardium,logistic_regression,5,5,0.9703645833333333,0.9718692414611532,0.8858333333333335,PASS_ALL_FOLDS
PRISM_SHARED_L2,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,5,5,0.9959895833333334,0.9964576883384932,0.9745833333333334,PASS_ALL_FOLDS
PRISM_SHARED_L2,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,5,5,0.9990384615384615,0.9989010989010989,0.976923076923077,PASS_ALL_FOLDS
PRISM_SHARED_L2,P7_small_scar_vs_normal_myocardium,logistic_regression,5,5,1.0,1.0,0.9416666666666667,PASS_ALL_FOLDS
PRISM_SHARED_L2,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,5,5,0.9703645833333333,0.9718692414611532,0.8858333333333335,PASS_ALL_FOLDS
PRISM_SHARED_L3,P1_scar_vs_normal_myocardium,logistic_regression,5,5,0.9706770833333334,0.9753855896962514,0.9054166666666668,PASS_ALL_FOLDS
PRISM_SHARED_L3,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,5,5,0.9892846736596737,0.9875180375180376,0.929780636030636,PASS_ALL_FOLDS
PRISM_SHARED_L3,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,5,5,0.984090909090909,0.9782814588009394,0.9344967532467532,PASS_ALL_FOLDS
PRISM_SHARED_L3,P7_small_scar_vs_normal_myocardium,logistic_regression,5,5,0.9866666666666667,0.9619047619047618,0.7454166666666666,PASS_ALL_FOLDS
PRISM_SHARED_L3,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,5,5,0.9706770833333334,0.9753855896962514,0.9054166666666668,PASS_ALL_FOLDS
RANDOM_LABEL_CONTROL,P1_scar_vs_normal_myocardium,logistic_regression,5,5,0.5131743773825955,0.5115682428683052,0.5119430935167346,PASS_ALL_FOLDS
RANDOM_LABEL_CONTROL,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,5,5,0.4976882096968809,0.5008377436184208,0.5053167396298118,PASS_ALL_FOLDS
RANDOM_LABEL_CONTROL,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,5,5,0.4919732296975498,0.5023935350983146,0.48875635888755153,PASS_ALL_FOLDS
RANDOM_LABEL_CONTROL,P7_small_scar_vs_normal_myocardium,logistic_regression,5,5,0.48039086899162237,0.4861300659949652,0.47920917228306603,PASS_ALL_FOLDS
RANDOM_LABEL_CONTROL,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,5,5,0.4958432961940762,0.49687646092231236,0.49420734816759265,PASS_ALL_FOLDS
RAW_INTENSITY_CONTROL,P1_scar_vs_normal_myocardium,logistic_regression,5,5,0.8052604166666667,0.8337359532854125,0.7483333333333333,PASS_ALL_FOLDS
RAW_INTENSITY_CONTROL,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,5,5,0.8794791666666667,0.8952942303308546,0.8237500000000001,PASS_ALL_FOLDS
RAW_INTENSITY_CONTROL,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,5,5,0.9125,0.931119885732889,0.81875,PASS_ALL_FOLDS
RAW_INTENSITY_CONTROL,P7_small_scar_vs_normal_myocardium,logistic_regression,5,5,0.8839583333333334,0.6276370002546473,0.86,PASS_ALL_FOLDS
RAW_INTENSITY_CONTROL,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,5,5,0.8052604166666667,0.8337359532854125,0.7483333333333333,PASS_ALL_FOLDS
SHUFFLED_ACROSS_PATIENT_CONTROL,P1_scar_vs_normal_myocardium,logistic_regression,5,5,0.5018319558599881,0.49251435523194004,0.5029059870282311,PASS_ALL_FOLDS
SHUFFLED_ACROSS_PATIENT_CONTROL,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,5,5,0.5257588605059336,0.4893347233899271,0.5200727561564387,PASS_ALL_FOLDS
SHUFFLED_ACROSS_PATIENT_CONTROL,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,5,5,0.48344624793082647,0.43407389281885767,0.4847781369115225,PASS_ALL_FOLDS
SHUFFLED_ACROSS_PATIENT_CONTROL,P7_small_scar_vs_normal_myocardium,logistic_regression,5,5,0.4967813923103187,0.13709541168998346,0.5074894789052753,PASS_ALL_FOLDS
SHUFFLED_ACROSS_PATIENT_CONTROL,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,5,5,0.5051968681736312,0.4985509829117093,0.5042077346931964,PASS_ALL_FOLDS
SHUFFLED_WITHIN_PATIENT_CONTROL,P1_scar_vs_normal_myocardium,logistic_regression,5,5,0.8092773169018319,0.8180136028719603,0.7247345601749722,PASS_ALL_FOLDS
SHUFFLED_WITHIN_PATIENT_CONTROL,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,5,5,0.8764264777164362,0.873323401374271,0.797945783196769,PASS_ALL_FOLDS
SHUFFLED_WITHIN_PATIENT_CONTROL,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,5,5,0.9089091074968738,0.9027882202454031,0.835922734259991,PASS_ALL_FOLDS
SHUFFLED_WITHIN_PATIENT_CONTROL,P7_small_scar_vs_normal_myocardium,logistic_regression,5,5,0.8207023642820552,0.5722799284934683,0.7534922603312985,PASS_ALL_FOLDS
SHUFFLED_WITHIN_PATIENT_CONTROL,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,5,5,0.8092773169018319,0.8180136028719603,0.7247345601749722,PASS_ALL_FOLDS
SPATIAL_COORDINATE_ONLY_CONTROL,P1_scar_vs_normal_myocardium,logistic_regression,5,5,0.5475220884569376,0.5675482530132057,0.5374140991398196,PASS_ALL_FOLDS
SPATIAL_COORDINATE_ONLY_CONTROL,P2_nnunet_scar_FN_vs_true_negative,logistic_regression,5,5,0.5598067250776282,0.5597761269736339,0.5330059068659908,PASS_ALL_FOLDS
SPATIAL_COORDINATE_ONLY_CONTROL,P3_nnunet_scar_FP_vs_true_negative,logistic_regression,5,5,0.5566665531951147,0.5231518893707535,0.5189890774992321,PASS_ALL_FOLDS
SPATIAL_COORDINATE_ONLY_CONTROL,P7_small_scar_vs_normal_myocardium,logistic_regression,5,5,0.3467428308976362,0.16126999400195063,0.4170203526260695,PASS_ALL_FOLDS
SPATIAL_COORDINATE_ONLY_CONTROL,P8_boundary_scar_vs_non_scar_myocardium,logistic_regression,5,5,0.5475220884569376,0.5675482530132057,0.5374140991398196,PASS_ALL_FOLDS
