matrix_variant,case_id,variant,metric_name,dice,hd95,component_count,remote_fp_count,crop_volume_ratio,is_full_volume_crop,taxonomy,evidence_level
srr_propref_shared_dual_dict,Case3004,srr_propref_shared_dual_dict__checkpoint_final__pathology_aware,myops_edema,0.4529561972107641,9.222044972510458,4,0,0.7359797840969389,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_shared_dual_dict,Case3004,srr_propref_shared_dual_dict__checkpoint_final__pathology_aware,myops_scar,0.6247040252565115,24.000003814697266,1,0,0.008759644742908341,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_shared_dual_dict,Case3011,srr_propref_shared_dual_dict__checkpoint_final__argmax,myops_edema,0.26678765880217786,34.26613348722458,6,0,0.7802005568285412,False,boundary_or_extent_error;crop_or_roi_undercoverage,hard_subgroup_spatial_overlay_and_metrics
srr_propref_shared_dual_dict,Case3011,srr_propref_shared_dual_dict__checkpoint_final__argmax,myops_scar,0.6391974202794697,10.95906156483058,3,0,0.02966877735892445,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_shared_dual_dict,Case3011,srr_propref_shared_dual_dict__checkpoint_final__pathology_aware,myops_edema,0.26678765880217786,34.26613348722458,6,0,0.7802005568285412,False,boundary_or_extent_error;crop_or_roi_undercoverage,hard_subgroup_spatial_overlay_and_metrics
srr_propref_shared_dual_dict,Case3011,srr_propref_shared_dual_dict__checkpoint_final__pathology_aware,myops_scar,0.6391974202794697,10.95906156483058,3,0,0.02966877735892445,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_no_proto_cascade,Case1002,srr_propref_no_proto_cascade__checkpoint_final__argmax,myops_edema,1.0,0.0,0,0,0.0,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_no_proto_cascade,Case1002,srr_propref_no_proto_cascade__checkpoint_final__argmax,myops_scar,0.6167400881057269,4.323466070663145,3,0,0.04364013671875,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_no_proto_cascade,Case1002,srr_propref_no_proto_cascade__checkpoint_final__pathology_aware,myops_edema,1.0,0.0,0,0,0.0,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_no_proto_cascade,Case1002,srr_propref_no_proto_cascade__checkpoint_final__pathology_aware,myops_scar,0.6167400881057269,4.323466070663145,3,0,0.04364013671875,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_no_proto_cascade,Case2002,srr_propref_no_proto_cascade__checkpoint_final__argmax,myops_edema,0.5374125874125875,17.453201935819685,5,0,1.0,True,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_no_proto_cascade,Case2002,srr_propref_no_proto_cascade__checkpoint_final__argmax,myops_scar,0.5588803088803089,21.513488579324644,5,0,0.035041651575516114,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_no_proto_cascade,Case2002,srr_propref_no_proto_cascade__checkpoint_final__pathology_aware,myops_edema,0.5311374163664436,18.571790468179817,4,0,1.0,True,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_no_proto_cascade,Case2002,srr_propref_no_proto_cascade__checkpoint_final__pathology_aware,myops_scar,0.5593795443528842,21.203877516248358,5,0,0.035041651575516114,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_no_proto_cascade,Case3004,srr_propref_no_proto_cascade__checkpoint_final__argmax,myops_edema,0.4529561972107641,9.222044972510458,4,0,1.0,True,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_no_proto_cascade,Case3004,srr_propref_no_proto_cascade__checkpoint_final__argmax,myops_scar,0.6241610738255033,24.000003814697266,1,0,0.009629520089771136,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_no_proto_cascade,Case3004,srr_propref_no_proto_cascade__checkpoint_final__pathology_aware,myops_edema,0.4728638497652582,8.312639003255338,1,0,1.0,True,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_no_proto_cascade,Case3004,srr_propref_no_proto_cascade__checkpoint_final__pathology_aware,myops_scar,0.6247748649189514,24.000003814697266,1,0,0.009629520089771136,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_no_proto_cascade,Case3011,srr_propref_no_proto_cascade__checkpoint_final__argmax,myops_edema,0.26666666666666666,34.26613348722458,7,0,1.0,True,boundary_or_extent_error;crop_or_roi_undercoverage,hard_subgroup_spatial_overlay_and_metrics
srr_propref_no_proto_cascade,Case3011,srr_propref_no_proto_cascade__checkpoint_final__argmax,myops_scar,0.6389535925461387,10.960275328815657,3,0,0.031081380737674625,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_no_proto_cascade,Case3011,srr_propref_no_proto_cascade__checkpoint_final__pathology_aware,myops_edema,0.2821180555555556,34.000419178566844,6,0,1.0,True,boundary_or_extent_error;crop_or_roi_undercoverage,hard_subgroup_spatial_overlay_and_metrics
srr_propref_no_proto_cascade,Case3011,srr_propref_no_proto_cascade__checkpoint_final__pathology_aware,myops_scar,0.6397694524495677,11.065195087011137,3,0,0.031081380737674625,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_scar_precision,Case1002,srr_propref_scar_precision__checkpoint_final__argmax,myops_edema,1.0,0.0,0,0,0.0,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_scar_precision,Case1002,srr_propref_scar_precision__checkpoint_final__argmax,myops_scar,0.6167400881057269,4.323466070663145,3,0,0.038818359375,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_scar_precision,Case1002,srr_propref_scar_precision__checkpoint_final__pathology_aware,myops_edema,1.0,0.0,0,0,0.0,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_scar_precision,Case1002,srr_propref_scar_precision__checkpoint_final__pathology_aware,myops_scar,0.6167400881057269,4.323466070663145,3,0,0.038818359375,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_scar_precision,Case2002,srr_propref_scar_precision__checkpoint_final__argmax,myops_edema,0.5375065570904004,17.453201935819685,5,0,0.7653929735603042,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_scar_precision,Case2002,srr_propref_scar_precision__checkpoint_final__argmax,myops_scar,0.5595754944524843,21.499215876814937,5,0,0.03155559579862369,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_scar_precision,Case2002,srr_propref_scar_precision__checkpoint_final__pathology_aware,myops_edema,0.5375065570904004,17.453201935819685,5,0,0.7653929735603042,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_scar_precision,Case2002,srr_propref_scar_precision__checkpoint_final__pathology_aware,myops_scar,0.5595754944524843,21.499215876814937,5,0,0.03155559579862369,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_scar_precision,Case3004,srr_propref_scar_precision__checkpoint_final__argmax,myops_edema,0.4529561972107641,9.222044972510458,4,0,0.7340878052175124,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_scar_precision,Case3004,srr_propref_scar_precision__checkpoint_final__argmax,myops_scar,0.6244326031182159,24.000003814697266,1,0,0.007985455684200454,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_scar_precision,Case3004,srr_propref_scar_precision__checkpoint_final__pathology_aware,myops_edema,0.4529561972107641,9.222044972510458,4,0,0.7340878052175124,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_scar_precision,Case3004,srr_propref_scar_precision__checkpoint_final__pathology_aware,myops_scar,0.6244326031182159,24.000003814697266,1,0,0.007985455684200454,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_scar_precision,Case3011,srr_propref_scar_precision__checkpoint_final__argmax,myops_edema,0.26666666666666666,34.26613348722458,7,0,0.7783691001223709,False,boundary_or_extent_error;crop_or_roi_undercoverage,hard_subgroup_spatial_overlay_and_metrics
srr_propref_scar_precision,Case3011,srr_propref_scar_precision__checkpoint_final__argmax,myops_scar,0.6389535925461387,10.960275328815657,3,0,0.02828902522154056,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_propref_scar_precision,Case3011,srr_propref_scar_precision__checkpoint_final__pathology_aware,myops_edema,0.26666666666666666,34.26613348722458,7,0,0.7783691001223709,False,boundary_or_extent_error;crop_or_roi_undercoverage,hard_subgroup_spatial_overlay_and_metrics
srr_propref_scar_precision,Case3011,srr_propref_scar_precision__checkpoint_final__pathology_aware,myops_scar,0.6389535925461387,10.960275328815657,3,0,0.02828902522154056,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_local_refine,Case1002,srr_v25_no_local_refine__checkpoint_final__argmax,myops_edema,1.0,0.0,0,0,0.0,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_local_refine,Case1002,srr_v25_no_local_refine__checkpoint_final__argmax,myops_scar,0.6167400881057269,4.323466070663145,3,0,0.0,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_local_refine,Case1002,srr_v25_no_local_refine__checkpoint_final__pathology_aware,myops_edema,1.0,0.0,0,0,0.0,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_local_refine,Case1002,srr_v25_no_local_refine__checkpoint_final__pathology_aware,myops_scar,0.6167400881057269,4.323466070663145,3,0,0.0,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_local_refine,Case2002,srr_v25_no_local_refine__checkpoint_final__argmax,myops_edema,0.5376005596362364,17.453201935819685,5,0,0.0,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_local_refine,Case2002,srr_v25_no_local_refine__checkpoint_final__argmax,myops_scar,0.5602700096432015,21.415372143918024,5,0,0.0,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_local_refine,Case2002,srr_v25_no_local_refine__checkpoint_final__pathology_aware,myops_edema,0.5376005596362364,17.453201935819685,5,0,0.0,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_local_refine,Case2002,srr_v25_no_local_refine__checkpoint_final__pathology_aware,myops_scar,0.5602700096432015,21.415372143918024,5,0,0.0,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_local_refine,Case3004,srr_v25_no_local_refine__checkpoint_final__argmax,myops_edema,0.4530451866404715,9.222044972510458,4,0,0.0,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_local_refine,Case3004,srr_v25_no_local_refine__checkpoint_final__argmax,myops_scar,0.6244326031182159,24.000003814697266,1,0,0.0,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_local_refine,Case3004,srr_v25_no_local_refine__checkpoint_final__pathology_aware,myops_edema,0.4530451866404715,9.222044972510458,4,0,0.0,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_local_refine,Case3004,srr_v25_no_local_refine__checkpoint_final__pathology_aware,myops_scar,0.6247040252565115,24.000003814697266,1,0,0.0,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_local_refine,Case3011,srr_v25_no_local_refine__checkpoint_final__argmax,myops_edema,0.26666666666666666,34.26613348722458,7,0,0.0,False,boundary_or_extent_error;crop_or_roi_undercoverage,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_local_refine,Case3011,srr_v25_no_local_refine__checkpoint_final__argmax,myops_scar,0.6389535925461387,10.960275328815657,3,0,0.0,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_local_refine,Case3011,srr_v25_no_local_refine__checkpoint_final__pathology_aware,myops_edema,0.26666666666666666,34.26613348722458,7,0,0.0,False,boundary_or_extent_error;crop_or_roi_undercoverage,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_local_refine,Case3011,srr_v25_no_local_refine__checkpoint_final__pathology_aware,myops_scar,0.6389535925461387,10.960275328815657,3,0,0.0,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anatomy_roi,Case1002,srr_v25_no_anatomy_roi__checkpoint_final__argmax,myops_edema,1.0,0.0,0,0,0.0,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anatomy_roi,Case1002,srr_v25_no_anatomy_roi__checkpoint_final__argmax,myops_scar,0.6167400881057269,4.323466070663145,3,0,0.041961669921875,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anatomy_roi,Case1002,srr_v25_no_anatomy_roi__checkpoint_final__pathology_aware,myops_edema,1.0,0.0,0,0,0.0,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anatomy_roi,Case1002,srr_v25_no_anatomy_roi__checkpoint_final__pathology_aware,myops_scar,0.6167400881057269,4.323466070663145,3,0,0.041961669921875,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anatomy_roi,Case2002,srr_v25_no_anatomy_roi__checkpoint_final__argmax,myops_edema,0.5375065570904004,17.453201935819685,5,0,1.0,True,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anatomy_roi,Case2002,srr_v25_no_anatomy_roi__checkpoint_final__argmax,myops_scar,0.5595754944524843,21.499215876814937,5,0,0.034392732101895446,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anatomy_roi,Case2002,srr_v25_no_anatomy_roi__checkpoint_final__pathology_aware,myops_edema,0.5375065570904004,17.453201935819685,5,0,1.0,True,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anatomy_roi,Case2002,srr_v25_no_anatomy_roi__checkpoint_final__pathology_aware,myops_scar,0.5595754944524843,21.499215876814937,5,0,0.034392732101895446,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anatomy_roi,Case3004,srr_v25_no_anatomy_roi__checkpoint_final__argmax,myops_edema,0.452437106918239,9.222044972510458,4,0,1.0,True,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anatomy_roi,Case3004,srr_v25_no_anatomy_roi__checkpoint_final__argmax,myops_scar,0.6244326031182159,24.000003814697266,1,0,0.008759644742908341,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anatomy_roi,Case3004,srr_v25_no_anatomy_roi__checkpoint_final__pathology_aware,myops_edema,0.452437106918239,9.222044972510458,4,0,1.0,True,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anatomy_roi,Case3004,srr_v25_no_anatomy_roi__checkpoint_final__pathology_aware,myops_scar,0.6247040252565115,24.000003814697266,1,0,0.008759644742908341,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anatomy_roi,Case3011,srr_v25_no_anatomy_roi__checkpoint_final__argmax,myops_edema,0.26678765880217786,34.26613348722458,6,0,1.0,True,boundary_or_extent_error;crop_or_roi_undercoverage,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anatomy_roi,Case3011,srr_v25_no_anatomy_roi__checkpoint_final__argmax,myops_scar,0.6391974202794697,10.95906156483058,3,0,0.02966877735892445,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anatomy_roi,Case3011,srr_v25_no_anatomy_roi__checkpoint_final__pathology_aware,myops_edema,0.26678765880217786,34.26613348722458,6,0,1.0,True,boundary_or_extent_error;crop_or_roi_undercoverage,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anatomy_roi,Case3011,srr_v25_no_anatomy_roi__checkpoint_final__pathology_aware,myops_scar,0.6391974202794697,10.95906156483058,3,0,0.02966877735892445,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anchor,Case1002,srr_v25_no_anchor__checkpoint_final__argmax,myops_edema,1.0,0.0,0,0,0.0,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anchor,Case1002,srr_v25_no_anchor__checkpoint_final__argmax,myops_scar,0.0,137.48211138516018,182,162,1.0,True,remote_island;proposal_flooding_or_decode_export;refiner_overcorrection,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anchor,Case1002,srr_v25_no_anchor__checkpoint_final__pathology_aware,myops_edema,1.0,0.0,0,0,0.0,False,neutral_or_minor,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anchor,Case1002,srr_v25_no_anchor__checkpoint_final__pathology_aware,myops_scar,0.0,137.48211138516018,182,162,1.0,True,remote_island;proposal_flooding_or_decode_export;refiner_overcorrection,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anchor,Case2002,srr_v25_no_anchor__checkpoint_final__argmax,myops_edema,0.0020431990659661413,163.76232591240733,3396,3015,0.8084027526258601,False,remote_island;proposal_flooding_or_decode_export;refiner_overcorrection,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anchor,Case2002,srr_v25_no_anchor__checkpoint_final__argmax,myops_scar,0.0,196.67904995297417,1660,1481,1.0,True,remote_island;proposal_flooding_or_decode_export;refiner_overcorrection,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anchor,Case2002,srr_v25_no_anchor__checkpoint_final__pathology_aware,myops_edema,0.0020431990659661413,163.76232591240733,3396,3015,0.8084027526258601,False,remote_island;proposal_flooding_or_decode_export;refiner_overcorrection,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anchor,Case2002,srr_v25_no_anchor__checkpoint_final__pathology_aware,myops_scar,0.0,196.67904995297417,1660,1481,1.0,True,remote_island;proposal_flooding_or_decode_export;refiner_overcorrection,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anchor,Case3004,srr_v25_no_anchor__checkpoint_final__argmax,myops_edema,0.007327458164174671,179.4879217170525,5787,5679,0.7340878052175124,False,remote_island;proposal_flooding_or_decode_export;refiner_overcorrection,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anchor,Case3004,srr_v25_no_anchor__checkpoint_final__argmax,myops_scar,0.0,167.23563830349403,920,911,1.0,True,remote_island;proposal_flooding_or_decode_export;refiner_overcorrection,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anchor,Case3004,srr_v25_no_anchor__checkpoint_final__pathology_aware,myops_edema,0.007327458164174671,179.4879217170525,5787,5679,0.7340878052175124,False,remote_island;proposal_flooding_or_decode_export;refiner_overcorrection,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anchor,Case3004,srr_v25_no_anchor__checkpoint_final__pathology_aware,myops_scar,0.0,167.23563830349403,920,911,1.0,True,remote_island;proposal_flooding_or_decode_export;refiner_overcorrection,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anchor,Case3011,srr_v25_no_anchor__checkpoint_final__argmax,myops_edema,0.0032002560204816384,212.1706769567104,9952,9848,0.7749525710202775,False,remote_island;proposal_flooding_or_decode_export;refiner_overcorrection,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anchor,Case3011,srr_v25_no_anchor__checkpoint_final__argmax,myops_scar,0.0075075075075075074,149.74684442201752,709,650,1.0,True,remote_island;proposal_flooding_or_decode_export;refiner_overcorrection,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anchor,Case3011,srr_v25_no_anchor__checkpoint_final__pathology_aware,myops_edema,0.0032002560204816384,212.1706769567104,9952,9848,0.7749525710202775,False,remote_island;proposal_flooding_or_decode_export;refiner_overcorrection,hard_subgroup_spatial_overlay_and_metrics
srr_v25_no_anchor,Case3011,srr_v25_no_anchor__checkpoint_final__pathology_aware,myops_scar,0.0075075075075075074,149.74684442201752,709,650,1.0,True,remote_island;proposal_flooding_or_decode_export;refiner_overcorrection,hard_subgroup_spatial_overlay_and_metrics
