case_id,edema_candidate_probability_abs_max,edema_soft_roi_abs_max,edema_refinement_residual_abs_max,bounded_edema_correction_abs_max,mode,pathology,class_id,production_intervention_mode,production_gate_mean,production_gate_p50,production_gate_p95,production_gate_max,raw_correction_abs_mean,raw_correction_abs_p95,raw_correction_abs_max,bounded_correction_abs_mean,bounded_correction_abs_p95,bounded_correction_abs_max,proposal_positive_voxels,refiner_positive_voxels,refiner_residual_abs_mean,changed_voxels_vs_anchor
Case1070,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,scar,5,refiner_only,0.9935517311096191,0.9932899475097656,0.9983018636703491,0.9999750852584839,5.186415672302246,9.074490547180176,10.423925399780273,3.3052287101745605,3.908174514770508,3.9565165042877197,5423,6510,0.052787672728300095,69
Case1073,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,edema,4,refiner_only,0.0043698204681277275,0.0036831796169281006,0.007753511890769005,0.027418121695518494,10.789977073669434,10.789759635925293,12.73361587524414,0.0,0.0,0.0,0,0,0.0,0
Case1073,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,scar,5,refiner_only,0.9936490058898926,0.9950703978538513,0.9984474778175354,0.9999701976776123,5.0628557205200195,6.262770175933838,8.941734313964844,3.354762554168701,3.6551952362060547,3.9012391567230225,1680,1676,0.043653443455696106,42
Case1080,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,edema,4,refiner_only,0.0038400101475417614,0.003222427796572447,0.008031854405999184,0.02105926163494587,10.791532516479492,10.789759635925293,13.774553298950195,0.0,0.0,0.0,0,0,0.0,0
Case1080,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,scar,5,refiner_only,0.9927384257316589,0.9940717220306396,0.9983262419700623,0.9997808337211609,5.399972915649414,9.143588066101074,13.461908340454102,3.2749290466308594,3.9113929271698,3.9877445697784424,392,0,0.020055387169122696,238
Case2002,0.999923586845398,0.8054439425468445,10.393472671508789,3.3553199768066406,anchor_bounded_refiner_only,edema,4,refiner_only,0.2965598702430725,0.29446059465408325,0.4781719446182251,0.942211389541626,6.098445415496826,9.17235279083252,10.426410675048828,1.0618191957473755,1.8566370010375977,3.3553199768066406,2722,18755,0.26894286274909973,46
Case2002,0.999923586845398,0.8054439425468445,10.393472671508789,3.3553199768066406,anchor_bounded_refiner_only,scar,5,refiner_only,0.531105101108551,0.5262768268585205,0.7107151746749878,0.9808942675590515,5.229817867279053,6.355578899383545,9.3441743850708,1.8130475282669067,2.5085041522979736,3.3379404544830322,1076,2397,0.03279033675789833,18
Case2007,0.9999116659164429,0.7564256191253662,8.712455749511719,2.804910659790039,anchor_bounded_refiner_only,edema,4,refiner_only,0.29628029465675354,0.2858860492706299,0.503049373626709,0.9013842344284058,6.0563645362854,9.262178421020508,10.469306945800781,1.0596752166748047,1.9519575834274292,2.804910659790039,1199,12566,0.14929108321666718,26
Case2007,0.9999116659164429,0.7564256191253662,8.712455749511719,2.804910659790039,anchor_bounded_refiner_only,scar,5,refiner_only,0.5386464595794678,0.5310947299003601,0.7064049243927002,0.9798547625541687,5.178079128265381,6.5337443351745605,9.233282089233398,1.8259553909301758,2.4900119304656982,3.4996132850646973,820,806,0.055703405290842056,10
Case2008,0.9998983144760132,0.7215242385864258,13.383298873901367,3.3084020614624023,anchor_bounded_refiner_only,edema,4,refiner_only,0.2959216237068176,0.2834324240684509,0.4900070130825043,0.9546708464622498,6.108972549438477,9.275994300842285,9.752363204956055,1.0647327899932861,1.9099560976028442,3.3084020614624023,1172,21625,0.187202587723732,20
Case2008,0.9998983144760132,0.7215242385864258,13.383298873901367,3.3084020614624023,anchor_bounded_refiner_only,scar,5,refiner_only,0.5364894866943359,0.5365209579467773,0.6932973861694336,0.9810647368431091,5.206954479217529,6.264051914215088,8.990817070007324,1.831955909729004,2.389575242996216,3.6558656692504883,1042,999,0.025197260081768036,12
Case2017,0.999925971031189,0.7951507568359375,8.681866645812988,3.0550384521484375,anchor_bounded_refiner_only,edema,4,refiner_only,0.3001052439212799,0.29772600531578064,0.4893578886985779,0.9148200750350952,6.104630947113037,9.236093521118164,10.00613784790039,1.0763405561447144,1.8979449272155762,3.0550384521484375,2278,20562,0.23080019652843475,46
Case2017,0.999925971031189,0.7951507568359375,8.681866645812988,3.0550384521484375,anchor_bounded_refiner_only,scar,5,refiner_only,0.5347387790679932,0.5288708806037903,0.7009668350219727,0.979520320892334,5.200891017913818,6.306527137756348,8.960891723632812,1.821693778038025,2.4027984142303467,3.3368256092071533,1229,1199,0.03436732292175293,24
Case2020,0.999875545501709,0.8197522163391113,9.96327018737793,3.21528959274292,anchor_bounded_refiner_only,edema,4,refiner_only,0.29425710439682007,0.2902977764606476,0.4761946499347687,0.9401575922966003,6.089554786682129,9.214244842529297,10.768400192260742,1.0555481910705566,1.8548295497894287,3.21528959274292,951,8898,0.2258993536233902,8
Case2020,0.999875545501709,0.8197522163391113,9.96327018737793,3.21528959274292,anchor_bounded_refiner_only,scar,5,refiner_only,0.5304188132286072,0.527682900428772,0.7054417133331299,0.9730278253555298,5.192674160003662,6.443718910217285,9.299674987792969,1.8102545738220215,2.435478448867798,3.6616129875183105,173,201,0.011977968737483025,4
Case2031,0.9998446702957153,0.7072585225105286,8.735872268676758,3.353131055831909,anchor_bounded_refiner_only,edema,4,refiner_only,0.29649677872657776,0.2963648736476898,0.4907727539539337,0.9124768972396851,6.16627836227417,9.150219917297363,10.050691604614258,1.0744171142578125,1.9141762256622314,3.353131055831909,195,8345,0.1885043978691101,11
Case2031,0.9998446702957153,0.7072585225105286,8.735872268676758,3.353131055831909,anchor_bounded_refiner_only,scar,5,refiner_only,0.5371832251548767,0.5290220379829407,0.7104029059410095,0.9887301325798035,5.252206802368164,6.145188808441162,8.070423126220703,1.8405460119247437,2.420286178588867,3.6889138221740723,858,796,0.027071230113506317,17
Case2033,0.999916672706604,0.7251479625701904,9.361427307128906,2.999286413192749,anchor_bounded_refiner_only,edema,4,refiner_only,0.29271039366722107,0.28374508023262024,0.4766504466533661,0.9123649597167969,6.065722465515137,9.206609725952148,10.225580215454102,1.053179383277893,1.8589102029800415,2.999286413192749,1822,21314,0.20823639631271362,13
Case2033,0.999916672706604,0.7251479625701904,9.361427307128906,2.999286413192749,anchor_bounded_refiner_only,scar,5,refiner_only,0.5319892764091492,0.5263511538505554,0.6901967525482178,0.9859290719032288,5.170302867889404,6.258945941925049,9.162612915039062,1.8127390146255493,2.387803077697754,3.468092918395996,1125,1117,0.027222635224461555,8
Case3004,0.9999129772186279,0.7255319952964783,11.429285049438477,2.8841230869293213,anchor_bounded_refiner_only,edema,4,refiner_only,0.2849120497703552,0.29188352823257446,0.4619563817977905,0.9044998288154602,6.174715995788574,9.360370635986328,9.785585403442383,1.0184366703033447,1.7836501598358154,2.8841230869293213,1746,216323,0.2573491930961609,51
Case3004,0.9999129772186279,0.7255319952964783,11.429285049438477,2.8841230869293213,anchor_bounded_refiner_only,scar,5,refiner_only,0.5608847737312317,0.5612794160842896,0.7107070088386536,0.9864106774330139,5.521276473999023,9.190535545349121,9.305025100708008,1.8959286212921143,2.6339163780212402,3.6550962924957275,2742,47282,0.012236441485583782,63
Case3011,0.9998675584793091,0.8139989376068115,8.841174125671387,2.7089991569519043,anchor_bounded_refiner_only,edema,4,refiner_only,0.28242263197898865,0.28802841901779175,0.4267197251319885,0.8357118368148804,6.097583770751953,9.368919372558594,9.610474586486816,1.0061525106430054,1.619191288948059,2.7089991569519043,1337,82442,0.12863580882549286,23
Case3011,0.9998675584793091,0.8139989376068115,8.841174125671387,2.7089991569519043,anchor_bounded_refiner_only,scar,5,refiner_only,0.5966591835021973,0.6059640645980835,0.7392158508300781,0.9790369868278503,5.564029216766357,9.193583488464355,9.278063774108887,2.002220630645752,2.8433279991149902,3.7093007564544678,2455,17201,0.03736691549420357,32
Case3012,0.9999308586120605,0.7314594984054565,8.56402587890625,2.861849546432495,anchor_bounded_refiner_only,edema,4,refiner_only,0.2832217514514923,0.29314038157463074,0.4466753304004669,0.8962618112564087,6.173799514770508,9.386354446411133,9.966642379760742,1.0082981586456299,1.7252848148345947,2.861849546432495,1958,199410,0.12321989983320236,64
Case3012,0.9999308586120605,0.7314594984054565,8.56402587890625,2.861849546432495,anchor_bounded_refiner_only,scar,5,refiner_only,0.5676349401473999,0.5738341212272644,0.6968197822570801,0.9731978178024292,5.512955188751221,9.205972671508789,9.286179542541504,1.9121134281158447,2.5698647499084473,3.5975966453552246,2514,50196,0.017716096714138985,44
Case3023,0.9999176263809204,0.707731306552887,7.156425476074219,3.0306859016418457,anchor_bounded_refiner_only,edema,4,refiner_only,0.29067370295524597,0.3054716885089874,0.47010374069213867,0.7772643566131592,6.280093193054199,9.38705825805664,11.044179916381836,1.0389997959136963,1.8237411975860596,3.0306859016418457,892,149183,0.2304607778787613,30
Case3023,0.9999176263809204,0.707731306552887,7.156425476074219,3.0306859016418457,anchor_bounded_refiner_only,scar,5,refiner_only,0.5760478377342224,0.5809068083763123,0.7061975598335266,0.9773803353309631,5.538622856140137,9.211503982543945,9.367469787597656,1.9337761402130127,2.64095139503479,3.828765392303467,2635,38435,0.030363403260707855,49
Case3026,0.9999485015869141,0.7327330708503723,10.038495063781738,2.8596913814544678,anchor_bounded_refiner_only,edema,4,refiner_only,0.2849594056606293,0.2916177213191986,0.4611131548881531,0.8572208285331726,6.274596691131592,9.348319053649902,10.327072143554688,1.0117573738098145,1.7748806476593018,2.8596913814544678,1430,226784,0.27898353338241577,34
Case3026,0.9999485015869141,0.7327330708503723,10.038495063781738,2.8596913814544678,anchor_bounded_refiner_only,scar,5,refiner_only,0.5741706490516663,0.5860450267791748,0.68965083360672,0.9736888408660889,5.623713493347168,9.17469596862793,9.299057960510254,1.9176247119903564,2.58021879196167,3.606588125228882,3232,11329,0.02568678930401802,49
Case3034,0.9999347925186157,0.7737857699394226,5.878754138946533,2.608060598373413,anchor_bounded_refiner_only,edema,4,refiner_only,0.28773999214172363,0.2964239716529846,0.46992915868759155,0.860933780670166,6.201906204223633,9.382574081420898,9.795313835144043,1.029979944229126,1.824333906173706,2.608060598373413,1789,114777,0.19340813159942627,63
Case3034,0.9999347925186157,0.7737857699394226,5.878754138946533,2.608060598373413,anchor_bounded_refiner_only,scar,5,refiner_only,0.5641857385635376,0.5645962953567505,0.7106742262840271,0.9864748120307922,5.488147258758545,9.226534843444824,9.3310546875,1.8964403867721558,2.6399378776550293,3.4243006706237793,3545,71037,0.03749711811542511,20
Case3038,0.99994957447052,0.7542463541030884,7.713169097900391,3.18323016166687,anchor_bounded_refiner_only,edema,4,refiner_only,0.2882322072982788,0.30662816762924194,0.44498321413993835,0.8418127298355103,6.378754138946533,9.332547187805176,14.57290267944336,1.0151090621948242,1.6677643060684204,3.18323016166687,4113,206268,0.144260972738266,115
Case3038,0.99994957447052,0.7542463541030884,7.713169097900391,3.18323016166687,anchor_bounded_refiner_only,scar,5,refiner_only,0.6012198328971863,0.6371561288833618,0.7321375012397766,0.9885773658752441,5.882967948913574,9.155111312866211,13.531383514404297,1.991079330444336,2.7712817192077637,3.9298648834228516,7687,8078,0.05917210504412651,479
Case3040,0.9999394416809082,0.7906733155250549,5.955528736114502,3.1480114459991455,anchor_bounded_refiner_only,edema,4,refiner_only,0.28458771109580994,0.30367499589920044,0.45197442173957825,0.8413329720497131,6.250371932983398,9.366447448730469,9.683354377746582,1.0134022235870361,1.7270928621292114,3.1480114459991455,1438,159061,0.1710246205329895,47
Case3040,0.9999394416809082,0.7906733155250549,5.955528736114502,3.1480114459991455,anchor_bounded_refiner_only,scar,5,refiner_only,0.5826039910316467,0.5932661294937134,0.7292249798774719,0.9718876481056213,5.725852012634277,9.19714641571045,9.828393936157227,1.9525401592254639,2.715041160583496,3.710942029953003,2280,19065,0.017097746953368187,41
Case3044,0.9999475479125977,0.7584994435310364,8.07733154296875,3.007014513015747,anchor_bounded_refiner_only,edema,4,refiner_only,0.2857622802257538,0.30423691868782043,0.4462520182132721,0.8852216005325317,6.219685077667236,9.369861602783203,10.343334197998047,1.0168484449386597,1.707661747932434,3.007014513015747,1923,149550,0.1301618069410324,70
Case3044,0.9999475479125977,0.7584994435310364,8.07733154296875,3.007014513015747,anchor_bounded_refiner_only,scar,5,refiner_only,0.5793095827102661,0.5830795764923096,0.7311299443244934,0.9822861552238464,5.63153600692749,9.206308364868164,9.348665237426758,1.9434748888015747,2.676649570465088,3.5864672660827637,4022,34826,0.03810841217637062,65
Case5005,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,edema,4,refiner_only,0.004676212090998888,0.004316839389503002,0.009502246975898743,0.016626685857772827,10.795329093933105,10.789759635925293,14.464132308959961,0.0,0.0,0.0,0,0,0.0,0
Case5005,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,scar,5,refiner_only,0.9944028854370117,0.9957483410835266,0.9986300468444824,0.999995231628418,5.316920757293701,8.827762603759766,20.808128356933594,3.3465023040771484,3.8940443992614746,3.9997360706329346,3735,3344,0.16417893767356873,167
Case6001,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,edema,4,refiner_only,0.004615359008312225,0.004038246348500252,0.010827681981027126,0.019956393167376518,10.790083885192871,10.789759635925293,12.662330627441406,0.0,0.0,0.0,0,0,0.0,0
Case6001,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,scar,5,refiner_only,0.9943550229072571,0.9960124492645264,0.9985641837120056,0.9999958276748657,5.5695576667785645,8.86398983001709,28.60552978515625,3.313887596130371,3.898261547088623,3.9999773502349854,2476,2396,0.15181618928909302,150
Case6010,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,edema,4,refiner_only,0.004545513074845076,0.0040498655289411545,0.0097627192735672,0.030009130015969276,10.790048599243164,10.789759635925293,12.419919967651367,0.0,0.0,0.0,0,0,0.0,0
Case6010,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,scar,5,refiner_only,0.9944098591804504,0.9957181811332703,0.9987483024597168,0.999996542930603,5.510827541351318,8.92900562286377,32.06658172607422,3.3365767002105713,3.902505397796631,3.9999852180480957,1929,1679,0.20619024336338043,52
Case7005,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,edema,4,refiner_only,0.004558683838695288,0.003996353130787611,0.009085334837436676,0.023727962747216225,10.79337215423584,10.789759635925293,14.693603515625,0.0,0.0,0.0,0,0,0.0,0
Case7005,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,scar,5,refiner_only,0.9943928122520447,0.9956242442131042,0.9987130165100098,0.9999083280563354,5.346358299255371,7.993287563323975,25.25497817993164,3.3999104499816895,3.8435890674591064,3.9995028972625732,1508,1529,0.3306864798069,6
Case8003,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,edema,4,refiner_only,0.004202563315629959,0.0037708464078605175,0.007527966517955065,0.026930298656225204,10.789759635925293,10.789759635925293,10.789759635925293,0.0,0.0,0.0,0,0,0.0,0
Case8003,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,scar,5,refiner_only,0.9938280582427979,0.994820237159729,0.9982333183288574,0.9999631643295288,5.02394437789917,6.688781261444092,8.874361991882324,3.332322835922241,3.7145180702209473,3.8963968753814697,2068,1843,0.06308449804782867,51
Case8011,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,edema,4,refiner_only,0.004339879844337702,0.0037318889517337084,0.008602956309914589,0.029855981469154358,10.789759635925293,10.789759635925293,10.789759635925293,0.0,0.0,0.0,0,0,0.0,0
Case8011,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,scar,5,refiner_only,0.9934809803962708,0.9952538013458252,0.9983349442481995,0.9999558925628662,5.12004280090332,7.944004535675049,9.073695182800293,3.328697443008423,3.838562488555908,3.908484697341919,141,131,0.013306288048624992,4
Case8015,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,edema,4,refiner_only,0.004212340340018272,0.0038339055608958006,0.007736277766525745,0.022642729803919792,10.789759635925293,10.789759635925293,10.789759635925293,0.0,0.0,0.0,0,0,0.0,0
Case8015,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,scar,5,refiner_only,0.9938082098960876,0.9946229457855225,0.9983798265457153,0.9999680519104004,5.007572650909424,6.243475437164307,9.163819313049316,3.34053111076355,3.650984048843384,3.9110400676727295,1117,1071,0.045368872582912445,15
Case8019,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,edema,4,refiner_only,0.00428749481216073,0.003611542284488678,0.008200528100132942,0.023210417479276657,10.789759635925293,10.789759635925293,10.789759635925293,0.0,0.0,0.0,0,0,0.0,0
Case8019,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,scar,5,refiner_only,0.9936029314994812,0.994691789150238,0.9984034895896912,0.9999685287475586,5.059300899505615,6.7969770431518555,9.074159622192383,3.3405046463012695,3.728231191635132,3.9090890884399414,678,651,0.027983522042632103,6
Case8021,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,edema,4,refiner_only,0.004221111070364714,0.003694579005241394,0.00782126933336258,0.012960653752088547,10.789759635925293,10.789759635925293,10.789759635925293,0.0,0.0,0.0,0,0,0.0,0
Case8021,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,scar,5,refiner_only,0.9936590790748596,0.9945766925811768,0.99835604429245,0.9991707801818848,5.050889492034912,6.60741662979126,9.12822437286377,3.3457858562469482,3.704145669937134,3.91078519821167,0,0,0.00030627730302512646,0
Case8022,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,edema,4,refiner_only,0.0042068506591022015,0.003765827976167202,0.007552030496299267,0.023171154782176018,10.789759635925293,10.789759635925293,10.789759635925293,0.0,0.0,0.0,0,0,0.0,0
Case8022,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,scar,5,refiner_only,0.9936907887458801,0.9945774078369141,0.9983854293823242,0.9999682903289795,5.016849040985107,6.2270307540893555,9.13847827911377,3.341402292251587,3.650076150894165,3.911190986633301,1246,1179,0.04473963379859924,16
Case8023,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,edema,4,refiner_only,0.004248395562171936,0.0038169845938682556,0.008236216381192207,0.026630867272615433,10.789759635925293,10.789759635925293,10.789759635925293,0.0,0.0,0.0,0,0,0.0,0
Case8023,0.0,0.0,0.0,0.0,anchor_bounded_refiner_only,scar,5,refiner_only,0.9938241839408875,0.994861900806427,0.9982835054397583,0.999974250793457,5.104537487030029,8.191610336303711,8.980691909790039,3.3215363025665283,3.8554370403289795,3.9051103591918945,1282,1147,0.04864736646413803,19
