case_id,edema_candidate_probability_abs_max,edema_soft_roi_abs_max,edema_refinement_residual_abs_max,bounded_edema_correction_abs_max,mode,pathology,class_id,production_intervention_mode,production_gate_mean,production_gate_p50,production_gate_p95,production_gate_max,raw_correction_abs_mean,raw_correction_abs_p95,raw_correction_abs_max,bounded_correction_abs_mean,bounded_correction_abs_p95,bounded_correction_abs_max,proposal_positive_voxels,refiner_positive_voxels,refiner_residual_abs_mean,changed_voxels_vs_anchor
Case1002,0.0,0.0,0.0,0.0,srr_no_anchor_control,edema,4,full,0.004283176269382238,0.0036753532476723194,0.00792035460472107,0.026883553713560104,10.790018081665039,10.789759635925293,13.97514533996582,0.0,0.0,0.0,0,0,0.0,0
Case1002,0.0,0.0,0.0,0.0,srr_no_anchor_control,scar,5,full,0.9936181306838989,0.9947224855422974,0.9984560012817383,0.9999643564224243,2.775592565536499,5.438951015472412,6.826988220214844,2.149782657623291,3.499478816986084,3.739280939102173,1344,1313,0.03919549286365509,94
Case1007,0.0,0.0,0.0,0.0,srr_no_anchor_control,edema,4,full,0.004250079859048128,0.003596676979213953,0.00806853175163269,0.02741585671901703,10.790392875671387,10.789759635925293,13.41038990020752,0.0,0.0,0.0,0,0,0.0,0
Case1007,0.0,0.0,0.0,0.0,srr_no_anchor_control,scar,5,full,0.9938165545463562,0.9935471415519714,0.998456597328186,0.999975323677063,2.698335886001587,5.415589332580566,6.460265159606934,2.143808603286743,3.493947982788086,3.69181752204895,4429,4371,0.042972952127456665,165
Case1009,0.0,0.0,0.0,0.0,srr_no_anchor_control,edema,4,full,0.004321337211877108,0.003772476688027382,0.00773722305893898,0.02693077176809311,10.790267944335938,10.789759635925293,13.491783142089844,0.0,0.0,0.0,0,0,0.0,0
Case1009,0.0,0.0,0.0,0.0,srr_no_anchor_control,scar,5,full,0.9937529563903809,0.9945229887962341,0.9983977675437927,0.9999725818634033,2.75616455078125,5.3334197998046875,6.523195266723633,2.1550450325012207,3.4742870330810547,3.7006123065948486,4076,4007,0.04802527278661728,165
Case1010,0.0,0.0,0.0,0.0,srr_no_anchor_control,edema,4,full,0.004294215235859156,0.0037141870707273483,0.007852070964872837,0.028525546193122864,10.790630340576172,10.789759635925293,14.10462474822998,0.0,0.0,0.0,0,0,0.0,0
Case1010,0.0,0.0,0.0,0.0,srr_no_anchor_control,scar,5,full,0.9936339259147644,0.994848906993866,0.9983887672424316,0.9999713897705078,2.762777090072632,5.4109206199646,6.728714466094971,2.1575076580047607,3.492724895477295,3.7262613773345947,2032,1916,0.04679889231920242,86
Case1021,0.0,0.0,0.0,0.0,srr_no_anchor_control,edema,4,full,0.0043049766682088375,0.003683913964778185,0.007955699227750301,0.016148539260029793,10.79012680053711,10.789759635925293,13.128576278686523,0.0,0.0,0.0,0,0,0.0,0
Case1021,0.0,0.0,0.0,0.0,srr_no_anchor_control,scar,5,full,0.9937331080436707,0.994597315788269,0.9984416365623474,0.9999701976776123,2.77176833152771,5.395986557006836,6.9497575759887695,2.1677916049957275,3.4895710945129395,3.7542307376861572,1474,1470,0.03465169295668602,75
