case_id,edema_candidate_probability_abs_max,edema_soft_roi_abs_max,edema_refinement_residual_abs_max,bounded_edema_correction_abs_max,mode,pathology,class_id,production_intervention_mode,production_gate_mean,production_gate_p50,production_gate_p95,production_gate_max,raw_correction_abs_mean,raw_correction_abs_p95,raw_correction_abs_max,bounded_correction_abs_mean,bounded_correction_abs_p95,bounded_correction_abs_max,proposal_positive_voxels,refiner_positive_voxels,refiner_residual_abs_mean,changed_voxels_vs_anchor
Case1047,0.0,0.0,0.0,0.0,production_gate_closed,edema,4,gate_closed,0.004159361124038696,0.003533599665388465,0.00763776246458292,0.024663787335157394,10.790522575378418,10.789759635925293,13.79831314086914,0.0,0.0,0.0,0,0,0.0,0
Case1047,0.0,0.0,0.0,0.0,production_gate_closed,scar,5,gate_closed,0.9937888979911804,0.9935228824615479,0.998364269733429,0.9999771118164062,2.7221717834472656,5.845118999481201,7.133553504943848,0.0,0.0,0.0,4220,6167,0.039890408515930176,0
Case1053,0.0,0.0,0.0,0.0,production_gate_closed,edema,4,gate_closed,0.004217841196805239,0.0037497628945857286,0.008031902834773064,0.025542065501213074,10.791982650756836,10.789759635925293,14.106322288513184,0.0,0.0,0.0,0,0,0.0,0
Case1053,0.0,0.0,0.0,0.0,production_gate_closed,scar,5,gate_closed,0.9938912987709045,0.9939562678337097,0.9984361529350281,0.9999724626541138,2.7706995010375977,5.597654819488525,7.964742183685303,0.0,0.0,0.0,796,810,0.05347732827067375,0
Case1062,0.0,0.0,0.0,0.0,production_gate_closed,edema,4,gate_closed,0.0042000263929367065,0.003541389713063836,0.008137157186865807,0.028955012559890747,10.796167373657227,10.789759635925293,16.195030212402344,0.0,0.0,0.0,0,0,0.0,0
Case1062,0.0,0.0,0.0,0.0,production_gate_closed,scar,5,gate_closed,0.9938432574272156,0.9935588240623474,0.9983735084533691,0.9999698400497437,2.730140209197998,5.767974853515625,6.87686824798584,0.0,0.0,0.0,9387,9313,0.07950518280267715,0
Case1070,0.0,0.0,0.0,0.0,production_gate_closed,edema,4,gate_closed,0.0040170191787183285,0.0033810667227953672,0.00759487459436059,0.030221091583371162,10.790704727172852,10.789759635925293,13.814425468444824,0.0,0.0,0.0,0,0,0.0,0
Case1070,0.0,0.0,0.0,0.0,production_gate_closed,scar,5,gate_closed,0.9935517311096191,0.9932899475097656,0.9983018636703491,0.9999750852584839,2.7415988445281982,6.56656551361084,7.055446624755859,0.0,0.0,0.0,5423,6510,0.052787672728300095,0
Case1073,0.0,0.0,0.0,0.0,production_gate_closed,edema,4,gate_closed,0.0043698204681277275,0.0036831796169281006,0.007753511890769005,0.027418121695518494,10.789977073669434,10.789759635925293,12.73361587524414,0.0,0.0,0.0,0,0,0.0,0
Case1073,0.0,0.0,0.0,0.0,production_gate_closed,scar,5,gate_closed,0.9936490058898926,0.9950703978538513,0.9984474778175354,0.9999701976776123,2.8177332878112793,5.439590930938721,6.575135707855225,0.0,0.0,0.0,1680,1676,0.043653443455696106,0
Case1080,0.0,0.0,0.0,0.0,production_gate_closed,edema,4,gate_closed,0.0038400101475417614,0.003222427796572447,0.008031854405999184,0.02105926163494587,10.791532516479492,10.789759635925293,13.774553298950195,0.0,0.0,0.0,0,0,0.0,0
Case1080,0.0,0.0,0.0,0.0,production_gate_closed,scar,5,gate_closed,0.9927384257316589,0.9940717220306396,0.9983262419700623,0.9997808337211609,2.9105894565582275,6.721811771392822,11.94047737121582,0.0,0.0,0.0,392,0,0.020055387169122696,0
Case2002,0.999923586845398,0.8054439425468445,10.393472671508789,0.0,production_gate_closed,edema,4,gate_closed,0.2965598702430725,0.29446059465408325,0.4781719446182251,0.942211389541626,4.6591715812683105,6.952969074249268,8.386970520019531,0.0,0.0,0.0,2722,18755,0.26894286274909973,0
Case2002,0.999923586845398,0.8054439425468445,10.393472671508789,0.0,production_gate_closed,scar,5,gate_closed,0.531105101108551,0.5262768268585205,0.7107151746749878,0.9808942675590515,3.1588141918182373,5.140025615692139,6.629201889038086,0.0,0.0,0.0,1076,2397,0.03279033675789833,0
Case2007,0.9999116659164429,0.7564256191253662,8.712455749511719,0.0,production_gate_closed,edema,4,gate_closed,0.29628029465675354,0.2858860492706299,0.503049373626709,0.9013842344284058,4.583317756652832,6.9171319007873535,8.72205924987793,0.0,0.0,0.0,1199,12566,0.14929108321666718,0
Case2007,0.9999116659164429,0.7564256191253662,8.712455749511719,0.0,production_gate_closed,scar,5,gate_closed,0.5386464595794678,0.5310947299003601,0.7064049243927002,0.9798547625541687,3.1047515869140625,4.952476501464844,6.154496669769287,0.0,0.0,0.0,820,806,0.055703405290842056,0
Case2008,0.9998983144760132,0.7215242385864258,13.383298873901367,0.0,production_gate_closed,edema,4,gate_closed,0.2959216237068176,0.2834324240684509,0.4900070130825043,0.9546708464622498,4.651375770568848,7.012233734130859,8.027338027954102,0.0,0.0,0.0,1172,21625,0.187202587723732,0
Case2008,0.9998983144760132,0.7215242385864258,13.383298873901367,0.0,production_gate_closed,scar,5,gate_closed,0.5364894866943359,0.5365209579467773,0.6932973861694336,0.9810647368431091,3.143059253692627,4.846259117126465,6.700087547302246,0.0,0.0,0.0,1042,999,0.025197260081768036,0
Case2017,0.999925971031189,0.7951507568359375,8.681866645812988,0.0,production_gate_closed,edema,4,gate_closed,0.3001052439212799,0.29772600531578064,0.4893578886985779,0.9148200750350952,4.662903785705566,7.009234428405762,8.160087585449219,0.0,0.0,0.0,2278,20562,0.23080019652843475,0
Case2017,0.999925971031189,0.7951507568359375,8.681866645812988,0.0,production_gate_closed,scar,5,gate_closed,0.5347387790679932,0.5288708806037903,0.7009668350219727,0.979520320892334,3.161062717437744,4.951702117919922,6.500418186187744,0.0,0.0,0.0,1229,1199,0.03436732292175293,0
Case2020,0.999875545501709,0.8197522163391113,9.96327018737793,0.0,production_gate_closed,edema,4,gate_closed,0.29425710439682007,0.2902977764606476,0.4761946499347687,0.9401575922966003,4.627908706665039,6.994770526885986,8.291752815246582,0.0,0.0,0.0,951,8898,0.2258993536233902,0
Case2020,0.999875545501709,0.8197522163391113,9.96327018737793,0.0,production_gate_closed,scar,5,gate_closed,0.5304188132286072,0.527682900428772,0.7054417133331299,0.9730278253555298,3.0877981185913086,4.872092247009277,6.67659854888916,0.0,0.0,0.0,173,201,0.011977968737483025,0
Case2031,0.9998446702957153,0.7072585225105286,8.735872268676758,0.0,production_gate_closed,edema,4,gate_closed,0.29649677872657776,0.2963648736476898,0.4907727539539337,0.9124768972396851,4.723258972167969,7.036559104919434,8.317645072937012,0.0,0.0,0.0,195,8345,0.1885043978691101,0
Case2031,0.9998446702957153,0.7072585225105286,8.735872268676758,0.0,production_gate_closed,scar,5,gate_closed,0.5371832251548767,0.5290220379829407,0.7104029059410095,0.9887301325798035,3.1959023475646973,4.780852317810059,6.527575969696045,0.0,0.0,0.0,858,796,0.027071230113506317,0
Case2033,0.999916672706604,0.7251479625701904,9.361427307128906,0.0,production_gate_closed,edema,4,gate_closed,0.29271039366722107,0.28374508023262024,0.4766504466533661,0.9123649597167969,4.634757995605469,6.943497180938721,8.62472915649414,0.0,0.0,0.0,1822,21314,0.20823639631271362,0
Case2033,0.999916672706604,0.7251479625701904,9.361427307128906,0.0,production_gate_closed,scar,5,gate_closed,0.5319892764091492,0.5263511538505554,0.6901967525482178,0.9859290719032288,3.0911622047424316,4.825132369995117,6.163568496704102,0.0,0.0,0.0,1125,1117,0.027222635224461555,0
Case3004,0.9999129772186279,0.7255319952964783,11.429285049438477,0.0,production_gate_closed,edema,4,gate_closed,0.2849120497703552,0.29188352823257446,0.4619563817977905,0.9044998288154602,4.621879577636719,6.608102321624756,8.48682689666748,0.0,0.0,0.0,1746,216323,0.2573491930961609,0
Case3004,0.9999129772186279,0.7255319952964783,11.429285049438477,0.0,production_gate_closed,scar,5,gate_closed,0.5608847737312317,0.5612794160842896,0.7107070088386536,0.9864106774330139,3.3866987228393555,5.945671558380127,6.769455909729004,0.0,0.0,0.0,2742,47282,0.012236441485583782,0
Case3011,0.9998675584793091,0.8139989376068115,8.841174125671387,0.0,production_gate_closed,edema,4,gate_closed,0.28242263197898865,0.28802841901779175,0.4267197251319885,0.8357118368148804,4.446930408477783,6.215269565582275,7.688696384429932,0.0,0.0,0.0,1337,82442,0.12863580882549286,0
Case3011,0.9998675584793091,0.8139989376068115,8.841174125671387,0.0,production_gate_closed,scar,5,gate_closed,0.5966591835021973,0.6059640645980835,0.7392158508300781,0.9790369868278503,3.512263536453247,6.073209762573242,6.591821670532227,0.0,0.0,0.0,2455,17201,0.03736691549420357,0
Case3012,0.9999308586120605,0.7314594984054565,8.56402587890625,0.0,production_gate_closed,edema,4,gate_closed,0.2832217514514923,0.29314038157463074,0.4466753304004669,0.8962618112564087,4.585712432861328,6.491261005401611,8.464066505432129,0.0,0.0,0.0,1958,199410,0.12321989983320236,0
Case3012,0.9999308586120605,0.7314594984054565,8.56402587890625,0.0,production_gate_closed,scar,5,gate_closed,0.5676349401473999,0.5738341212272644,0.6968197822570801,0.9731978178024292,3.386025905609131,5.963162422180176,6.702348232269287,0.0,0.0,0.0,2514,50196,0.017716096714138985,0
Case3023,0.9999176263809204,0.707731306552887,7.156425476074219,0.0,production_gate_closed,edema,4,gate_closed,0.29067370295524597,0.3054716885089874,0.47010374069213867,0.7772643566131592,4.6169657707214355,6.671533584594727,7.98915433883667,0.0,0.0,0.0,892,149183,0.2304607778787613,0
Case3023,0.9999176263809204,0.707731306552887,7.156425476074219,0.0,production_gate_closed,scar,5,gate_closed,0.5760478377342224,0.5809068083763123,0.7061975598335266,0.9773803353309631,3.4425113201141357,6.055336952209473,6.59398889541626,0.0,0.0,0.0,2635,38435,0.030363403260707855,0
Case3026,0.9999485015869141,0.7327330708503723,10.038495063781738,0.0,production_gate_closed,edema,4,gate_closed,0.2849594056606293,0.2916177213191986,0.4611131548881531,0.8572208285331726,4.619845390319824,6.58256721496582,8.757222175598145,0.0,0.0,0.0,1430,226784,0.27898353338241577,0
Case3026,0.9999485015869141,0.7327330708503723,10.038495063781738,0.0,production_gate_closed,scar,5,gate_closed,0.5741706490516663,0.5860450267791748,0.68965083360672,0.9736888408660889,3.473734140396118,5.941427230834961,6.642233848571777,0.0,0.0,0.0,3232,11329,0.02568678930401802,0
Case3034,0.9999347925186157,0.7737857699394226,5.878754138946533,0.0,production_gate_closed,edema,4,gate_closed,0.28773999214172363,0.2964239716529846,0.46992915868759155,0.860933780670166,4.620717525482178,6.58988618850708,8.247359275817871,0.0,0.0,0.0,1789,114777,0.19340813159942627,0
Case3034,0.9999347925186157,0.7737857699394226,5.878754138946533,0.0,production_gate_closed,scar,5,gate_closed,0.5641857385635376,0.5645962953567505,0.7106742262840271,0.9864748120307922,3.3713760375976562,6.03656005859375,6.787235260009766,0.0,0.0,0.0,3545,71037,0.03749711811542511,0
Case3038,0.99994957447052,0.7542463541030884,7.713169097900391,0.0,production_gate_closed,edema,4,gate_closed,0.2882322072982788,0.30662816762924194,0.44498321413993835,0.8418127298355103,4.59161376953125,6.235751152038574,9.340051651000977,0.0,0.0,0.0,4113,206268,0.144260972738266,0
Case3038,0.99994957447052,0.7542463541030884,7.713169097900391,0.0,production_gate_closed,scar,5,gate_closed,0.6012198328971863,0.6371561288833618,0.7321375012397766,0.9885773658752441,3.7130250930786133,6.159618854522705,9.180947303771973,0.0,0.0,0.0,7687,8078,0.05917210504412651,0
Case3040,0.9999394416809082,0.7906733155250549,5.955528736114502,0.0,production_gate_closed,edema,4,gate_closed,0.28458771109580994,0.30367499589920044,0.45197442173957825,0.8413329720497131,4.58746862411499,6.427309513092041,8.079248428344727,0.0,0.0,0.0,1438,159061,0.1710246205329895,0
Case3040,0.9999394416809082,0.7906733155250549,5.955528736114502,0.0,production_gate_closed,scar,5,gate_closed,0.5826039910316467,0.5932661294937134,0.7292249798774719,0.9718876481056213,3.568363666534424,6.054590225219727,7.015505790710449,0.0,0.0,0.0,2280,19065,0.017097746953368187,0
Case3044,0.9999475479125977,0.7584994435310364,8.07733154296875,0.0,production_gate_closed,edema,4,gate_closed,0.2857622802257538,0.30423691868782043,0.4462520182132721,0.8852216005325317,4.586914539337158,6.42816686630249,8.148175239562988,0.0,0.0,0.0,1923,149550,0.1301618069410324,0
Case3044,0.9999475479125977,0.7584994435310364,8.07733154296875,0.0,production_gate_closed,scar,5,gate_closed,0.5793095827102661,0.5830795764923096,0.7311299443244934,0.9822861552238464,3.5132510662078857,6.053005218505859,7.139115810394287,0.0,0.0,0.0,4022,34826,0.03810841217637062,0
Case5005,0.0,0.0,0.0,0.0,production_gate_closed,edema,4,gate_closed,0.004676212090998888,0.004316839389503002,0.009502246975898743,0.016626685857772827,10.795329093933105,10.789759635925293,14.464132308959961,0.0,0.0,0.0,0,0,0.0,0
Case5005,0.0,0.0,0.0,0.0,production_gate_closed,scar,5,gate_closed,0.9944028854370117,0.9957483410835266,0.9986300468444824,0.999995231628418,3.2795746326446533,6.068277835845947,15.351366996765137,0.0,0.0,0.0,3735,3344,0.16417893767356873,0
Case6001,0.0,0.0,0.0,0.0,production_gate_closed,edema,4,gate_closed,0.004615359008312225,0.004038246348500252,0.010827681981027126,0.019956393167376518,10.790083885192871,10.789759635925293,12.662330627441406,0.0,0.0,0.0,0,0,0.0,0
Case6001,0.0,0.0,0.0,0.0,production_gate_closed,scar,5,gate_closed,0.9943550229072571,0.9960124492645264,0.9985641837120056,0.9999958276748657,3.4682512283325195,6.540414810180664,17.1759033203125,0.0,0.0,0.0,2476,2396,0.15181618928909302,0
Case6010,0.0,0.0,0.0,0.0,production_gate_closed,edema,4,gate_closed,0.004545513074845076,0.0040498655289411545,0.0097627192735672,0.030009130015969276,10.790048599243164,10.789759635925293,12.419919967651367,0.0,0.0,0.0,0,0,0.0,0
Case6010,0.0,0.0,0.0,0.0,production_gate_closed,scar,5,gate_closed,0.9944098591804504,0.9957181811332703,0.9987483024597168,0.999996542930603,3.4171204566955566,6.999098300933838,18.051921844482422,0.0,0.0,0.0,1929,1679,0.20619024336338043,0
Case7005,0.0,0.0,0.0,0.0,production_gate_closed,edema,4,gate_closed,0.004558683838695288,0.003996353130787611,0.009085334837436676,0.023727962747216225,10.79337215423584,10.789759635925293,14.693603515625,0.0,0.0,0.0,0,0,0.0,0
Case7005,0.0,0.0,0.0,0.0,production_gate_closed,scar,5,gate_closed,0.9943928122520447,0.9956242442131042,0.9987130165100098,0.9999083280563354,3.291003465652466,6.034294605255127,18.61617660522461,0.0,0.0,0.0,1508,1529,0.3306864798069,0
Case8003,0.0,0.0,0.0,0.0,production_gate_closed,edema,4,gate_closed,0.004202563315629959,0.0037708464078605175,0.007527966517955065,0.026930298656225204,10.789759635925293,10.789759635925293,10.789759635925293,0.0,0.0,0.0,0,0,0.0,0
Case8003,0.0,0.0,0.0,0.0,production_gate_closed,scar,5,gate_closed,0.9938280582427979,0.994820237159729,0.9982333183288574,0.9999631643295288,2.706207275390625,5.142037391662598,6.546482086181641,0.0,0.0,0.0,2068,1843,0.06308449804782867,0
Case8011,0.0,0.0,0.0,0.0,production_gate_closed,edema,4,gate_closed,0.004339879844337702,0.0037318889517337084,0.008602956309914589,0.029855981469154358,10.789759635925293,10.789759635925293,10.789759635925293,0.0,0.0,0.0,0,0,0.0,0
Case8011,0.0,0.0,0.0,0.0,production_gate_closed,scar,5,gate_closed,0.9934809803962708,0.9952538013458252,0.9983349442481995,0.9999558925628662,2.8727293014526367,5.300197601318359,6.677157402038574,0.0,0.0,0.0,141,131,0.013306288048624992,0
Case8015,0.0,0.0,0.0,0.0,production_gate_closed,edema,4,gate_closed,0.004212340340018272,0.0038339055608958006,0.007736277766525745,0.022642729803919792,10.789759635925293,10.789759635925293,10.789759635925293,0.0,0.0,0.0,0,0,0.0,0
Case8015,0.0,0.0,0.0,0.0,production_gate_closed,scar,5,gate_closed,0.9938082098960876,0.9946229457855225,0.9983798265457153,0.9999680519104004,2.7201497554779053,5.309794902801514,6.953300476074219,0.0,0.0,0.0,1117,1071,0.045368872582912445,0
Case8019,0.0,0.0,0.0,0.0,production_gate_closed,edema,4,gate_closed,0.00428749481216073,0.003611542284488678,0.008200528100132942,0.023210417479276657,10.789759635925293,10.789759635925293,10.789759635925293,0.0,0.0,0.0,0,0,0.0,0
Case8019,0.0,0.0,0.0,0.0,production_gate_closed,scar,5,gate_closed,0.9936029314994812,0.994691789150238,0.9984034895896912,0.9999685287475586,2.7790050506591797,5.3725504875183105,6.839473724365234,0.0,0.0,0.0,678,651,0.027983522042632103,0
Case8021,0.0,0.0,0.0,0.0,production_gate_closed,edema,4,gate_closed,0.004221111070364714,0.003694579005241394,0.00782126933336258,0.012960653752088547,10.789759635925293,10.789759635925293,10.789759635925293,0.0,0.0,0.0,0,0,0.0,0
Case8021,0.0,0.0,0.0,0.0,production_gate_closed,scar,5,gate_closed,0.9936590790748596,0.9945766925811768,0.99835604429245,0.9991707801818848,2.747556686401367,5.375585556030273,6.74283504486084,0.0,0.0,0.0,0,0,0.00030627730302512646,0
Case8022,0.0,0.0,0.0,0.0,production_gate_closed,edema,4,gate_closed,0.0042068506591022015,0.003765827976167202,0.007552030496299267,0.023171154782176018,10.789759635925293,10.789759635925293,10.789759635925293,0.0,0.0,0.0,0,0,0.0,0
Case8022,0.0,0.0,0.0,0.0,production_gate_closed,scar,5,gate_closed,0.9936907887458801,0.9945774078369141,0.9983854293823242,0.9999682903289795,2.7212698459625244,5.411271572113037,6.785505771636963,0.0,0.0,0.0,1246,1179,0.04473963379859924,0
Case8023,0.0,0.0,0.0,0.0,production_gate_closed,edema,4,gate_closed,0.004248395562171936,0.0038169845938682556,0.008236216381192207,0.026630867272615433,10.789759635925293,10.789759635925293,10.789759635925293,0.0,0.0,0.0,0,0,0.0,0
Case8023,0.0,0.0,0.0,0.0,production_gate_closed,scar,5,gate_closed,0.9938241839408875,0.994861900806427,0.9982835054397583,0.999974250793457,2.79148006439209,5.333001613616943,6.797152042388916,0.0,0.0,0.0,1282,1147,0.04864736646413803,0
