case_id,edema_candidate_probability_abs_max,edema_soft_roi_abs_max,edema_refinement_residual_abs_max,bounded_edema_correction_abs_max,mode,pathology,class_id,production_intervention_mode,production_gate_mean,production_gate_p50,production_gate_p95,production_gate_max,raw_correction_abs_mean,raw_correction_abs_p95,raw_correction_abs_max,bounded_correction_abs_mean,bounded_correction_abs_p95,bounded_correction_abs_max,proposal_positive_voxels,refiner_positive_voxels,refiner_residual_abs_mean,changed_voxels_vs_anchor
Case3004,0.9999129772186279,0.7255319952964783,11.429285049438477,3.8867580890655518,production_gate_open_bounded_control,edema,4,gate_open_bounded_control,1.0,1.0,1.0,1.0,4.621879577636719,6.608102321624756,8.48682689666748,3.1295509338378906,3.7165403366088867,3.8867580890655518,1746,216323,0.2573491930961609,6
Case3004,0.9999129772186279,0.7255319952964783,11.429285049438477,3.8867580890655518,production_gate_open_bounded_control,scar,5,gate_open_bounded_control,1.0,1.0,1.0,1.0,3.3866987228393555,5.945671558380127,6.769455909729004,2.5276365280151367,3.610653877258301,3.737790584564209,2742,47282,0.012236441485583782,5
Case3011,0.9998675584793091,0.8139989376068115,8.841174125671387,3.8323843479156494,production_gate_open_bounded_control,edema,4,gate_open_bounded_control,1.0,1.0,1.0,1.0,4.446930408477783,6.215269565582275,7.688696384429932,3.1041767597198486,3.6576526165008545,3.8323843479156494,1337,82442,0.12863580882549286,3
Case3011,0.9998675584793091,0.8139989376068115,8.841174125671387,3.8323843479156494,production_gate_open_bounded_control,scar,5,gate_open_bounded_control,1.0,1.0,1.0,1.0,3.512263536453247,6.073209762573242,6.591821670532227,2.5850894451141357,3.633605480194092,3.714306116104126,2455,17201,0.03736691549420357,1
Case3012,0.9999308586120605,0.7314594984054565,8.56402587890625,3.8854804039001465,production_gate_open_bounded_control,edema,4,gate_open_bounded_control,1.0,1.0,1.0,1.0,4.585712432861328,6.491261005401611,8.464066505432129,3.1115429401397705,3.7001261711120605,3.8854804039001465,1958,199410,0.12321989983320236,27
Case3012,0.9999308586120605,0.7314594984054565,8.56402587890625,3.8854804039001465,production_gate_open_bounded_control,scar,5,gate_open_bounded_control,1.0,1.0,1.0,1.0,3.386025905609131,5.963162422180176,6.702348232269287,2.543142795562744,3.6138803958892822,3.7291460037231445,2514,50196,0.017716096714138985,6
Case3023,0.9999176263809204,0.707731306552887,7.156425476074219,3.855342149734497,production_gate_open_bounded_control,edema,4,gate_open_bounded_control,1.0,1.0,1.0,1.0,4.6169657707214355,6.671533584594727,7.98915433883667,3.074018716812134,3.7250850200653076,3.855342149734497,892,149183,0.2304607778787613,4
Case3023,0.9999176263809204,0.707731306552887,7.156425476074219,3.855342149734497,production_gate_open_bounded_control,scar,5,gate_open_bounded_control,1.0,1.0,1.0,1.0,3.4425113201141357,6.055336952209473,6.59398889541626,2.566098213195801,3.6304686069488525,3.714604377746582,2635,38435,0.030363403260707855,1
Case3026,0.9999485015869141,0.7327330708503723,10.038495063781738,3.9009008407592773,production_gate_open_bounded_control,edema,4,gate_open_bounded_control,1.0,1.0,1.0,1.0,4.619845390319824,6.58256721496582,8.757222175598145,3.0982518196105957,3.7130286693573,3.9009008407592773,1430,226784,0.27898353338241577,4
Case3026,0.9999485015869141,0.7327330708503723,10.038495063781738,3.9009008407592773,production_gate_open_bounded_control,scar,5,gate_open_bounded_control,1.0,1.0,1.0,1.0,3.473734140396118,5.941427230834961,6.642233848571777,2.54933500289917,3.6098670959472656,3.7211694717407227,3232,11329,0.02568678930401802,4
Case3034,0.9999347925186157,0.7737857699394226,5.878754138946533,3.8725833892822266,production_gate_open_bounded_control,edema,4,gate_open_bounded_control,1.0,1.0,1.0,1.0,4.620717525482178,6.58988618850708,8.247359275817871,3.10261869430542,3.7140393257141113,3.8725833892822266,1789,114777,0.19340813159942627,43
Case3034,0.9999347925186157,0.7737857699394226,5.878754138946533,3.8725833892822266,production_gate_open_bounded_control,scar,5,gate_open_bounded_control,1.0,1.0,1.0,1.0,3.3713760375976562,6.03656005859375,6.787235260009766,2.5320138931274414,3.627145290374756,3.7400357723236084,3545,71037,0.03749711811542511,4
Case3038,0.99994957447052,0.7542463541030884,7.713169097900391,3.925719976425171,production_gate_open_bounded_control,edema,4,gate_open_bounded_control,1.0,1.0,1.0,1.0,4.59161376953125,6.235751152038574,9.340051651000977,3.041243314743042,3.6609928607940674,3.925719976425171,4113,206268,0.144260972738266,28
Case3038,0.99994957447052,0.7542463541030884,7.713169097900391,3.925719976425171,production_gate_open_bounded_control,scar,5,gate_open_bounded_control,1.0,1.0,1.0,1.0,3.7130250930786133,6.159618854522705,9.180947303771973,2.590644121170044,3.6484174728393555,3.919631242752075,7687,8078,0.05917210504412651,96
Case3040,0.9999394416809082,0.7906733155250549,5.955528736114502,3.8616037368774414,production_gate_open_bounded_control,edema,4,gate_open_bounded_control,1.0,1.0,1.0,1.0,4.58746862411499,6.427309513092041,8.079248428344727,3.0748634338378906,3.6907591819763184,3.8616037368774414,1438,159061,0.1710246205329895,18
Case3040,0.9999394416809082,0.7906733155250549,5.955528736114502,3.8616037368774414,production_gate_open_bounded_control,scar,5,gate_open_bounded_control,1.0,1.0,1.0,1.0,3.568363666534424,6.054590225219727,7.015505790710449,2.5814692974090576,3.6303367614746094,3.7672605514526367,2280,19065,0.017097746953368187,13
Case3044,0.9999475479125977,0.7584994435310364,8.07733154296875,3.86621356010437,production_gate_open_bounded_control,edema,4,gate_open_bounded_control,1.0,1.0,1.0,1.0,4.586914539337158,6.42816686630249,8.148175239562988,3.0812649726867676,3.6908864974975586,3.86621356010437,1923,149550,0.1301618069410324,32
Case3044,0.9999475479125977,0.7584994435310364,8.07733154296875,3.86621356010437,production_gate_open_bounded_control,scar,5,gate_open_bounded_control,1.0,1.0,1.0,1.0,3.5132510662078857,6.053005218505859,7.139115810394287,2.575054883956909,3.6300573348999023,3.780827283859253,4022,34826,0.03810841217637062,21
Case5005,0.0,0.0,0.0,0.0,production_gate_open_bounded_control,edema,4,gate_open_bounded_control,1.0,1.0,1.0,1.0,10.795329093933105,10.789759635925293,14.464132308959961,0.0,0.0,0.0,0,0,0.0,0
Case5005,0.0,0.0,0.0,0.0,production_gate_open_bounded_control,scar,5,gate_open_bounded_control,1.0,1.0,1.0,1.0,3.2795746326446533,6.068277835845947,15.351366996765137,2.4798357486724854,3.632742404937744,3.9962899684906006,3735,3344,0.16417893767356873,162
Case6001,0.0,0.0,0.0,0.0,production_gate_open_bounded_control,edema,4,gate_open_bounded_control,1.0,1.0,1.0,1.0,10.790083885192871,10.789759635925293,12.662330627441406,0.0,0.0,0.0,0,0,0.0,0
Case6001,0.0,0.0,0.0,0.0,production_gate_open_bounded_control,scar,5,gate_open_bounded_control,1.0,1.0,1.0,1.0,3.4682512283325195,6.540414810180664,17.1759033203125,2.4822230339050293,3.7071399688720703,3.998509645462036,2476,2396,0.15181618928909302,145
Case6010,0.0,0.0,0.0,0.0,production_gate_open_bounded_control,edema,4,gate_open_bounded_control,1.0,1.0,1.0,1.0,10.790048599243164,10.789759635925293,12.419919967651367,0.0,0.0,0.0,0,0,0.0,0
Case6010,0.0,0.0,0.0,0.0,production_gate_open_bounded_control,scar,5,gate_open_bounded_control,1.0,1.0,1.0,1.0,3.4171204566955566,6.999098300933838,18.051921844482422,2.4536736011505127,3.76539945602417,3.9990382194519043,1929,1679,0.20619024336338043,28
Case7005,0.0,0.0,0.0,0.0,production_gate_open_bounded_control,edema,4,gate_open_bounded_control,1.0,1.0,1.0,1.0,10.79337215423584,10.789759635925293,14.693603515625,0.0,0.0,0.0,0,0,0.0,0
Case7005,0.0,0.0,0.0,0.0,production_gate_open_bounded_control,scar,5,gate_open_bounded_control,1.0,1.0,1.0,1.0,3.291003465652466,6.034294605255127,18.61617660522461,2.4420320987701416,3.6267426013946533,3.999274492263794,1508,1529,0.3306864798069,0
Case8003,0.0,0.0,0.0,0.0,production_gate_open_bounded_control,edema,4,gate_open_bounded_control,1.0,1.0,1.0,1.0,10.789759635925293,10.789759635925293,10.789759635925293,0.0,0.0,0.0,0,0,0.0,0
Case8003,0.0,0.0,0.0,0.0,production_gate_open_bounded_control,scar,5,gate_open_bounded_control,1.0,1.0,1.0,1.0,2.706207275390625,5.142037391662598,6.546482086181641,2.1748077869415283,3.4317831993103027,3.7079944610595703,2068,1843,0.06308449804782867,0
Case8011,0.0,0.0,0.0,0.0,production_gate_open_bounded_control,edema,4,gate_open_bounded_control,1.0,1.0,1.0,1.0,10.789759635925293,10.789759635925293,10.789759635925293,0.0,0.0,0.0,0,0,0.0,0
Case8011,0.0,0.0,0.0,0.0,production_gate_open_bounded_control,scar,5,gate_open_bounded_control,1.0,1.0,1.0,1.0,2.8727293014526367,5.300197601318359,6.677157402038574,2.2256481647491455,3.4721364974975586,3.725830554962158,141,131,0.013306288048624992,0
Case8015,0.0,0.0,0.0,0.0,production_gate_open_bounded_control,edema,4,gate_open_bounded_control,1.0,1.0,1.0,1.0,10.789759635925293,10.789759635925293,10.789759635925293,0.0,0.0,0.0,0,0,0.0,0
Case8015,0.0,0.0,0.0,0.0,production_gate_open_bounded_control,scar,5,gate_open_bounded_control,1.0,1.0,1.0,1.0,2.7201497554779053,5.309794902801514,6.953300476074219,2.1789722442626953,3.4744975566864014,3.7601284980773926,1117,1071,0.045368872582912445,1
Case8019,0.0,0.0,0.0,0.0,production_gate_open_bounded_control,edema,4,gate_open_bounded_control,1.0,1.0,1.0,1.0,10.789759635925293,10.789759635925293,10.789759635925293,0.0,0.0,0.0,0,0,0.0,0
Case8019,0.0,0.0,0.0,0.0,production_gate_open_bounded_control,scar,5,gate_open_bounded_control,1.0,1.0,1.0,1.0,2.7790050506591797,5.3725504875183105,6.839473724365234,2.1618411540985107,3.4896953105926514,3.746525526046753,678,651,0.027983522042632103,0
Case8021,0.0,0.0,0.0,0.0,production_gate_open_bounded_control,edema,4,gate_open_bounded_control,1.0,1.0,1.0,1.0,10.789759635925293,10.789759635925293,10.789759635925293,0.0,0.0,0.0,0,0,0.0,0
Case8021,0.0,0.0,0.0,0.0,production_gate_open_bounded_control,scar,5,gate_open_bounded_control,1.0,1.0,1.0,1.0,2.747556686401367,5.375585556030273,6.74283504486084,2.1583149433135986,3.490419864654541,3.734393835067749,0,0,0.00030627730302512646,0
Case8022,0.0,0.0,0.0,0.0,production_gate_open_bounded_control,edema,4,gate_open_bounded_control,1.0,1.0,1.0,1.0,10.789759635925293,10.789759635925293,10.789759635925293,0.0,0.0,0.0,0,0,0.0,0
Case8022,0.0,0.0,0.0,0.0,production_gate_open_bounded_control,scar,5,gate_open_bounded_control,1.0,1.0,1.0,1.0,2.7212698459625244,5.411271572113037,6.785505771636963,2.154688596725464,3.4988670349121094,3.7398180961608887,1246,1179,0.04473963379859924,0
Case8023,0.0,0.0,0.0,0.0,production_gate_open_bounded_control,edema,4,gate_open_bounded_control,1.0,1.0,1.0,1.0,10.789759635925293,10.789759635925293,10.789759635925293,0.0,0.0,0.0,0,0,0.0,0
Case8023,0.0,0.0,0.0,0.0,production_gate_open_bounded_control,scar,5,gate_open_bounded_control,1.0,1.0,1.0,1.0,2.79148006439209,5.333001613616943,6.797152042388916,2.196842908859253,3.480165958404541,3.7412800788879395,1282,1147,0.04864736646413803,8
