variant,step,stage,loss,evidence_loss,final_loss,scar_proposal_loss,edema_proposal_loss,proposal_margin_loss,roi_cover_loss,roi_remote_loss,proposal_weight,refine_weight,edema_supervised_batch_fraction,anchor_present_batch_fraction,component_present_batch_fraction,batch_cases,elapsed_seconds
srr_propref_shared_dual_dict,1100,evidence_warmup,1.451438069343567,1.451438069343567,1.438103199005127,0.19529075920581818,0.4453025758266449,0.23816588521003723,0.4270307421684265,0.009024304337799549,0.0,0.0,1.0,1.0,1.0,"Case3022,Case3025",159.78441973999725
srr_propref_shared_dual_dict,1150,evidence_warmup,1.3013644218444824,1.3013644218444824,1.2849997282028198,0.16851255297660828,0.34387972950935364,0.23119378089904785,0.3630475401878357,0.008361433632671833,0.0,0.0,1.0,1.0,1.0,"Case3029,Case3022",167.06478978699306
srr_propref_shared_dual_dict,1200,evidence_warmup,2.6341726779937744,2.6341726779937744,2.6335678100585938,0.5195724964141846,0.33684346079826355,0.23392489552497864,0.3933355510234833,0.0031656092032790184,0.0,0.0,0.5,0.5,0.5,"Case2012,Case7006",174.27871918899473
srr_propref_shared_dual_dict,1200,evidence_warmup,,,,,,,,,,,,,,,174.76558446401032
srr_propref_shared_dual_dict,1250,evidence_warmup,1.6115334033966064,1.6115334033966064,1.6096909046173096,0.3746097683906555,0.25031664967536926,0.2403494417667389,0.35843968391418457,0.007570285350084305,0.0,0.0,0.5,1.0,0.5,"Case2022,Case1001",182.1280112559907
srr_propref_shared_dual_dict,1300,evidence_warmup,0.922779381275177,0.922779381275177,0.9223763942718506,0.3299812078475952,-0.0,0.22200651466846466,0.2006680816411972,0.004074445925652981,0.0,0.0,0.0,0.5,0.5,"Case1036,Case3017",189.3411807490047
srr_propref_shared_dual_dict,1350,evidence_warmup,1.4358046054840088,1.4358046054840088,1.434828758239746,0.2744978070259094,0.4822973608970642,0.2403588742017746,0.35346680879592896,0.004816588945686817,0.0,0.0,0.5,1.0,1.0,"Case1039,Case3001",196.42899196600774
srr_propref_shared_dual_dict,1400,evidence_warmup,1.464821219444275,1.464821219444275,1.4631208181381226,0.5540494918823242,0.6078317165374756,0.2233850657939911,0.5214340090751648,0.006344410590827465,0.0,0.0,1.0,1.0,0.5,"Case3010,Case3035",203.57106243699673
srr_propref_shared_dual_dict,1450,evidence_warmup,1.1751506328582764,1.1751506328582764,1.1718829870224,0.42545971274375916,0.32216477394104004,0.23447337746620178,0.3819538354873657,0.00543765677139163,0.0,0.0,0.5,1.0,1.0,"Case1015,Case3032",210.83022767299553
srr_propref_shared_dual_dict,1500,evidence_warmup,1.4908372163772583,1.4908372163772583,1.4939215183258057,0.4683997631072998,0.4369349479675293,0.24867355823516846,0.40783101320266724,0.008526771329343319,0.0,0.0,0.5,1.0,1.0,"Case1034,Case3005",218.05261094498564
srr_propref_shared_dual_dict,1550,evidence_warmup,1.1705080270767212,1.1705080270767212,1.167970895767212,0.3295341730117798,0.17258058488368988,0.22459754347801208,0.30431219935417175,0.005803174339234829,0.0,0.0,0.5,0.5,0.5,"Case2029,Case2021",225.16344423498958
srr_propref_shared_dual_dict,1600,evidence_warmup,0.9346596598625183,0.9346596598625183,0.9281260371208191,0.25818270444869995,0.33987826108932495,0.22270998358726501,0.39292579889297485,0.0033372496254742146,0.0,0.0,1.0,1.0,1.0,"Case2012,Case3030",232.3053100850084
srr_propref_shared_dual_dict,1650,evidence_warmup,1.0926412343978882,1.0926412343978882,1.0907320976257324,0.4080049395561218,0.17609302699565887,0.22408947348594666,0.30838561058044434,0.00433330237865448,0.0,0.0,0.5,0.5,0.5,"Case2015,Case3005",239.4191993199929
srr_propref_shared_dual_dict,1700,evidence_warmup,1.5606588125228882,1.5606588125228882,1.5567537546157837,0.29444563388824463,0.3004192113876343,0.22868287563323975,0.3240358233451843,0.004826182499527931,0.0,0.0,0.5,1.0,1.0,"Case3025,Case7004",246.55333461301052
srr_propref_shared_dual_dict,1750,evidence_warmup,1.0633734464645386,1.0633734464645386,1.064098596572876,0.5002286434173584,0.48913443088531494,0.2175765037536621,0.4392625391483307,0.005900425836443901,0.0,0.0,0.5,1.0,0.5,"Case1016,Case3005",253.70656898000743
srr_propref_shared_dual_dict,1800,evidence_warmup,1.1467021703720093,1.1467021703720093,1.1424946784973145,0.17718859016895294,0.14475469291210175,0.22407950460910797,0.2779761552810669,0.0076774051412940025,0.0,0.0,0.5,1.0,1.0,"Case2029,Case1017",260.7637384510017
srr_propref_shared_dual_dict,1800,evidence_warmup,,,,,,,,,,,,,,,261.2357825640065
srr_propref_shared_dual_dict,1850,evidence_warmup,0.7512239217758179,0.7512239217758179,0.7505919933319092,0.5913949608802795,-0.0,0.20903807878494263,0.2574562132358551,0.0022509079426527023,0.0,0.0,0.0,0.0,0.0,"Case3006,Case2026",268.6821377349843
srr_propref_shared_dual_dict,1900,evidence_warmup,1.3747196197509766,1.3747196197509766,1.3719300031661987,0.45436394214630127,0.49885764718055725,0.22671225666999817,0.456245094537735,0.005059573799371719,0.0,0.0,1.0,0.5,0.5,"Case2015,Case3002",275.82370998398983
srr_propref_shared_dual_dict,1950,evidence_warmup,1.146793246269226,1.146793246269226,1.145230770111084,0.5910149812698364,0.5845721960067749,0.2237137407064438,0.5156615972518921,0.00975718628615141,0.0,0.0,1.0,0.0,0.0,"Case2022,Case3036",283.0021212279971
srr_propref_shared_dual_dict,2000,evidence_warmup,1.4099267721176147,1.4099267721176147,1.40517258644104,0.345852255821228,0.453195720911026,0.22672905027866364,0.4417167901992798,0.009481534361839294,0.0,0.0,1.0,0.5,0.5,"Case3041,Case3001",290.13661852799123
srr_propref_shared_dual_dict,2050,evidence_warmup,1.0496646165847778,1.0496646165847778,1.0471789836883545,0.34116190671920776,0.5525257587432861,0.2208932638168335,0.4312017560005188,0.006233301479369402,0.0,0.0,1.0,0.5,0.5,"Case3042,Case2025",297.2938569760008
srr_propref_shared_dual_dict,2100,evidence_warmup,0.9964123964309692,0.9964123964309692,0.9928209781646729,0.34767094254493713,0.11439663916826248,0.22088366746902466,0.2937135100364685,0.005435703322291374,0.0,0.0,0.5,0.5,0.5,"Case2010,Case2005",304.49146932398435
srr_propref_shared_dual_dict,2150,evidence_warmup,1.146783471107483,1.146783471107483,1.1451889276504517,0.32463833689689636,0.15635429322719574,0.2203657329082489,0.2994062900543213,0.010075107216835022,0.0,0.0,0.5,1.0,1.0,"Case6008,Case2025",311.5862282209855
srr_propref_shared_dual_dict,2200,evidence_warmup,0.8115648627281189,0.8115648627281189,0.8075276613235474,0.1670299917459488,0.24787479639053345,0.22071923315525055,0.331059992313385,0.00625503808259964,0.0,0.0,1.0,1.0,1.0,"Case2015,Case2029",318.7174491019978
srr_propref_shared_dual_dict,2250,evidence_warmup,0.6448056697845459,0.6448056697845459,0.6425948143005371,0.3549710512161255,-0.0,0.20306620001792908,0.20849525928497314,0.006042771972715855,0.0,0.0,0.0,0.5,0.5,"Case2035,Case8033",325.8098754939856
srr_propref_shared_dual_dict,2300,evidence_warmup,1.06535005569458,1.06535005569458,1.0643157958984375,0.2729536294937134,0.18364210426807404,0.23018646240234375,0.2896997332572937,0.006490517873317003,0.0,0.0,0.5,1.0,1.0,"Case2027,Case1061",333.0791313489899
srr_propref_shared_dual_dict,2350,evidence_warmup,0.8445037603378296,0.8445037603378296,0.8423140048980713,0.41777974367141724,0.4713687300682068,0.22337499260902405,0.4479530155658722,0.004335041623562574,0.0,0.0,1.0,0.5,0.5,"Case2022,Case3016",340.2670185120078
srr_propref_shared_dual_dict,2400,evidence_warmup,0.9127311706542969,0.9127311706542969,0.9071292281150818,0.15199723839759827,0.21473093330860138,0.2221524864435196,0.3412742614746094,0.0082060806453228,0.0,0.0,1.0,1.0,1.0,"Case2010,Case2023",347.51011788798496
srr_propref_shared_dual_dict,2400,evidence_warmup,,,,,,,,,,,,,,,347.98743183299666
srr_propref_shared_dual_dict,2450,evidence_warmup,1.146848201751709,1.146848201751709,1.142498254776001,0.18923866748809814,0.36340394616127014,0.2225843369960785,0.30764204263687134,0.006141003221273422,0.0,0.0,0.5,1.0,1.0,"Case3039,Case8026",355.3894686049898
srr_propref_shared_dual_dict,2500,evidence_warmup,1.5708959102630615,1.5708959102630615,1.5707719326019287,0.37464016675949097,0.2501915395259857,0.22156088054180145,0.34440165758132935,0.007046246435493231,0.0,0.0,0.5,1.0,0.5,"Case2001,Case1061",362.51149569198606
srr_propref_shared_dual_dict,2550,evidence_warmup,1.2631911039352417,1.2631911039352417,1.2606370449066162,0.5189770460128784,0.41478365659713745,0.2251649647951126,0.4721701145172119,0.008438849821686745,0.0,0.0,1.0,0.5,0.5,"Case3031,Case2004",369.78429367998615
srr_propref_shared_dual_dict,2600,evidence_warmup,0.974104106426239,0.974104106426239,0.9715307354927063,0.321937620639801,0.1077553853392601,0.22295153141021729,0.2877655625343323,0.004494084045290947,0.0,0.0,0.5,0.5,0.5,"Case2026,Case3016",376.922092007997
srr_propref_shared_dual_dict,2650,evidence_warmup,1.5372934341430664,1.5372934341430664,1.533635139465332,0.5243672132492065,0.4755092263221741,0.23300793766975403,0.4780615568161011,0.002154808957129717,0.0,0.0,1.0,1.0,1.0,"Case3025,Case3025",384.11189379601274
srr_propref_shared_dual_dict,2700,evidence_warmup,0.8266237378120422,0.8266237378120422,0.8218006491661072,0.2767610251903534,-0.0,0.22104023396968842,0.19508907198905945,0.004037527833133936,0.0,0.0,0.0,1.0,1.0,"Case8013,Case1004",391.3780765690026
srr_propref_shared_dual_dict,2750,evidence_warmup,1.3605461120605469,1.3605461120605469,1.3562824726104736,0.21089304983615875,0.204777330160141,0.22213134169578552,0.3142513036727905,0.005268361419439316,0.0,0.0,0.5,1.0,1.0,"Case1059,Case3017",398.5388885040011
srr_propref_shared_dual_dict,2800,evidence_warmup,1.6490298509597778,1.6490298509597778,1.6425793170928955,0.1875942349433899,0.16901856660842896,0.2319578379392624,0.2870117425918579,0.009185814298689365,0.0,0.0,0.5,1.0,1.0,"Case2013,Case1039",405.69136324099964
srr_propref_shared_dual_dict,2850,evidence_warmup,0.7903869152069092,0.7903869152069092,0.7866165041923523,0.137803316116333,0.2576696574687958,0.21943719685077667,0.3340566158294678,0.007604886777698994,0.0,0.0,1.0,1.0,1.0,"Case2034,Case2025",412.8340572069865
srr_propref_shared_dual_dict,2900,evidence_warmup,1.072035789489746,1.072035789489746,1.0660696029663086,0.2647637128829956,0.21783527731895447,0.2282535880804062,0.31413429975509644,0.004953950177878141,0.0,0.0,0.5,1.0,1.0,"Case3009,Case1004",420.006302372989
srr_propref_shared_dual_dict,2950,evidence_warmup,0.8060799837112427,0.8060799837112427,0.8051597476005554,0.6075702905654907,-0.0,0.19973266124725342,0.26277679204940796,0.0018301736563444138,0.0,0.0,0.0,0.5,0.5,"Case3008,Case5003",427.1996905109845
srr_propref_shared_dual_dict,3000,evidence_warmup,0.6969016790390015,0.6969016790390015,0.6938403844833374,0.3692467510700226,-0.0,0.19513261318206787,0.21532846987247467,0.005806550849229097,0.0,0.0,0.0,0.5,0.5,"Case2024,Case8024",434.4284547579882
srr_propref_shared_dual_dict,3000,evidence_warmup,,,,,,,,,,,,,,,434.908504187013
srr_propref_shared_dual_dict,3050,evidence_warmup,1.1175681352615356,1.1175681352615356,1.1162240505218506,0.4754762053489685,0.37042444944381714,0.22349709272384644,0.4388783872127533,0.004846511874347925,0.0,0.0,1.0,0.5,0.5,"Case3007,Case2026",442.34057812800165
srr_propref_shared_dual_dict,3100,evidence_warmup,0.9469837546348572,0.9469837546348572,0.9421575665473938,0.1704886555671692,0.43704891204833984,0.21938902139663696,0.3561105728149414,0.004858202300965786,0.0,0.0,1.0,1.0,1.0,"Case3036,Case3031",449.5607281640114
srr_propref_shared_dual_dict,3150,evidence_warmup,1.2496271133422852,1.2496271133422852,1.2483704090118408,0.32080328464508057,0.4027455747127533,0.22038082778453827,0.42366689443588257,0.006281423382461071,0.0,0.0,1.0,0.5,0.5,"Case2005,Case2023",456.66691944599734
srr_propref_shared_dual_dict,3200,evidence_warmup,1.0126811265945435,1.0126811265945435,1.0105416774749756,0.42212289571762085,0.5622233152389526,0.22230075299739838,0.4605866074562073,0.004817237611860037,0.0,0.0,1.0,0.5,0.5,"Case3019,Case2023",463.8470233719854
srr_propref_shared_dual_dict,3250,evidence_warmup,1.0908018350601196,1.0908018350601196,1.0903528928756714,0.41688090562820435,0.4563576579093933,0.22404995560646057,0.40834832191467285,0.005752996541559696,0.0,0.0,0.5,0.5,0.5,"Case3029,Case8012",471.0692507220083
srr_propref_shared_dual_dict,3300,evidence_warmup,1.1728267669677734,1.1728267669677734,1.1696884632110596,0.3864896893501282,0.4579239785671234,0.22352084517478943,0.4468192458152771,0.0032540992833673954,0.0,0.0,1.0,1.0,0.5,"Case3022,Case2012",478.2361809060094
srr_propref_shared_dual_dict,3350,evidence_warmup,1.5658807754516602,1.5658807754516602,1.5655852556228638,0.3566466271877289,0.2502065598964691,0.2251650094985962,0.34526747465133667,0.004903969820588827,0.0,0.0,0.5,1.0,0.5,"Case1049,Case3029",485.51712755599874
srr_propref_shared_dual_dict,3400,evidence_warmup,0.8394964337348938,0.8394964337348938,0.8350870609283447,0.2086898386478424,0.29345399141311646,0.2235962152481079,0.3533972501754761,0.00468131247907877,0.0,0.0,1.0,1.0,1.0,"Case2027,Case2030",492.7971987799974
srr_propref_shared_dual_dict,3450,evidence_warmup,1.1880229711532593,1.1880229711532593,1.1874127388000488,0.5478338599205017,0.5686802268028259,0.2278515100479126,0.49057865142822266,0.006033916026353836,0.0,0.0,1.0,0.5,0.5,"Case3025,Case2011",500.01194537998526
srr_propref_shared_dual_dict,3500,evidence_warmup,1.003342866897583,1.003342866897583,0.9991389513015747,0.17830757796764374,0.21974828839302063,0.2205774039030075,0.2960103750228882,0.0035504945553839207,0.0,0.0,0.5,1.0,1.0,"Case3009,Case1071",507.16749361300026
srr_propref_shared_dual_dict,3550,evidence_warmup,1.0766116380691528,1.0766116380691528,1.077392816543579,0.5331929922103882,0.4520307779312134,0.2202950417995453,0.4120604991912842,0.004729481413960457,0.0,0.0,0.5,0.5,0.0,"Case8028,Case2006",514.2985829400131
srr_propref_shared_dual_dict,3600,evidence_warmup,0.9155778288841248,0.9155778288841248,0.9131308794021606,0.37026020884513855,0.19516707956790924,0.22356019914150238,0.32591214776039124,0.002872845623642206,0.0,0.0,0.5,0.5,0.5,"Case2024,Case2032",521.5476487269916
srr_propref_shared_dual_dict,3600,evidence_warmup,,,,,,,,,,,,,,,522.0154862290074
srr_propref_shared_dual_dict,3650,evidence_warmup,1.447939157485962,1.447939157485962,1.4425253868103027,0.27386900782585144,0.6628069281578064,0.2236475795507431,0.4344271421432495,0.0031017432920634747,0.0,0.0,1.0,1.0,1.0,"Case3021,Case3008",529.4652620090055
srr_propref_shared_dual_dict,3700,evidence_warmup,1.266996145248413,1.266996145248413,1.266427755355835,0.5560725927352905,0.5574507117271423,0.22699500620365143,0.524014413356781,0.0026823272928595543,0.0,0.0,1.0,0.5,0.0,"Case2012,Case2035",536.5485423789942
srr_propref_shared_dual_dict,3750,evidence_warmup,0.8962730169296265,0.8962730169296265,0.8932493925094604,0.32997629046440125,0.2741279602050781,0.21882814168930054,0.34877756237983704,0.0017755769658833742,0.0,0.0,0.5,0.5,0.5,"Case3003,Case2029",543.7846863059967
srr_propref_shared_dual_dict,3800,evidence_warmup,1.2529536485671997,1.2529536485671997,1.2490826845169067,0.20119807124137878,0.3784521222114563,0.22657831013202667,0.34081512689590454,0.004952410701662302,0.0,0.0,0.5,1.0,1.0,"Case3039,Case8001",550.9079729339865
srr_propref_shared_dual_dict,3850,evidence_warmup,1.0115535259246826,1.0115535259246826,1.0096733570098877,0.2133685052394867,0.3975951075553894,0.22581179440021515,0.38396745920181274,0.005344018340110779,0.0,0.0,1.0,1.0,1.0,"Case2029,Case3033",558.0335368730011
srr_propref_shared_dual_dict,3900,evidence_warmup,1.8226227760314941,1.8226227760314941,1.8157479763031006,0.5225732922554016,0.6041014790534973,0.22742600739002228,0.5483403205871582,0.0024256808683276176,0.0,0.0,1.0,0.5,0.5,"Case3015,Case3042",565.2674485030002
srr_propref_shared_dual_dict,3950,evidence_warmup,1.0630830526351929,1.0630830526351929,1.065133810043335,0.5453510284423828,0.5747730135917664,0.22703491151332855,0.4444745182991028,0.0036843172274529934,0.0,0.0,0.5,0.5,0.0,"Case3005,Case2026",572.486783839995
srr_propref_shared_dual_dict,4000,evidence_warmup,1.0862501859664917,1.0862501859664917,1.0842124223709106,0.3537452518939972,0.479446679353714,0.22332178056240082,0.42453038692474365,0.003139552427455783,0.0,0.0,1.0,1.0,1.0,"Case3033,Case3035",579.849260654999
srr_propref_shared_dual_dict,4050,evidence_warmup,0.7707350254058838,0.7707350254058838,0.7669456005096436,0.4115563631057739,0.3864876925945282,0.2237362563610077,0.4307398498058319,0.0032123043201863766,0.0,0.0,1.0,0.5,0.5,"Case2019,Case3013",587.077453269012
srr_propref_shared_dual_dict,4100,evidence_warmup,0.8309722542762756,0.8309722542762756,0.8259570002555847,0.36961036920547485,0.3118860721588135,0.2243945151567459,0.3510771691799164,0.0066694957204163074,0.0,0.0,0.5,0.5,0.5,"Case8035,Case2019",594.1175086130097
srr_propref_shared_dual_dict,4150,evidence_warmup,1.3663331270217896,1.3663331270217896,1.3704402446746826,0.6214937567710876,0.5234680771827698,0.22581392526626587,0.45163488388061523,0.003810770343989134,0.0,0.0,0.5,0.0,0.0,"Case3013,Case3010",601.4078005150077
srr_propref_shared_dual_dict,4200,evidence_warmup,0.9297134280204773,0.9297134280204773,0.9274499416351318,0.33505839109420776,0.22691544890403748,0.22765246033668518,0.3123529255390167,0.004174442961812019,0.0,0.0,0.5,1.0,0.5,"Case1038,Case3022",608.6978858940129
srr_propref_shared_dual_dict,4200,evidence_warmup,,,,,,,,,,,,,,,609.1789913149842
srr_propref_shared_dual_dict,4250,evidence_warmup,0.9963684678077698,0.9963684678077698,0.9946616291999817,0.3207974135875702,0.38615137338638306,0.22117367386817932,0.4139642119407654,0.00371925113722682,0.0,0.0,1.0,1.0,0.5,"Case2029,Case2030",616.6952011149842
srr_propref_shared_dual_dict,4300,evidence_warmup,1.0758825540542603,1.0758825540542603,1.0723285675048828,0.3087214529514313,0.2679235339164734,0.22446610033512115,0.3337106704711914,0.0019696885719895363,0.0,0.0,0.5,1.0,0.5,"Case1037,Case3003",623.9679606299906
srr_propref_shared_dual_dict,4350,evidence_warmup,1.1798161268234253,1.1798161268234253,1.1793715953826904,0.44348573684692383,0.3769761919975281,0.22410212457180023,0.36034059524536133,0.0020591975189745426,0.0,0.0,0.5,0.5,0.5,"Case3021,Case3036",631.09344186401
srr_propref_shared_dual_dict,4400,evidence_warmup,0.9336607456207275,0.9336607456207275,0.9307252764701843,0.2365613877773285,0.18041417002677917,0.2234811782836914,0.2712327241897583,0.004665272776037455,0.0,0.0,0.5,1.0,1.0,"Case2030,Case1020",638.4265759520058
srr_propref_shared_dual_dict,4450,evidence_warmup,0.8425967693328857,0.8425967693328857,0.8412702679634094,0.30617082118988037,-0.0,0.20527566969394684,0.21981114149093628,0.003849572269245982,0.0,0.0,0.0,1.0,1.0,"Case1030,Case1012",645.7403730890073
srr_propref_shared_dual_dict,4500,evidence_warmup,1.3504735231399536,1.3504735231399536,1.3501191139221191,0.7264621257781982,0.4758414626121521,0.22346538305282593,0.4538959562778473,0.0034794025123119354,0.0,0.0,0.5,0.0,0.0,"Case3021,Case3024",652.9404663179885
srr_propref_shared_dual_dict,4550,evidence_warmup,1.181929111480713,1.181929111480713,1.1807873249053955,0.39535391330718994,-0.0,0.21387018263339996,0.21690788865089417,0.0062775579281151295,0.0,0.0,0.0,1.0,1.0,"Case1013,Case7006",660.1977225629962
srr_propref_shared_dual_dict,4600,evidence_warmup,0.8353375792503357,0.8353375792503357,0.8339962363243103,0.232534259557724,0.5436514616012573,0.22163864970207214,0.3969499170780182,0.003578629344701767,0.0,0.0,1.0,1.0,1.0,"Case3033,Case3039",667.4690681019856
srr_propref_shared_dual_dict,4650,evidence_warmup,0.6604039072990417,0.6604039072990417,0.6577225923538208,0.13102027773857117,0.36857107281684875,0.2195272445678711,0.3501037061214447,0.004977834410965443,0.0,0.0,1.0,1.0,1.0,"Case2006,Case2034",674.6809013659949
srr_propref_shared_dual_dict,4700,evidence_warmup,0.6480008363723755,0.6480008363723755,0.6450591683387756,0.28219056129455566,0.24343940615653992,0.22133852541446686,0.35376298427581787,0.0036156708374619484,0.0,0.0,1.0,1.0,1.0,"Case2024,Case2009",681.903566863999
srr_propref_shared_dual_dict,4750,evidence_warmup,1.0460933446884155,1.0460933446884155,1.0423654317855835,0.3306807279586792,0.28505921363830566,0.22385373711585999,0.348571240901947,0.0016156495548784733,0.0,0.0,0.5,1.0,1.0,"Case6002,Case3035",688.9834993889963
srr_propref_shared_dual_dict,4800,evidence_warmup,0.5884132981300354,0.5884132981300354,0.5862852334976196,0.22549915313720703,0.403997004032135,0.21947410702705383,0.3749764561653137,0.0039946273900568485,0.0,0.0,1.0,1.0,1.0,"Case2006,Case3035",696.1923771309957
srr_propref_shared_dual_dict,4800,evidence_warmup,,,,,,,,,,,,,,,696.6817622779927
srr_propref_shared_dual_dict,4850,proposal_dictionary,2.075863838195801,1.5981553792953491,1.6001583337783813,0.44762590527534485,0.5730183124542236,0.20465169847011566,0.4878406226634979,0.0029020162764936686,0.44999998807907104,0.20000000298023224,1.0,1.0,0.5,"Case3045,Case3033",704.7226908319863
