variant,case_id,step,loss,evidence_loss,final_loss,scar_proposal_loss,edema_proposal_loss,proposal_margin_loss,elapsed_seconds
srr_propref_shared_dual_dict,Case1037,1,4.28929328918457,3.0422792434692383,3.0174612998962402,0.2689974904060364,-0.0,0.25227198004722595,0.8182087010063697
srr_propref_shared_dual_dict,Case1037,10,2.100926637649536,1.4407612085342407,1.3963969945907593,0.26235586404800415,-0.0,0.25,1.6194585229968652
srr_propref_shared_dual_dict,Case1037,20,1.8652796745300293,1.270389437675476,1.222879409790039,0.2588944137096405,-0.0,0.25,2.5032648509950377
srr_propref_shared_dual_dict,Case1037,30,1.67867910861969,1.1351326704025269,1.0866140127182007,0.2543714642524719,-0.0,0.25,3.3868234489928
srr_propref_shared_dual_dict,Case1037,40,1.5355852842330933,1.0284862518310547,0.9834314584732056,0.2497587651014328,-0.0,0.2615579664707184,4.270391380996443
