variant,step,loss,anatomy_loss,scar_loss,edema_loss,retrieval_loss,soft_containment_loss,component_compactness_loss,edema_supervised_batch_fraction,batch_cases,elapsed_seconds
edema_t2_center_balance,27000,0.7478591203689575,0.1538812518119812,0.17101460695266724,0.24690937995910645,0.0019413542468100786,-0.0,-0.0,1.0,"Case2001,Case3001",685.9691725187004
edema_t2_center_balance,27500,0.9119104146957397,0.03862011805176735,0.2988896071910858,0.3299311697483063,0.0014991748612374067,-0.0,-0.0,1.0,"Case3024,Case3039",698.5692148711532
edema_t2_center_balance,28000,1.0291998386383057,0.07157441973686218,0.31471559405326843,0.3710106611251831,0.0019143003737553954,-0.0,-0.0,1.0,"Case3015,Case3022",711.4423705600202
edema_t2_center_balance,28500,1.0545411109924316,0.08966746181249619,0.32949599623680115,0.3647308945655823,0.002192840678617358,-0.0,-0.0,1.0,"Case3029,Case2028",724.2660861369222
edema_t2_center_balance,29000,0.5109346508979797,0.04864700511097908,0.1123509332537651,0.2064361870288849,0.0024600084871053696,-0.0,-0.0,1.0,"Case3027,Case3042",736.93207472004
edema_t2_center_balance,29500,0.48209866881370544,0.10203797370195389,0.12945489585399628,0.14308620989322662,0.0018044165335595608,-0.0,-0.0,1.0,"Case3019,Case3015",749.3474204912782
edema_t2_center_balance,30000,0.9689065217971802,0.03830980882048607,0.32989707589149475,0.34362557530403137,0.0012979635503143072,-0.0,-0.0,1.0,"Case3028,Case3022",762.0788391996175
edema_t2_center_balance,30000,0.9689065217971802,,,,,,,,,762.2322456613183
edema_t2_center_balance,30500,0.6327791810035706,0.045257121324539185,0.1531582772731781,0.2554049789905548,0.002547317184507847,-0.0,-0.0,1.0,"Case3030,Case3041",774.9873324204236
edema_t2_center_balance,31000,0.5442354679107666,0.17037202417850494,0.18512043356895447,0.09928371012210846,0.0017822101945057511,-0.0,-0.0,0.5,"Case3036,Case3002",787.8098113313317
edema_t2_center_balance,31500,0.5943872332572937,0.12332241982221603,0.13795438408851624,0.19369329512119293,0.002137546194717288,-0.0,-0.0,1.0,"Case2016,Case3015",800.5995736680925
edema_t2_center_balance,32000,0.48263251781463623,0.0731254518032074,0.0957290530204773,0.18544918298721313,0.0024636653251945972,-0.0,-0.0,1.0,"Case3003,Case3039",813.395268894732
edema_t2_center_balance,32500,0.969886302947998,0.10934627801179886,0.34276697039604187,0.28827279806137085,0.004680422134697437,-0.0,-0.0,0.5,"Case1075,Case3033",825.8798187598586
edema_t2_center_balance,33000,0.6241756081581116,0.14089402556419373,0.41638830304145813,-0.0,0.004220262635499239,-0.0,-0.0,0.0,"Case2010,Case3032",838.3804010599852
edema_t2_center_balance,33500,0.39829060435295105,0.08831555396318436,0.07633082568645477,0.1373075693845749,0.002326767425984144,-0.0,-0.0,1.0,"Case3045,Case3009",850.9292658176273
edema_t2_center_balance,34000,0.4836244583129883,0.08884624391794205,0.11965782940387726,0.15928810834884644,0.0019913215655833483,-0.0,-0.0,1.0,"Case3021,Case3015",863.5308656003326
edema_t2_center_balance,34500,0.5367651581764221,0.06617682427167892,0.23965191841125488,0.12039171159267426,0.0021315535996109247,-0.0,-0.0,0.5,"Case3005,Case2012",876.0041556581855
edema_t2_center_balance,35000,0.579835057258606,0.17560623586177826,0.1297612190246582,0.15821127593517303,0.0015366013394668698,-0.0,-0.0,0.5,"Case2014,Case3037",888.7510610241443
edema_t2_center_balance,35000,0.579835057258606,,,,,,,,,888.904130127281
edema_t2_center_balance,35500,0.6098679304122925,0.12119674682617188,0.19286087155342102,0.164646178483963,0.0029846816323697567,-0.0,-0.0,0.5,"Case3022,Case3041",901.5099771600217
edema_t2_center_balance,36000,0.4804491698741913,0.11522702872753143,0.14602427184581757,0.12207586318254471,0.0016263371799141169,-0.0,-0.0,1.0,"Case2034,Case3015",914.0866136290133
edema_t2_center_balance,36500,0.4473264217376709,0.09749075025320053,0.10505373030900955,0.141954705119133,0.0015217202017083764,-0.0,-0.0,1.0,"Case2014,Case3037",926.5733039304614
edema_t2_center_balance,37000,0.46634402871131897,0.05477169528603554,0.11342015117406845,0.17444485425949097,0.0016410755924880505,-0.0,-0.0,1.0,"Case3007,Case3042",939.4054977111518
edema_t2_center_balance,37500,0.5122220516204834,0.07326429337263107,0.15146790444850922,0.16414479911327362,0.0017609942005947232,-0.0,-0.0,0.5,"Case3021,Case3024",951.9599108397961
edema_t2_center_balance,38000,0.8010342121124268,0.1699591875076294,0.1618870198726654,0.27648642659187317,0.0021477886475622654,-0.0,-0.0,0.5,"Case3009,Case3045",964.5401673670858
edema_t2_center_balance,38500,0.15053871273994446,0.03388393670320511,0.04555945098400116,0.038903165608644485,0.001755553181283176,-0.0,-0.0,1.0,"Case3035,Case3014",977.1378037557006
edema_t2_center_balance,39000,0.7431277632713318,0.14209263026714325,0.24016276001930237,0.20096352696418762,0.0030528565403074026,-0.0,-0.0,1.0,"Case3013,Case2027",989.7198896128684
edema_t2_center_balance,39500,0.43592369556427,0.09080936014652252,0.16342218220233917,0.09688067436218262,0.0019504241645336151,-0.0,-0.0,1.0,"Case3002,Case3003",1002.5583758503199
edema_t2_center_balance,40000,0.6268940567970276,0.09269087761640549,0.17134079337120056,0.20921888947486877,0.002097101416438818,-0.0,-0.0,1.0,"Case3022,Case2006",1015.1635176111013
edema_t2_center_balance,40000,0.6268940567970276,,,,,,,,,1015.31675937213
edema_t2_center_balance,40500,0.5993010997772217,0.1142975240945816,0.18679656088352203,0.1671358197927475,0.002350088907405734,-0.0,-0.0,0.5,"Case3003,Case3008",1027.8796542678028
edema_t2_center_balance,41000,0.4607064723968506,0.06523236632347107,0.09727666527032852,0.17574690282344818,0.0021403590217232704,-0.0,-0.0,1.0,"Case3016,Case3022",1040.4475683271885
edema_t2_center_balance,41500,0.7332350611686707,0.10853772610425949,0.29418277740478516,0.17742478847503662,0.0022247883025556803,-0.0,-0.0,1.0,"Case3008,Case3022",1053.0737963262945
edema_t2_center_balance,42000,0.5229461789131165,0.07319149374961853,0.16434451937675476,0.16175447404384613,0.0017901483224704862,-0.0,-0.0,1.0,"Case3002,Case3018",1065.6604002658278
edema_t2_center_balance,42500,0.645853579044342,0.08480693399906158,0.2871204912662506,0.14298474788665771,0.0019237544620409608,-0.0,-0.0,0.5,"Case3013,Case3003",1078.5184991843998
edema_t2_center_balance,43000,0.4246307611465454,0.0613446980714798,0.1513892263174057,0.1172209307551384,0.0014113858342170715,-0.0,-0.0,0.5,"Case3045,Case3045",1091.0839517340064
edema_t2_center_balance,43500,0.6202054023742676,0.10889808088541031,0.11712217330932617,0.2339879870414734,0.0017327123787254095,-0.0,-0.0,1.0,"Case3030,Case3042",1103.496017191559
edema_t2_center_balance,44000,0.5761319994926453,0.14783073961734772,0.13553506135940552,0.1683853417634964,0.0026479267980903387,-0.0,-0.0,1.0,"Case3029,Case2001",1116.3424129430205
edema_t2_center_balance,44500,0.94704669713974,0.052742861211299896,0.34681957960128784,0.3073945641517639,0.0033577687572687864,-0.0,-0.0,1.0,"Case3010,Case3022",1128.8717417232692
edema_t2_center_balance,45000,0.7285090684890747,0.1367495208978653,0.3167366683483124,0.14063392579555511,0.002046954585239291,-0.0,-0.0,1.0,"Case3033,Case3005",1141.3931303918362
edema_t2_center_balance,45000,0.7285090684890747,,,,,,,,,1141.5469318609685
edema_t2_center_balance,45500,1.0684173107147217,0.11588654667139053,0.31982967257499695,0.3630301058292389,0.0036337431520223618,-0.0,-0.0,1.0,"Case3016,Case3024",1154.0093659758568
edema_t2_center_balance,46000,0.9346498250961304,0.021274562925100327,0.3785496652126312,0.29791563749313354,0.0011240331223234534,-0.0,-0.0,1.0,"Case3008,Case2012",1166.8604580592364
edema_t2_center_balance,46500,1.0106492042541504,0.09558896720409393,0.3068074584007263,0.3500481843948364,0.0019270088523626328,-0.0,-0.0,1.0,"Case3014,Case3031",1179.621108494699
edema_t2_center_balance,47000,0.6833791136741638,0.14660871028900146,0.2507109045982361,0.15407778322696686,0.0018154269782826304,-0.0,-0.0,0.5,"Case3041,Case2011",1192.4016178827733
edema_t2_center_balance,47500,1.3495237827301025,0.12239975482225418,0.3468701243400574,0.5154290795326233,0.003339923219755292,-0.0,-0.0,0.5,"Case2011,Case3017",1205.2180160321295
edema_t2_center_balance,48000,1.4287502765655518,0.043699946254491806,0.5008753538131714,0.504560649394989,0.0016383236506953835,-0.0,-0.0,1.0,"Case3013,Case3006",1218.4133756309748
edema_t2_center_balance,48500,1.2259581089019775,0.04832632467150688,0.3744632303714752,0.46559032797813416,0.001799461548216641,-0.0,-0.0,1.0,"Case3041,Case3007",1231.2406734190881
edema_t2_center_balance,49000,0.6047914028167725,0.13657934963703156,0.1873563826084137,0.1563003659248352,0.0024275232572108507,-0.0,-0.0,0.5,"Case2003,Case2006",1244.1694686599076
edema_t2_center_balance,49500,0.756680428981781,0.14614756405353546,0.17652902007102966,0.2528216540813446,0.002375226002186537,-0.0,-0.0,1.0,"Case2030,Case3001",1256.9445400666445
edema_t2_center_balance,50000,0.7944127917289734,0.14527782797813416,0.31534141302108765,0.17389710247516632,0.00772096635773778,-0.0,-0.0,0.5,"Case3015,Case3039",1269.8508656788617
edema_t2_center_balance,50000,0.7944127917289734,,,,,,,,,1270.0053359158337
edema_t2_center_balance,50500,0.40232744812965393,0.08214432746171951,0.08187377452850342,0.14028218388557434,0.0014305118238553405,-0.0,-0.0,1.0,"Case2005,Case3006",1282.7485231272876
edema_t2_center_balance,51000,0.6536257266998291,0.12334942072629929,0.214386448264122,0.17571128904819489,0.0021897186525166035,-0.0,-0.0,1.0,"Case3025,Case3039",1295.8076967801899
edema_t2_center_balance,51500,0.5318089127540588,0.168052539229393,0.18755842745304108,0.09110744297504425,0.0020410800352692604,-0.0,-0.0,0.5,"Case2024,Case3035",1308.563920583576
edema_t2_center_balance,52000,0.583060085773468,0.1371871531009674,0.2064458131790161,0.12904469668865204,0.0013524889945983887,-0.0,-0.0,1.0,"Case3008,Case2035",1321.539564827457
edema_t2_center_balance,52500,0.553514838218689,0.12103050947189331,0.17280423641204834,0.14427347481250763,0.002386587904766202,-0.0,-0.0,0.5,"Case3031,Case3025",1334.5578777082264
edema_t2_center_balance,53000,0.5604034662246704,0.12358497083187103,0.11612148582935333,0.1884748339653015,0.0015076547861099243,-0.0,-0.0,1.0,"Case2028,Case3033",1347.1710690949112
edema_t2_center_balance,53500,0.5411896705627441,0.056040555238723755,0.19791816174983978,0.15945908427238464,0.001983038382604718,-0.0,-0.0,1.0,"Case3042,Case3008",1360.0902162026614
edema_t2_center_balance,54000,0.6106184124946594,0.121968112885952,0.17126250267028809,0.18035778403282166,0.0026992494240403175,-0.0,-0.0,1.0,"Case3013,Case3027",1373.096250763163
edema_t2_center_balance,54500,0.4158441424369812,0.06842575967311859,0.09956085681915283,0.1442592740058899,0.0018334698397666216,-0.0,-0.0,1.0,"Case3035,Case3043",1386.0079777874053
edema_t2_center_balance,55000,0.6112737059593201,0.17710433900356293,0.16832436621189117,0.14899322390556335,0.0016509151319041848,-0.0,-0.0,1.0,"Case3015,Case3030",1398.7545165140182
edema_t2_center_balance,55000,0.6112737059593201,,,,,,,,,1398.9097613357008
edema_t2_center_balance,55500,0.5128862857818604,0.12156098335981369,0.14112575352191925,0.14200083911418915,0.00162132375407964,-0.0,-0.0,1.0,"Case2003,Case2029",1411.9864605348557
edema_t2_center_balance,56000,0.5947772264480591,0.08595437556505203,0.15420985221862793,0.20606689155101776,0.001549690729007125,-0.0,-0.0,1.0,"Case3031,Case2013",1424.9597247876227
edema_t2_center_balance,56500,0.7772390246391296,0.23952868580818176,0.14474084973335266,0.22882899641990662,0.004695851821452379,-0.0,-0.0,0.5,"Case3037,Case3024",1437.8541967459023
edema_t2_center_balance,57000,0.34700435400009155,0.08322092145681381,0.08574563264846802,0.10181088745594025,0.002108090091496706,-0.0,-0.0,1.0,"Case3043,Case3018",1450.824346454814
edema_t2_center_balance,57500,0.8593551516532898,0.07776901125907898,0.2750855088233948,0.28970372676849365,0.0016208385350182652,-0.0,-0.0,1.0,"Case3027,Case3009",1463.6143906917423
edema_t2_center_balance,58000,0.5802176594734192,0.22642859816551208,0.16800586879253387,0.09856806695461273,0.002622036263346672,-0.0,-0.0,0.5,"Case3001,Case3017",1476.5742037389427
edema_t2_center_balance,58500,0.6224262714385986,0.15500107407569885,0.17589758336544037,0.16427305340766907,0.0018239053897559643,-0.0,-0.0,1.0,"Case3033,Case3017",1489.564242945984
edema_t2_center_balance,59000,0.539240837097168,0.11116703599691391,0.13969828188419342,0.16589897871017456,0.0017016720958054066,-0.0,-0.0,1.0,"Case2011,Case3022",1502.478085802868
edema_t2_center_balance,59500,0.41771113872528076,0.10716604441404343,0.13758254051208496,0.09334073960781097,0.0026397602632641792,-0.0,-0.0,0.5,"Case3019,Case3006",1515.4033455438912
edema_t2_center_balance,60000,0.9556335806846619,0.08616548776626587,0.3045186996459961,0.3235560357570648,0.0012443142477422953,-0.0,-0.0,1.0,"Case3033,Case3015",1528.0640751179308
edema_t2_center_balance,60000,0.9556335806846619,,,,,,,,,1528.2199254706502
edema_t2_center_balance,60500,0.5516284108161926,0.05282355844974518,0.23222965002059937,0.14356647431850433,0.0017964643193408847,-0.0,-0.0,1.0,"Case3045,Case3007",1541.2128570713103
edema_t2_center_balance,61000,0.5355240106582642,0.11959386616945267,0.16707013547420502,0.13864192366600037,0.0014887818833813071,-0.0,-0.0,1.0,"Case3025,Case2025",1554.0980199258775
edema_t2_center_balance,61500,0.8464227914810181,0.19946199655532837,0.20765861868858337,0.2533642649650574,0.0022714135702699423,-0.0,-0.0,1.0,"Case3029,Case2035",1566.9658833164722
edema_t2_center_balance,62000,0.8053879141807556,0.08575545251369476,0.33188125491142273,0.20989376306533813,0.001757458783686161,-0.0,-0.0,1.0,"Case3020,Case3008",1579.9302667975426
edema_t2_center_balance,62500,0.6118395328521729,0.10794559866189957,0.15390001237392426,0.20325058698654175,0.0014000871451571584,-0.0,-0.0,1.0,"Case3014,Case3030",1592.797055164352
edema_t2_center_balance,63000,0.524254322052002,0.14481475949287415,0.08822204917669296,0.17117458581924438,0.0037591399159282446,-0.0,-0.0,1.0,"Case3003,Case3037",1605.726884925738
edema_t2_center_balance,63500,0.5440177321434021,0.06997007131576538,0.3377838134765625,0.05293538048863411,0.0007274186355061829,-0.0,-0.0,1.0,"Case3036,Case2001",1618.4525288213044
edema_t2_center_balance,64000,1.0542536973953247,0.10081778466701508,0.2705928385257721,0.3990635871887207,0.003430065931752324,-0.0,-0.0,0.5,"Case3019,Case3020",1631.6343040801585
edema_t2_center_balance,64500,0.519432783126831,0.10505110770463943,0.18578866124153137,0.12472634017467499,0.0008351476863026619,-0.0,-0.0,1.0,"Case3020,Case3041",1644.4433086588979
edema_t2_center_balance,65000,0.6328434348106384,0.1835290640592575,0.16770128905773163,0.15937653183937073,0.0010355844860896468,-0.0,-0.0,1.0,"Case3002,Case3029",1657.2419044468552
edema_t2_center_balance,65000,0.6328434348106384,,,,,,,,,1657.395758945495
edema_t2_center_balance,65500,0.4324879050254822,0.10397662222385406,0.148179292678833,0.09743799269199371,0.0018506493652239442,-0.0,-0.0,1.0,"Case3008,Case3028",1670.0158739760518
edema_t2_center_balance,66000,0.6651336550712585,0.0685499906539917,0.3464149832725525,0.12245815992355347,0.00205845944583416,-0.0,-0.0,0.5,"Case3025,Case8030",1682.787135079503
edema_t2_center_balance,66500,0.660175621509552,0.159767746925354,0.12812727689743042,0.21959200501441956,0.00144489505328238,-0.0,-0.0,1.0,"Case3031,Case2014",1695.7352512869984
edema_t2_center_balance,67000,0.4072546362876892,0.07281064987182617,0.17040374875068665,0.08502115309238434,0.0020452530588954687,-0.0,-0.0,1.0,"Case3018,Case3035",1708.717390358448
edema_t2_center_balance,67500,0.9755444526672363,0.16695159673690796,0.24077889323234558,0.33088910579681396,0.0021046975161880255,-0.0,-0.0,0.5,"Case3010,Case2001",1721.760346595198
edema_t2_center_balance,68000,0.5313463807106018,0.13776147365570068,0.15537753701210022,0.1332765370607376,0.001407403266057372,-0.0,-0.0,1.0,"Case3001,Case2014",1734.6960508301854
edema_t2_center_balance,68500,0.4664807617664337,0.10076480358839035,0.204231396317482,0.08072970062494278,0.0013828359078615904,-0.0,-0.0,0.5,"Case3043,Case3002",1747.3890509735793
edema_t2_center_balance,69000,0.5879490971565247,0.136529341340065,0.2269715964794159,0.11730038374662399,0.002373645780608058,-0.0,-0.0,0.5,"Case3021,Case3025",1760.2658085841686
edema_t2_center_balance,69500,0.20580706000328064,0.06940041482448578,0.05116168037056923,0.04769536107778549,0.0011660046875476837,-0.0,-0.0,1.0,"Case3009,Case3020",1773.1642240956426
edema_t2_center_balance,70000,0.5966865420341492,0.12666989862918854,0.15154050290584564,0.18346601724624634,0.0018300010124221444,-0.0,-0.0,1.0,"Case2015,Case3001",1786.14156941697
edema_t2_center_balance,70000,0.5966865420341492,,,,,,,,,1786.296173259616
edema_t2_center_balance,70500,0.9034129977226257,0.10414309054613113,0.268921434879303,0.3054100275039673,0.0011610002256929874,-0.0,-0.0,1.0,"Case3022,Case3024",1799.0021857395768
edema_t2_center_balance,71000,0.9929978847503662,0.08452916145324707,0.30334532260894775,0.3490482270717621,0.0010379515588283539,-0.0,-0.0,1.0,"Case3013,Case3022",1812.1922922041267
