variant,class_id,metric_name,group,n,dice_mean,hd_mean,hd95_mean,component_count_mean,remote_fp_mean,empty_prediction_rate
scar_lge_fallback_boost,4,myops_edema,all_cases,44,0.032990945315446815,177.0757833773487,133.7953757573903,113.56818181818181,103.68181818181819,0.0
scar_lge_fallback_boost,4,myops_edema,gt_positive_only,16,0.09072509961747874,177.0757833773487,133.7953757573903,136.3125,109.125,0.0
scar_lge_fallback_boost,4,myops_edema,t2_present,16,0.09072509961747874,177.0757833773487,133.7953757573903,136.3125,109.125,0.0
scar_lge_fallback_boost,4,myops_edema,complete_modality,16,0.09072509961747874,177.0757833773487,133.7953757573903,136.3125,109.125,0.0
scar_lge_fallback_boost,4,myops_edema,CenterB,7,0.1713550156145115,176.01416621460064,124.41725551467805,70.28571428571429,50.142857142857146,0.0
scar_lge_fallback_boost,4,myops_edema,CenterC,9,0.028012942730897696,177.90148561504165,141.08946927949984,187.66666666666666,155.0,0.0
scar_lge_fallback_boost,4,myops_edema,C0+LGE,4,0.0,,,93.5,93.5,0.0
scar_lge_fallback_boost,4,myops_edema,LGE-only,24,0.0,,,101.75,101.75,0.0
scar_lge_fallback_boost,4,myops_edema,no_T2_empty_GT,28,0.0,,,100.57142857142857,100.57142857142857,0.0
scar_lge_fallback_boost,5,myops_scar,all_cases,44,0.07999016284184086,179.48123310430327,147.41588585154489,211.0909090909091,157.3409090909091,0.0
scar_lge_fallback_boost,5,myops_scar,gt_positive_only,43,0.08185039918699996,179.48123310430327,147.41588585154489,214.37209302325581,159.37209302325581,0.0
scar_lge_fallback_boost,5,myops_scar,t2_present,16,0.09726769203315862,176.14891037351862,151.1541687633883,79.3125,66.5,0.0
scar_lge_fallback_boost,5,myops_scar,complete_modality,16,0.09726769203315862,176.14891037351862,151.1541687633883,79.3125,66.5,0.0
scar_lge_fallback_boost,5,myops_scar,CenterB,7,0.13345043913742638,186.9958888762599,160.60218055252003,39.57142857142857,33.0,0.0
scar_lge_fallback_boost,5,myops_scar,CenterC,9,0.06912555539650593,167.71237153805316,143.80571514961918,110.22222222222223,92.55555555555556,0.0
scar_lge_fallback_boost,5,myops_scar,C0+LGE,4,0.07395787111340743,170.75202084823263,141.0593203147037,115.0,94.0,0.0
scar_lge_fallback_boost,5,myops_scar,LGE-only,24,0.06947719200236793,182.7939331235019,145.71826793575445,314.9583333333333,228.45833333333334,0.0
scar_lge_fallback_boost,5,myops_scar,no_T2_empty_GT,1,0.0,,,70.0,70.0,0.0
