variant,checkpoint_name,case_id,center,modality_group,t2_present,class_id,metric_name,proposal_threshold,proposal_recall,proposal_precision,lesion_wise_recall,proposal_voxels,gt_voxels,proposal_component_count,proposal_small_fp_count,proposal_remote_fp_count,outside_myocardium_fp_ratio,proposal_gate_mean,proposal_gate_p95,pos_similarity_mean,neg_similarity_mean,memory_negative_similarity_mean
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1040,CenterA,LGE-only,False,4,myops_edema,0.4,,,,0,0,0,0,0,,2.061155468524589e-09,2.061153470123145e-09,0.8234861493110657,0.8267776966094971,0.8267776966094971
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1040,CenterA,LGE-only,False,4,myops_edema,0.5,,,,0,0,0,0,0,,2.061155468524589e-09,2.061153470123145e-09,0.8234861493110657,0.8267776966094971,0.8267776966094971
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1040,CenterA,LGE-only,False,4,myops_edema,0.6,,,,0,0,0,0,0,,2.061155468524589e-09,2.061153470123145e-09,0.8234861493110657,0.8267776966094971,0.8267776966094971
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1040,CenterA,LGE-only,False,4,myops_edema,0.7,,,,0,0,0,0,0,,2.061155468524589e-09,2.061153470123145e-09,0.8234861493110657,0.8267776966094971,0.8267776966094971
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1040,CenterA,LGE-only,False,4,myops_edema,0.8,,,,0,0,0,0,0,,2.061155468524589e-09,2.061153470123145e-09,0.8234861493110657,0.8267776966094971,0.8267776966094971
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1040,CenterA,LGE-only,False,4,myops_edema,0.9,,,,0,0,0,0,0,,2.061155468524589e-09,2.061153470123145e-09,0.8234861493110657,0.8267776966094971,0.8267776966094971
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1042,CenterA,LGE-only,False,5,myops_scar,0.05,0.9746136865342163,0.19342825848849945,1.0,4565,906,15,13,8,0.13253012048192772,0.004720121156424284,0.013277696119621388,0.6986096501350403,0.7857493162155151,0.7828184366226196
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1042,CenterA,LGE-only,False,5,myops_scar,0.1,0.9227373068432672,0.40543161978661496,1.0,2062,906,4,3,0,0.13045586808923376,0.004720121156424284,0.013277696119621388,0.6986096501350403,0.7857493162155151,0.7828184366226196
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1042,CenterA,LGE-only,False,5,myops_scar,0.2,0.8675496688741722,0.6882661996497373,1.0,1142,906,3,1,0,0.1532399299474606,0.004720121156424284,0.013277696119621388,0.6986096501350403,0.7857493162155151,0.7828184366226196
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1042,CenterA,LGE-only,False,5,myops_scar,0.3,0.8300220750551877,0.7244701348747592,1.0,1038,906,3,1,0,0.1329479768786127,0.004720121156424284,0.013277696119621388,0.6986096501350403,0.7857493162155151,0.7828184366226196
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1042,CenterA,LGE-only,False,5,myops_scar,0.4,0.8101545253863135,0.742914979757085,1.0,988,906,4,2,0,0.1214574898785425,0.004720121156424284,0.013277696119621388,0.6986096501350403,0.7857493162155151,0.7828184366226196
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1042,CenterA,LGE-only,False,5,myops_scar,0.5,0.7869757174392936,0.7481636935991606,1.0,953,906,4,2,0,0.11962224554039874,0.004720121156424284,0.013277696119621388,0.6986096501350403,0.7857493162155151,0.7828184366226196
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1042,CenterA,LGE-only,False,5,myops_scar,0.6,0.7737306843267108,0.7505353319057816,1.0,934,906,4,2,0,0.11991434689507495,0.004720121156424284,0.013277696119621388,0.6986096501350403,0.7857493162155151,0.7828184366226196
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1042,CenterA,LGE-only,False,5,myops_scar,0.7,0.7671081677704195,0.7505399568034558,1.0,926,906,4,2,0,0.12095032397408208,0.004720121156424284,0.013277696119621388,0.6986096501350403,0.7857493162155151,0.7828184366226196
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1042,CenterA,LGE-only,False,5,myops_scar,0.8,0.7649006622516556,0.75,1.0,924,906,4,2,0,0.12121212121212122,0.004720121156424284,0.013277696119621388,0.6986096501350403,0.7857493162155151,0.7828184366226196
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1042,CenterA,LGE-only,False,5,myops_scar,0.9,0.7649006622516556,0.75,1.0,924,906,4,2,0,0.12121212121212122,0.004720121156424284,0.013277696119621388,0.6986096501350403,0.7857493162155151,0.7828184366226196
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1042,CenterA,LGE-only,False,4,myops_edema,0.05,,,,0,0,0,0,0,,2.0611548023907744e-09,2.061153470123145e-09,0.8307604789733887,0.8324311971664429,0.8324311971664429
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1042,CenterA,LGE-only,False,4,myops_edema,0.1,,,,0,0,0,0,0,,2.0611548023907744e-09,2.061153470123145e-09,0.8307604789733887,0.8324311971664429,0.8324311971664429
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1042,CenterA,LGE-only,False,4,myops_edema,0.2,,,,0,0,0,0,0,,2.0611548023907744e-09,2.061153470123145e-09,0.8307604789733887,0.8324311971664429,0.8324311971664429
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1042,CenterA,LGE-only,False,4,myops_edema,0.3,,,,0,0,0,0,0,,2.0611548023907744e-09,2.061153470123145e-09,0.8307604789733887,0.8324311971664429,0.8324311971664429
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1042,CenterA,LGE-only,False,4,myops_edema,0.4,,,,0,0,0,0,0,,2.0611548023907744e-09,2.061153470123145e-09,0.8307604789733887,0.8324311971664429,0.8324311971664429
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1042,CenterA,LGE-only,False,4,myops_edema,0.5,,,,0,0,0,0,0,,2.0611548023907744e-09,2.061153470123145e-09,0.8307604789733887,0.8324311971664429,0.8324311971664429
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1042,CenterA,LGE-only,False,4,myops_edema,0.6,,,,0,0,0,0,0,,2.0611548023907744e-09,2.061153470123145e-09,0.8307604789733887,0.8324311971664429,0.8324311971664429
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1042,CenterA,LGE-only,False,4,myops_edema,0.7,,,,0,0,0,0,0,,2.0611548023907744e-09,2.061153470123145e-09,0.8307604789733887,0.8324311971664429,0.8324311971664429
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1042,CenterA,LGE-only,False,4,myops_edema,0.8,,,,0,0,0,0,0,,2.0611548023907744e-09,2.061153470123145e-09,0.8307604789733887,0.8324311971664429,0.8324311971664429
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1042,CenterA,LGE-only,False,4,myops_edema,0.9,,,,0,0,0,0,0,,2.0611548023907744e-09,2.061153470123145e-09,0.8307604789733887,0.8324311971664429,0.8324311971664429
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1045,CenterA,LGE-only,False,5,myops_scar,0.05,0.27486559139784944,0.04912322844102811,0.5714285714285714,8326,1488,34,32,5,0.21294739370646168,0.0037903347983956337,0.017826491221785524,0.7086164355278015,0.8070721626281738,0.804090142250061
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1045,CenterA,LGE-only,False,5,myops_scar,0.1,0.15725806451612903,0.1187214611872146,0.5714285714285714,1971,1488,39,38,2,0.014205986808726534,0.0037903347983956337,0.017826491221785524,0.7086164355278015,0.8070721626281738,0.804090142250061
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1045,CenterA,LGE-only,False,5,myops_scar,0.2,0.125,0.2325,0.5714285714285714,800,1488,12,7,5,0.02375,0.0037903347983956337,0.017826491221785524,0.7086164355278015,0.8070721626281738,0.804090142250061
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1045,CenterA,LGE-only,False,5,myops_scar,0.3,0.10349462365591398,0.2361963190184049,0.5714285714285714,652,1488,8,3,2,0.023006134969325152,0.0037903347983956337,0.017826491221785524,0.7086164355278015,0.8070721626281738,0.804090142250061
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1045,CenterA,LGE-only,False,5,myops_scar,0.4,0.08333333333333333,0.22423146473779385,0.5714285714285714,553,1488,4,1,1,0.02531645569620253,0.0037903347983956337,0.017826491221785524,0.7086164355278015,0.8070721626281738,0.804090142250061
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1045,CenterA,LGE-only,False,5,myops_scar,0.5,0.06854838709677419,0.21294363256784968,0.5714285714285714,479,1488,6,2,2,0.027139874739039668,0.0037903347983956337,0.017826491221785524,0.7086164355278015,0.8070721626281738,0.804090142250061
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1045,CenterA,LGE-only,False,5,myops_scar,0.6,0.06518817204301075,0.21651785714285715,0.5714285714285714,448,1488,7,3,2,0.026785714285714284,0.0037903347983956337,0.017826491221785524,0.7086164355278015,0.8070721626281738,0.804090142250061
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1045,CenterA,LGE-only,False,5,myops_scar,0.7,0.06451612903225806,0.21867881548974943,0.5714285714285714,439,1488,7,3,2,0.02733485193621868,0.0037903347983956337,0.017826491221785524,0.7086164355278015,0.8070721626281738,0.804090142250061
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1045,CenterA,LGE-only,False,5,myops_scar,0.8,0.06451612903225806,0.2191780821917808,0.5714285714285714,438,1488,7,3,2,0.0273972602739726,0.0037903347983956337,0.017826491221785524,0.7086164355278015,0.8070721626281738,0.804090142250061
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1045,CenterA,LGE-only,False,5,myops_scar,0.9,0.06451612903225806,0.2191780821917808,0.5714285714285714,438,1488,7,3,2,0.0273972602739726,0.0037903347983956337,0.017826491221785524,0.7086164355278015,0.8070721626281738,0.804090142250061
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1045,CenterA,LGE-only,False,4,myops_edema,0.05,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.8421571850776672,0.8397929668426514,0.8397929668426514
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1045,CenterA,LGE-only,False,4,myops_edema,0.1,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.8421571850776672,0.8397929668426514,0.8397929668426514
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1045,CenterA,LGE-only,False,4,myops_edema,0.2,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.8421571850776672,0.8397929668426514,0.8397929668426514
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1045,CenterA,LGE-only,False,4,myops_edema,0.3,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.8421571850776672,0.8397929668426514,0.8397929668426514
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1045,CenterA,LGE-only,False,4,myops_edema,0.4,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.8421571850776672,0.8397929668426514,0.8397929668426514
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1045,CenterA,LGE-only,False,4,myops_edema,0.5,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.8421571850776672,0.8397929668426514,0.8397929668426514
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1045,CenterA,LGE-only,False,4,myops_edema,0.6,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.8421571850776672,0.8397929668426514,0.8397929668426514
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1045,CenterA,LGE-only,False,4,myops_edema,0.7,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.8421571850776672,0.8397929668426514,0.8397929668426514
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1045,CenterA,LGE-only,False,4,myops_edema,0.8,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.8421571850776672,0.8397929668426514,0.8397929668426514
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1045,CenterA,LGE-only,False,4,myops_edema,0.9,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.8421571850776672,0.8397929668426514,0.8397929668426514
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1047,CenterA,LGE-only,False,5,myops_scar,0.05,0.7793854415274463,0.460352422907489,0.14285714285714285,11350,6704,118,108,7,0.13947136563876653,0.0053932867012917995,0.01518400944769382,0.6763138175010681,0.7667718529701233,0.7635858654975891
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1047,CenterA,LGE-only,False,5,myops_scar,0.1,0.6915274463007159,0.6956782713085234,0.14285714285714285,6664,6704,35,33,0,0.10444177671068428,0.0053932867012917995,0.01518400944769382,0.6763138175010681,0.7667718529701233,0.7635858654975891
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1047,CenterA,LGE-only,False,5,myops_scar,0.2,0.6196300715990454,0.7629017447199266,0.14285714285714285,5445,6704,10,7,0,0.08852157943067034,0.0053932867012917995,0.01518400944769382,0.6763138175010681,0.7667718529701233,0.7635858654975891
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1047,CenterA,LGE-only,False,5,myops_scar,0.3,0.5792064439140812,0.7945569879271537,0.14285714285714285,4887,6704,5,3,0,0.07734806629834254,0.0053932867012917995,0.01518400944769382,0.6763138175010681,0.7667718529701233,0.7635858654975891
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1047,CenterA,LGE-only,False,5,myops_scar,0.4,0.5428102625298329,0.8159192825112107,0.14285714285714285,4460,6704,4,0,0,0.07309417040358744,0.0053932867012917995,0.01518400944769382,0.6763138175010681,0.7667718529701233,0.7635858654975891
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1047,CenterA,LGE-only,False,5,myops_scar,0.5,0.5195405727923628,0.8253554502369668,0.14285714285714285,4220,6704,12,1,0,0.06919431279620854,0.0053932867012917995,0.01518400944769382,0.6763138175010681,0.7667718529701233,0.7635858654975891
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1047,CenterA,LGE-only,False,5,myops_scar,0.6,0.5107398568019093,0.8292564785662389,0.14285714285714285,4129,6704,13,1,0,0.0685395979656091,0.0053932867012917995,0.01518400944769382,0.6763138175010681,0.7667718529701233,0.7635858654975891
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1047,CenterA,LGE-only,False,5,myops_scar,0.7,0.5071599045346062,0.8294706025859966,0.14285714285714285,4099,6704,13,1,0,0.06904122956818737,0.0053932867012917995,0.01518400944769382,0.6763138175010681,0.7667718529701233,0.7635858654975891
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1047,CenterA,LGE-only,False,5,myops_scar,0.8,0.5058174224343676,0.8290953545232274,0.14285714285714285,4090,6704,13,1,0,0.06919315403422983,0.0053932867012917995,0.01518400944769382,0.6763138175010681,0.7667718529701233,0.7635858654975891
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1047,CenterA,LGE-only,False,5,myops_scar,0.9,0.5058174224343676,0.8290953545232274,0.14285714285714285,4090,6704,13,1,0,0.06919315403422983,0.0053932867012917995,0.01518400944769382,0.6763138175010681,0.7667718529701233,0.7635858654975891
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1047,CenterA,LGE-only,False,4,myops_edema,0.05,,,,0,0,0,0,0,,2.061150361498676e-09,2.061153470123145e-09,0.8367469906806946,0.8390970230102539,0.8390970230102539
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1047,CenterA,LGE-only,False,4,myops_edema,0.1,,,,0,0,0,0,0,,2.061150361498676e-09,2.061153470123145e-09,0.8367469906806946,0.8390970230102539,0.8390970230102539
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1047,CenterA,LGE-only,False,4,myops_edema,0.2,,,,0,0,0,0,0,,2.061150361498676e-09,2.061153470123145e-09,0.8367469906806946,0.8390970230102539,0.8390970230102539
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1047,CenterA,LGE-only,False,4,myops_edema,0.3,,,,0,0,0,0,0,,2.061150361498676e-09,2.061153470123145e-09,0.8367469906806946,0.8390970230102539,0.8390970230102539
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1047,CenterA,LGE-only,False,4,myops_edema,0.4,,,,0,0,0,0,0,,2.061150361498676e-09,2.061153470123145e-09,0.8367469906806946,0.8390970230102539,0.8390970230102539
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1047,CenterA,LGE-only,False,4,myops_edema,0.5,,,,0,0,0,0,0,,2.061150361498676e-09,2.061153470123145e-09,0.8367469906806946,0.8390970230102539,0.8390970230102539
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1047,CenterA,LGE-only,False,4,myops_edema,0.6,,,,0,0,0,0,0,,2.061150361498676e-09,2.061153470123145e-09,0.8367469906806946,0.8390970230102539,0.8390970230102539
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1047,CenterA,LGE-only,False,4,myops_edema,0.7,,,,0,0,0,0,0,,2.061150361498676e-09,2.061153470123145e-09,0.8367469906806946,0.8390970230102539,0.8390970230102539
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1047,CenterA,LGE-only,False,4,myops_edema,0.8,,,,0,0,0,0,0,,2.061150361498676e-09,2.061153470123145e-09,0.8367469906806946,0.8390970230102539,0.8390970230102539
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1047,CenterA,LGE-only,False,4,myops_edema,0.9,,,,0,0,0,0,0,,2.061150361498676e-09,2.061153470123145e-09,0.8367469906806946,0.8390970230102539,0.8390970230102539
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1053,CenterA,LGE-only,False,5,myops_scar,0.05,0.730732635585157,0.1368739975049011,0.8,5611,1051,39,34,18,0.291748351452504,0.004620560444891453,0.017633070889860363,0.6862521767616272,0.7758147716522217,0.7735908627510071
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1053,CenterA,LGE-only,False,5,myops_scar,0.1,0.6317792578496669,0.3789954337899543,0.8,1752,1051,11,6,0,0.09246575342465753,0.004620560444891453,0.017633070889860363,0.6862521767616272,0.7758147716522217,0.7735908627510071
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1053,CenterA,LGE-only,False,5,myops_scar,0.2,0.5518553758325404,0.46325878594249204,0.8,1252,1051,22,16,0,0.07268370607028754,0.004620560444891453,0.017633070889860363,0.6862521767616272,0.7758147716522217,0.7735908627510071
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1053,CenterA,LGE-only,False,5,myops_scar,0.3,0.5014272121788773,0.5121477162293488,0.8,1029,1051,20,13,0,0.06802721088435375,0.004620560444891453,0.017633070889860363,0.6862521767616272,0.7758147716522217,0.7735908627510071
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1053,CenterA,LGE-only,False,5,myops_scar,0.4,0.467174119885823,0.5535512965050733,0.8,887,1051,18,13,0,0.06313416009019165,0.004620560444891453,0.017633070889860363,0.6862521767616272,0.7758147716522217,0.7735908627510071
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1053,CenterA,LGE-only,False,5,myops_scar,0.5,0.45004757373929594,0.5942211055276382,0.8,796,1051,16,12,0,0.06658291457286432,0.004620560444891453,0.017633070889860363,0.6862521767616272,0.7758147716522217,0.7735908627510071
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1053,CenterA,LGE-only,False,5,myops_scar,0.6,0.44814462416745954,0.6189224704336399,0.8,761,1051,16,12,0,0.06964520367936924,0.004620560444891453,0.017633070889860363,0.6862521767616272,0.7758147716522217,0.7735908627510071
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1053,CenterA,LGE-only,False,5,myops_scar,0.7,0.44719314938154137,0.6200527704485488,0.8,758,1051,15,11,0,0.06992084432717678,0.004620560444891453,0.017633070889860363,0.6862521767616272,0.7758147716522217,0.7735908627510071
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1053,CenterA,LGE-only,False,5,myops_scar,0.8,0.44719314938154137,0.6200527704485488,0.8,758,1051,15,11,0,0.06992084432717678,0.004620560444891453,0.017633070889860363,0.6862521767616272,0.7758147716522217,0.7735908627510071
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1053,CenterA,LGE-only,False,5,myops_scar,0.9,0.44719314938154137,0.6200527704485488,0.8,758,1051,15,11,0,0.06992084432717678,0.004620560444891453,0.017633070889860363,0.6862521767616272,0.7758147716522217,0.7735908627510071
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1053,CenterA,LGE-only,False,4,myops_edema,0.05,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.8325348496437073,0.8331183791160583,0.8331183791160583
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1053,CenterA,LGE-only,False,4,myops_edema,0.1,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.8325348496437073,0.8331183791160583,0.8331183791160583
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1053,CenterA,LGE-only,False,4,myops_edema,0.2,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.8325348496437073,0.8331183791160583,0.8331183791160583
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1053,CenterA,LGE-only,False,4,myops_edema,0.3,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.8325348496437073,0.8331183791160583,0.8331183791160583
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1053,CenterA,LGE-only,False,4,myops_edema,0.4,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.8325348496437073,0.8331183791160583,0.8331183791160583
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1053,CenterA,LGE-only,False,4,myops_edema,0.5,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.8325348496437073,0.8331183791160583,0.8331183791160583
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1053,CenterA,LGE-only,False,4,myops_edema,0.6,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.8325348496437073,0.8331183791160583,0.8331183791160583
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1053,CenterA,LGE-only,False,4,myops_edema,0.7,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.8325348496437073,0.8331183791160583,0.8331183791160583
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1053,CenterA,LGE-only,False,4,myops_edema,0.8,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.8325348496437073,0.8331183791160583,0.8331183791160583
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1053,CenterA,LGE-only,False,4,myops_edema,0.9,,,,0,0,0,0,0,,2.0611552464799843e-09,2.061153470123145e-09,0.8325348496437073,0.8331183791160583,0.8331183791160583
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1062,CenterA,LGE-only,False,5,myops_scar,0.05,0.9100719424460432,0.24081746920492722,0.42857142857142855,17860,4726,73,66,11,0.2171892497200448,0.010237215086817741,0.01588334413245322,0.6706063747406006,0.7606508135795593,0.75897616147995
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1062,CenterA,LGE-only,False,5,myops_scar,0.1,0.860770207363521,0.30474192823432467,0.42857142857142855,13349,4726,14,13,0,0.1427822308787175,0.010237215086817741,0.01588334413245322,0.6706063747406006,0.7606508135795593,0.75897616147995
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1062,CenterA,LGE-only,False,5,myops_scar,0.2,0.8116800677105375,0.3399202481169694,0.2857142857142857,11285,4726,4,3,0,0.11714665485157288,0.010237215086817741,0.01588334413245322,0.6706063747406006,0.7606508135795593,0.75897616147995
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1062,CenterA,LGE-only,False,5,myops_scar,0.3,0.7839610664409649,0.359569099378882,0.2857142857142857,10304,4726,5,3,0,0.10432841614906832,0.010237215086817741,0.01588334413245322,0.6706063747406006,0.7606508135795593,0.75897616147995
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1062,CenterA,LGE-only,False,5,myops_scar,0.4,0.7668218366483284,0.3740324078852307,0.2857142857142857,9689,4726,3,2,0,0.09835896377335122,0.010237215086817741,0.01588334413245322,0.6706063747406006,0.7606508135795593,0.75897616147995
srr_batch4_m10d3_full4scale_fold0_seed20260721_htzhulab_59682067,step_1800,Case1062,CenterA,LGE-only,False,5,myops_scar,0.5,0.7566652560304697,0.38095238095238093,0.2857142857142857,9387,4726,3,2,0,0.09417279215936934,0.010237215086817741,0.01588334413245322,0.6706063747406006,0.7606508135795593,0.75897616147995
