label,component_index,component_voxels,overlaps_baseline_support,kept,case_id,mode,source_label
5,3,1,True,False,Case1021,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,4,10,True,False,Case1021,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case1023,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,10,True,True,Case1023,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,2,2631,True,True,Case1023,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,3,1,True,False,Case1023,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case1029,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,5196,True,True,Case1029,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,2,6,True,False,Case1029,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,3,1,True,False,Case1029,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,4,1,True,False,Case1029,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,5,1,True,False,Case1029,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,6,1,True,False,Case1029,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,7,1,True,False,Case1029,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,8,1,False,False,Case1029,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,9,1,False,False,Case1029,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,10,1,False,False,Case1029,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,11,2,False,False,Case1029,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,12,9,True,False,Case1029,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,13,16,True,True,Case1029,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,14,1,True,False,Case1029,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,15,4,True,False,Case1029,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,16,1,True,False,Case1029,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,17,2,True,False,Case1029,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,18,3,True,False,Case1029,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case1033,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,6145,True,True,Case1033,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,2,1,True,False,Case1033,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,3,1,True,False,Case1033,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,4,15,True,True,Case1033,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case1040,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,3088,True,True,Case1040,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,2,8,True,True,Case1040,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,3,1,True,False,Case1040,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,4,6,True,False,Case1040,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,5,1,True,False,Case1040,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case1042,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,39,True,True,Case1042,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,2,906,True,True,Case1042,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,3,6,True,False,Case1042,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case1045,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,1,True,False,Case1045,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,2,41,True,False,Case1045,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,3,283,True,True,Case1045,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,4,120,True,True,Case1045,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,5,26,True,False,Case1045,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,6,14,True,False,Case1045,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case1047,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,4330,True,True,Case1047,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,2,1,True,False,Case1047,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,3,3,True,False,Case1047,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,4,1,True,False,Case1047,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,5,5,True,True,Case1047,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case1053,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,1,True,False,Case1053,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,2,1,True,False,Case1053,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,3,680,True,True,Case1053,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,4,9,True,False,Case1053,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,5,1,True,False,Case1053,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,6,1,True,False,Case1053,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,7,13,True,False,Case1053,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,8,19,True,False,Case1053,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,9,2,True,False,Case1053,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,10,87,True,True,Case1053,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,11,16,True,False,Case1053,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,12,1,True,False,Case1053,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,13,10,True,False,Case1053,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case1062,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,9801,True,True,Case1062,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,2,5,True,True,Case1062,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,3,1,True,False,Case1062,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case1070,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,5539,True,True,Case1070,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,2,14,True,True,Case1070,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,3,10,True,False,Case1070,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,4,2,True,False,Case1070,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,5,6,True,False,Case1070,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,6,1,True,False,Case1070,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,7,2,True,False,Case1070,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,8,2,True,False,Case1070,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,9,2,True,False,Case1070,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,10,2,True,False,Case1070,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,11,2,True,False,Case1070,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,12,1,True,False,Case1070,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,13,1,True,False,Case1070,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,14,6,True,False,Case1070,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,15,1,True,False,Case1070,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case1073,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,1,True,False,Case1073,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,2,289,True,True,Case1073,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,3,1480,True,True,Case1073,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,4,1,True,False,Case1073,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,5,1,False,False,Case1073,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,6,1,True,False,Case1073,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,7,1,True,False,Case1073,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,8,1,True,False,Case1073,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case1080,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,1518,True,True,Case1080,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,2,1,True,False,Case1080,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,3,22,True,True,Case1080,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,1,2772,True,True,Case2002,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,2,1,True,True,Case2002,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,3,1,True,False,Case2002,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,4,1,True,False,Case2002,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,26,True,True,Case2002,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,2,1,False,False,Case2002,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,3,15,True,False,Case2002,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,4,1052,True,True,Case2002,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,5,19,True,False,Case2002,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,1,1232,True,True,Case2007,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,2,1,True,False,Case2007,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,3,1,True,False,Case2007,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,4,1,True,False,Case2007,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,5,1,True,False,Case2007,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,6,1,True,False,Case2007,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,7,1,False,False,Case2007,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,8,4,True,True,Case2007,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,9,3,True,False,Case2007,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,10,1,True,False,Case2007,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,11,1,True,False,Case2007,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,12,1,True,False,Case2007,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,13,1,True,False,Case2007,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,14,1,True,False,Case2007,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,15,2,True,False,Case2007,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,835,True,True,Case2007,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,2,2,True,False,Case2007,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,3,4,True,True,Case2007,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,1,2,True,False,Case2008,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,2,3,True,False,Case2008,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,3,1193,True,True,Case2008,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,4,1,True,False,Case2008,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,5,10,True,True,Case2008,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,6,1,True,False,Case2008,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,7,1,True,False,Case2008,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,8,1,False,False,Case2008,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,9,1,True,False,Case2008,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,1062,True,True,Case2008,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,1,2132,True,True,Case2017,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,2,161,True,True,Case2017,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,3,44,True,False,Case2017,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,4,1,True,False,Case2017,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,5,1,True,False,Case2017,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,6,1,True,False,Case2017,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,1260,True,True,Case2017,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,2,10,True,True,Case2017,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,1,960,True,True,Case2020,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,2,12,True,True,Case2020,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,3,2,True,False,Case2020,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,179,True,True,Case2020,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,1,50,True,True,Case2031,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,2,3,True,False,Case2031,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,3,1,True,False,Case2031,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,4,10,True,False,Case2031,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,5,2,True,False,Case2031,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,6,4,True,False,Case2031,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,7,122,True,True,Case2031,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,8,7,True,False,Case2031,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,9,5,True,False,Case2031,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,10,2,True,False,Case2031,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,11,1,True,False,Case2031,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,12,1,True,False,Case2031,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,13,1,True,False,Case2031,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,14,1,True,False,Case2031,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,862,True,True,Case2031,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,2,2,True,True,Case2031,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,1,1829,True,True,Case2033,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,2,1,True,False,Case2033,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,3,7,True,True,Case2033,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,4,5,True,False,Case2033,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,1144,True,True,Case2033,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,2,1,True,True,Case2033,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,1,1655,True,True,Case3004,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,2,1,True,False,Case3004,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,3,1,True,False,Case3004,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,4,2,True,False,Case3004,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,5,1,True,False,Case3004,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,6,58,True,True,Case3004,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,2798,True,True,Case3004,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,1,1135,True,True,Case3011,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,2,1,True,False,Case3011,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,3,1,True,False,Case3011,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,4,12,True,False,Case3011,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,5,241,True,True,Case3011,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,6,1,True,False,Case3011,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,7,2,True,False,Case3011,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,38,True,True,Case3011,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,2,2448,True,True,Case3011,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,3,19,True,False,Case3011,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,1,1847,True,True,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,2,1,True,False,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,3,1,True,False,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,4,21,True,False,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,5,1,True,False,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,6,1,True,False,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,7,1,True,False,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,8,1,True,False,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,9,1,True,False,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,10,1,True,False,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,11,1,True,False,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,12,48,True,True,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,13,34,True,False,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,14,1,True,False,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,15,1,True,False,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,16,1,False,False,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,17,1,True,False,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,18,3,True,False,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,19,2,True,False,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,20,1,False,False,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,21,4,True,False,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,22,1,True,False,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,2516,True,True,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,2,2,False,False,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,3,22,True,True,Case3012,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,1,370,True,True,Case3023,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,2,1,True,False,Case3023,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,3,3,True,False,Case3023,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,4,1,True,False,Case3023,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,5,1,True,False,Case3023,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,6,2,True,False,Case3023,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,7,1,True,False,Case3023,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,8,4,True,False,Case3023,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,9,1,True,False,Case3023,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,10,1,True,False,Case3023,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,11,2,True,False,Case3023,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,12,453,True,True,Case3023,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,13,1,True,False,Case3023,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,14,74,True,False,Case3023,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,2663,True,True,Case3023,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,2,13,True,True,Case3023,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,1,1356,True,True,Case3026,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,2,5,True,False,Case3026,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,3,22,True,True,Case3026,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,4,7,True,False,Case3026,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,5,1,True,False,Case3026,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,6,2,True,False,Case3026,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,3278,True,True,Case3026,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,1,1710,True,True,Case3034,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,2,1,True,False,Case3034,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,3,33,True,False,Case3034,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,4,2,False,False,Case3034,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,5,1,True,False,Case3034,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,6,38,True,True,Case3034,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,7,32,True,False,Case3034,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
5,1,3626,True,True,Case3034,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,1,53,True,False,Case3038,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
4,2,39,True,False,Case3038,top2_pathology_overlap_dilate2,coarse_to_fine_srr_roi_signal_seek
