checkpoint,checkpoint_sha256,case_id,split,metric_name,t2_present,dice,hd95,exact_hd,infinite_hd,lesion_recall,gt_component_count,pred_component_count,remote_fp_count,volume_ratio,empty_gt,empty_pred,nnunet_dice,dice_delta_vs_nnunet,nnunet_hd95,hd95_delta_vs_nnunet,help_vs_nnunet,harm_vs_nnunet
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case2012,inner_select,scar,1.0,0.0935483870967742,137.64101759182597,191.44189719076647,False,1.0,1,14,0,8.841269841269842,False,False,0.6156202143950995,-0.5220718272983254,5.0,132.64101759182597,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case2012,inner_select,edema_zone,1.0,0.17518033269542177,139.61088772834162,193.98195792392653,False,1.0,1,14,0,7.020070838252656,False,False,0.7308970099667774,-0.5557166772713557,7.864019761011889,131.74686796732973,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case2016,inner_select,scar,1.0,0.44271487153736716,6.0,39.824615503479755,False,1.0,1,3,0,2.0113407258064515,False,False,0.8874420934017779,-0.44472722186441077,1.0,5.0,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case2016,inner_select,edema_zone,1.0,0.5916757675039437,33.75129488317534,161.98148042291749,False,1.0,1,8,0,1.6245222929936305,False,False,0.886909288430201,-0.2952335209262573,1.4142135623730951,32.33708132080225,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case2018,inner_select,scar,1.0,0.41516098356201603,31.63858403911275,42.42640687119285,False,1.0,1,2,0,1.7092381302907618,False,False,0.9197121757242946,-0.5045511921622786,1.0,30.63858403911275,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case2018,inner_select,edema_zone,1.0,0.4870023237800155,49.114150467719384,97.72410142846032,False,1.0,1,6,0,1.8456180567801093,False,False,0.9390329362298528,-0.45203061244983733,1.0,48.114150467719384,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case2019,inner_select,scar,1.0,0.5814795654423176,5.0,10.099504938362077,False,1.0,1,2,0,2.3559027777777777,False,False,0.9267849022282856,-0.345305336785968,1.0,4.0,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case2019,inner_select,edema_zone,1.0,0.6925157799819658,5.0990195135927845,81.93289937503738,False,1.0,1,3,0,1.504516711833785,False,False,0.890104662226451,-0.19758888224448523,2.0,3.0990195135927845,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case2021,inner_select,scar,1.0,0.662348401323043,151.62585520599015,158.94024034208581,False,1.0,1,4,0,1.715568862275449,False,False,0.9026618990862137,-0.2403134977631708,1.0,150.62585520599015,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case2021,inner_select,edema_zone,1.0,0.5258404415454089,152.83913099739723,162.4222891108237,False,1.0,1,4,0,2.4023141122913505,False,False,0.9285916422978965,-0.4027512007524876,1.0,151.83913099739723,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case2023,inner_select,scar,1.0,0.43781985670419654,6.708203932499369,9.433981132056603,False,1.0,1,1,0,2.0177606177606178,False,False,0.8803385917660639,-0.44251873506186734,1.0,5.708203932499369,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case2023,inner_select,edema_zone,1.0,0.6334059352028315,15.362291495737216,30.430248109405877,False,1.0,1,3,0,1.7318705838601711,False,False,0.8878621619020117,-0.2544562266991802,1.7320508075688772,13.630240688168339,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case2034,inner_select,scar,1.0,0.5109816225907665,7.0710678118654755,20.248456731316587,False,1.0,1,2,0,2.334828101644245,False,False,0.8926464805348014,-0.38166485794403493,1.0,6.0710678118654755,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case2034,inner_select,edema_zone,1.0,0.5123636666389143,14.795266034277196,40.24922359499622,False,1.0,1,2,0,2.8373801916932906,False,False,0.8943466172381835,-0.38198295059926923,1.0,13.795266034277196,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3009,inner_select,scar,1.0,0.48135593220338985,29.19923556424079,45.89117562233506,False,1.0,1,5,0,2.2065217391304346,False,False,0.9245049504950495,-0.4431490182916597,1.0,28.19923556424079,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3009,inner_select,edema_zone,1.0,0.14750815357326771,99.76973488989535,138.42687600318084,False,1.0,1,15,0,10.65910607071381,False,False,0.917910447761194,-0.7704022941879263,1.0,98.76973488989535,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3014,inner_select,scar,1.0,0.6812941613982894,2.8284271247461903,4.242640687119285,False,1.0,1,1,0,1.7504261847937266,False,False,0.897086709188071,-0.21579254778978163,1.0,1.8284271247461903,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3014,inner_select,edema_zone,1.0,0.6840367499282228,67.69010265473125,88.24397996464121,False,0.5,2,5,0,1.6725493957414157,False,False,0.9073036469084832,-0.22326689698026037,1.0,66.69010265473125,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3017,inner_select,scar,1.0,0.6886584289496911,8.549835897490034,82.22530024268686,False,1.0,1,3,0,1.7608894303990252,False,False,0.8897908211052139,-0.2011323921555228,1.0,7.549835897490034,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3017,inner_select,edema_zone,1.0,0.5828526274199921,99.27235213564805,109.07795377618706,False,1.0,1,6,0,2.278497409326425,False,False,0.9044736842105263,-0.3216210567905342,1.0,98.27235213564805,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3028,inner_select,scar,1.0,0.4632667390055531,6.557438524302,10.295630140987,False,0.5,6,1,0,2.492420864913063,False,False,0.8844953173777316,-0.4212285783721785,1.0,5.557438524302,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3028,inner_select,edema_zone,1.0,0.4974363215348991,67.0,97.71898484941399,False,1.0,2,3,0,2.051608832807571,False,False,0.9190420408694521,-0.421605719334553,1.0,66.0,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3032,inner_select,scar,1.0,0.0,inf,inf,True,1.0,0,4,0,2445.0,True,False,0.0,0.0,inf,nan,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3032,inner_select,edema_zone,1.0,0.4670318241697289,112.0524421300732,123.20308437697491,False,1.0,1,11,0,3.0400560224089634,False,False,0.9558412520961431,-0.48880942792641424,1.0,111.0524421300732,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3036,inner_select,scar,1.0,0.7152246525158927,2.8284271247461903,11.180339887498949,False,1.0,1,2,0,1.6026360067302299,False,False,0.9089637812893302,-0.19373912877343746,1.0,1.8284271247461903,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3036,inner_select,edema_zone,1.0,0.6595464317913864,7.681145747868608,15.0,False,1.0,1,3,0,1.3884379658770913,False,False,0.8957013187189587,-0.23615488692757236,1.0,6.681145747868608,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3042,inner_select,scar,1.0,0.7739021329987453,2.8284271247461903,21.400934559032695,False,1.0,1,2,0,1.5015693659761455,False,False,0.9562998405103669,-0.18239770751162154,1.0,1.8284271247461903,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case3042,inner_select,edema_zone,1.0,0.780204037334491,81.42880274210789,124.54717981552211,False,1.0,1,3,0,1.497831273042724,False,False,0.9606307835514428,-0.18042674621695187,1.0,80.42880274210789,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case7006,inner_select,scar,0.0,0.0,inf,inf,True,1.0,0,1,0,3559.0,True,False,1.0,-1.0,0.0,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case7006,inner_select,edema_zone,0.0,1.0,0.0,0.0,False,1.0,0,0,0,0.0,True,True,1.0,0.0,0.0,0.0,False,False
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8009,inner_select,scar,0.0,0.22477259202584374,19.44222209522358,130.02307487519283,False,1.0,1,4,0,2.888595041322314,False,False,0.8006103763987793,-0.5758377843729355,1.4142135623730951,18.028008532850485,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8009,inner_select,edema_zone,0.0,0.0,inf,inf,True,0.0,1,0,0,0.0,False,True,0.8006103763987793,-0.8006103763987793,1.4142135623730951,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8012,inner_select,scar,0.0,0.38694428812605514,23.370918584130163,148.39811319555247,False,1.0,1,4,0,1.727133210558625,False,False,0.895817255749344,-0.5088729676232888,1.0,22.370918584130163,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8012,inner_select,edema_zone,0.0,0.0,inf,inf,True,0.0,1,0,0,0.0,False,True,0.895817255749344,-0.895817255749344,1.0,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8025,inner_select,scar,0.0,0.42724326621686237,5.916079783099616,13.674794331177344,False,0.5,2,2,0,1.8173926058973207,False,False,0.8985173456168131,-0.4712740793999507,1.0,4.916079783099616,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8025,inner_select,edema_zone,0.0,0.0,inf,inf,True,0.0,2,0,0,0.0,False,True,0.8985173456168131,-0.8985173456168131,1.0,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8029,inner_select,scar,0.0,0.38574201517557793,16.610186366403795,99.66443698732262,False,1.0,1,6,0,2.7931726907630523,False,False,0.8269955464200068,-0.4412535312444289,1.0,15.610186366403795,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8029,inner_select,edema_zone,0.0,0.0,inf,inf,True,0.0,1,0,0,0.0,False,True,0.8269955464200068,-0.8269955464200068,1.0,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8030,inner_select,scar,0.0,0.2660025825493451,21.118712081942874,29.13760456866693,False,1.0,1,1,0,2.8365180467091293,False,False,0.799781181619256,-0.5337785990699109,1.4142135623730951,19.70449851956978,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step01500.pt,a4eff78d76c21779b4ead4e323fae09c925b158776421f9ea119bdf5cedce288,Case8030,inner_select,edema_zone,0.0,0.0,inf,inf,True,0.0,1,0,0,0.0,False,True,0.799781181619256,-0.799781181619256,1.4142135623730951,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1004,inner_select,scar,0.0,0.5487490696742429,5.0,48.95916665957459,False,0.5,2,3,0,2.09506511916364,False,False,0.8825889741800419,-0.33383990450579903,1.0,4.0,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1004,inner_select,edema_zone,0.0,0.0,inf,inf,True,0.0,2,0,0,0.0,False,True,0.8825889741800419,-0.8825889741800419,1.0,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1008,inner_select,scar,0.0,0.4451016288785617,4.47213595499958,9.433981132056603,False,0.6666666666666666,3,1,0,3.0088445615355663,False,False,0.8739030023094688,-0.42880137343090713,1.0,3.4721359549995796,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1008,inner_select,edema_zone,0.0,0.0,inf,inf,True,0.0,3,0,0,0.0,False,True,0.8739030023094688,-0.8739030023094688,1.0,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1020,inner_select,scar,0.0,0.35643671330560206,4.69041575982343,9.16515138991168,False,0.25,4,1,0,2.9368353891960868,False,False,0.7594449508761268,-0.4030082375705248,1.4142135623730951,3.276202197450335,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1020,inner_select,edema_zone,0.0,0.0,inf,inf,True,0.0,4,0,0,0.0,False,True,0.7594449508761268,-0.7594449508761268,1.4142135623730951,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1026,inner_select,scar,0.0,0.4511000709723208,29.30870177950569,42.649736224272246,False,0.06666666666666667,30,15,0,2.7433581296493093,False,False,0.8388183467219487,-0.38771827574962786,1.0,28.30870177950569,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1026,inner_select,edema_zone,0.0,0.0,inf,inf,True,0.0,30,0,0,0.0,False,True,0.8388183467219487,-0.8388183467219487,1.0,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1032,inner_select,scar,0.0,0.4649002588701081,4.58257569495584,8.366600265340756,False,0.6,5,2,0,2.0983722576079264,False,False,0.7676003028009084,-0.3027000439308003,1.7320508075688772,2.8505248873869626,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1032,inner_select,edema_zone,0.0,0.0,inf,inf,True,0.0,5,0,0,0.0,False,True,0.7676003028009084,-0.7676003028009084,1.7320508075688772,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1035,inner_select,scar,0.0,0.4661362165454753,4.123105625617661,8.602325267042627,False,1.0,5,2,0,2.4255346896191967,False,False,0.8749918231176816,-0.4088556065722063,1.0,3.1231056256176606,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1035,inner_select,edema_zone,0.0,0.0,inf,inf,True,0.0,5,0,0,0.0,False,True,0.8749918231176816,-0.8749918231176816,1.0,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1039,inner_select,scar,0.0,0.47508942258559017,4.123105625617661,15.165750888103101,False,0.75,4,4,0,2.914,False,False,0.8657453109575518,-0.39065588837196163,1.0,3.1231056256176606,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1039,inner_select,edema_zone,0.0,0.0,inf,inf,True,0.0,4,0,0,0.0,False,True,0.8657453109575518,-0.8657453109575518,1.0,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1043,inner_select,scar,0.0,0.3493850578229211,10.544911414114718,98.0357077803797,False,0.875,8,14,0,2.2810680586227665,False,False,0.7730662689111443,-0.42368121108822315,1.4142135623730951,9.130697851741623,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1043,inner_select,edema_zone,0.0,0.0,inf,inf,True,0.0,8,0,0,0.0,False,True,0.7730662689111443,-0.7730662689111443,1.4142135623730951,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1056,inner_select,scar,0.0,0.36868443845635646,21.773825521656015,65.0384501660364,False,0.5,6,8,0,4.123767258382643,False,False,0.8541095073362758,-0.4854250688799193,1.0,20.773825521656015,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1056,inner_select,edema_zone,0.0,0.0,inf,inf,True,0.0,6,0,0,0.0,False,True,0.8541095073362758,-0.8541095073362758,1.0,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1058,inner_select,scar,0.0,0.46600686328144425,5.0,8.602325267042627,False,1.0,1,1,0,3.172442415438888,False,False,0.9069118710610601,-0.44090500777961583,1.0,4.0,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1058,inner_select,edema_zone,0.0,0.0,inf,inf,True,0.0,1,0,0,0.0,False,True,0.9069118710610601,-0.9069118710610601,1.0,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1071,inner_select,scar,0.0,0.29859571322985956,11.789826122551595,21.18962010041709,False,0.75,4,3,0,5.227848101265823,False,False,0.8406728406728406,-0.5420771274429811,1.0,10.789826122551595,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1071,inner_select,edema_zone,0.0,0.0,inf,inf,True,0.0,4,0,0,0.0,False,True,0.8406728406728406,-0.8406728406728406,1.0,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1074,inner_select,scar,0.0,0.4295000773874013,12.36931687685298,27.477263328068172,False,0.3333333333333333,3,7,0,2.2410333584148483,False,False,0.9188710289836729,-0.4893709515962716,1.0,11.36931687685298,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1074,inner_select,edema_zone,0.0,0.0,inf,inf,True,0.0,3,0,0,0.0,False,True,0.9188710289836729,-0.9188710289836729,1.0,inf,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1077,inner_select,scar,0.0,0.2748422980397477,13.601470508735444,18.05547008526779,False,1.0,2,2,0,5.587578194816801,False,False,0.8126901347240331,-0.5378478366842854,1.0,12.601470508735444,False,True
results/20260729_care_prism_v2_backbone_repair_and_resume/runtime/fold0_w3_fold0_6500_formal_v2/checkpoints/checkpoint_step02000.pt,43aafa0a80e85d5b8c91b814d32d25ff8e3bdacc01586f5a6f8504ae0364128f,Case1077,inner_select,edema_zone,0.0,0.0,inf,inf,True,0.0,2,0,0,0.0,False,True,0.8126901347240331,-0.8126901347240331,1.0,inf,False,True
