candidate_id,variant,component,grad_norm,status,model_variant,source_model_variant,step,stage,loss_value,requires_grad,grad_l2_norm,param_with_grad_count,zero_justification,batch_cases,t2_present_batch_fraction,target_voxel_count,runtime_root,source_path
m9_srr_main_true_br2_pattern_sip,m9_srr_main_true_br2_pattern_sip,edema_scale2_semantic_interaction_mass,,PASS,m9_srr_main_true_br2_pattern_sip,m9_srr_main_true_br2_pattern_sip,1,evidence_warmup,0.3602261245250702,True,0.5380577528649482,58,,"Case1068,Case3029",0.5,9257,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_true_br2_pattern_sip/loss_component_gradient_sanity.csv
m9_srr_main_true_br2_pattern_sip,m9_srr_main_true_br2_pattern_sip,edema_scale3_semantic_family_mass,,PASS,m9_srr_main_true_br2_pattern_sip,m9_srr_main_true_br2_pattern_sip,1,evidence_warmup,0.4906250238418579,True,1.137522655336671e-09,76,,"Case1068,Case3029",0.5,9257,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_true_br2_pattern_sip/loss_component_gradient_sanity.csv
m9_srr_main_true_br2_pattern_sip,m9_srr_main_true_br2_pattern_sip,edema_scale3_semantic_interaction_mass,,PASS,m9_srr_main_true_br2_pattern_sip,m9_srr_main_true_br2_pattern_sip,1,evidence_warmup,0.3812844455242157,True,1.0576893696352399,76,,"Case1068,Case3029",0.5,9257,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_true_br2_pattern_sip/loss_component_gradient_sanity.csv
m9_srr_main_true_br2_pattern_sip,m9_srr_main_true_br2_pattern_sip,scar_scale0_semantic_family_mass,,PASS,m9_srr_main_true_br2_pattern_sip,m9_srr_main_true_br2_pattern_sip,1,evidence_warmup,0.8276921510696411,True,0.20093976470795719,22,,"Case1068,Case3029",0.5,9257,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_true_br2_pattern_sip/loss_component_gradient_sanity.csv
m9_srr_main_true_br2_pattern_sip,m9_srr_main_true_br2_pattern_sip,scar_scale0_semantic_interaction_mass,,PASS,m9_srr_main_true_br2_pattern_sip,m9_srr_main_true_br2_pattern_sip,1,evidence_warmup,0.41032832860946655,True,0.27930564636544103,22,,"Case1068,Case3029",0.5,9257,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_true_br2_pattern_sip/loss_component_gradient_sanity.csv
m9_srr_main_true_br2_pattern_sip,m9_srr_main_true_br2_pattern_sip,scar_scale1_semantic_family_mass,,PASS,m9_srr_main_true_br2_pattern_sip,m9_srr_main_true_br2_pattern_sip,1,evidence_warmup,0.8252383470535278,True,0.2909029211004836,40,,"Case1068,Case3029",0.5,9257,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_true_br2_pattern_sip/loss_component_gradient_sanity.csv
m9_srr_main_true_br2_pattern_sip,m9_srr_main_true_br2_pattern_sip,scar_scale1_semantic_interaction_mass,,PASS,m9_srr_main_true_br2_pattern_sip,m9_srr_main_true_br2_pattern_sip,1,evidence_warmup,0.4000413715839386,True,0.5035136641904343,40,,"Case1068,Case3029",0.5,9257,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_true_br2_pattern_sip/loss_component_gradient_sanity.csv
m9_srr_main_true_br2_pattern_sip,m9_srr_main_true_br2_pattern_sip,scar_scale2_semantic_family_mass,,PASS,m9_srr_main_true_br2_pattern_sip,m9_srr_main_true_br2_pattern_sip,1,evidence_warmup,0.8107556104660034,True,0.5857356027141112,58,,"Case1068,Case3029",0.5,9257,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_true_br2_pattern_sip/loss_component_gradient_sanity.csv
m9_srr_main_true_br2_pattern_sip,m9_srr_main_true_br2_pattern_sip,scar_scale2_semantic_interaction_mass,,PASS,m9_srr_main_true_br2_pattern_sip,m9_srr_main_true_br2_pattern_sip,1,evidence_warmup,0.4147477149963379,True,0.6247922879880624,58,,"Case1068,Case3029",0.5,9257,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_true_br2_pattern_sip/loss_component_gradient_sanity.csv
m9_srr_main_true_br2_pattern_sip,m9_srr_main_true_br2_pattern_sip,scar_scale3_semantic_family_mass,,PASS,m9_srr_main_true_br2_pattern_sip,m9_srr_main_true_br2_pattern_sip,1,evidence_warmup,0.835206925868988,True,0.5995224078394691,76,,"Case1068,Case3029",0.5,9257,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_true_br2_pattern_sip/loss_component_gradient_sanity.csv
m9_srr_main_true_br2_pattern_sip,m9_srr_main_true_br2_pattern_sip,scar_scale3_semantic_interaction_mass,,PASS,m9_srr_main_true_br2_pattern_sip,m9_srr_main_true_br2_pattern_sip,1,evidence_warmup,0.39361727237701416,True,0.9147378418846107,76,,"Case1068,Case3029",0.5,9257,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_true_br2_pattern_sip/loss_component_gradient_sanity.csv
