candidate_id,semantic_task,slot_group,slot_kind,slot_modality,expert_index,row_count,step_count,case_count,mean_weight,p95_weight,min_weight,max_weight,mean_valid_fraction,weight_range,stability_status
m9_srr_main_lesion_proposal_memory,anatomy,shared,shared,,4,2852,592,171,0.1894300039409435,0.30493054986000057,0.0011111109051853418,0.4268167018890381,1.0,0.42570559098385274,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,anatomy,shared,shared,,5,2852,592,171,0.07368358321350589,0.21556039899587628,0.0011111110216006637,0.4925976097583771,1.0,0.4914864987367764,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,anatomy,t2_private,private,T2,12,2852,592,171,0.003547054285224041,0.035000202059745716,0.0,0.10502277314662933,0.6402524544179523,0.10502277314662933,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,anatomy,t2_private,private,T2,13,2852,592,171,0.013445333667534767,0.059293967299163294,0.0,0.21165026724338531,0.6402524544179523,0.21165026724338531,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,anatomy,t2_private,private,T2,14,2852,592,171,0.0016482240176886361,0.0013055556919425726,0.0,0.046771932393312454,0.6402524544179523,0.046771932393312454,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,anatomy,t2_private,private,T2,15,2852,592,171,0.003679691427535878,0.04217647016048431,0.0,0.13543175160884857,0.6402524544179523,0.13543175160884857,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,anatomy,t2_private,private,T2,16,2852,592,171,0.0036619024267846322,0.007468155736566903,0.0,0.12372905015945435,0.6402524544179523,0.12372905015945435,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,c0_private,private,C0,17,2852,592,171,0.002926000221957339,0.001764706039102748,0.0,0.1322607547044754,0.6500701262272089,0.1322607547044754,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,c0_private,private,C0,18,2852,592,171,0.0016260954049653615,0.0014379085041582584,0.0,0.11567188054323196,0.6500701262272089,0.11567188054323196,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,interaction_lge_c0,interaction,,22,2852,592,171,0.0031665877646563814,0.024613307509571136,0.0,0.08878690004348755,0.6500701262272089,0.08878690004348755,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,interaction_lge_c0,interaction,,23,2852,592,171,0.0010703712266097224,0.0014379085041582584,0.0,0.050568949431180954,0.6500701262272089,0.050568949431180954,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,interaction_lge_c0,interaction,,24,2852,592,171,0.0009361961618102408,0.0014379085041582584,0.0,0.07155051082372665,0.6500701262272089,0.07155051082372665,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,interaction_lge_t2,interaction,,19,2852,592,171,0.04338879791434709,0.23292877152562141,0.0,0.40813615918159485,0.6402524544179523,0.40813615918159485,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,interaction_lge_t2,interaction,,20,2852,592,171,0.06347129037274736,0.26914966255426404,0.0,0.38751351833343506,0.6402524544179523,0.38751351833343506,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,interaction_lge_t2,interaction,,21,2852,592,171,0.006783124854344728,0.08454961962997912,0.0,0.1861896514892578,0.6402524544179523,0.1861896514892578,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,interaction_t2_c0,interaction,,25,2852,592,171,0.05504358893722511,0.22051691263914106,0.0,0.5880293250083923,0.5308555399719496,0.5880293250083923,REQUIRES_REVIEW
m9_srr_main_lesion_proposal_memory,edema,interaction_t2_c0,interaction,,26,2852,592,171,0.01516382303697104,0.10125513151288032,0.0,0.3842529058456421,0.5308555399719496,0.3842529058456421,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,lge_private,private,LGE,10,2852,592,171,0.0019470200063086013,0.0024999999441206455,0.0011111109051853418,0.08328081667423248,1.0,0.08216970576904714,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,lge_private,private,LGE,11,2852,592,171,0.0019762454624483714,0.0024999999441206455,0.0011111109051853418,0.0849071592092514,1.0,0.08379604830406606,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,lge_private,private,LGE,6,2852,592,171,0.0018594703020862347,0.0024999999441206455,0.0011111109051853418,0.08964662253856659,1.0,0.08853551163338125,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,lge_private,private,LGE,7,2852,592,171,0.0032289682706748758,0.0024999999441206455,0.0011111109051853418,0.12748372554779053,1.0,0.12637261464260519,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,lge_private,private,LGE,8,2852,592,171,0.005456575452812802,0.039684340544044946,0.0011111109051853418,0.09553201496601105,1.0,0.0944209040608257,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,lge_private,private,LGE,9,2852,592,171,0.00178075824632521,0.0024999999441206455,0.0011111109051853418,0.12530244886875153,1.0,0.12419133796356618,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,shared,shared,,0,2852,592,171,0.12105496684377484,0.299415038526058,0.0011111110216006637,0.48413193225860596,1.0,0.4830208212370053,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,shared,shared,,1,2852,592,171,0.0670394996617647,0.16593077778816223,0.0011111109051853418,0.2457083910703659,1.0,0.24459728016518056,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,shared,shared,,2,2852,592,171,0.12809982736322958,0.30573775768280026,0.0011111109051853418,0.5034236907958984,1.0,0.5023125798907131,REQUIRES_REVIEW
m9_srr_main_lesion_proposal_memory,edema,shared,shared,,3,2852,592,171,0.06131339615075699,0.16410506963729857,0.0011111109051853418,0.2946687936782837,1.0,0.29355768277309835,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,shared,shared,,4,2852,592,171,0.11389049899886489,0.4439944565296172,0.0011111109051853418,0.6153678297996521,1.0,0.6142567188944668,REQUIRES_REVIEW
m9_srr_main_lesion_proposal_memory,edema,shared,shared,,5,2852,592,171,0.07582077741131303,0.19111218303441976,0.0011111109051853418,0.4704986810684204,1.0,0.46938757016323507,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,t2_private,private,T2,12,2852,592,171,0.03020354675951229,0.1281082347035408,0.0,0.2479517161846161,0.6402524544179523,0.2479517161846161,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,t2_private,private,T2,13,2852,592,171,0.02343255073551907,0.11139130964875216,0.0,0.16947592794895172,0.6402524544179523,0.16947592794895172,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,t2_private,private,T2,14,2852,592,171,0.07268829034852174,0.23366188779473301,0.0,0.2927030026912689,0.6402524544179523,0.2927030026912689,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,t2_private,private,T2,15,2852,592,171,0.03641326312639187,0.15721431151032447,0.0,0.20389655232429504,0.6402524544179523,0.20389655232429504,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,edema,t2_private,private,T2,16,2852,592,171,0.060218482763011096,0.1910947389900684,0.0,0.3026942014694214,0.6402524544179523,0.3026942014694214,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,c0_private,private,C0,17,2852,592,171,0.0017824854570443233,0.001437908736988902,0.0,0.14229676127433777,0.6500701262272089,0.14229676127433777,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,c0_private,private,C0,18,2852,592,171,0.0008002181883511457,0.0014379085041582584,0.0,0.001764706103131175,0.6500701262272089,0.001764706103131175,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,interaction_lge_c0,interaction,,22,2852,592,171,0.0008002181883511457,0.0014379085041582584,0.0,0.001764706103131175,0.6500701262272089,0.001764706103131175,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,interaction_lge_c0,interaction,,23,2852,592,171,0.007105007654588721,0.0017647057538852096,0.0,0.294857382774353,0.6500701262272089,0.294857382774353,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,interaction_lge_c0,interaction,,24,2852,592,171,0.04644435643470147,0.19423706308007238,0.0,0.29596179723739624,0.6500701262272089,0.29596179723739624,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,interaction_lge_t2,interaction,,19,2852,592,171,0.03150862161978572,0.20370477437973014,0.0,0.49698060750961304,0.6402524544179523,0.49698060750961304,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,interaction_lge_t2,interaction,,20,2852,592,171,0.035061467348991925,0.25392355024814606,0.0,0.6380764245986938,0.6402524544179523,0.6380764245986938,REQUIRES_REVIEW
m9_srr_main_lesion_proposal_memory,scar,interaction_lge_t2,interaction,,21,2852,592,171,0.07506276898924163,0.4353481486439705,0.0,0.6412302255630493,0.6402524544179523,0.6412302255630493,REQUIRES_REVIEW
m9_srr_main_lesion_proposal_memory,scar,interaction_t2_c0,interaction,,25,2852,592,171,0.0005898395106101703,0.0011111111380159855,0.0,0.0011111113708466291,0.5308555399719496,0.0011111113708466291,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,interaction_t2_c0,interaction,,26,2852,592,171,0.0006060580307492714,0.0011111111380159855,0.0,0.019168000668287277,0.5308555399719496,0.019168000668287277,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,lge_private,private,LGE,10,2852,592,171,0.08858756543274121,0.17899239584803578,0.0011111109051853418,0.2507178783416748,1.0,0.24960676743648946,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,lge_private,private,LGE,11,2852,592,171,0.09849148722686987,0.20924249291419977,0.0011111109051853418,0.30130481719970703,1.0,0.3001937062945217,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,lge_private,private,LGE,6,2852,592,171,0.11365858084568885,0.19063162803649902,0.0011111110216006637,0.2604238986968994,1.0,0.25931278767529875,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,lge_private,private,LGE,7,2852,592,171,0.12413089301393546,0.19144992530345917,0.0011111110216006637,0.2508987784385681,1.0,0.24978766741696745,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,lge_private,private,LGE,8,2852,592,171,0.10119366722548319,0.19001424536108968,0.0011111109051853418,0.29203733801841736,1.0,0.290926227113232,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,lge_private,private,LGE,9,2852,592,171,0.11701460208447956,0.24778801053762423,0.0011111109051853418,0.37659043073654175,1.0,0.3754793198313564,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,shared,shared,,0,2852,592,171,0.0028582309987618057,0.0024999999441206455,0.0011111109051853418,0.18914034962654114,1.0,0.1880292387213558,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,shared,shared,,1,2852,592,171,0.020071998841457755,0.044125160388648485,0.0011111109051853418,0.5858504176139832,1.0,0.5847393067087978,REQUIRES_REVIEW
m9_srr_main_lesion_proposal_memory,scar,shared,shared,,2,2852,592,171,0.001576471627847622,0.0024999999441206455,0.0011111109051853418,0.03231275826692581,1.0,0.03120164736174047,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,shared,shared,,3,2852,592,171,0.06594964461755412,0.29895397722721095,0.0011111109051853418,0.4087514281272888,1.0,0.4076403172221035,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,shared,shared,,4,2852,592,171,0.03776997516518211,0.20315077900886533,0.0011111109051853418,0.4623151421546936,1.0,0.46120403124950826,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,shared,shared,,5,2852,592,171,0.025048467675757857,0.15040975883603097,0.0011111109051853418,0.19120454788208008,1.0,0.19009343697689474,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,t2_private,private,T2,12,2852,592,171,0.0007539348784807369,0.0013055555755272508,0.0,0.0015000001294538379,0.6402524544179523,0.0015000001294538379,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,t2_private,private,T2,13,2852,592,171,0.0007539348784807369,0.0013055555755272508,0.0,0.0015000001294538379,0.6402524544179523,0.0015000001294538379,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,t2_private,private,T2,14,2852,592,171,0.0007671880239681543,0.0013055555755272508,0.0,0.029375432059168816,0.6402524544179523,0.029375432059168816,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,t2_private,private,T2,15,2852,592,171,0.0007539348784807369,0.0013055555755272508,0.0,0.0015000001294538379,0.6402524544179523,0.0015000001294538379,STABLE_NONZERO
m9_srr_main_lesion_proposal_memory,scar,t2_private,private,T2,16,2852,592,171,0.0008584039524283461,0.0013055555755272508,0.0,0.09948857128620148,0.6402524544179523,0.09948857128620148,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,c0_private,private,C0,16,2592,527,169,0.018564304647088085,0.10151929259300232,0.0,0.15440674126148224,0.6558641975308642,0.15440674126148224,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,c0_private,private,C0,17,2592,527,169,0.023121112974293305,0.12030694633722305,0.0,0.17911796271800995,0.6558641975308642,0.17911796271800995,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,c0_private,private,C0,18,2592,527,169,0.034625275178813704,0.20585946068167688,0.0,0.4776390790939331,0.6558641975308642,0.4776390790939331,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,c0_private,private,C0,19,2592,527,169,0.03463759089322312,0.12999179512262343,0.0,0.2529357671737671,0.6558641975308642,0.2529357671737671,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,interaction_lge_c0,interaction,,24,2592,527,169,0.005633415546296341,0.040989257954061026,0.0,0.09683099389076233,0.6558641975308642,0.09683099389076233,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,interaction_lge_c0,interaction,,25,2592,527,169,0.02502231166721528,0.1551572248339653,0.0,0.1874345988035202,0.6558641975308642,0.1874345988035202,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,interaction_lge_c0,interaction,,26,2592,527,169,0.01887324990040702,0.09050350040197372,0.0,0.2695203721523285,0.6558641975308642,0.2695203721523285,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,interaction_lge_c0,interaction,,27,2592,527,169,0.02544510209766789,0.14027480706572523,0.0,0.25793325901031494,0.6558641975308642,0.25793325901031494,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,interaction_lge_t2,interaction,,20,2592,527,169,0.0019368942069118975,0.0012187500775326043,0.0,0.10704480111598969,0.6404320987654321,0.10704480111598969,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,interaction_lge_t2,interaction,,21,2592,527,169,0.01032608537844894,0.06494723595678804,0.0,0.11566410958766937,0.6404320987654321,0.11566410958766937,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,interaction_lge_t2,interaction,,22,2592,527,169,0.002087072065051747,0.0012187500251457095,0.0,0.07501201331615448,0.6404320987654321,0.07501201331615448,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,interaction_lge_t2,interaction,,23,2592,527,169,0.002995523586417412,0.02608671337366101,0.0,0.07441982626914978,0.6404320987654321,0.07441982626914978,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,interaction_t2_c0,interaction,,28,2592,527,169,0.0029596903182265784,0.000937500037252903,0.0,0.16482611000537872,0.5354938271604939,0.16482611000537872,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,interaction_t2_c0,interaction,,29,2592,527,169,0.03743546099553054,0.16265684962272642,0.0,0.17828872799873352,0.5354938271604939,0.17828872799873352,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,interaction_t2_c0,interaction,,30,2592,527,169,0.0026338417121875,0.000937500037252903,0.0,0.12708644568920135,0.5354938271604939,0.12708644568920135,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,interaction_t2_c0,interaction,,31,2592,527,169,0.004298855463444111,0.03774177357554435,0.0,0.1782389134168625,0.5354938271604939,0.1782389134168625,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,lge_private,private,LGE,10,2592,527,169,0.004066417615090527,0.021123940311372276,0.0009374997462145984,0.087893545627594,1.0,0.0869560458813794,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,lge_private,private,LGE,11,2592,527,169,0.004789623883262709,0.029109446424990883,0.0009374997462145984,0.08899298310279846,1.0,0.08805548335658386,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,lge_private,private,LGE,8,2592,527,169,0.004229972545646079,0.02989837191998948,0.0009374997462145984,0.11262743175029755,1.0,0.11168993200408295,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,lge_private,private,LGE,9,2592,527,169,0.006678955388755033,0.0482929941266775,0.0009374997462145984,0.10710824280977249,1.0,0.10617074306355789,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,shared,shared,,0,2592,527,169,0.0792525030441606,0.20410289987921698,0.0009374998044222593,0.30638718605041504,1.0,0.3054496862459928,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,shared,shared,,1,2592,527,169,0.10246438941024359,0.2610073149204254,0.0009374998044222593,0.3084185719490051,1.0,0.30748107214458287,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,shared,shared,,2,2592,527,169,0.06111652134641639,0.14180659428238868,0.0009374997462145984,0.2410171926021576,1.0,0.240079692855943,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,shared,shared,,3,2592,527,169,0.08790643952553732,0.16182988360524175,0.0009374998044222593,0.1897064745426178,1.0,0.18876897473819554,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,shared,shared,,4,2592,527,169,0.04428758510104312,0.12567395269870751,0.0009374997462145984,0.26107901334762573,1.0,0.26014151360141113,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,shared,shared,,5,2592,527,169,0.13070959770589574,0.3412025362253189,0.0009374998044222593,0.43790534138679504,1.0,0.4369678415823728,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,shared,shared,,6,2592,527,169,0.10986566485584778,0.20340169742703434,0.0009374998044222593,0.30493104457855225,1.0,0.30399354477413,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,shared,shared,,7,2592,527,169,0.0972526620356084,0.16196899563074107,0.0009374998044222593,0.22966404259204865,1.0,0.22872654278762639,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,t2_private,private,T2,12,2592,527,169,0.0014141438362985578,0.0012187500251457095,0.0,0.06932821869850159,0.6404320987654321,0.06932821869850159,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,t2_private,private,T2,13,2592,527,169,0.002122568285195473,0.0012187501415610313,0.0,0.12286268919706345,0.6404320987654321,0.12286268919706345,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,t2_private,private,T2,14,2592,527,169,0.0016976358617206261,0.0012187500251457095,0.0,0.07478874176740646,0.6404320987654321,0.07478874176740646,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,anatomy,t2_private,private,T2,15,2592,527,169,0.011549549528207996,0.08227498047053805,0.0,0.12478390336036682,0.6404320987654321,0.12478390336036682,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,c0_private,private,C0,16,2592,527,169,0.0010767540126139072,0.0012187500251457095,0.0,0.12335877120494843,0.6558641975308642,0.12335877120494843,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,c0_private,private,C0,17,2592,527,169,0.0009535525826738004,0.0012187500251457095,0.0,0.08539371192455292,0.6558641975308642,0.08539371192455292,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,c0_private,private,C0,18,2592,527,169,0.0012020676785264915,0.0012187500251457095,0.0,0.05086570605635643,0.6558641975308642,0.05086570605635643,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,c0_private,private,C0,19,2592,527,169,0.0010155891905127153,0.0012187500251457095,0.0,0.09809549152851105,0.6558641975308642,0.09809549152851105,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,interaction_lge_c0,interaction,,24,2592,527,169,0.0006995809630502157,0.0012187500251457095,0.0,0.04528268426656723,0.6558641975308642,0.04528268426656723,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,interaction_lge_c0,interaction,,25,2592,527,169,0.0007333677921911815,0.0012187500251457095,0.0,0.04761657118797302,0.6558641975308642,0.04761657118797302,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,interaction_lge_c0,interaction,,26,2592,527,169,0.0007315977905975923,0.0012187500251457095,0.0,0.045354731380939484,0.6558641975308642,0.045354731380939484,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,interaction_lge_c0,interaction,,27,2592,527,169,0.0007545626035439286,0.0012187500251457095,0.0,0.0500214584171772,0.6558641975308642,0.0500214584171772,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,interaction_lge_t2,interaction,,20,2592,527,169,0.05457054824223127,0.1882784195244312,0.0,0.314220666885376,0.6404320987654321,0.314220666885376,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,interaction_lge_t2,interaction,,21,2592,527,169,0.02493710717553094,0.1514769196510315,0.0,0.23532292246818542,0.6404320987654321,0.23532292246818542,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,interaction_lge_t2,interaction,,22,2592,527,169,0.044029406896664076,0.1281875789165497,0.0,0.18698465824127197,0.6404320987654321,0.18698465824127197,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,interaction_lge_t2,interaction,,23,2592,527,169,0.04656922517503439,0.1846756979823112,0.0,0.21288074553012848,0.6404320987654321,0.21288074553012848,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,interaction_t2_c0,interaction,,28,2592,527,169,0.01177834732926037,0.07222595065832124,0.0,0.13101932406425476,0.5354938271604939,0.13101932406425476,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,interaction_t2_c0,interaction,,29,2592,527,169,0.0023961420721869578,0.000937500037252903,0.0,0.1304399073123932,0.5354938271604939,0.1304399073123932,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,interaction_t2_c0,interaction,,30,2592,527,169,0.02374191335675951,0.13040875419974324,0.0,0.19323919713497162,0.5354938271604939,0.19323919713497162,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,interaction_t2_c0,interaction,,31,2592,527,169,0.016818201791578263,0.08267582207918167,0.0,0.19091953337192535,0.5354938271604939,0.19091953337192535,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,lge_private,private,LGE,10,2592,527,169,0.0016888429547831083,0.0024999999441206455,0.0009374998044222593,0.060571130365133286,1.0,0.059633630560711026,STABLE_NONZERO
m9_srr_main_t2_edema_recall_focus,edema,lge_private,private,LGE,11,2592,527,169,0.001709929679584744,0.0024999999441206455,0.0009374998044222593,0.06707178056240082,1.0,0.06613428075797856,STABLE_NONZERO
