candidate_id,variant,step,stage,loss,elapsed_seconds,model_variant,source_model_variant,evidence_loss,final_loss,scar_proposal_loss,edema_proposal_loss,proposal_margin_loss,scar_component_ranking_loss,edema_component_ranking_loss,component_proposal_ranking_loss,roi_cover_loss,roi_remote_loss,semantic_retrieval_loss,baseline_preservation_loss,correction_opportunity_loss,baseline_preserve_voxels,baseline_preserve_gate_mean,proposal_weight,refine_weight,edema_supervised_batch_fraction,anchor_present_batch_fraction,component_present_batch_fraction,baseline_gate_mean,baseline_residual_abs_mean,branch_correction_open_rate,proposal_weight_mean,refiner_weight_mean,final_logit_delta_roi_abs_mean,baseline_gate_status,local_refinement_status,anatomy_roi_prior_status,encoder_profile,encoder_scale_channels,p_union_mean,p_lv_mean,p_rv_mean,union_distance_mean,lv_distance_mean,rv_distance_mean,scar_anatomy_soft_gate_mean,edema_anatomy_soft_gate_mean,empty_union_fallback_fraction,prototype_source_scar,prototype_source_edema,batch_cases,loss_anatomy_union_lv_rv,loss_scar_proposal,loss_edema_proposal_t2_present_only,loss_scar_refiner_roi,loss_scar_refiner_small_roi,loss_edema_refiner_t2_present_roi,loss_edema_refiner_large_roi_t2_present,loss_anchor_preservation_outside_roi,loss_correction_opportunity,loss_branch_arbitration_consistency,loss_bounded_correction,loss_component_remote_fp,loss_no_t2_edema_safety,loss_dictionary_entropy_coverage_load_balance,loss_pattern_sip_integrativeness,loss_prototype_diversity_margin,loss_memory_bank_update_or_alignment,loss_refiner_final_label_effect,loss_cine_temporal_consistency,loss_cine_reference_warp_consistency,m6_expanded_total_loss,anatomy_scale0_semantic_family_mass,anatomy_scale0_semantic_interaction_mass,scar_scale0_semantic_family_mass,scar_scale0_semantic_interaction_mass,edema_scale0_semantic_family_mass,edema_scale0_semantic_interaction_mass,anatomy_scale1_semantic_family_mass,anatomy_scale1_semantic_interaction_mass,scar_scale1_semantic_family_mass,scar_scale1_semantic_interaction_mass,edema_scale1_semantic_family_mass,edema_scale1_semantic_interaction_mass,anatomy_scale2_semantic_family_mass,anatomy_scale2_semantic_interaction_mass,scar_scale2_semantic_family_mass,scar_scale2_semantic_interaction_mass,edema_scale2_semantic_family_mass,edema_scale2_semantic_interaction_mass,anatomy_scale3_semantic_family_mass,anatomy_scale3_semantic_interaction_mass,scar_scale3_semantic_family_mass,scar_scale3_semantic_interaction_mass,edema_scale3_semantic_family_mass,edema_scale3_semantic_interaction_mass,runtime_root,source_path
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,1,evidence_warmup,3.93538498878479,3.0778304506093264,m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,1.1865249872207642,3.93538498878479,0.1282254159450531,0.19793684780597687,0.2821570336818695,1.00192391872406,0.0004558941873256117,1.00192391872406,0.8186004757881165,1.00192391872406,0.0024167669471353292,1.4928233623504639,0.9071592092514038,-0.0,-0.0,1.0,1.0,0.5,1.0,1.0,0.01798621006309986,0.07178685814142227,1.0,0.10809025168418884,0.10809025168418884,0.6944140195846558,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,balanced_4scale,16;32;64;128,0.5999765992164612,0.2008359432220459,0.2230958640575409,0.27373355627059937,0.6751976013183594,0.6154704689979553,0.4416637420654297,0.19595490396022797,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case1068,Case3029",1.1865249872207642,0.1282254159450531,0.19793684780597687,0.8186004757881165,0.8186004757881165,0.8035277128219604,0.8035277128219604,1.4928233623504639,0.9071592092514038,0.0,3.9912166595458984,1.00192391872406,0.0004558941873256117,0.0024167669471353292,0.0024167669471353292,0.2821570336818695,0.2821570336818695,0.22884076833724976,-0.0,-0.0,3.93538498878479,0.9264803528785706,0.3025713562965393,0.9841667413711548,0.0066666677594184875,0.4905555248260498,0.14883697032928467,0.9229798913002014,0.005555556155741215,0.98416668176651,0.0066666677594184875,0.4905555248260498,0.12642350792884827,0.9847222566604614,0.14861731231212616,0.9841667413711548,0.0066666677594184875,0.4905555248260498,0.12513819336891174,0.9102853536605835,0.3195285499095917,0.98416668176651,0.0066666677594184875,0.4905555844306946,0.1144372746348381,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/training_log.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,50,evidence_warmup,3.0379650592803955,14.700423398055136,m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,0.7364159822463989,3.0379650592803955,0.13208015263080597,0.45138710737228394,0.1747545599937439,0.20490317046642303,-0.0,0.20490317046642303,0.5271180272102356,0.20490317046642303,0.0026888616848737,0.8353937268257141,0.9031062722206116,-0.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.01798621006309986,0.07185961306095123,1.0,0.16599415242671967,0.16599415242671967,1.1483057737350464,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,balanced_4scale,16;32;64;128,0.4771229028701782,0.18228358030319214,0.15511378645896912,0.416513592004776,0.7328506708145142,0.7986838817596436,0.33514636754989624,0.3125669062137604,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case3027,Case2006",0.7364159822463989,0.13208015263080597,0.45138710737228394,0.5271180272102356,0.5271180272102356,0.5551830530166626,0.5551830530166626,0.8353937268257141,0.9031062722206116,0.0,3.9952614307403564,0.20490317046642303,-0.0,0.0026888616848737,0.0026888616848737,0.1747545599937439,0.1747545599937439,0.1335359513759613,-0.0,-0.0,3.0379650592803955,0.9844443798065186,0.2994445264339447,0.9833333492279053,0.0066666677594184875,0.9811111092567444,0.28446298837661743,0.8628883361816406,0.005555556155741215,0.9833333492279053,0.12969756126403809,0.9811111688613892,0.13974930346012115,0.9844444990158081,0.005555556155741215,0.9833333492279053,0.006666666828095913,0.9811111688613892,0.15269416570663452,0.9844444990158081,0.0055555556900799274,0.9833332896232605,0.15500366687774658,0.9025722742080688,0.0055555556900799274,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/training_log.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,100,evidence_warmup,2.545474052429199,26.65740503463894,m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,0.5554995536804199,2.545474052429199,0.08513239026069641,0.42253515124320984,0.15146216750144958,0.1457490175962448,0.0004558941873256117,0.1457490175962448,0.4764399528503418,0.1457490175962448,0.0023455277550965548,0.6756349802017212,0.8273789882659912,-0.0,-0.0,1.0,1.0,0.5,1.0,1.0,0.01798621006309986,0.07189084589481354,1.0,0.15070770680904388,0.15070770680904388,1.082624077796936,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,balanced_4scale,16;32;64;128,0.4095607101917267,0.16005049645900726,0.1180502399802208,0.4392277002334595,0.7412620782852173,0.8252284526824951,0.3092316687107086,0.14936894178390503,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case3021,Case8004",0.5554995536804199,0.08513239026069641,0.42253515124320984,0.4764399528503418,0.4764399528503418,0.44118183851242065,0.44118183851242065,0.6756349802017212,0.8273789882659912,0.0,3.9969980716705322,0.1457490175962448,0.0004558941873256117,0.0023455277550965548,0.0023455277550965548,0.15146216750144958,0.15146216750144958,0.33189713954925537,-0.0,-0.0,2.545474052429199,0.9847222566604614,0.3132358491420746,0.98416668176651,0.006666666828095913,0.4905555546283722,0.28358206152915955,0.9847221970558167,0.12060310691595078,0.9295545816421509,0.15373098850250244,0.4905555248260498,0.2732310891151428,0.9847222566604614,0.0055555556900799274,0.98416668176651,0.0066666677594184875,0.428528368473053,0.1979552060365677,0.9239896535873413,0.1515417993068695,0.9388192296028137,0.14486302435398102,0.4905555546283722,0.1727972775697708,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/training_log.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,150,evidence_warmup,2.4532837867736816,38.55176397692412,m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,0.665378212928772,2.4532837867736816,0.07632787525653839,0.22598914802074432,0.15735557675361633,0.15085089206695557,0.0004558941873256117,0.15085089206695557,0.5282667279243469,0.15085089206695557,0.003005386097356677,0.7516576051712036,0.9243935346603394,-0.0,-0.0,1.0,1.0,0.5,1.0,1.0,0.01798621006309986,0.07183246314525604,1.0,0.1184111163020134,0.1184111163020134,0.8868091106414795,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,balanced_4scale,16;32;64;128,0.35146597027778625,0.13621054589748383,0.09809412807226181,0.47929930686950684,0.7558395862579346,0.8405186533927917,0.28886473178863525,0.1500038057565689,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case3032,Case1061",0.665378212928772,0.07632787525653839,0.22598914802074432,0.5282667279243469,0.5282667279243469,0.4391436278820038,0.4391436278820038,0.7516576051712036,0.9243935346603394,0.0,3.9937517642974854,0.15085089206695557,0.0004558941873256117,0.003005386097356677,0.003005386097356677,0.15735557675361633,0.15735557675361633,0.1265239417552948,-0.0,-0.0,2.4532837867736816,0.9847222566604614,0.3186488747596741,0.9841667413711548,0.0066666677594184875,0.4905555546283722,0.2963539958000183,0.9847222566604614,0.11516927182674408,0.9841667413711548,0.15218108892440796,0.4905555546283722,0.2737882137298584,0.9847222566604614,0.0055555556900799274,0.9841667413711548,0.006666666828095913,0.3631259799003601,0.5591875314712524,0.5055652260780334,0.18590839207172394,0.8348631858825684,0.3077071011066437,0.4905555546283722,0.08669240772724152,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/training_log.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,200,evidence_warmup,1.4426276683807373,50.59009239822626,m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,0.49630603194236755,1.4426276683807373,0.06772913783788681,-0.0,0.12911659479141235,0.060224100947380066,0.0004558941873256117,0.060224100947380066,0.5079876184463501,0.060224100947380066,0.0036995667032897472,0.7015998363494873,0.7570107579231262,-0.0,-0.0,1.0,1.0,0.0,0.5,0.5,0.01798621006309986,0.07193677127361298,1.0,0.17033980786800385,0.17033980786800385,1.3123552799224854,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,balanced_4scale,16;32;64;128,0.27603960037231445,0.10931959003210068,0.07148893177509308,0.5854194164276123,0.7971168756484985,0.8858756422996521,0.213399276137352,0.0,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case3009,Case8024",0.49630603194236755,0.06772913783788681,-0.0,0.5079876184463501,0.5079876184463501,-0.0,-0.0,0.7015998363494873,0.7570107579231262,0.0,3.999551773071289,0.060224100947380066,0.0004558941873256117,0.0036995667032897472,0.0036995667032897472,0.12911659479141235,0.12911659479141235,0.0286412313580513,-0.0,-0.0,1.4426276683807373,0.9872058629989624,0.13585077226161957,0.9854412078857422,0.005294117610901594,0.0,,0.9872058629989624,0.12454596906900406,0.9143051505088806,0.1714629977941513,0.0,,0.987205982208252,0.0052941180765628815,0.9854411482810974,0.005294117610901594,0.0,,0.1906704306602478,0.22734293341636658,0.8824334144592285,0.14022648334503174,0.0,,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/training_log.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,250,evidence_warmup,2.1551883220672607,62.39728586934507,m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,0.33545175194740295,2.1551883220672607,0.2731357216835022,0.2549686133861542,0.08807240426540375,0.04177580773830414,-0.0,0.04177580773830414,0.46433377265930176,0.04177580773830414,0.004031274933367968,0.29894158244132996,0.7158201336860657,-0.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.01798621006309986,0.07183235883712769,1.0,0.16815035045146942,0.16815035045146942,1.3699527978897095,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,balanced_4scale,16;32;64;128,0.3745504915714264,0.1586400270462036,0.08296413719654083,0.453960657119751,0.7072933316230774,0.8563856482505798,0.29486364126205444,0.27901747822761536,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case2009,Case3010",0.33545175194740295,0.2731357216835022,0.2549686133861542,0.46433377265930176,0.46433377265930176,0.3496084213256836,0.3496084213256836,0.29894158244132996,0.7158201336860657,0.0,3.993746280670166,0.04177580773830414,-0.0,0.004031274933367968,0.004031274933367968,0.08807240426540375,0.08807240426540375,0.46527791023254395,-0.0,-0.0,2.1551883220672607,0.9844444394111633,0.3176127076148987,0.9833333492279053,0.0066666672937572,0.9811111688613892,0.2990879714488983,0.9844444990158081,0.11647285521030426,0.8419159650802612,0.38044026494026184,0.9811110496520996,0.13926807045936584,0.9844444990158081,0.005555556155741215,0.9833332896232605,0.006666666828095913,0.7103551030158997,0.5158921480178833,0.8236117959022522,0.5580443143844604,0.9388892650604248,0.283376544713974,0.9811111092567444,0.09140688925981522,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/training_log.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,300,evidence_warmup,1.236038088798523,74.22361772414297,m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,0.33691826462745667,1.236038088798523,0.09770047664642334,-0.0,0.09160012751817703,0.030243847519159317,0.0004558941873256117,0.030243847519159317,0.4338570833206177,0.030243847519159317,0.0029617086984217167,0.41456031799316406,0.8988531231880188,-0.0,-0.0,1.0,1.0,0.0,1.0,1.0,0.01798621006309986,0.07180067151784897,1.0,0.0884697362780571,0.0884697362780571,0.742274820804596,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,balanced_4scale,16;32;64;128,0.26718372106552124,0.126659095287323,0.053499650210142136,0.6263362169265747,0.7877892255783081,0.9137699604034424,0.23218834400177002,0.0,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case1011,Case1066",0.33691826462745667,0.09770047664642334,-0.0,0.4338570833206177,0.4338570833206177,-0.0,-0.0,0.41456031799316406,0.8988531231880188,0.0,3.9919841289520264,0.030243847519159317,0.0004558941873256117,0.0029617086984217167,0.0029617086984217167,0.09160012751817703,0.09160012751817703,0.14730975031852722,-0.0,-0.0,1.236038088798523,0.9850000143051147,,0.9850000143051147,,0.0,,0.9850000143051147,,0.668797492980957,,0.0,,0.8552866578102112,,0.9850001335144043,,0.0,,0.7200623750686646,,0.7417725324630737,,0.0,,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/training_log.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,300,evidence_warmup,,75.00195564702153,m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/training_log.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,350,evidence_warmup,1.5643465518951416,87.22173605579883,m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,0.4127177596092224,1.5643465518951416,0.05389660969376564,0.12008703500032425,0.08259401470422745,0.04591899365186691,-0.0,0.04591899365186691,0.29523736238479614,0.04591899365186691,0.004389273002743721,0.30289140343666077,0.694243311882019,-0.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.01798621006309986,0.07180668413639069,1.0,0.15204556286334991,0.15204556286334991,1.351298213005066,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,balanced_4scale,16;32;64;128,0.40974363684654236,0.14193010330200195,0.10305476933717728,0.4229963421821594,0.7403855323791504,0.813429594039917,0.32169729471206665,0.3093205988407135,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case2029,Case2023",0.4127177596092224,0.05389660969376564,0.12008703500032425,0.29523736238479614,0.29523736238479614,0.3354052007198334,0.3354052007198334,0.30289140343666077,0.694243311882019,0.0,3.992318630218506,0.04591899365186691,-0.0,0.004389273002743721,0.004389273002743721,0.08259401470422745,0.08259401470422745,0.3514252305030823,-0.0,-0.0,1.5643465518951416,0.9844444990158081,0.290002703666687,0.9833333492279053,0.0066666677594184875,0.9811110496520996,0.30446523427963257,0.9271937608718872,0.005555556155741215,0.8250257968902588,0.40111517906188965,0.9811110496520996,0.2732572555541992,0.8738225698471069,0.12333963811397552,0.9833332896232605,0.0066666672937572,0.6618592739105225,0.5661697387695312,0.9381046295166016,0.5585169792175293,0.6946170330047607,0.21991458535194397,0.9811111092567444,0.26505231857299805,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/training_log.csv
m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,400,evidence_warmup,1.5801877975463867,99.06576600018889,m9_srr_main_lesion_proposal_memory,m9_srr_main_lesion_proposal_memory,0.3780469298362732,1.5801877975463867,0.08603191375732422,0.18119147419929504,0.06972837448120117,0.016697779297828674,-0.0,0.016697779297828674,0.1974380910396576,0.016697779297828674,0.004376874305307865,0.17523884773254395,0.7047268748283386,-0.0,-0.0,1.0,1.0,1.0,1.0,1.0,0.01798621006309986,0.07172597199678421,1.0,0.1749514639377594,0.1749514639377594,1.6095398664474487,baseline_preserving_residual,enabled_crop_soft_roi,enabled_distance_soft_gates,balanced_4scale,16;32;64;128,0.3983592391014099,0.14197424054145813,0.09560886770486832,0.4168739318847656,0.7317448258399963,0.8118479251861572,0.31142458319664,0.29725995659828186,0.0,train_oof_runtime_features_fold0,train_oof_runtime_features_fold0,"Case2021,Case3041",0.3780469298362732,0.08603191375732422,0.18119147419929504,0.1974380910396576,0.1974380910396576,0.3731982111930847,0.3731982111930847,0.17523884773254395,0.7047268748283386,0.0,3.9878313541412354,0.016697779297828674,-0.0,0.004376874305307865,0.004376874305307865,0.06972837448120117,0.06972837448120117,0.5746442079544067,-0.0,-0.0,1.5801877975463867,0.9844444990158081,0.2888326644897461,0.9833333492279053,0.0066666677594184875,0.9811110496520996,0.3042900264263153,0.9844444990158081,0.005555556155741215,0.8150182962417603,0.41401582956314087,0.9811110496520996,0.13776393234729767,0.8335559368133545,0.11731526255607605,0.9833332896232605,0.006666666828095913,0.6743111610412598,0.5924737453460693,0.9451921582221985,0.5060743093490601,0.7901511788368225,0.29356178641319275,0.9811110496520996,0.330182820558548,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror,results/20260708_srr_v3_m9_dictionary_fidelity_repair_training/runtime_htzhulab_mirror/variants/m9_srr_main_lesion_proposal_memory/training_log.csv
