case_count,empty_predictions,gt_positive_cases,mean_Dice,mean_HD95,mean_component_count,mean_exact_HD,mean_precision,mean_recall,mean_remote_FP_mm3,mean_volume_ratio,model_id,pathology,prediction_positive_cases,subgroup
16,0,16,0.2637805903940142,24.045771897623418,2.8125,34.134233910024534,0.2379276858754198,0.38915357133213135,2500.771149811035,2.357584936695805,clean_pathology_checkpoint,pure_edema,16,GT-positive
16,0,16,0.2637805903940142,24.045771897623418,2.8125,34.134233910024534,0.2379276858754198,0.38915357133213135,2500.771149811035,2.357584936695805,clean_pathology_checkpoint,pure_edema,16,T2-present
16,0,16,0.2637805903940142,24.045771897623418,2.8125,34.134233910024534,0.2379276858754198,0.38915357133213135,2500.771149811035,2.357584936695805,clean_pathology_checkpoint,pure_edema,16,T2-present_reliable
16,0,16,0.2637805903940142,24.045771897623418,2.8125,34.134233910024534,0.2379276858754198,0.38915357133213135,2500.771149811035,2.357584936695805,clean_pathology_checkpoint,pure_edema,16,T2-present_reliable_GT-positive
4,0,0,0.0,,2.5,,0.0,1.0,17573.448181152344,,clean_pathology_checkpoint,pure_edema,4,modality:C0+LGE
16,0,16,0.2637805903940142,24.045771897623418,2.8125,34.134233910024534,0.2379276858754198,0.38915357133213135,2500.771149811035,2.357584936695805,clean_pathology_checkpoint,pure_edema,16,modality:C0+LGE+T2
24,0,0,0.0,,2.9583333333333335,,0.0,1.0,80900.97991940979,,clean_pathology_checkpoint,pure_edema,24,modality:LGE-only
7,0,7,0.5658024910290538,20.79909571705486,1.0,31.214737424908474,0.6148865229822521,0.5780109267556964,1263.2999078858472,0.9098916742633978,clean_pathology_checkpoint,scar,7,CenterB
9,0,9,0.6013168070850785,14.525453255526909,1.0,20.955866681849045,0.6080882516087194,0.6496809687522516,0.0,1.16046942660411,clean_pathology_checkpoint,scar,9,CenterC
43,0,43,0.3684466415059702,25.283411604303414,1.0,35.82647891282147,0.36593283735266,0.412061599023037,4839.758298987926,1.5643690560669343,clean_pathology_checkpoint,scar,43,GT-positive
24,0,24,0.25311880711412704,28.82080425001938,1.0,41.16680126199092,0.22947798431644953,0.3100321525561481,7315.209602104108,2.0202893143874867,clean_pathology_checkpoint,scar,24,LGE-only
16,0,16,0.5857792938105677,17.27017183244539,1.0,25.444122631937546,0.6110624953346399,0.6183253253787586,552.6937097000582,1.0508416599550485,clean_pathology_checkpoint,scar,16,T2-present
44,0,43,0.36007285419901636,25.283411604303414,1.0,35.82647891282147,0.35761618195828143,0.4254238354088771,4729.763792192744,1.5643690560669343,clean_pathology_checkpoint,scar,44,all44
16,0,16,0.5857792938105677,17.27017183244539,1.0,25.444122631937546,0.6110624953346399,0.6183253253787586,552.6937097000582,1.0508416599550485,clean_pathology_checkpoint,scar,16,complete_three_modal
4,0,3,0.0989713782621463,39.72154922181858,1.0,48.47646695084686,0.11266011430383885,0.3461679726457244,5925.3692626953125,0.6558197687659088,clean_pathology_checkpoint,scar,4,modality:C0+LGE
16,0,16,0.5857792938105677,17.27017183244539,1.0,25.444122631937546,0.6110624953346399,0.6183253253787586,552.6937097000582,1.0508416599550485,clean_pathology_checkpoint,scar,16,modality:C0+LGE+T2
24,0,24,0.25311880711412704,28.82080425001938,1.0,41.16680126199092,0.22947798431644953,0.3100321525561481,7315.209602104108,2.0202893143874867,clean_pathology_checkpoint,scar,24,modality:LGE-only
7,0,7,0.3027794076772346,25.681923235926213,1.2857142857142858,36.15873557803745,0.2729314124294825,0.4063644339019428,5940.757336349243,1.6151608735615994,clean_pathology_scar_terminal_edema,pure_edema,7,CenterB
9,0,9,0.19340542174099407,27.522706650124395,2.4444444444444446,38.69028848277937,0.13330977708395672,0.47306635158343624,1208.7180225464047,5.23987000636653,clean_pathology_scar_terminal_edema,pure_edema,9,CenterC
16,0,16,0.24125654058809926,26.717363906412693,1.9375,37.58273408695478,0.19439424254762425,0.44388426259778285,3278.9852223351463,3.654059760764373,clean_pathology_scar_terminal_edema,pure_edema,16,GT-positive
16,0,16,0.24125654058809926,26.717363906412693,1.9375,37.58273408695478,0.19439424254762425,0.44388426259778285,3278.9852223351463,3.654059760764373,clean_pathology_scar_terminal_edema,pure_edema,16,T2-present
16,0,16,0.24125654058809926,26.717363906412693,1.9375,37.58273408695478,0.19439424254762425,0.44388426259778285,3278.9852223351463,3.654059760764373,clean_pathology_scar_terminal_edema,pure_edema,16,T2-present_reliable
16,0,16,0.24125654058809926,26.717363906412693,1.9375,37.58273408695478,0.19439424254762425,0.44388426259778285,3278.9852223351463,3.654059760764373,clean_pathology_scar_terminal_edema,pure_edema,16,T2-present_reliable_GT-positive
4,0,0,0.0,,1.75,,0.0,1.0,15526.382446289062,,clean_pathology_scar_terminal_edema,pure_edema,4,modality:C0+LGE
16,0,16,0.24125654058809926,26.717363906412693,1.9375,37.58273408695478,0.19439424254762425,0.44388426259778285,3278.9852223351463,3.654059760764373,clean_pathology_scar_terminal_edema,pure_edema,16,modality:C0+LGE+T2
24,0,0,0.0,,3.0416666666666665,,0.0,1.0,48921.32496313806,,clean_pathology_scar_terminal_edema,pure_edema,24,modality:LGE-only
7,0,7,0.5658024910290538,20.79909571705486,1.0,31.214737424908474,0.6148865229822521,0.5780109267556964,1263.2999078858472,0.9098916742633978,clean_pathology_scar_terminal_edema,scar,7,CenterB
9,0,9,0.6013168070850785,14.525453255526909,1.0,20.955866681849045,0.6080882516087194,0.6496809687522516,0.0,1.16046942660411,clean_pathology_scar_terminal_edema,scar,9,CenterC
43,0,43,0.3684466415059702,25.283411604303414,1.0,35.82647891282147,0.36593283735266,0.412061599023037,4839.758298987926,1.5643690560669343,clean_pathology_scar_terminal_edema,scar,43,GT-positive
24,0,24,0.25311880711412704,28.82080425001938,1.0,41.16680126199092,0.22947798431644953,0.3100321525561481,7315.209602104108,2.0202893143874867,clean_pathology_scar_terminal_edema,scar,24,LGE-only
16,0,16,0.5857792938105677,17.27017183244539,1.0,25.444122631937546,0.6110624953346399,0.6183253253787586,552.6937097000582,1.0508416599550485,clean_pathology_scar_terminal_edema,scar,16,T2-present
44,0,43,0.36007285419901636,25.283411604303414,1.0,35.82647891282147,0.35761618195828143,0.4254238354088771,4729.763792192744,1.5643690560669343,clean_pathology_scar_terminal_edema,scar,44,all44
16,0,16,0.5857792938105677,17.27017183244539,1.0,25.444122631937546,0.6110624953346399,0.6183253253787586,552.6937097000582,1.0508416599550485,clean_pathology_scar_terminal_edema,scar,16,complete_three_modal
4,0,3,0.0989713782621463,39.72154922181858,1.0,48.47646695084686,0.11266011430383885,0.3461679726457244,5925.3692626953125,0.6558197687659088,clean_pathology_scar_terminal_edema,scar,4,modality:C0+LGE
16,0,16,0.5857792938105677,17.27017183244539,1.0,25.444122631937546,0.6110624953346399,0.6183253253787586,552.6937097000582,1.0508416599550485,clean_pathology_scar_terminal_edema,scar,16,modality:C0+LGE+T2
24,0,24,0.25311880711412704,28.82080425001938,1.0,41.16680126199092,0.22947798431644953,0.3100321525561481,7315.209602104108,2.0202893143874867,clean_pathology_scar_terminal_edema,scar,24,modality:LGE-only
7,0,7,0.30363517923122263,25.693597710526973,1.4285714285714286,36.082114899524406,0.26558625912812606,0.42409070006356353,6522.009686226886,1.7448437926647935,clean_terminal_budget,pure_edema,7,CenterB
9,0,9,0.1999454816514819,27.549207813265035,2.5555555555555554,38.582521303410424,0.135815353702494,0.5101784034064818,1282.3065296098748,5.612007978457235,clean_terminal_budget,pure_edema,9,CenterC
16,0,16,0.24530972434261847,26.737378393317133,2.0625,37.488593501710284,0.19259012482620805,0.47251503319395505,3574.676660629817,3.920123647173042,clean_terminal_budget,pure_edema,16,GT-positive
16,0,16,0.24530972434261847,26.737378393317133,2.0625,37.488593501710284,0.19259012482620805,0.47251503319395505,3574.676660629817,3.920123647173042,clean_terminal_budget,pure_edema,16,T2-present
16,0,16,0.24530972434261847,26.737378393317133,2.0625,37.488593501710284,0.19259012482620805,0.47251503319395505,3574.676660629817,3.920123647173042,clean_terminal_budget,pure_edema,16,T2-present_reliable
16,0,16,0.24530972434261847,26.737378393317133,2.0625,37.488593501710284,0.19259012482620805,0.47251503319395505,3574.676660629817,3.920123647173042,clean_terminal_budget,pure_edema,16,T2-present_reliable_GT-positive
4,0,0,0.0,,1.75,,0.0,1.0,16573.135375976562,,clean_terminal_budget,pure_edema,4,modality:C0+LGE
16,0,16,0.24530972434261847,26.737378393317133,2.0625,37.488593501710284,0.19259012482620805,0.47251503319395505,3574.676660629817,3.920123647173042,clean_terminal_budget,pure_edema,16,modality:C0+LGE+T2
24,0,0,0.0,,3.0833333333333335,,0.0,1.0,49475.62131662999,,clean_terminal_budget,pure_edema,24,modality:LGE-only
7,0,7,0.5403214589421956,20.963479862177515,1.0,27.067164711414396,0.6694453055532749,0.5058543780732052,564.4531503319743,0.7170839241352832,clean_terminal_budget,scar,7,CenterB
9,0,9,0.5888769954721185,14.144263402353232,1.0,19.959660554729204,0.6235789277302044,0.6063660665830335,0.0,1.0339552297739976,clean_terminal_budget,scar,9,CenterC
43,0,43,0.3558288723288847,25.29748045168515,1.0,34.81512412675663,0.3884641991246892,0.3660980912333943,3834.630062526843,1.1847871579398759,clean_terminal_budget,scar,43,GT-positive
24,0,24,0.24335515964727153,28.749302505169524,1.0,40.8206321348382,0.24759543279435836,0.2666478688998896,5902.768813338313,1.455771495033032,clean_terminal_budget,scar,24,LGE-only
16,0,16,0.5676339482402772,17.127670603526358,1.0,23.069193623278977,0.6436454680277978,0.5623922028599837,246.94825327023875,0.89532403355706,clean_terminal_budget,scar,16,T2-present
44,0,43,0.34774185250322825,25.29748045168515,1.0,34.81512412675663,0.37963546732640086,0.3805049527962717,3747.4793792875967,1.1847871579398759,clean_terminal_budget,scar,44,all44
16,0,16,0.5676339482402772,17.127670603526358,1.0,23.069193623278977,0.6436454680277978,0.5623922028599837,246.94825327023875,0.89532403355706,clean_terminal_budget,scar,16,complete_three_modal
4,0,3,0.09449362669077227,41.25522321399037,1.0,49.416022747318266,0.11583567171306795,0.3360984559197166,4817.867279052734,0.5607157912363131,clean_terminal_budget,scar,4,modality:C0+LGE
16,0,16,0.5676339482402772,17.127670603526358,1.0,23.069193623278977,0.6436454680277978,0.5623922028599837,246.94825327023875,0.89532403355706,clean_terminal_budget,scar,16,modality:C0+LGE+T2
24,0,24,0.24335515964727153,28.749302505169524,1.0,40.8206321348382,0.24759543279435836,0.2666478688998896,5902.768813338313,1.455771495033032,clean_terminal_budget,scar,24,modality:LGE-only
7,0,7,0.3731330753207517,26.850564422265442,1.4285714285714286,39.53683027343441,0.2699274693556775,0.671933299539695,10655.732997577818,2.9754676703925402,full_data_submission_recipe,pure_edema,7,CenterB
9,0,9,0.2617439510967631,27.778431268153668,2.3333333333333335,37.15780805854391,0.16535744215523765,0.6731460257646675,1839.7731252444505,4.461115019534051,full_data_submission_recipe,pure_edema,9,CenterC
16,0,16,0.3104766929447581,27.372489523077565,1.9375,38.1986302775585,0.2111068290554301,0.672615458041242,5696.7555693903,3.8111443042846407,full_data_submission_recipe,pure_edema,16,GT-positive
16,0,16,0.3104766929447581,27.372489523077565,1.9375,38.1986302775585,0.2111068290554301,0.672615458041242,5696.7555693903,3.8111443042846407,full_data_submission_recipe,pure_edema,16,T2-present
16,0,16,0.3104766929447581,27.372489523077565,1.9375,38.1986302775585,0.2111068290554301,0.672615458041242,5696.7555693903,3.8111443042846407,full_data_submission_recipe,pure_edema,16,T2-present_reliable
16,0,16,0.3104766929447581,27.372489523077565,1.9375,38.1986302775585,0.2111068290554301,0.672615458041242,5696.7555693903,3.8111443042846407,full_data_submission_recipe,pure_edema,16,T2-present_reliable_GT-positive
4,0,0,0.0,,2.75,,0.0,1.0,24612.590789794922,,full_data_submission_recipe,pure_edema,4,modality:C0+LGE
16,0,16,0.3104766929447581,27.372489523077565,1.9375,38.1986302775585,0.2111068290554301,0.672615458041242,5696.7555693903,3.8111443042846407,full_data_submission_recipe,pure_edema,16,modality:C0+LGE+T2
24,0,0,0.0,,1.5833333333333333,,0.0,1.0,88237.33058972443,,full_data_submission_recipe,pure_edema,24,modality:LGE-only
7,0,7,0.7341263146721279,14.555920664019196,1.0,19.329864288597697,0.7078786129251435,0.7658300664381822,2472.8423728829353,1.0705679689530838,full_data_submission_recipe,scar,7,CenterB
9,0,9,0.7582305380509099,10.079474865321671,1.0,12.88751518361591,0.7239130934040142,0.805751648192988,0.0,1.1229610329308968,full_data_submission_recipe,scar,9,CenterC
43,0,43,0.4646201039598395,21.03769829890125,1.0,29.048477914260406,0.4376577387927312,0.5022732661469113,5093.949956526076,1.2633847761644388,full_data_submission_recipe,scar,43,GT-positive
24,0,24,0.31135074086293546,24.9491484443121,1.0,36.03557045087934,0.2849626234200324,0.3500331524675739,5430.268670936331,1.397682735415983,full_data_submission_recipe,scar,24,LGE-only
16,0,16,0.7476849403226927,12.037919902251836,1.0,15.70604291704544,0.7168980081945083,0.7882859561752605,1081.868538136284,1.1000390674406035,full_data_submission_recipe,scar,16,T2-present
44,1,43,0.4646201039598395,20.55956879210804,0.9772727272727273,28.388285234390853,0.45043824472926003,0.5135852373708452,4978.178366605029,1.2633847761644388,full_data_submission_recipe,scar,43,all44
16,0,16,0.7476849403226927,12.037919902251836,1.0,15.70604291704544,0.7168980081945083,0.7882859561752605,1081.868538136284,1.1000390674406035,full_data_submission_recipe,scar,16,complete_three_modal
4,1,3,0.1810958814665201,28.308686438308463,0.75,33.23354320484155,0.37745291872363185,0.396094871572812,17850.875854492188,1.0601782153458708,full_data_submission_recipe,scar,3,modality:C0+LGE
16,0,16,0.7476849403226927,12.037919902251836,1.0,15.70604291704544,0.7168980081945083,0.7882859561752605,1081.868538136284,1.1000390674406035,full_data_submission_recipe,scar,16,modality:C0+LGE+T2
24,0,24,0.31135074086293546,24.9491484443121,1.0,36.03557045087934,0.2849626234200324,0.3500331524675739,5430.268670936331,1.397682735415983,full_data_submission_recipe,scar,24,modality:LGE-only
7,0,7,0.5029744773313501,15.933514343740368,7.714285714285714,24.054493555543814,0.5664575663130916,0.49456750520856435,541.7742047991071,0.915974670131474,nnunet_fold0,pure_edema,7,CenterB
9,0,9,0.3100170023938187,23.18333127231124,10.222222222222221,33.928971354374056,0.34097625003116505,0.40340466764768235,0.0,2.1536166132195835,nnunet_fold0,pure_edema,9,CenterC
16,0,16,0.3944358976789887,20.011536366061485,9.125,29.60888731738582,0.43962432590450795,0.4432884090805682,237.02621459960938,1.6121482631185355,nnunet_fold0,pure_edema,16,GT-positive
16,0,16,0.3944358976789887,20.011536366061485,9.125,29.60888731738582,0.43962432590450795,0.4432884090805682,237.02621459960938,1.6121482631185355,nnunet_fold0,pure_edema,16,T2-present
16,0,16,0.3944358976789887,20.011536366061485,9.125,29.60888731738582,0.43962432590450795,0.4432884090805682,237.02621459960938,1.6121482631185355,nnunet_fold0,pure_edema,16,T2-present_reliable
16,0,16,0.3944358976789887,20.011536366061485,9.125,29.60888731738582,0.43962432590450795,0.4432884090805682,237.02621459960938,1.6121482631185355,nnunet_fold0,pure_edema,16,T2-present_reliable_GT-positive
4,4,0,,0.0,0.0,0.0,1.0,1.0,0.0,,nnunet_fold0,pure_edema,0,modality:C0+LGE
16,0,16,0.3944358976789887,20.011536366061485,9.125,29.60888731738582,0.43962432590450795,0.4432884090805682,237.02621459960938,1.6121482631185355,nnunet_fold0,pure_edema,16,modality:C0+LGE+T2
24,24,0,,0.0,0.0,0.0,1.0,1.0,0.0,,nnunet_fold0,pure_edema,0,modality:LGE-only
7,0,7,0.6131815991584469,12.440137428805636,2.2857142857142856,22.295908965464093,0.6826839718540195,0.6050199093729007,2.5198800223214284,0.939391866868635,nnunet_fold0,scar,7,CenterB
9,0,9,0.7556758410852354,6.799401617662012,1.5555555555555556,22.89967169469827,0.7966174184529049,0.7365194053589633,0.0,0.958832990880399,nnunet_fold0,scar,9,CenterC
43,1,43,0.573196419478004,13.600533414596173,4.627906976744186,25.970645720273883,0.612705292861441,0.5886849550508866,634.7889925657869,1.1342902419246623,nnunet_fold0,scar,42,GT-positive
24,1,24,0.501789292579108,16.87568991233629,6.041666666666667,28.632545887828627,0.5147698790749639,0.5511857828695994,1136.5953133405244,1.3199311129477658,nnunet_fold0,scar,23,LGE-only
16,0,16,0.6933346102422654,9.267223535037347,1.875,22.635525500658318,0.7467715355658926,0.678988375865061,1.102447509765625,0.9503274991252523,nnunet_fold0,scar,16,T2-present
44,1,43,0.5601692281262312,13.600533414596173,4.681818181818182,25.970645720273883,0.5987801725691356,0.5980330242542756,620.3619700074735,1.1342902419246623,nnunet_fold0,scar,43,all44
16,0,16,0.6933346102422654,9.267223535037347,1.875,22.635525500658318,0.7467715355658926,0.678988375865061,1.102447509765625,0.9503274991252523,nnunet_fold0,scar,16,complete_three_modal
4,0,3,0.3777873129448342,11.601986289569018,7.75,23.350052273637186,0.5108764815471377,0.5552950661191909,0.0,0.6302979020033548,nnunet_fold0,scar,4,modality:C0+LGE
16,0,16,0.6933346102422654,9.267223535037347,1.875,22.635525500658318,0.7467715355658926,0.678988375865061,1.102447509765625,0.9503274991252523,nnunet_fold0,scar,16,modality:C0+LGE+T2
24,1,24,0.501789292579108,16.87568991233629,6.041666666666667,28.632545887828627,0.5147698790749639,0.5511857828695994,1136.5953133405244,1.3199311129477658,nnunet_fold0,scar,23,modality:LGE-only
