variant,step,stage,loss,evidence_loss,final_loss,scar_proposal_loss,edema_proposal_loss,proposal_margin_loss,roi_cover_loss,roi_remote_loss,proposal_weight,refine_weight,edema_supervised_batch_fraction,batch_cases,elapsed_seconds
srr_propref_no_proto_cascade,1,evidence_warmup,2.585789918899536,2.585789918899536,2.5490736961364746,0.787016749382019,0.0,0.25,0.3887767195701599,0.2954506278038025,0.0,0.0,0.0,Case1068,16.78794620372355
srr_propref_no_proto_cascade,1,evidence_warmup,,,,,,,,,,,,,17.367729648016393
srr_propref_no_proto_cascade,50,proposal_dictionary,3.34877872467041,2.9117391109466553,2.882720470428467,0.6608123779296875,1.0373457670211792,0.25,0.8442935943603516,0.09884658455848694,0.25,0.20000000298023224,1.0,Case3007,23.069649314507842
srr_propref_no_proto_cascade,100,soft_roi_refinement,3.7968320846557617,2.4334514141082764,2.354099750518799,0.6743493676185608,0.8335647583007812,0.25,0.7418939471244812,0.3214496076107025,0.25,1.0,1.0,Case2006,27.789793473668396
