variant,class_id,metric_name,group,n,dice_mean,hd_mean,hd95_mean,component_count_mean,remote_fp_mean,empty_prediction_rate
srr_soft_entropy,4,myops_edema,all_cases,44,0.24641795650418638,74.47277817723938,48.68634866820671,14.454545454545455,12.818181818181818,0.25
srr_soft_entropy,4,myops_edema,gt_positive_only,16,0.052649380386512554,124.12129696206564,81.1439144470112,8.5,4.0,0.0625
srr_soft_entropy,4,myops_edema,t2_present,16,0.052649380386512554,124.12129696206564,81.1439144470112,8.5,4.0,0.0625
srr_soft_entropy,4,myops_edema,complete_modality,16,0.052649380386512554,124.12129696206564,81.1439144470112,8.5,4.0,0.0625
srr_soft_entropy,4,myops_edema,CenterB,7,0.1182910609870779,101.1701551365212,50.46282542714353,11.571428571428571,2.4285714285714284,0.0
srr_soft_entropy,4,myops_edema,CenterC,9,0.0015947399194061772,144.20354605941702,107.9898673393954,6.111111111111111,5.222222222222222,0.1111111111111111
srr_soft_entropy,4,myops_edema,C0+LGE,4,0.0,,,24.0,24.0,0.0
srr_soft_entropy,4,myops_edema,LGE-only,24,0.4166666666666667,0.0,0.0,16.833333333333332,16.833333333333332,0.4166666666666667
srr_soft_entropy,4,myops_edema,no_T2_empty_GT,28,0.35714285714285715,0.0,0.0,17.857142857142858,17.857142857142858,0.35714285714285715
srr_soft_entropy,5,myops_scar,all_cases,44,0.03339241229261475,159.64860148018113,102.85887886572773,59.90909090909091,40.31818181818182,0.11363636363636363
srr_soft_entropy,5,myops_scar,gt_positive_only,43,0.03416898002034997,159.64860148018113,102.85887886572773,60.604651162790695,40.55813953488372,0.11627906976744186
srr_soft_entropy,5,myops_scar,t2_present,16,0.027384472758775386,138.90272753235877,87.60127166090145,5.375,3.125,0.3125
srr_soft_entropy,5,myops_scar,complete_modality,16,0.027384472758775386,138.90272753235877,87.60127166090145,5.375,3.125,0.3125
srr_soft_entropy,5,myops_scar,CenterB,7,0.044068688019253906,119.08326535151303,74.70127947905014,5.428571428571429,2.142857142857143,0.2857142857142857
srr_soft_entropy,5,myops_scar,CenterC,9,0.014407860889514314,155.4189460163969,98.35126514577753,5.333333333333333,3.888888888888889,0.3333333333333333
srr_soft_entropy,5,myops_scar,C0+LGE,4,0.013855996759156962,145.0720574558671,79.79474142667752,45.5,34.5,0.0
srr_soft_entropy,5,myops_scar,LGE-only,24,0.04065377457075062,170.97919504263896,112.73496601448772,98.66666666666667,66.08333333333333,0.0
srr_soft_entropy,5,myops_scar,no_T2_empty_GT,1,0.0,,,30.0,30.0,0.0
