source_label,mode,variant_dir,prediction_dir,delta_t2pos_edema_dice,delta_t2pos_edema_hd95_improvement,delta_t2pos_component_count_improvement,delta_t2pos_remote_fp_improvement,delta_t2pos_scar_dice,decision_table
nnunet_pathology_teacher_srr_refiner_signal_seek,pathology_overlap_dilate1,results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/nnunet_pathology_teacher_srr_refiner_signal_seek__pathology_overlap_dilate1,results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/nnunet_pathology_teacher_srr_refiner_signal_seek__pathology_overlap_dilate1/predictions/nnunet_pathology_teacher_srr_refiner_signal_seek__pathology_overlap_dilate1/validation,0.0009657243156219741,-0.06859872097972186,0.75,-0.0625,0.0004961934486349406,results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/nnunet_pathology_teacher_srr_refiner_signal_seek__pathology_overlap_dilate1/round10_decision_table.md
nnunet_pathology_teacher_srr_refiner_signal_seek,pathology_overlap_dilate2,results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/nnunet_pathology_teacher_srr_refiner_signal_seek__pathology_overlap_dilate2,results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/nnunet_pathology_teacher_srr_refiner_signal_seek__pathology_overlap_dilate2/predictions/nnunet_pathology_teacher_srr_refiner_signal_seek__pathology_overlap_dilate2/validation,0.0009017478565593873,-0.06675367070535998,0.1875,-0.0625,0.0004961934486349406,results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/nnunet_pathology_teacher_srr_refiner_signal_seek__pathology_overlap_dilate2/round10_decision_table.md
nnunet_pathology_teacher_srr_refiner_signal_seek,edema_overlap_dilate2_keep_scar,results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/nnunet_pathology_teacher_srr_refiner_signal_seek__edema_overlap_dilate2_keep_scar,results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/nnunet_pathology_teacher_srr_refiner_signal_seek__edema_overlap_dilate2_keep_scar/predictions/nnunet_pathology_teacher_srr_refiner_signal_seek__edema_overlap_dilate2_keep_scar/validation,0.0009017478565593873,-0.06675367070535998,0.1875,-0.0625,0.000476863071790401,results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/nnunet_pathology_teacher_srr_refiner_signal_seek__edema_overlap_dilate2_keep_scar/round10_decision_table.md
nnunet_pathology_teacher_srr_refiner_signal_seek,top2_pathology_overlap_dilate2,results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/nnunet_pathology_teacher_srr_refiner_signal_seek__top2_pathology_overlap_dilate2,results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/nnunet_pathology_teacher_srr_refiner_signal_seek__top2_pathology_overlap_dilate2/predictions/nnunet_pathology_teacher_srr_refiner_signal_seek__top2_pathology_overlap_dilate2/validation,0.001011821441587346,-0.01784385300428326,0.375,-0.0625,0.0004099178065516407,results/20260629_cascade_teacher_route/revision_postprocess_sweep/variants/nnunet_pathology_teacher_srr_refiner_signal_seek__top2_pathology_overlap_dilate2/round10_decision_table.md
