variant,step,stage,loss,evidence_loss,final_loss,scar_proposal_loss,edema_proposal_loss,proposal_margin_loss,roi_cover_loss,roi_remote_loss,proposal_weight,refine_weight,edema_supervised_batch_fraction,batch_cases,elapsed_seconds
srr_propref_shared_dual_dict,1,low_lr_calibration,3.635244607925415,2.3663899898529053,2.3808882236480713,0.6930186748504639,-0.0,0.22703325748443604,0.3397025465965271,0.1780610978603363,0.44999998807907104,1.0,0.0,Case1068,3.8614048431627452
srr_propref_shared_dual_dict,1,low_lr_calibration,,,,,,,,,,,,,4.264865355100483
