variant,base_variant,step,loss,anatomy_loss,scar_loss,edema_loss,retrieval_loss,soft_containment_loss,component_compactness_loss,proposal_bce_loss,proposal_margin_loss,proposal_uncertainty_loss,edema_supervised_batch_fraction,batch_cases,elapsed_seconds
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,1,4.992481708526611,1.5396569967269897,1.0587315559387207,0.823448657989502,4.846060255658813e-05,0.0,0.0,0.9821480512619019,0.2720348834991455,1.452676773071289,1.0,Case2029,0.6707544978708029
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,1,4.992481708526611,,,,,,,,,,,,1.5458180671557784
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,250,2.8710641860961914,0.7260736227035522,0.5482589602470398,0.5289850831031799,0.00016153286560438573,-0.0,-0.0,0.5300123691558838,0.527651846408844,1.4783334732055664,1.0,Case3033,28.081782175228
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,500,2.0515503883361816,0.3440600633621216,0.5123102068901062,0.5134469866752625,0.00020867554121650755,-0.0,-0.0,0.5040422677993774,0.005079204216599464,0.4398488998413086,1.0,Case3010,54.60998438671231
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,750,2.2032055854797363,0.5465781688690186,0.42327767610549927,0.47201475501060486,0.00017920476966537535,-0.0,-0.0,0.5179176330566406,0.13203805685043335,1.1635850667953491,1.0,Case3007,81.32436550222337
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,1000,2.0697035789489746,0.47340452671051025,0.4148246943950653,0.4713469445705414,0.00018109074153471738,-0.0,-0.0,0.45347675681114197,0.12057127803564072,1.0483851432800293,1.0,Case3007,107.81510665174574
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,1250,1.523528814315796,0.3112410306930542,0.27461060881614685,0.42326587438583374,0.0001600731338839978,-0.0,-0.0,0.3610953092575073,0.03833100199699402,0.9652234315872192,1.0,Case2034,134.4538017930463
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,1500,1.6042083501815796,0.31151384115219116,0.26358020305633545,0.5030138492584229,0.00017725318321026862,-0.0,-0.0,0.36564067006111145,0.15158550441265106,0.7944729328155518,1.0,Case3033,161.1497808219865
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,1750,1.2901105880737305,0.3033791780471802,0.20859509706497192,0.3373423218727112,0.00018158918828703463,-0.0,-0.0,0.33501362800598145,0.031335826963186264,0.927392303943634,1.0,Case2029,187.74455836974084
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,2000,1.1445869207382202,0.2693549394607544,0.37016910314559937,-0.0,0.003450669813901186,-0.0,-0.0,0.20036205649375916,0.0688655823469162,0.6052610278129578,0.0,Case8031,214.36577560007572
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,2250,1.4292625188827515,0.3812260329723358,0.2569448947906494,0.3344328999519348,0.0010355530539527535,-0.0,-0.0,0.29767489433288574,0.05357402563095093,0.7787424325942993,1.0,Case3003,240.98794448934495
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,2500,1.453209400177002,0.3820517659187317,0.23821382224559784,0.3689364194869995,0.00017343030776828527,-0.0,-0.0,0.3100813627243042,0.05702696740627289,0.9096221923828125,1.0,Case3036,267.7078457660973
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,2500,1.453209400177002,,,,,,,,,,,,268.5798928011209
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,2750,1.4965603351593018,0.4452088475227356,0.20601360499858856,0.4033791720867157,0.00016957682964857668,-0.0,-0.0,0.3156590163707733,0.07766544818878174,0.8708785772323608,1.0,Case3031,295.14269564207643
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,3000,1.5933656692504883,0.4703291952610016,0.49506640434265137,-0.0,0.001109657227061689,-0.0,-0.0,0.2406357228755951,0.10480379313230515,0.5440667271614075,0.0,Case3043,321.63405709620565
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,3250,1.362468957901001,0.1752900332212448,0.39375850558280945,0.19117914140224457,0.00015739579976070672,-0.0,-0.0,0.3433738946914673,0.049222081899642944,0.8868270516395569,1.0,Case2009,348.2359562823549
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,3500,1.4127522706985474,0.23254190385341644,0.2981424331665039,0.3670622706413269,0.00018690468277782202,-0.0,-0.0,0.3216872811317444,0.09544359147548676,0.7755494713783264,1.0,Case2023,374.7829959709197
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,3750,1.1860092878341675,0.1942933350801468,0.17082875967025757,0.42655110359191895,0.00016967947885859758,-0.0,-0.0,0.2961120903491974,0.06631817668676376,0.8291262984275818,1.0,Case3045,401.407237987034
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,4000,1.3401539325714111,0.2778962254524231,0.48345136642456055,-0.0,0.003235291223973036,-0.0,-0.0,0.21037930250167847,0.06475167721509933,0.43553078174591064,0.0,Case1028,427.80182142183185
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,4250,1.086576223373413,0.2422018051147461,0.3629167973995209,-0.0,0.003395348321646452,-0.0,-0.0,0.1828981637954712,0.042102258652448654,0.5946109294891357,0.0,Case1050,454.34267279691994
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,4500,1.9741122722625732,0.311987966299057,0.5438213348388672,0.3499101996421814,0.00017868568829726428,-0.0,-0.0,0.44436702132225037,0.0937391147017479,0.7832844257354736,1.0,Case3008,480.9791167695075
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,4750,2.014890432357788,0.34987831115722656,0.42780160903930664,0.5648258328437805,0.00015578824968542904,-0.0,-0.0,0.42702415585517883,0.12688130140304565,0.750834584236145,1.0,Case3030,507.5563393421471
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,5000,1.216023325920105,0.2800374925136566,0.19479767978191376,0.33414870500564575,0.00016279010742437094,-0.0,-0.0,0.31180539727211,0.05711045488715172,0.7596723437309265,1.0,Case3017,534.1805195119232
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,5000,1.216023325920105,,,,,,,,,,,,535.073932996951
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,5250,1.2517681121826172,0.19098077714443207,0.19562271237373352,0.43828725814819336,0.00014536624075844884,-0.0,-0.0,0.3434585630893707,0.07803648710250854,0.755725622177124,1.0,Case3041,561.4890037681907
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,5500,0.9651437401771545,0.19792228937149048,0.12657445669174194,0.31808245182037354,0.0001863516663433984,-0.0,-0.0,0.24300378561019897,0.03529331088066101,0.8108899593353271,1.0,Case2030,588.0618846155703
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,5750,1.3665155172348022,0.44005945324897766,0.39779162406921387,-0.0,0.0011207471834495664,-0.0,-0.0,0.22581756114959717,0.07296782732009888,0.5498698949813843,0.0,Case6006,614.5797083284706
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,6000,2.1212406158447266,0.7183671593666077,0.33236050605773926,0.4715016186237335,0.0001473264128435403,-0.0,-0.0,0.4252699911594391,0.15920303761959076,0.7237653732299805,1.0,Case3033,641.1504620397463
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,6250,0.9991642832756042,0.1380346715450287,0.17081455886363983,0.33890074491500854,0.0001563556434120983,-0.0,-0.0,0.25830212235450745,0.027126727625727654,0.7278082370758057,1.0,Case2035,667.6653598630801
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,6500,1.1350089311599731,0.22517788410186768,0.40091633796691895,-0.0,0.003203037893399596,-0.0,-0.0,0.19272077083587646,0.04200896620750427,0.5427993535995483,0.0,Case1069,692.8484364068136
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,6750,1.6461937427520752,0.6545804738998413,0.42947715520858765,-0.0,0.0032213523518294096,-0.0,-0.0,0.2201756238937378,0.0864047259092331,0.5528054237365723,0.0,Case2018,708.0123833175749
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,7000,1.4309210777282715,0.21399344503879547,0.27958589792251587,0.4298649728298187,0.00014620502770412713,-0.0,-0.0,0.33822911977767944,0.10336729139089584,0.7722996473312378,1.0,Case3001,724.6944444300607
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,7250,2.295300006866455,0.4291571080684662,0.5415424704551697,0.5682592988014221,0.00016506967949680984,-0.0,-0.0,0.5654568672180176,0.05908660590648651,0.4881891906261444,1.0,Case2030,741.1763633321971
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,7500,1.4215240478515625,0.7269892692565918,0.29562851786613464,-0.0,0.0031592047307640314,-0.0,-0.0,0.13954152166843414,0.05085871368646622,0.5055497884750366,0.0,Case3043,757.8608456812799
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,7500,1.4215240478515625,,,,,,,,,,,,758.2620092500001
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,7750,1.161433219909668,0.2503398656845093,0.17758603394031525,0.35871201753616333,0.00015373327187262475,-0.0,-0.0,0.27147310972213745,0.058737367391586304,0.732189416885376,1.0,Case3024,774.8741989424452
srr_v2_capacity12_scar_precision_interact,srr_v2_proposal_uncertainty_hardneg,8000,1.1667441129684448,0.43205320835113525,0.13638409972190857,0.28137385845184326,0.0010996452765539289,-0.0,-0.0,0.21520669758319855,0.04573306441307068,0.7464586496353149,1.0,Case2021,791.4599372064695
