stage,local_step,total_step,case_id,center,modality_group,t2_present,pathology,class_id,gt_positive,anchor_dice,srr_dice,dice_delta_vs_anchor,anchor_hd95,srr_hd95,hd95_delta_vs_anchor,anchor_component_count,srr_component_count,component_delta,anchor_remote_fp_volume_mm3,srr_remote_fp_volume_mm3,remote_fp_delta_mm3,changed_voxels_vs_anchor,prediction_path
formal_200,200,200,Case1040,CenterA,LGE-only,False,myops_scar,5,True,0.4280078895463511,0.4246520874751491,-0.0033558020712020076,8.5,8.5,0.0,6,9,3.0,0.0,0.0,0.0,52,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case1040.nii.gz
formal_200,200,200,Case1042,CenterA,LGE-only,False,myops_edema,4,False,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case1042.nii.gz
formal_200,200,200,Case1042,CenterA,LGE-only,False,myops_scar,5,True,0.7573770491803279,0.7506849315068493,-0.006692117673478548,3.057152176795867,5.4521269576779545,2.3949747808820874,4,9,5.0,863.5869795249043,956.1141559025726,92.5271763776683,23,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case1042.nii.gz
formal_200,200,200,Case1045,CenterA,LGE-only,False,myops_edema,4,False,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case1045.nii.gz
formal_200,200,200,Case1045,CenterA,LGE-only,False,myops_scar,5,True,0.09968847352024922,0.09503916449086162,-0.004649309029387594,58.23937490442107,58.2090713824679,-0.030303521953172208,7,9,2.0,0.0,0.0,0.0,15,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case1045.nii.gz
formal_200,200,200,Case1047,CenterA,LGE-only,False,myops_edema,4,False,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case1047.nii.gz
formal_200,200,200,Case1047,CenterA,LGE-only,False,myops_scar,5,True,0.6283120251991847,0.6238703065312587,-0.004441718667925976,5.781199932098389,5.781199932098389,0.0,13,17,4.0,0.0,0.0,0.0,71,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case1047.nii.gz
formal_200,200,200,Case1053,CenterA,LGE-only,False,myops_edema,4,False,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case1053.nii.gz
formal_200,200,200,Case1053,CenterA,LGE-only,False,myops_scar,5,True,0.5196241017136539,0.5141588006662965,-0.005465301047357429,27.536782421660927,27.483526446547586,-0.053255975113341236,15,22,7.0,0.0,0.0,0.0,30,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case1053.nii.gz
formal_200,200,200,Case1062,CenterA,LGE-only,False,myops_edema,4,False,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case1062.nii.gz
formal_200,200,200,Case1062,CenterA,LGE-only,False,myops_scar,5,True,0.5070823546159869,0.5080910783330946,0.0010087237171076957,15.291149322372709,15.291149322372709,0.0,3,19,16.0,0.0,0.0,0.0,149,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case1062.nii.gz
formal_200,200,200,Case1070,CenterA,LGE-only,False,myops_edema,4,False,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case1070.nii.gz
formal_200,200,200,Case1070,CenterA,LGE-only,False,myops_scar,5,True,0.5004500450045004,0.5023328149300156,0.0018827699255151709,34.297412438841505,34.25164210973889,-0.04577032910261636,24,33,9.0,0.0,0.0,0.0,89,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case1070.nii.gz
formal_200,200,200,Case1073,CenterA,LGE-only,False,myops_edema,4,False,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case1073.nii.gz
formal_200,200,200,Case1073,CenterA,LGE-only,False,myops_scar,5,True,0.4282765737874097,0.43048403707518024,0.0022074632877705502,10.678173489481713,10.412285119617952,-0.2658883698637613,9,19,10.0,0.0,0.0,0.0,26,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case1073.nii.gz
formal_200,200,200,Case1080,CenterA,LGE-only,False,myops_edema,4,False,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case1080.nii.gz
formal_200,200,200,Case1080,CenterA,LGE-only,False,myops_scar,5,True,0.6369426751592356,0.6345323741007194,-0.002410301058516251,11.0,11.0,0.0,5,5,0.0,1478.5105621922057,1284.6075376424083,-193.90302454979746,48,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case1080.nii.gz
formal_200,200,200,Case2002,CenterB,C0+LGE+T2,True,myops_edema,4,True,0.5376005596362364,0.5393374741200828,0.0017369144838463857,17.453201935819685,16.676163187794256,-0.7770387480254293,5,13,8.0,3792.41943359375,3633.6669921875,-158.75244140625,184,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case2002.nii.gz
formal_200,200,200,Case2002,CenterB,C0+LGE+T2,True,myops_scar,5,True,0.5602700096432015,0.5489424495818986,-0.011327560061302866,21.415372143918024,23.311742542690062,1.8963703987720386,5,22,17.0,17.63916015625,299.86572265625,282.2265625,161,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case2002.nii.gz
formal_200,200,200,Case2007,CenterB,C0+LGE+T2,True,myops_edema,4,True,0.5701357466063348,0.5731123388581952,0.0029765922518604215,7.5130097186944615,7.5130097186944615,0.0,14,31,17.0,0.0,0.0,0.0,111,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case2007.nii.gz
formal_200,200,200,Case2007,CenterB,C0+LGE+T2,True,myops_scar,5,True,0.4898728214790391,0.4729535662996649,-0.016919255179374204,11.682996338833703,12.254534400084001,0.5715380612502976,3,10,7.0,0.0,0.0,0.0,94,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case2007.nii.gz
formal_200,200,200,Case2008,CenterB,C0+LGE+T2,True,myops_edema,4,True,0.3485546711353163,0.3553615960099751,0.006806924874658782,33.237885822186755,33.156032780862446,-0.08185304132430815,5,18,13.0,0.0,0.0,0.0,64,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case2008.nii.gz
formal_200,200,200,Case2008,CenterB,C0+LGE+T2,True,myops_scar,5,True,0.7531584062196307,0.7538233843117909,0.0006649780921601511,6.640625,6.640625,0.0,1,3,2.0,0.0,0.0,0.0,51,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case2008.nii.gz
formal_200,200,200,Case2017,CenterB,C0+LGE+T2,True,myops_edema,4,True,0.6796246648793566,0.6834454328487741,0.003820767969417549,10.0,10.0,0.0,6,11,5.0,0.0,0.0,0.0,203,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case2017.nii.gz
formal_200,200,200,Case2017,CenterB,C0+LGE+T2,True,myops_scar,5,True,0.5470588235294118,0.5531486146095718,0.006089791080159945,11.338866091557966,11.662830667278687,0.323964575720721,2,16,14.0,0.0,0.0,0.0,137,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case2017.nii.gz
formal_200,200,200,Case2020,CenterB,C0+LGE+T2,True,myops_edema,4,True,0.5630676084762866,0.564977420973407,0.0019098124971204111,7.5130097186944615,7.5130097186944615,0.0,4,4,0.0,0.0,0.0,0.0,13,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case2020.nii.gz
formal_200,200,200,Case2020,CenterB,C0+LGE+T2,True,myops_scar,5,True,0.4196185286103542,0.4065934065934066,-0.01302512201694761,20.994429281533453,20.994429281533453,0.0,1,3,2.0,0.0,0.0,0.0,12,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case2020.nii.gz
formal_200,200,200,Case2031,CenterB,C0+LGE+T2,True,myops_edema,4,True,0.29880478087649404,0.3179297597042514,0.019124978827757377,25.052956799932126,24.57295880203575,-0.4799979978963762,16,34,18.0,0.0,0.0,0.0,59,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case2031.nii.gz
formal_200,200,200,Case2031,CenterB,C0+LGE+T2,True,myops_scar,5,True,0.8013937282229965,0.8061284619917501,0.004734733768753663,5.008673145796307,3.959703799009236,-1.0489693467870715,2,7,5.0,0.0,0.0,0.0,49,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case2031.nii.gz
formal_200,200,200,Case2033,CenterB,C0+LGE+T2,True,myops_edema,4,True,0.523033309709426,0.5237929836748871,0.0007596739654611717,10.76453641085509,10.76453641085509,0.0,4,12,8.0,0.0,0.0,0.0,91,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case2033.nii.gz
formal_200,200,200,Case2033,CenterB,C0+LGE+T2,True,myops_scar,5,True,0.7208988764044943,0.7062068965517241,-0.014691979852770265,10.0,10.0,0.0,2,7,5.0,0.0,0.0,0.0,80,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case2033.nii.gz
formal_200,200,200,Case3004,CenterC,C0+LGE+T2,True,myops_edema,4,True,0.4530451866404715,0.4604427333974976,0.0073975467570260856,9.222044972510458,8.782147343376352,-0.4398976291341068,4,12,8.0,0.0,0.0,0.0,201,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case3004.nii.gz
formal_200,200,200,Case3004,CenterC,C0+LGE+T2,True,myops_scar,5,True,0.6247040252565115,0.6173038229376258,-0.007400202318885718,24.000003814697266,24.000003814697266,0.0,1,16,15.0,0.0,0.0,0.0,184,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case3004.nii.gz
formal_200,200,200,Case3011,CenterC,C0+LGE+T2,True,myops_edema,4,True,0.26666666666666666,0.2773913043478261,0.010724637681159443,34.26613348722458,32.542639483715426,-1.7234940035091526,7,30,23.0,0.0,0.0,0.0,137,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case3011.nii.gz
formal_200,200,200,Case3011,CenterC,C0+LGE+T2,True,myops_scar,5,True,0.6389535925461387,0.635932944606414,-0.0030206479397246744,10.960275328815657,11.128719726364602,0.1684443975489458,3,14,11.0,0.0,0.0,0.0,117,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case3011.nii.gz
formal_200,200,200,Case3012,CenterC,C0+LGE+T2,True,myops_edema,4,True,0.45068083693125205,0.4485950950138054,-0.0020857419174466485,22.41202445117764,22.420917019969508,0.008892568791868172,18,48,30.0,0.0,0.0,0.0,225,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case3012.nii.gz
formal_200,200,200,Case3012,CenterC,C0+LGE+T2,True,myops_scar,5,True,0.8267066766691673,0.8112773302646721,-0.015429346404495226,2.916266679763794,2.62868726170387,-0.28757941805992404,2,9,7.0,0.0,0.0,0.0,182,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case3012.nii.gz
formal_200,200,200,Case3023,CenterC,C0+LGE+T2,True,myops_edema,4,True,0.16291793313069908,0.178965717606043,0.016047784475343913,41.324851944191856,41.19599340572711,-0.1288585384647476,13,45,32.0,0.0,0.0,0.0,118,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case3023.nii.gz
formal_200,200,200,Case3023,CenterC,C0+LGE+T2,True,myops_scar,5,True,0.6612691466083152,0.6601683650863979,-0.0011007815219172823,4.124789669313123,4.124789669313123,0.0,2,5,3.0,0.0,0.0,0.0,74,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case3023.nii.gz
formal_200,200,200,Case3026,CenterC,C0+LGE+T2,True,myops_edema,4,True,0.21919504643962848,0.2252278741546604,0.006032827715031913,17.325748731744103,15.171615686861294,-2.1541330448828084,4,32,28.0,0.0,364.6352860404935,364.6352860404935,219,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case3026.nii.gz
formal_200,200,200,Case3026,CenterC,C0+LGE+T2,True,myops_scar,5,True,0.8081740276862228,0.7958773925846607,-0.012296635101562092,2.916266679763794,2.916266679763794,0.0,1,3,2.0,0.0,0.0,0.0,142,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case3026.nii.gz
formal_200,200,200,Case3034,CenterC,C0+LGE+T2,True,myops_edema,4,True,0.6546035125066525,0.656701030927835,0.0020975184211825537,9.135179190762985,8.312639003255338,-0.8225401875076468,5,27,22.0,0.0,0.0,0.0,194,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case3034.nii.gz
formal_200,200,200,Case3034,CenterC,C0+LGE+T2,True,myops_scar,5,True,0.8293831423638361,0.8324582338902148,0.003075091526378637,1.6302426341173635,1.6302426341173635,0.0,1,9,8.0,0.0,0.0,0.0,154,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case3034.nii.gz
formal_200,200,200,Case3038,CenterC,C0+LGE+T2,True,myops_edema,4,True,0.16778761061946904,0.1636088200639623,-0.0041787905555067395,28.21288893486063,28.156936078282104,-0.055952856578525,12,63,51.0,0.0,0.0,0.0,423,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case3038.nii.gz
formal_200,200,200,Case3038,CenterC,C0+LGE+T2,True,myops_scar,5,True,0.75830144426614,0.750800125509884,-0.007501318756256037,8.297908510253126,5.4032065584503846,-2.894701951802742,1,17,16.0,0.0,0.0,0.0,317,results/20260721_srr_batch7_mechanism_closure_repair/runtime/stages/proposal/attempts/batch7_repair_proposal_htzhulab_59828884/variants/batch7_repair_proposal_htzhulab_59828884/predictions/fold_0/step_200/argmax/Case3038.nii.gz
