variant,step,loss,anatomy_loss,scar_loss,edema_loss,retrieval_loss,soft_containment_loss,component_compactness_loss,edema_supervised_batch_fraction,batch_cases,elapsed_seconds
component_compactness_loss,1,3.563466787338257,1.450543761253357,0.8441334962844849,0.8343852758407593,0.000657720142044127,-0.0,0.029366012662649155,1.0,"Case2022,Case3043",0.5341257974505424
component_compactness_loss,1,3.563466787338257,,,,,,,,,0.6910661328583956
component_compactness_loss,500,1.4996788501739502,0.20975834131240845,0.49621817469596863,0.5304401516914368,0.0031566438265144825,-0.0,0.012705305591225624,1.0,"Case3027,Case2030",14.425133822485805
component_compactness_loss,1000,1.324704885482788,0.3862365782260895,0.43355056643486023,0.3185793161392212,0.003397242398932576,-0.0,0.004848797805607319,0.5,"Case7001,Case2022",28.232033194974065
component_compactness_loss,1500,1.0399588346481323,0.12816578149795532,0.4344991445541382,0.2988405227661133,0.0010252114152535796,-0.0,0.012182189151644707,1.0,"Case2026,Case3032",41.383895222097635
component_compactness_loss,2000,1.023664116859436,0.1455470770597458,0.38592231273651123,0.31615549325942993,0.002540688728913665,-0.0,0.011776985600590706,0.5,"Case8010,Case2015",54.99074569158256
component_compactness_loss,2500,1.1001074314117432,0.23934489488601685,0.3213479518890381,0.3630054295063019,0.0023811913561075926,-0.0,0.013280538842082024,1.0,"Case3016,Case3020",68.68760613538325
component_compactness_loss,3000,0.8751593232154846,0.25808462500572205,0.2716706395149231,0.22242429852485657,0.0012059146538376808,-0.0,0.007652360014617443,0.5,"Case2014,Case2005",82.03612114489079
component_compactness_loss,3500,1.1346592903137207,0.3350197970867157,0.29026469588279724,0.34234192967414856,0.004975557792931795,-0.0,0.010902157053351402,0.5,"Case3039,Case3033",95.74005886353552
component_compactness_loss,4000,1.0787426233291626,0.09405563771724701,0.4407705068588257,0.3474573791027069,0.002997861010953784,-0.0,0.010677959769964218,0.5,"Case3025,Case8002",109.21516811475158
component_compactness_loss,4500,0.9228147268295288,0.14096170663833618,0.3037727475166321,0.3191857933998108,0.0017173251835629344,-0.0,0.010485600680112839,1.0,"Case2015,Case2016",122.61383378691971
component_compactness_loss,5000,0.9465849995613098,0.08564357459545135,0.3471589684486389,0.33971038460731506,0.002151784021407366,-0.0,0.007089531980454922,0.5,"Case8030,Case3006",136.2132253460586
component_compactness_loss,5000,0.9465849995613098,,,,,,,,,136.37261627987027
component_compactness_loss,5500,0.7611272931098938,0.20122073590755463,0.1654774248600006,0.2757301926612854,0.0019876069854944944,-0.0,0.014874547719955444,1.0,"Case3029,Case3037",149.98049014806747
component_compactness_loss,6000,0.798701286315918,0.17961134016513824,0.2747596502304077,0.21897032856941223,0.003623800817877054,-0.0,0.010870324447751045,0.5,"Case3037,Case1018",163.68917514011264
component_compactness_loss,6500,0.8632524013519287,0.1101759746670723,0.1842590868473053,0.40798628330230713,0.0009907586500048637,-0.0,0.0104892672970891,1.0,"Case3041,Case3043",177.17625628598034
component_compactness_loss,7000,0.6755412220954895,0.107855424284935,0.16176313161849976,0.28558096289634705,0.0015097579453140497,-0.0,0.011512928642332554,1.0,"Case3031,Case2015",190.88266769610345
component_compactness_loss,7500,1.2476012706756592,0.32259705662727356,0.34719765186309814,0.38870328664779663,0.002092794282361865,-0.0,0.010087978094816208,0.5,"Case1077,Case3041",204.64821710810065
