subset,n,baseline_edema_dice,candidate_edema_dice,delta_edema_dice,baseline_edema_hd95,candidate_edema_hd95,delta_edema_hd95_improvement,baseline_edema_component_count,candidate_edema_component_count,delta_edema_component_count_improvement,baseline_edema_remote_fp,candidate_edema_remote_fp,delta_edema_remote_fp_improvement,baseline_scar_dice,candidate_scar_dice,delta_scar_dice,baseline_scar_hd95,candidate_scar_hd95,delta_scar_hd95_improvement
all_case,44,0.3944358976789887,0.39680404748326015,0.002368149804271469,7.276922314931449,7.295234677996771,-0.01831236306532258,3.3181818181818183,3.1136363636363638,0.20454545454545459,0.13636363636363635,0.1590909090909091,-0.022727272727272735,0.5601692281262312,0.5635768857175729,0.0034076575913417617,13.600533414596173,14.075677424047987,-0.4751440094518138
t2_present_gt_positive,16,0.3944358976789887,0.39680404748326015,0.002368149804271469,20.011536366061485,20.06189536449112,-0.05035899842963687,9.125,8.5625,0.5625,0.375,0.4375,-0.0625,0.6933346102422654,0.6942004963725555,0.0008658861302901499,9.267223535037347,9.39301921199744,-0.12579567696009342
complete_modality,16,0.3944358976789887,0.39680404748326015,0.002368149804271469,20.011536366061485,20.06189536449112,-0.05035899842963687,9.125,8.5625,0.5625,0.375,0.4375,-0.0625,0.6933346102422654,0.6942004963725555,0.0008658861302901499,9.267223535037347,9.39301921199744,-0.12579567696009342
CenterB,7,0.5029744773313501,0.510480826703074,0.007506349371723897,15.933514343740368,15.954225352835646,-0.020711009095277788,7.714285714285714,6.714285714285714,1.0,0.0,0.0,0.0,0.6131815991584468,0.6144338838483909,0.0012522846899440943,12.440137428805636,12.831898750125308,-0.391761321319672
CenterC,9,0.3100170023938187,0.3083887747567382,-0.0016282276370804816,23.18333127231124,23.256749818000934,-0.07341854568969453,10.222222222222221,10.0,0.22222222222222143,0.6666666666666666,0.7777777777777778,-0.11111111111111116,0.7556758410852353,0.7562411950024613,0.000565353917226008,6.799401617662012,6.718335126786878,0.08106649087513418
no_t2_empty_gt,28,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4840747240599259,0.48893482248615433,0.004860098426228421,16.267185648170834,16.957313246848322,-0.6901275986774884
modality:C0+LGE+T2,16,0.3944358976789887,0.39680404748326015,0.002368149804271469,20.011536366061485,20.06189536449112,-0.05035899842963687,9.125,8.5625,0.5625,0.375,0.4375,-0.0625,0.6933346102422654,0.6942004963725555,0.0008658861302901499,9.267223535037347,9.39301921199744,-0.12579567696009342
modality:C0+LGE,4,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3777873129448342,0.3872248294663557,0.009437516521521527,11.601986289569018,11.368815414733108,0.2331708748359098
modality:LGE-only,24,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5017892925791079,0.5058864879894541,0.004097195410346255,16.875689912336288,17.686247746689435,-0.8105578343531477
