label,component_index,component_voxels,overlaps_baseline_support,kept,case_id,mode,source_label
5,10,2,True,True,Case1070,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,11,2,False,False,Case1070,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,12,1,True,True,Case1070,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,13,1,True,True,Case1070,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,14,6,True,True,Case1070,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,15,1,True,True,Case1070,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case1073,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,1,1,True,True,Case1073,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,2,289,True,True,Case1073,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,3,1480,True,True,Case1073,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,4,1,False,False,Case1073,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,5,1,False,False,Case1073,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,6,1,False,False,Case1073,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,7,1,True,True,Case1073,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,8,1,True,True,Case1073,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,0,0,False,False,Case1080,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,1,1518,True,True,Case1080,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,2,1,False,False,Case1080,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,3,22,True,True,Case1080,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,1,2772,True,True,Case2002,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,2,1,True,True,Case2002,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,3,1,True,True,Case2002,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,4,1,True,True,Case2002,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,1,26,True,True,Case2002,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,2,1,False,False,Case2002,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,3,15,True,True,Case2002,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,4,1052,True,True,Case2002,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,5,19,True,True,Case2002,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,1,1232,True,True,Case2007,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,2,1,True,True,Case2007,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,3,1,False,False,Case2007,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,4,1,True,True,Case2007,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,5,1,True,True,Case2007,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,6,1,True,True,Case2007,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,7,1,False,False,Case2007,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,8,4,True,True,Case2007,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,9,3,True,True,Case2007,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,10,1,True,True,Case2007,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,11,1,True,True,Case2007,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,12,1,True,True,Case2007,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,13,1,True,True,Case2007,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,14,1,True,True,Case2007,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,15,2,True,True,Case2007,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,1,835,True,True,Case2007,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,2,2,True,True,Case2007,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,3,4,True,True,Case2007,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,1,2,True,True,Case2008,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,2,3,False,False,Case2008,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,3,1193,True,True,Case2008,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,4,1,False,False,Case2008,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,5,10,True,True,Case2008,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,6,1,False,False,Case2008,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,7,1,True,True,Case2008,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,8,1,False,False,Case2008,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,9,1,True,True,Case2008,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,1,1062,True,True,Case2008,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,1,2132,True,True,Case2017,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,2,161,True,True,Case2017,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,3,44,True,True,Case2017,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,4,1,True,True,Case2017,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,5,1,True,True,Case2017,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,6,1,True,True,Case2017,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,1,1260,True,True,Case2017,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,2,10,True,True,Case2017,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,1,960,True,True,Case2020,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,2,12,True,True,Case2020,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,3,2,True,True,Case2020,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,1,179,True,True,Case2020,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,1,50,True,True,Case2031,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,2,3,True,True,Case2031,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,3,1,True,True,Case2031,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,4,10,True,True,Case2031,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,5,2,True,True,Case2031,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,6,4,True,True,Case2031,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,7,122,True,True,Case2031,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,8,7,True,True,Case2031,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,9,5,True,True,Case2031,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,10,2,True,True,Case2031,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,11,1,True,True,Case2031,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,12,1,True,True,Case2031,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,13,1,False,False,Case2031,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,14,1,False,False,Case2031,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,1,862,True,True,Case2031,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,2,2,True,True,Case2031,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,1,1829,True,True,Case2033,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,2,1,True,True,Case2033,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,3,7,True,True,Case2033,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,4,5,True,True,Case2033,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,1,1144,True,True,Case2033,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,2,1,True,True,Case2033,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,1,1655,True,True,Case3004,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,2,1,True,True,Case3004,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,3,1,True,True,Case3004,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,4,2,True,True,Case3004,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,5,1,True,True,Case3004,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,6,58,True,True,Case3004,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,1,2798,True,True,Case3004,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,1,1135,True,True,Case3011,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,2,1,True,True,Case3011,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,3,1,True,True,Case3011,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,4,12,True,True,Case3011,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,5,241,True,True,Case3011,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,6,1,False,False,Case3011,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,7,2,True,True,Case3011,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,1,38,True,True,Case3011,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,2,2448,True,True,Case3011,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,3,19,True,True,Case3011,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,1,1847,True,True,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,2,1,True,True,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,3,1,True,True,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,4,21,True,True,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,5,1,True,True,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,6,1,True,True,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,7,1,True,True,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,8,1,True,True,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,9,1,True,True,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,10,1,True,True,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,11,1,True,True,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,12,48,True,True,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,13,34,True,True,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,14,1,True,True,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,15,1,True,True,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,16,1,False,False,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,17,1,True,True,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,18,3,True,True,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,19,2,True,True,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,20,1,False,False,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,21,4,True,True,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,22,1,False,False,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,1,2516,True,True,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,2,2,False,False,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,3,22,True,True,Case3012,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,1,370,True,True,Case3023,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,2,1,True,True,Case3023,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,3,3,True,True,Case3023,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,4,1,True,True,Case3023,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,5,1,True,True,Case3023,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,6,2,True,True,Case3023,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,7,1,True,True,Case3023,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,8,4,True,True,Case3023,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,9,1,True,True,Case3023,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,10,1,True,True,Case3023,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,11,2,True,True,Case3023,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,12,453,True,True,Case3023,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,13,1,True,True,Case3023,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,14,74,True,True,Case3023,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,1,2663,True,True,Case3023,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,2,13,True,True,Case3023,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,1,1356,True,True,Case3026,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,2,5,True,True,Case3026,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,3,22,True,True,Case3026,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,4,7,True,True,Case3026,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,5,1,True,True,Case3026,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,6,2,False,False,Case3026,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,1,3278,True,True,Case3026,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,1,1710,True,True,Case3034,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,2,1,False,False,Case3034,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,3,33,True,True,Case3034,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,4,2,False,False,Case3034,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,5,1,True,True,Case3034,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,6,38,True,True,Case3034,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,7,32,True,True,Case3034,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,1,3626,True,True,Case3034,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,1,53,True,True,Case3038,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,2,39,True,True,Case3038,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,3,2892,True,True,Case3038,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,4,2,True,True,Case3038,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,5,1,True,True,Case3038,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,6,2,True,True,Case3038,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,7,1,True,True,Case3038,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,8,2,False,False,Case3038,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,9,1151,True,True,Case3038,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,10,1,True,True,Case3038,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,11,6,True,True,Case3038,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,12,2,True,True,Case3038,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,13,14,True,True,Case3038,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
5,1,7796,True,True,Case3038,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,1,1224,True,True,Case3040,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,2,9,True,True,Case3040,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,3,1,True,True,Case3040,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
4,4,1,False,False,Case3040,pathology_overlap_dilate1,coarse_to_fine_srr_roi_signal_seek
