subset,n,baseline_edema_dice,candidate_edema_dice,delta_edema_dice,baseline_edema_hd95,candidate_edema_hd95,delta_edema_hd95_improvement,baseline_edema_component_count,candidate_edema_component_count,delta_edema_component_count_improvement,baseline_edema_remote_fp,candidate_edema_remote_fp,delta_edema_remote_fp_improvement,baseline_scar_dice,candidate_scar_dice,delta_scar_dice,baseline_scar_hd95,candidate_scar_hd95,delta_scar_hd95_improvement
all_case,44,0.3944358976789887,0.39633718545432794,0.0019012877753392665,7.276922314931449,7.299688466885656,-0.02276615195420728,3.3181818181818183,3.659090909090909,-0.34090909090909083,0.13636363636363635,0.1590909090909091,-0.022727272727272735,0.5601692281262312,0.5629926017774884,0.0028233736512572882,13.600533414596173,14.004203277729003,-0.40366986313282993
t2_present_gt_positive,16,0.3944358976789887,0.39633718545432794,0.0019012877753392665,20.011536366061485,20.074143283935555,-0.06260691787407069,9.125,10.0625,-0.9375,0.375,0.4375,-0.0625,0.6933346102422654,0.6940193659586267,0.000684755716361285,9.267223535037347,9.384586496216338,-0.11736296117899059
complete_modality,16,0.3944358976789887,0.39633718545432794,0.0019012877753392665,20.011536366061485,20.074143283935555,-0.06260691787407069,9.125,10.0625,-0.9375,0.375,0.4375,-0.0625,0.6933346102422654,0.6940193659586267,0.000684755716361285,9.267223535037347,9.384586496216338,-0.11736296117899059
CenterB,7,0.5029744773313501,0.5081057351100366,0.005131257778686504,15.933514343740368,15.824313866070593,0.10920047766977525,7.714285714285714,7.857142857142857,-0.14285714285714235,0.0,0.0,0.0,0.6131815991584468,0.6132929235436553,0.00011132438520844445,12.440137428805636,12.791175642306474,-0.3510382135008374
CenterC,9,0.3100170023938187,0.3094060912776656,-0.0006109111161530789,23.18333127231124,23.37956616449719,-0.19623489218595225,10.222222222222221,11.777777777777779,-1.5555555555555571,0.6666666666666666,0.7777777777777778,-0.11111111111111116,0.7556758410852353,0.7568065989480488,0.0011307578628134696,6.799401617662012,6.7350171603684545,0.06438445729355724
no_t2_empty_gt,28,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4840747240599259,0.48812016510255235,0.004045441042626441,16.267185648170834,16.84704437404449,-0.5798587258736561
modality:C0+LGE+T2,16,0.3944358976789887,0.39633718545432794,0.0019012877753392665,20.011536366061485,20.074143283935555,-0.06260691787407069,9.125,10.0625,-0.9375,0.375,0.4375,-0.0625,0.6933346102422654,0.6940193659586267,0.000684755716361285,9.267223535037347,9.384586496216338,-0.11736296117899059
modality:C0+LGE,4,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3777873129448342,0.38539919766177066,0.007611884716936468,11.601986289569018,11.394350819308675,0.20763547026034246
modality:LGE-only,24,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5017892925791079,0.5052403263426826,0.0034510337635746957,16.875689912336288,17.558265272488292,-0.6825753601520042
