variant,step,loss,anatomy_loss,scar_loss,edema_loss,retrieval_loss,edema_supervised_batch_fraction,batch_cases,elapsed_seconds
multiscale_dictionary,1,3.9520678520202637,1.4171427488327026,1.0148675441741943,1.0001051425933838,0.0011645173653960228,1.0,"Case2022,Case3043",0.6641936134546995
multiscale_dictionary,1,3.9520678520202637,,,,,,,0.8399636168032885
multiscale_dictionary,500,1.4502129554748535,0.21322749555110931,0.48411792516708374,0.49876344203948975,0.006129193119704723,1.0,"Case3027,Case2030",17.417934553697705
multiscale_dictionary,1000,1.3123658895492554,0.4325326979160309,0.41730019450187683,0.2851353883743286,0.00797363929450512,0.5,"Case7001,Case2022",36.60592885129154
multiscale_dictionary,1500,1.1239451169967651,0.06191910058259964,0.40072131156921387,0.44501829147338867,0.0023554046638309956,1.0,"Case2026,Case3032",55.192113503813744
multiscale_dictionary,2000,1.4905014038085938,0.18857167661190033,0.5326357483863831,0.5032070875167847,0.007858066819608212,0.5,"Case8010,Case2015",74.33897709287703
multiscale_dictionary,2500,1.096556305885315,0.23594188690185547,0.3061264753341675,0.3753361403942108,0.005102401599287987,1.0,"Case3016,Case3020",93.6083441209048
multiscale_dictionary,3000,0.8379597663879395,0.20496053993701935,0.2867972254753113,0.2193438708782196,0.0035399075131863356,0.5,"Case2014,Case2005",113.92113167233765
multiscale_dictionary,3500,1.1180635690689087,0.36781689524650574,0.25406479835510254,0.3378848731517792,0.005210991948843002,0.5,"Case3039,Case3033",132.47982017882168
multiscale_dictionary,4000,1.1078705787658691,0.1150004044175148,0.41026315093040466,0.3747931122779846,0.013044665567576885,0.5,"Case3025,Case8002",153.16755613684654
multiscale_dictionary,4500,0.8476864099502563,0.12933644652366638,0.2533314526081085,0.3169513940811157,0.002198322443291545,1.0,"Case2015,Case2016",173.4991973824799
multiscale_dictionary,5000,0.9943445324897766,0.07074693590402603,0.3544350862503052,0.38029181957244873,0.0037350314669311047,0.5,"Case8030,Case3006",195.22336535528302
multiscale_dictionary,5000,0.9943445324897766,,,,,,,195.4583701454103
multiscale_dictionary,5500,0.8164626359939575,0.22032342851161957,0.18411603569984436,0.286307156085968,0.002758024726063013,1.0,"Case3029,Case3037",216.79948137514293
multiscale_dictionary,6000,0.8422107696533203,0.17797063291072845,0.2644220292568207,0.26072242856025696,0.00759473629295826,0.5,"Case3037,Case1018",236.18853632174432
multiscale_dictionary,6500,0.7996299266815186,0.08678916096687317,0.19066621363162994,0.36699923872947693,0.006803407333791256,1.0,"Case3041,Case3043",255.60928742028773
multiscale_dictionary,7000,0.6829495429992676,0.08690071105957031,0.14483849704265594,0.32368093729019165,0.0013104852987453341,1.0,"Case3031,Case2015",277.72530158795416
multiscale_dictionary,7500,1.1794378757476807,0.23071421682834625,0.32906654477119446,0.42314571142196655,0.0035207991022616625,0.5,"Case1077,Case3041",298.82050741277635
multiscale_dictionary,8000,1.3027803897857666,0.12321159243583679,0.43298080563545227,0.5000113844871521,0.009644155390560627,0.5,"Case1068,Case2021",319.0503056701273
multiscale_dictionary,8500,1.3282310962677002,0.13027361035346985,0.43535125255584717,0.5124462842941284,0.009158505126833916,0.5,"Case3006,Case8014",340.35964188724756
multiscale_dictionary,9000,0.906199038028717,0.3546931743621826,0.44550952315330505,-0.0,0.016797635704278946,0.0,"Case1022,Case1076",357.06004691682756
multiscale_dictionary,9500,1.325236201286316,0.3783857226371765,0.33265793323516846,0.4068964421749115,0.01808406040072441,0.5,"Case3041,Case1032",376.84448643028736
multiscale_dictionary,10000,0.764223039150238,0.10682749003171921,0.2671244442462921,0.2549687325954437,0.005239138379693031,0.5,"Case3014,Case8026",395.8660368397832
multiscale_dictionary,10000,0.764223039150238,,,,,,,396.11571453884244
multiscale_dictionary,10500,1.1424660682678223,0.07509484142065048,0.5045107007026672,0.35413578152656555,0.0014369342243298888,1.0,"Case2010,Case3032",415.0108860246837
multiscale_dictionary,11000,1.0768446922302246,0.29464027285575867,0.28803446888923645,0.3273014426231384,0.010724548250436783,0.5,"Case1022,Case3001",433.96849885582924
multiscale_dictionary,11500,0.8958593606948853,0.16724234819412231,0.3877457082271576,0.20082227885723114,0.0021135450806468725,0.5,"Case3017,Case3029",453.2889859136194
multiscale_dictionary,12000,0.5377531051635742,0.03189411014318466,0.39797815680503845,-0.0,0.02819862775504589,0.0,"Case8027,Case8032",469.3893512375653
multiscale_dictionary,12500,0.6237875819206238,0.14581459760665894,0.13274261355400085,0.24248051643371582,0.003116946667432785,1.0,"Case3037,Case2018",488.05402527190745
multiscale_dictionary,13000,0.8168665170669556,0.11766862869262695,0.2896849811077118,0.2672197222709656,0.003964634146541357,0.5,"Case3014,Case8012",507.20194956846535
multiscale_dictionary,13500,1.353515386581421,0.10953768342733383,0.4870126247406006,0.5000029802322388,0.009133933112025261,0.5,"Case3031,Case1037",525.7817220054567
multiscale_dictionary,14000,0.6981393098831177,0.21863524615764618,0.38036003708839417,-0.0,0.022849807515740395,0.0,"Case1036,Case8024",544.3927132245153
multiscale_dictionary,14500,0.685579240322113,0.14190399646759033,0.43380966782569885,-0.0,0.022885149344801903,0.0,"Case3022,Case1028",563.1852536685765
multiscale_dictionary,15000,0.5024592876434326,0.10258854925632477,0.14699940383434296,0.1691533774137497,0.003355650696903467,1.0,"Case2011,Case2011",580.9198797121644
multiscale_dictionary,15000,0.5024592876434326,,,,,,,581.0691184438765
