stage,local_step,total_step,case_id,center,modality_group,t2_present,pathology,class_id,gt_positive,anchor_dice,srr_dice,dice_delta_vs_anchor,anchor_hd95,srr_hd95,hd95_delta_vs_anchor,anchor_component_count,srr_component_count,component_delta,anchor_remote_fp_volume_mm3,srr_remote_fp_volume_mm3,remote_fp_delta_mm3,changed_voxels_vs_anchor,prediction_path
formal_100,100,100,Case1023,CenterA,LGE-only,False,myops_edema,4,False,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1023.nii.gz
formal_100,100,100,Case1023,CenterA,LGE-only,False,myops_scar,5,True,0.6466011466011466,0.6401499375260308,-0.006451209075115871,5.0,5.0,0.0,5,12,7.0,0.0,0.0,0.0,116,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1023.nii.gz
formal_100,100,100,Case1029,CenterA,LGE-only,False,myops_edema,4,False,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1029.nii.gz
formal_100,100,100,Case1029,CenterA,LGE-only,False,myops_scar,5,True,0.16436865021770683,0.1686561417019638,0.004287491484256972,51.395270620488255,51.31816276043224,-0.07710786005601733,12,9,-3.0,0.0,0.0,0.0,320,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1029.nii.gz
formal_100,100,100,Case1033,CenterA,LGE-only,False,myops_edema,4,False,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1033.nii.gz
formal_100,100,100,Case1033,CenterA,LGE-only,False,myops_scar,5,True,0.671361030077457,0.6758168595718529,0.004455829494395935,7.152037197524651,6.92315273250983,-0.22888446501482118,6,9,3.0,0.0,0.0,0.0,190,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1033.nii.gz
formal_100,100,100,Case1040,CenterA,LGE-only,False,myops_edema,4,False,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1040.nii.gz
formal_100,100,100,Case1040,CenterA,LGE-only,False,myops_scar,5,True,0.4280078895463511,0.42171359124974683,-0.006294298296604273,8.5,8.609252922665098,0.10925292266509778,6,8,2.0,0.0,0.0,0.0,137,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1040.nii.gz
formal_100,100,100,Case1042,CenterA,LGE-only,False,myops_edema,4,False,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1042.nii.gz
formal_100,100,100,Case1042,CenterA,LGE-only,False,myops_scar,5,True,0.7573770491803279,0.7560975609756098,-0.0012794882047181266,3.057152176795867,3.057152176795867,0.0,4,5,1.0,863.5869795249043,832.7445873990149,-30.842392125889432,28,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1042.nii.gz
formal_100,100,100,Case1045,CenterA,LGE-only,False,myops_edema,4,False,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1045.nii.gz
formal_100,100,100,Case1045,CenterA,LGE-only,False,myops_scar,5,True,0.09968847352024922,0.0897571277719113,-0.009931345748337914,58.23937490442107,58.14251084036574,-0.09686406405533177,7,6,-1.0,0.0,0.0,0.0,32,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1045.nii.gz
formal_100,100,100,Case1047,CenterA,LGE-only,False,myops_edema,4,False,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1047.nii.gz
formal_100,100,100,Case1047,CenterA,LGE-only,False,myops_scar,5,True,0.6283120251991847,0.614016835335288,-0.014295189863896773,5.781199932098389,5.953525023433975,0.17232509133558604,13,13,0.0,0.0,0.0,0.0,221,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1047.nii.gz
formal_100,100,100,Case1053,CenterA,LGE-only,False,myops_edema,4,False,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1053.nii.gz
formal_100,100,100,Case1053,CenterA,LGE-only,False,myops_scar,5,True,0.5196241017136539,0.5055072463768115,-0.014116855336842371,27.536782421660927,27.300766293044845,-0.23601612861608245,15,15,0.0,0.0,0.0,0.0,86,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1053.nii.gz
formal_100,100,100,Case1062,CenterA,LGE-only,False,myops_edema,4,False,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1062.nii.gz
formal_100,100,100,Case1062,CenterA,LGE-only,False,myops_scar,5,True,0.5070823546159869,0.5121736579642123,0.0050913033482253844,15.291149322372709,15.11713263286526,-0.17401668950744842,3,6,3.0,0.0,0.0,0.0,421,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1062.nii.gz
formal_100,100,100,Case1070,CenterA,LGE-only,False,myops_edema,4,False,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1070.nii.gz
formal_100,100,100,Case1070,CenterA,LGE-only,False,myops_scar,5,True,0.5004500450045004,0.5064468961850326,0.00599685118053217,34.297412438841505,34.129349097593234,-0.1680633412482706,24,24,0.0,0.0,0.0,0.0,264,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1070.nii.gz
formal_100,100,100,Case1073,CenterA,LGE-only,False,myops_edema,4,False,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1073.nii.gz
formal_100,100,100,Case1073,CenterA,LGE-only,False,myops_scar,5,True,0.4282765737874097,0.4243532793310687,-0.003923294456340987,10.678173489481713,10.517727422369704,-0.1604460671120087,9,11,2.0,0.0,0.0,0.0,53,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1073.nii.gz
formal_100,100,100,Case1080,CenterA,LGE-only,False,myops_edema,4,False,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1080.nii.gz
formal_100,100,100,Case1080,CenterA,LGE-only,False,myops_scar,5,True,0.6369426751592356,0.6351156069364162,-0.0018270682228194168,11.0,11.0,0.0,5,5,0.0,1478.5105621922057,1236.1317815049588,-242.37878068724694,58,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case1080.nii.gz
formal_100,100,100,Case2002,CenterB,C0+LGE+T2,True,myops_edema,4,True,0.5376005596362364,0.5423321312038468,0.004731571567610393,17.453201935819685,16.030861654653034,-1.422340281166651,5,10,5.0,3792.41943359375,3704.2236328125,-88.19580078125,229,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case2002.nii.gz
formal_100,100,100,Case2002,CenterB,C0+LGE+T2,True,myops_scar,5,True,0.5602700096432015,0.5490196078431373,-0.011250401800064203,21.415372143918024,23.496929860954708,2.0815577170366844,5,21,16.0,17.63916015625,211.669921875,194.03076171875,173,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case2002.nii.gz
formal_100,100,100,Case2007,CenterB,C0+LGE+T2,True,myops_edema,4,True,0.5701357466063348,0.5787358421629522,0.008600095556617338,7.5130097186944615,7.5130097186944615,0.0,14,24,10.0,0.0,0.0,0.0,131,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case2007.nii.gz
formal_100,100,100,Case2007,CenterB,C0+LGE+T2,True,myops_scar,5,True,0.4898728214790391,0.47047434656340753,-0.01939847491563157,11.682996338833703,12.254534400084001,0.5715380612502976,3,7,4.0,0.0,0.0,0.0,97,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case2007.nii.gz
formal_100,100,100,Case2008,CenterB,C0+LGE+T2,True,myops_edema,4,True,0.3485546711353163,0.3539197338323976,0.005365062697081313,33.237885822186755,33.160742002776196,-0.07714381941055848,5,14,9.0,0.0,0.0,0.0,87,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case2008.nii.gz
formal_100,100,100,Case2008,CenterB,C0+LGE+T2,True,myops_scar,5,True,0.7531584062196307,0.7540983606557377,0.000939954436106949,6.640625,6.640625,0.0,1,1,0.0,0.0,0.0,0.0,59,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case2008.nii.gz
formal_100,100,100,Case2017,CenterB,C0+LGE+T2,True,myops_edema,4,True,0.6796246648793566,0.6894907908992416,0.009866126019885013,10.0,10.0,0.0,6,7,1.0,0.0,0.0,0.0,249,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case2017.nii.gz
formal_100,100,100,Case2017,CenterB,C0+LGE+T2,True,myops_scar,5,True,0.5470588235294118,0.5577812018489985,0.010722378319586667,11.338866091557966,11.338866091557966,0.0,2,12,10.0,0.0,0.0,0.0,159,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case2017.nii.gz
formal_100,100,100,Case2020,CenterB,C0+LGE+T2,True,myops_edema,4,True,0.5630676084762866,0.5625625625625625,-0.0005050459137240226,7.5130097186944615,7.5130097186944615,0.0,4,4,0.0,0.0,0.0,0.0,22,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case2020.nii.gz
formal_100,100,100,Case2020,CenterB,C0+LGE+T2,True,myops_scar,5,True,0.4196185286103542,0.3988919667590028,-0.02072656185135141,20.994429281533453,21.21729514718693,0.22286586565347832,1,2,1.0,0.0,0.0,0.0,16,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case2020.nii.gz
formal_100,100,100,Case2031,CenterB,C0+LGE+T2,True,myops_edema,4,True,0.29880478087649404,0.3271375464684015,0.02833276559190745,25.052956799932126,24.18979295280042,-0.8631638471317054,16,33,17.0,0.0,0.0,0.0,64,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case2031.nii.gz
formal_100,100,100,Case2031,CenterB,C0+LGE+T2,True,myops_scar,5,True,0.8013937282229965,0.8042578356002366,0.002864107377240077,5.008673145796307,3.959703799009236,-1.0489693467870715,2,6,4.0,0.0,0.0,0.0,59,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case2031.nii.gz
formal_100,100,100,Case2033,CenterB,C0+LGE+T2,True,myops_edema,4,True,0.523033309709426,0.5250431778929189,0.0020098681834929133,10.76453641085509,10.750323826131071,-0.014212584724019095,4,8,4.0,0.0,0.0,0.0,133,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case2033.nii.gz
formal_100,100,100,Case2033,CenterB,C0+LGE+T2,True,myops_scar,5,True,0.7208988764044943,0.7025522041763341,-0.01834667222816022,10.0,10.0,0.0,2,4,2.0,0.0,0.0,0.0,100,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case2033.nii.gz
formal_100,100,100,Case3004,CenterC,C0+LGE+T2,True,myops_edema,4,True,0.4530451866404715,0.4577572964669739,0.004712109826502386,9.222044972510458,8.842419105027112,-0.37962586748334637,4,8,4.0,0.0,0.0,0.0,254,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case3004.nii.gz
formal_100,100,100,Case3004,CenterC,C0+LGE+T2,True,myops_scar,5,True,0.6247040252565115,0.6160406091370558,-0.008663416119455647,24.000003814697266,24.000003814697266,0.0,1,14,13.0,0.0,0.0,0.0,221,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case3004.nii.gz
formal_100,100,100,Case3011,CenterC,C0+LGE+T2,True,myops_edema,4,True,0.26666666666666666,0.27304347826086955,0.006376811594202891,34.26613348722458,32.5414148790302,-1.7247186081943795,7,24,17.0,0.0,0.0,0.0,189,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case3011.nii.gz
formal_100,100,100,Case3011,CenterC,C0+LGE+T2,True,myops_scar,5,True,0.6389535925461387,0.6322510032834732,-0.006702589262665537,10.960275328815657,11.128719726364602,0.1684443975489458,3,15,12.0,0.0,0.0,0.0,161,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case3011.nii.gz
formal_100,100,100,Case3012,CenterC,C0+LGE+T2,True,myops_edema,4,True,0.45068083693125205,0.44842173771558735,-0.002259099215664695,22.41202445117764,22.189375459825303,-0.22264899135233662,18,36,18.0,0.0,0.0,0.0,294,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case3012.nii.gz
formal_100,100,100,Case3012,CenterC,C0+LGE+T2,True,myops_scar,5,True,0.8267066766691673,0.8101460415065335,-0.01656063516263384,2.916266679763794,2.62868726170387,-0.28757941805992404,2,12,10.0,0.0,0.0,0.0,248,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case3012.nii.gz
formal_100,100,100,Case3023,CenterC,C0+LGE+T2,True,myops_edema,4,True,0.16291793313069908,0.18953488372093022,0.026616950590231142,41.324851944191856,41.20018366118075,-0.12466828301110411,13,34,21.0,0.0,0.0,0.0,155,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case3023.nii.gz
formal_100,100,100,Case3023,CenterC,C0+LGE+T2,True,myops_scar,5,True,0.6612691466083152,0.6595365418894831,-0.001732604718832076,4.124789669313123,4.124789669313123,0.0,2,8,6.0,0.0,0.0,0.0,126,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case3023.nii.gz
formal_100,100,100,Case3026,CenterC,C0+LGE+T2,True,myops_edema,4,True,0.21919504643962848,0.22419402543626146,0.004998978996632986,17.325748731744103,15.183875121584467,-2.141873610159635,4,33,29.0,0.0,193.47994769495574,193.47994769495574,235,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case3026.nii.gz
formal_100,100,100,Case3026,CenterC,C0+LGE+T2,True,myops_scar,5,True,0.8081740276862228,0.7933950865888039,-0.014778941097418952,2.916266679763794,3.0931679175140347,0.1769012377502408,1,4,3.0,0.0,0.0,0.0,188,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case3026.nii.gz
formal_100,100,100,Case3034,CenterC,C0+LGE+T2,True,myops_edema,4,True,0.6546035125066525,0.6541140056744906,-0.0004895068321618679,9.135179190762985,8.779125260339077,-0.35605393042390787,5,20,15.0,0.0,0.0,0.0,251,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case3034.nii.gz
formal_100,100,100,Case3034,CenterC,C0+LGE+T2,True,myops_scar,5,True,0.8293831423638361,0.8348521183053557,0.005468975941519516,1.6302426341173635,1.6302426341173635,0.0,1,12,11.0,0.0,0.0,0.0,206,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case3034.nii.gz
formal_100,100,100,Case3038,CenterC,C0+LGE+T2,True,myops_edema,4,True,0.16778761061946904,0.15963855421686746,-0.008149056402601579,28.21288893486063,28.156936078282104,-0.055952856578525,12,38,26.0,0.0,0.0,0.0,512,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case3038.nii.gz
formal_100,100,100,Case3038,CenterC,C0+LGE+T2,True,myops_scar,5,True,0.75830144426614,0.74935302657325,-0.00894841769289001,8.297908510253126,5.4032065584503846,-2.894701951802742,1,17,16.0,0.0,0.0,0.0,497,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case3038.nii.gz
formal_100,100,100,Case3040,CenterC,C0+LGE+T2,True,myops_edema,4,True,0.24913093858632676,0.23799126637554585,-0.01113967221078091,24.13887469193756,24.09479442859367,-0.044080263343889925,10,27,17.0,0.0,0.0,0.0,194,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case3040.nii.gz
formal_100,100,100,Case3040,CenterC,C0+LGE+T2,True,myops_scar,5,True,0.8691367757193535,0.8509178938874319,-0.018218881831921663,1.458133339881897,1.6302426341173635,0.1721092942354665,1,8,7.0,0.0,0.0,0.0,153,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case3040.nii.gz
formal_100,100,100,Case3044,CenterC,C0+LGE+T2,True,myops_edema,4,True,0.16612529002320187,0.1567476948868399,-0.009377595136361966,22.61223504639135,24.63545291060081,2.0232178642094603,19,50,31.0,0.0,0.0,0.0,375,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case3044.nii.gz
formal_100,100,100,Case3044,CenterC,C0+LGE+T2,True,myops_scar,5,True,0.7844537386514332,0.7612781954887218,-0.02317554316271142,4.89072790235209,3.7175251767390067,-1.1732027256130833,2,18,16.0,0.0,0.0,0.0,323,results/20260721_srr_batch7_upstream_candidate_quality/runtime/attempts/batch7_formal300_htzhulab_59789651/variants/batch7_formal300_htzhulab_59789651/predictions/fold_0/step_100/argmax/Case3044.nii.gz
