variant,class_id,metric_name,group,n,dice_mean,hd_mean,hd95_mean,component_count_mean,remote_fp_mean,empty_prediction_rate,source_path
srr_propref_scar_precision__checkpoint_best__pathology_aware,5,myops_scar,C0+LGE,4,0.2157103065454038,150.7500710542068,128.53223621504222,11.5,9.0,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv
srr_propref_scar_precision__checkpoint_best__pathology_aware,5,myops_scar,LGE-only,24,0.1094080886724463,154.47174571754184,120.30434687301627,15.041666666666666,10.125,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv
srr_propref_scar_precision__checkpoint_best__pathology_aware,5,myops_scar,no_T2_empty_GT,1,0.0,,,13.0,13.0,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_best.csv
srr_propref_scar_precision__checkpoint_final__argmax,4,myops_edema,all_cases,44,0.019533584140201864,226.18979243993985,189.03824512055948,71.5,69.36363636363636,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__argmax,4,myops_edema,gt_positive_only,16,0.05371735638555512,226.18979243993985,189.03824512055948,66.6875,60.8125,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__argmax,4,myops_edema,t2_present,16,0.05371735638555512,226.18979243993985,189.03824512055948,66.6875,60.8125,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__argmax,4,myops_edema,complete_modality,16,0.05371735638555512,226.18979243993985,189.03824512055948,66.6875,60.8125,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__argmax,4,myops_edema,CenterB,7,0.12239714428479005,213.4370540350802,163.10076986776016,35.142857142857146,24.714285714285715,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__argmax,4,myops_edema,CenterC,9,0.00029974357503907717,236.10858897705293,209.21183698384786,91.22222222222223,88.88888888888889,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__argmax,4,myops_edema,C0+LGE,4,0.0,,,377.25,377.25,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__argmax,4,myops_edema,LGE-only,24,0.0,,,23.75,23.75,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__argmax,4,myops_edema,no_T2_empty_GT,28,0.0,,,74.25,74.25,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__argmax,5,myops_scar,all_cases,44,0.14467181965645765,157.37867640614377,131.56723291690724,15.25,11.159090909090908,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__argmax,5,myops_scar,gt_positive_only,43,0.14803628057870086,157.37867640614377,131.56723291690724,15.465116279069768,11.279069767441861,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__argmax,5,myops_scar,t2_present,16,0.17512719781148817,175.03412399430084,155.6068430150573,19.4375,16.625,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__argmax,5,myops_scar,complete_modality,16,0.17512719781148817,175.03412399430084,155.6068430150573,19.4375,16.625,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__argmax,5,myops_scar,CenterB,7,0.15854288348600665,172.50592865922178,159.25066734889091,11.571428571428571,9.857142857142858,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__argmax,5,myops_scar,CenterC,9,0.18802610895352934,177.0004981438068,152.7727574220756,25.555555555555557,21.88888888888889,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__argmax,5,myops_scar,C0+LGE,4,0.215431025445042,141.44100874841357,126.53988599778869,9.25,6.0,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__argmax,5,myops_scar,LGE-only,24,0.11257503325500659,147.60058647125535,116.16924454969705,13.458333333333334,8.375,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__argmax,5,myops_scar,no_T2_empty_GT,1,0.0,,,6.0,6.0,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__pathology_aware,4,myops_edema,all_cases,44,0.022736210635122732,243.94111474433697,206.38651572831265,73.4090909090909,69.95454545454545,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__pathology_aware,4,myops_edema,gt_positive_only,16,0.06252457924658751,243.94111474433697,206.38651572831265,63.8125,54.3125,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__pathology_aware,4,myops_edema,t2_present,16,0.06252457924658751,243.94111474433697,206.38651572831265,63.8125,54.3125,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__pathology_aware,4,myops_edema,complete_modality,16,0.06252457924658751,243.94111474433697,206.38651572831265,63.8125,54.3125,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__pathology_aware,4,myops_edema,CenterB,7,0.1333968779129288,238.98323123117436,192.7254017195291,50.0,40.57142857142857,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__pathology_aware,4,myops_edema,CenterC,9,0.007401680283877616,247.79724636568562,217.01182662403318,74.55555555555556,65.0,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__pathology_aware,4,myops_edema,C0+LGE,4,0.0,,,83.5,83.5,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__pathology_aware,4,myops_edema,LGE-only,24,0.0,,,78.125,78.125,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__pathology_aware,4,myops_edema,no_T2_empty_GT,28,0.0,,,78.89285714285714,78.89285714285714,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__pathology_aware,5,myops_scar,all_cases,44,0.13841053484454596,171.72208768141962,140.48078330303088,34.15909090909091,29.931818181818183,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__pathology_aware,5,myops_scar,gt_positive_only,43,0.14162938449209353,171.72208768141962,140.48078330303088,34.651162790697676,30.325581395348838,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__pathology_aware,5,myops_scar,t2_present,16,0.162589261177481,201.5298537448387,172.9857905270507,68.5,64.875,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__pathology_aware,5,myops_scar,complete_modality,16,0.162589261177481,201.5298537448387,172.9857905270507,68.5,64.875,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__pathology_aware,5,myops_scar,CenterB,7,0.15934603001158648,184.62752841431606,162.7751218447878,15.428571428571429,12.428571428571429,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__pathology_aware,5,myops_scar,CenterC,9,0.16511177430651006,214.67610677968966,180.9274217243663,109.77777777777777,105.66666666666667,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__pathology_aware,5,myops_scar,C0+LGE,4,0.2157103065454038,150.7500710542068,128.53223621504222,11.5,9.0,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__pathology_aware,5,myops_scar,LGE-only,24,0.1094080886724463,154.47174571754184,120.30434687301627,15.041666666666666,10.125,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_scar_precision__checkpoint_final__pathology_aware,5,myops_scar,no_T2_empty_GT,1,0.0,,,13.0,13.0,0.0,results/20260703_srr_formal_training/variants/srr_propref_scar_precision/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_best__argmax,4,myops_edema,all_cases,44,0.022678085489102023,176.1951525886687,147.97371837629353,34.18181818181818,30.954545454545453,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__argmax,4,myops_edema,gt_positive_only,16,0.062364735095030564,176.1951525886687,147.97371837629353,41.3125,32.4375,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__argmax,4,myops_edema,t2_present,16,0.062364735095030564,176.1951525886687,147.97371837629353,41.3125,32.4375,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__argmax,4,myops_edema,complete_modality,16,0.062364735095030564,176.1951525886687,147.97371837629353,41.3125,32.4375,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__argmax,4,myops_edema,CenterB,7,0.11480901668644843,151.36943637944395,128.9543646259256,22.0,10.857142857142858,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__argmax,4,myops_edema,CenterC,9,0.02157473830170556,195.50404297362127,162.76654907102414,56.333333333333336,49.22222222222222,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__argmax,4,myops_edema,C0+LGE,4,0.0,,,46.0,46.0,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__argmax,4,myops_edema,LGE-only,24,0.0,,,27.458333333333332,27.458333333333332,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__argmax,4,myops_edema,no_T2_empty_GT,28,0.0,,,30.107142857142858,30.107142857142858,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__argmax,5,myops_scar,all_cases,44,0.1256501197470967,166.3595776644363,126.31459654120938,37.65909090909091,24.90909090909091,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__argmax,5,myops_scar,gt_positive_only,43,0.1285722155551687,166.3595776644363,126.31459654120938,38.348837209302324,25.302325581395348,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__argmax,5,myops_scar,t2_present,16,0.12137789538113278,191.99338362895196,160.2939757454953,40.4375,36.25,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__argmax,5,myops_scar,complete_modality,16,0.12137789538113278,191.99338362895196,160.2939757454953,40.4375,36.25,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__argmax,5,myops_scar,CenterB,7,0.12949420663791722,156.11470665303614,121.15870685737383,22.142857142857142,16.285714285714285,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__argmax,5,myops_scar,CenterC,9,0.11506520884807822,219.89902127688651,190.73251821403417,54.666666666666664,51.77777777777778,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__argmax,5,myops_scar,C0+LGE,4,0.2266900025613131,168.3743223020172,119.44262519660775,18.75,12.0,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__argmax,5,myops_scar,LGE-only,24,0.11165828885536988,149.0185306083949,104.52067348976065,38.958333333333336,19.5,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__argmax,5,myops_scar,no_T2_empty_GT,1,0.0,,,8.0,8.0,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__pathology_aware,4,myops_edema,all_cases,44,0.0315514337242386,181.96360198357857,157.22891496311698,44.09090909090909,40.47727272727273,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__pathology_aware,4,myops_edema,gt_positive_only,16,0.08676644274165615,181.96360198357857,157.22891496311698,53.125,43.1875,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__pathology_aware,4,myops_edema,t2_present,16,0.08676644274165615,181.96360198357857,157.22891496311698,53.125,43.1875,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__pathology_aware,4,myops_edema,complete_modality,16,0.08676644274165615,181.96360198357857,157.22891496311698,53.125,43.1875,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__pathology_aware,4,myops_edema,CenterB,7,0.16335310963946936,158.3566669336569,133.34168988044613,23.142857142857142,12.857142857142858,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__pathology_aware,4,myops_edema,CenterC,9,0.027199035154468094,200.32455146685095,175.8078678051943,76.44444444444444,66.77777777777777,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__pathology_aware,4,myops_edema,C0+LGE,4,0.0,,,45.5,45.5,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__pathology_aware,4,myops_edema,LGE-only,24,0.0,,,37.833333333333336,37.833333333333336,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__pathology_aware,4,myops_edema,no_T2_empty_GT,28,0.0,,,38.92857142857143,38.92857142857143,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__pathology_aware,5,myops_scar,all_cases,44,0.12182281486297888,175.54672119884606,140.13548836603192,46.43181818181818,36.77272727272727,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__pathology_aware,5,myops_scar,gt_positive_only,43,0.12465590358072258,175.54672119884606,140.13548836603192,47.093023255813954,37.2093023255814,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__pathology_aware,5,myops_scar,t2_present,16,0.09555628088395189,203.64469545568363,175.075921554377,48.6875,44.4375,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__pathology_aware,5,myops_scar,complete_modality,16,0.09555628088395189,203.64469545568363,175.075921554377,48.6875,44.4375,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__pathology_aware,5,myops_scar,CenterB,7,0.12008694961011565,160.9620587048427,131.2834801647225,25.0,20.142857142857142,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__pathology_aware,5,myops_scar,CenterC,9,0.07647687187471341,236.84230181744883,209.1367093018861,67.11111111111111,63.333333333333336,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__pathology_aware,5,myops_scar,C0+LGE,4,0.21263222108307356,176.4270894262333,135.85408829328395,114.0,107.5,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__pathology_aware,5,myops_scar,LGE-only,24,0.1241989364789811,156.70469233253095,117.37704124956203,33.666666666666664,19.875,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_best__pathology_aware,5,myops_scar,no_T2_empty_GT,1,0.0,,,18.0,18.0,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_best.csv
srr_propref_no_proto_cascade__checkpoint_final__argmax,4,myops_edema,all_cases,44,0.022678085489102023,176.1951525886687,147.97371837629353,34.18181818181818,30.954545454545453,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__argmax,4,myops_edema,gt_positive_only,16,0.062364735095030564,176.1951525886687,147.97371837629353,41.3125,32.4375,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__argmax,4,myops_edema,t2_present,16,0.062364735095030564,176.1951525886687,147.97371837629353,41.3125,32.4375,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__argmax,4,myops_edema,complete_modality,16,0.062364735095030564,176.1951525886687,147.97371837629353,41.3125,32.4375,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__argmax,4,myops_edema,CenterB,7,0.11480901668644843,151.36943637944395,128.9543646259256,22.0,10.857142857142858,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__argmax,4,myops_edema,CenterC,9,0.02157473830170556,195.50404297362127,162.76654907102414,56.333333333333336,49.22222222222222,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__argmax,4,myops_edema,C0+LGE,4,0.0,,,46.0,46.0,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__argmax,4,myops_edema,LGE-only,24,0.0,,,27.458333333333332,27.458333333333332,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__argmax,4,myops_edema,no_T2_empty_GT,28,0.0,,,30.107142857142858,30.107142857142858,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__argmax,5,myops_scar,all_cases,44,0.1256501197470967,166.3595776644363,126.31459654120938,37.65909090909091,24.90909090909091,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__argmax,5,myops_scar,gt_positive_only,43,0.1285722155551687,166.3595776644363,126.31459654120938,38.348837209302324,25.302325581395348,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__argmax,5,myops_scar,t2_present,16,0.12137789538113278,191.99338362895196,160.2939757454953,40.4375,36.25,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__argmax,5,myops_scar,complete_modality,16,0.12137789538113278,191.99338362895196,160.2939757454953,40.4375,36.25,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__argmax,5,myops_scar,CenterB,7,0.12949420663791722,156.11470665303614,121.15870685737383,22.142857142857142,16.285714285714285,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__argmax,5,myops_scar,CenterC,9,0.11506520884807822,219.89902127688651,190.73251821403417,54.666666666666664,51.77777777777778,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__argmax,5,myops_scar,C0+LGE,4,0.2266900025613131,168.3743223020172,119.44262519660775,18.75,12.0,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__argmax,5,myops_scar,LGE-only,24,0.11165828885536988,149.0185306083949,104.52067348976065,38.958333333333336,19.5,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__argmax,5,myops_scar,no_T2_empty_GT,1,0.0,,,8.0,8.0,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__pathology_aware,4,myops_edema,all_cases,44,0.0315514337242386,181.96360198357857,157.22891496311698,44.09090909090909,40.47727272727273,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__pathology_aware,4,myops_edema,gt_positive_only,16,0.08676644274165615,181.96360198357857,157.22891496311698,53.125,43.1875,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__pathology_aware,4,myops_edema,t2_present,16,0.08676644274165615,181.96360198357857,157.22891496311698,53.125,43.1875,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__pathology_aware,4,myops_edema,complete_modality,16,0.08676644274165615,181.96360198357857,157.22891496311698,53.125,43.1875,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__pathology_aware,4,myops_edema,CenterB,7,0.16335310963946936,158.3566669336569,133.34168988044613,23.142857142857142,12.857142857142858,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__pathology_aware,4,myops_edema,CenterC,9,0.027199035154468094,200.32455146685095,175.8078678051943,76.44444444444444,66.77777777777777,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__pathology_aware,4,myops_edema,C0+LGE,4,0.0,,,45.5,45.5,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__pathology_aware,4,myops_edema,LGE-only,24,0.0,,,37.833333333333336,37.833333333333336,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__pathology_aware,4,myops_edema,no_T2_empty_GT,28,0.0,,,38.92857142857143,38.92857142857143,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__pathology_aware,5,myops_scar,all_cases,44,0.12182281486297888,175.54672119884606,140.13548836603192,46.43181818181818,36.77272727272727,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__pathology_aware,5,myops_scar,gt_positive_only,43,0.12465590358072258,175.54672119884606,140.13548836603192,47.093023255813954,37.2093023255814,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__pathology_aware,5,myops_scar,t2_present,16,0.09555628088395189,203.64469545568363,175.075921554377,48.6875,44.4375,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
srr_propref_no_proto_cascade__checkpoint_final__pathology_aware,5,myops_scar,complete_modality,16,0.09555628088395189,203.64469545568363,175.075921554377,48.6875,44.4375,0.0,results/20260703_srr_formal_training/variants/srr_propref_no_proto_cascade/subgroup_metrics_checkpoint_final.csv
