variant,class_id,metric_name,group,n,dice_mean,hd_mean,hd95_mean,component_count_mean,remote_fp_mean,empty_prediction_rate
m10_d1_spatial_br2_formal__checkpoint_best__argmax,4,myops_edema,all_cases,44,0.6822385316537958,80.46945681904627,64.33893148434568,53.43181818181818,45.86363636363637,0.6363636363636364
m10_d1_spatial_br2_formal__checkpoint_best__argmax,4,myops_edema,gt_positive_only,16,0.1261559620479385,221.29100625237723,176.93206158195062,146.9375,126.125,0.0
m10_d1_spatial_br2_formal__checkpoint_best__argmax,4,myops_edema,t2_present,16,0.1261559620479385,221.29100625237723,176.93206158195062,146.9375,126.125,0.0
m10_d1_spatial_br2_formal__checkpoint_best__argmax,4,myops_edema,complete_modality,16,0.1261559620479385,221.29100625237723,176.93206158195062,146.9375,126.125,0.0
m10_d1_spatial_br2_formal__checkpoint_best__argmax,4,myops_edema,CenterB,7,0.24419505182467716,188.6108692966654,135.12157039355165,73.28571428571429,56.714285714285715,0.0
m10_d1_spatial_br2_formal__checkpoint_best__argmax,4,myops_edema,CenterC,9,0.03434778111047509,246.70889055126423,209.45133250626094,204.22222222222223,180.11111111111111,0.0
m10_d1_spatial_br2_formal__checkpoint_best__argmax,4,myops_edema,C0+LGE,4,1.0,0.0,0.0,0.0,0.0,1.0
m10_d1_spatial_br2_formal__checkpoint_best__argmax,4,myops_edema,LGE-only,24,1.0,0.0,0.0,0.0,0.0,1.0
m10_d1_spatial_br2_formal__checkpoint_best__argmax,4,myops_edema,no_T2_empty_GT,28,1.0,0.0,0.0,0.0,0.0,1.0
m10_d1_spatial_br2_formal__checkpoint_best__argmax,5,myops_scar,all_cases,44,0.4072231588639148,142.5577352353522,88.17590403387707,50.72727272727273,39.97727272727273,0.0
m10_d1_spatial_br2_formal__checkpoint_best__argmax,5,myops_scar,gt_positive_only,43,0.4166934648840058,142.5577352353522,88.17590403387707,51.72093023255814,40.72093023255814,0.0
m10_d1_spatial_br2_formal__checkpoint_best__argmax,5,myops_scar,t2_present,16,0.37859536313950104,234.42586295756132,189.25856252113044,110.375,104.4375,0.0
m10_d1_spatial_br2_formal__checkpoint_best__argmax,5,myops_scar,complete_modality,16,0.37859536313950104,234.42586295756132,189.25856252113044,110.375,104.4375,0.0
m10_d1_spatial_br2_formal__checkpoint_best__argmax,5,myops_scar,CenterB,7,0.4630012067219738,214.51768646294835,150.19462695656014,9.0,6.0,0.0
m10_d1_spatial_br2_formal__checkpoint_best__argmax,5,myops_scar,CenterC,9,0.31294637368646666,249.9100002311492,219.6416235157962,189.22222222222223,181.0,0.0
m10_d1_spatial_br2_formal__checkpoint_best__argmax,5,myops_scar,C0+LGE,4,0.33255627962859813,141.26149468112231,45.52660660390542,16.5,5.75,0.0
m10_d1_spatial_br2_formal__checkpoint_best__argmax,5,myops_scar,LGE-only,24,0.4387528358860768,81.4743468231582,26.118627221121297,16.666666666666668,2.7083333333333335,0.0
m10_d1_spatial_br2_formal__checkpoint_best__argmax,5,myops_scar,no_T2_empty_GT,1,0.0,,,8.0,8.0,0.0
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,4,myops_edema,all_cases,44,0.6833068630421433,80.46945681904627,64.3345592928541,54.06818181818182,46.27272727272727,0.6363636363636364
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,4,myops_edema,gt_positive_only,16,0.12909387336589392,221.29100625237723,176.92003805534878,148.6875,127.25,0.0
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,4,myops_edema,t2_present,16,0.12909387336589392,221.29100625237723,176.92003805534878,148.6875,127.25,0.0
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,4,myops_edema,complete_modality,16,0.12909387336589392,221.29100625237723,176.92003805534878,148.6875,127.25,0.0
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,4,myops_edema,CenterB,7,0.24892397440492262,188.6108692966654,135.18296980450103,74.57142857142857,57.0,0.0
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,4,myops_edema,CenterC,9,0.03589268366887163,246.70889055126423,209.3822022504526,206.33333333333334,181.88888888888889,0.0
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,4,myops_edema,C0+LGE,4,1.0,0.0,0.0,0.0,0.0,1.0
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,4,myops_edema,LGE-only,24,1.0,0.0,0.0,0.0,0.0,1.0
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,4,myops_edema,no_T2_empty_GT,28,1.0,0.0,0.0,0.0,0.0,1.0
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,5,myops_scar,all_cases,44,0.4143998951931705,146.2328662592811,89.54963728997724,51.59090909090909,40.77272727272727,0.0
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,5,myops_scar,gt_positive_only,43,0.42403710205812795,146.2328662592811,89.54963728997724,52.41860465116279,41.348837209302324,0.0
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,5,myops_scar,t2_present,16,0.37913623706394695,234.85789654881023,189.60988424923468,111.75,105.5625,0.0
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,5,myops_scar,complete_modality,16,0.37913623706394695,234.85789654881023,189.60988424923468,111.75,105.5625,0.0
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,5,myops_scar,CenterB,7,0.4665355750579069,215.3733841455309,150.62171233219829,10.142857142857142,6.714285714285714,0.0
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,5,myops_scar,CenterC,9,0.3111589741797559,250.01251730691638,219.9340179624852,190.77777777777777,182.44444444444446,0.0
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,5,myops_scar,C0+LGE,4,0.3378518821830183,165.2444390469524,62.842929205186344,20.5,9.25,0.0
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,5,myops_scar,LGE-only,24,0.45066700278101157,84.77306613446943,26.18114449440447,16.666666666666668,2.8333333333333335,0.0
m10_d1_spatial_br2_formal__checkpoint_best__pathology_aware,5,myops_scar,no_T2_empty_GT,1,0.0,,,16.0,16.0,0.0
