variant,base_variant,step,loss,anatomy_loss,scar_loss,edema_loss,retrieval_loss,soft_containment_loss,component_compactness_loss,proposal_bce_loss,proposal_margin_loss,proposal_uncertainty_loss,edema_supervised_batch_fraction,batch_cases,elapsed_seconds
srr_v2_edema_t2_focus,srr_v2_multiscale_private_proposal,1,4.547544956207275,1.3102715015411377,0.9503558874130249,0.745335578918457,3.8115533243399113e-05,0.0,0.0,0.8805683255195618,0.26741814613342285,0.0,1.0,Case2006,0.6946691200137138
srr_v2_edema_t2_focus,srr_v2_multiscale_private_proposal,1,4.547544956207275,,,,,,,,,,,,1.509041945450008
srr_v2_edema_t2_focus,srr_v2_multiscale_private_proposal,250,1.993103265762329,0.45294898748397827,0.45773401856422424,0.3575001657009125,7.789693336235359e-05,-0.0,-0.0,0.3704783022403717,0.2374970018863678,-0.0,1.0,Case2009,31.26330760959536
srr_v2_edema_t2_focus,srr_v2_multiscale_private_proposal,500,1.7755783796310425,0.47759196162223816,0.3826831579208374,0.31599026918411255,9.531434625387192e-05,-0.0,-0.0,0.29040783643722534,0.09942647814750671,-0.0,1.0,Case2003,59.73592636175454
srr_v2_edema_t2_focus,srr_v2_multiscale_private_proposal,750,2.5574352741241455,0.6491725444793701,0.4981459975242615,0.4679924249649048,0.001019177259877324,-0.0,-0.0,0.5166632533073425,0.17092782258987427,-0.0,1.0,Case2026,87.86114341951907
srr_v2_edema_t2_focus,srr_v2_multiscale_private_proposal,1000,1.9996510744094849,0.5441775321960449,0.33445778489112854,0.38148194551467896,0.0001136664577643387,-0.0,-0.0,0.3528127074241638,0.20500785112380981,-0.0,1.0,Case2005,116.3193939756602
srr_v2_edema_t2_focus,srr_v2_multiscale_private_proposal,1250,2.305612087249756,0.437277227640152,0.47489723563194275,0.4488189220428467,0.00012699032959062606,-0.0,-0.0,0.4801151752471924,0.45170092582702637,-0.0,1.0,Case2018,144.83954445645213
srr_v2_edema_t2_focus,srr_v2_multiscale_private_proposal,1500,2.499969720840454,0.8916668891906738,0.3929643929004669,0.39788365364074707,0.0010684215230867267,-0.0,-0.0,0.4351634979248047,0.24873031675815582,-0.0,1.0,Case3029,170.80516333784908
srr_v2_edema_t2_focus,srr_v2_multiscale_private_proposal,1750,1.9014561176300049,0.422771155834198,0.35571545362472534,0.37737613916397095,0.0010653475765138865,-0.0,-0.0,0.3700196444988251,0.2112724930047989,-0.0,1.0,Case3016,196.86430889554322
srr_v2_edema_t2_focus,srr_v2_multiscale_private_proposal,2000,1.5989258289337158,0.33311477303504944,0.43918919563293457,0.2527652382850647,0.00014477768854703754,-0.0,-0.0,0.3403305411338806,0.2604755461215973,-0.0,1.0,Case2004,223.09293213952333
