variant,class_id,metric_name,group,n,dice_mean,hd_mean,hd95_mean,component_count_mean,remote_fp_mean,empty_prediction_rate
m10_d3_no_nnunet_context_control__checkpoint_best__argmax,4,myops_edema,all_cases,44,0.7028881676656518,84.68406320579066,63.57429716773263,45.43181818181818,38.11363636363637,0.6363636363636364
m10_d3_no_nnunet_context_control__checkpoint_best__argmax,4,myops_edema,gt_positive_only,16,0.18294246108054235,232.8811738159243,174.82931721126474,124.9375,104.8125,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__argmax,4,myops_edema,t2_present,16,0.18294246108054235,232.8811738159243,174.82931721126474,124.9375,104.8125,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__argmax,4,myops_edema,complete_modality,16,0.18294246108054235,232.8811738159243,174.82931721126474,124.9375,104.8125,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__argmax,4,myops_edema,CenterB,7,0.3242281067235521,237.25295511640385,159.9797458063393,59.42857142857143,44.142857142857146,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__argmax,4,myops_edema,CenterC,9,0.07305362558042361,229.4808994711069,186.37898385954006,175.88888888888889,152.0,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__argmax,4,myops_edema,C0+LGE,4,1.0,0.0,0.0,0.0,0.0,1.0
m10_d3_no_nnunet_context_control__checkpoint_best__argmax,4,myops_edema,LGE-only,24,1.0,0.0,0.0,0.0,0.0,1.0
m10_d3_no_nnunet_context_control__checkpoint_best__argmax,4,myops_edema,no_T2_empty_GT,28,1.0,0.0,0.0,0.0,0.0,1.0
m10_d3_no_nnunet_context_control__checkpoint_best__argmax,5,myops_scar,all_cases,44,0.3308967277249394,147.3880751182453,67.40310287837082,22.34090909090909,10.409090909090908,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__argmax,5,myops_scar,gt_positive_only,43,0.33859200046272864,147.3880751182453,67.40310287837082,22.72093023255814,10.511627906976743,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__argmax,5,myops_scar,t2_present,16,0.34534813211859483,181.9863473833599,84.62585249441705,26.1875,16.8125,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__argmax,5,myops_scar,complete_modality,16,0.34534813211859483,181.9863473833599,84.62585249441705,26.1875,16.8125,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__argmax,5,myops_scar,CenterB,7,0.337253257860457,173.0886445307392,76.7072485664333,12.285714285714286,6.571428571428571,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__argmax,5,myops_scar,CenterC,9,0.3516441454304798,188.90678293539824,90.78476666062663,37.0,24.77777777777778,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__argmax,5,myops_scar,C0+LGE,4,0.2636475291124261,95.57609180950266,65.32378645748393,15.5,4.25,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__argmax,5,myops_scar,LGE-only,24,0.3324706578979213,130.79905818842838,56.181184353617525,20.916666666666668,7.166666666666667,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__argmax,5,myops_scar,no_T2_empty_GT,1,0.0,,,6.0,6.0,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__pathology_aware,4,myops_edema,all_cases,44,0.7051357988569003,84.75860981977482,63.40813915401681,47.06818181818182,39.27272727272727,0.6363636363636364
m10_d3_no_nnunet_context_control__checkpoint_best__pathology_aware,4,myops_edema,gt_positive_only,16,0.18912344685647556,233.08617700438074,174.3723826735462,129.4375,108.0,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__pathology_aware,4,myops_edema,t2_present,16,0.18912344685647556,233.08617700438074,174.3723826735462,129.4375,108.0,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__pathology_aware,4,myops_edema,complete_modality,16,0.18912344685647556,233.08617700438074,174.3723826735462,129.4375,108.0,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__pathology_aware,4,myops_edema,CenterB,7,0.3287165022236622,237.7215338328757,159.73499982807488,61.57142857142857,45.285714285714285,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__pathology_aware,4,myops_edema,CenterC,9,0.0805510704597748,229.4808994711069,185.75701377557948,182.22222222222223,156.77777777777777,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__pathology_aware,4,myops_edema,C0+LGE,4,1.0,0.0,0.0,0.0,0.0,1.0
m10_d3_no_nnunet_context_control__checkpoint_best__pathology_aware,4,myops_edema,LGE-only,24,1.0,0.0,0.0,0.0,0.0,1.0
m10_d3_no_nnunet_context_control__checkpoint_best__pathology_aware,4,myops_edema,no_T2_empty_GT,28,1.0,0.0,0.0,0.0,0.0,1.0
m10_d3_no_nnunet_context_control__checkpoint_best__pathology_aware,5,myops_scar,all_cases,44,0.3314677826156527,153.96623821052285,75.46825334937037,24.15909090909091,11.590909090909092,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__pathology_aware,5,myops_scar,gt_positive_only,43,0.33917633569973765,153.96623821052285,75.46825334937037,24.58139534883721,11.720930232558139,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__pathology_aware,5,myops_scar,t2_present,16,0.3485622474595582,183.8265841688973,86.50368221743545,26.625,16.875,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__pathology_aware,5,myops_scar,complete_modality,16,0.3485622474595582,183.8265841688973,86.50368221743545,26.625,16.875,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__pathology_aware,5,myops_scar,CenterB,7,0.3391218056047684,173.0886445307392,80.886547878466,13.285714285714286,6.571428571428571,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__pathology_aware,5,myops_scar,CenterC,9,0.355904813346617,192.17831499857584,90.87256448107837,37.0,24.88888888888889,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__pathology_aware,5,myops_scar,C0+LGE,4,0.2711535795289711,95.85546768887295,65.62102794066521,15.25,4.25,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__pathology_aware,5,myops_scar,LGE-only,24,0.3301238399008292,141.3231872201461,69.34220394674847,24.0,9.291666666666666,0.0
m10_d3_no_nnunet_context_control__checkpoint_best__pathology_aware,5,myops_scar,no_T2_empty_GT,1,0.0,,,6.0,6.0,0.0
