variant,base_variant,step,loss,anatomy_loss,scar_loss,edema_loss,retrieval_loss,soft_containment_loss,component_compactness_loss,proposal_bce_loss,proposal_margin_loss,proposal_uncertainty_loss,edema_supervised_batch_fraction,batch_cases,elapsed_seconds
srr_v2_capacity12_balanced_lowmix,srr_v2_multiscale_private_proposal,1,3.0677871704101562,1.3391413688659668,1.0344955921173096,-0.0,0.003139968030154705,0.0,0.0,0.4924485683441162,0.29193276166915894,0.0,0.0,Case8030,0.6224950272589922
srr_v2_capacity12_balanced_lowmix,srr_v2_multiscale_private_proposal,1,3.0677871704101562,,,,,,,,,,,,1.4430042430758476
srr_v2_capacity12_balanced_lowmix,srr_v2_multiscale_private_proposal,250,1.5851420164108276,0.8011527061462402,0.4810810089111328,-0.0,0.0010002624476328492,-0.0,-0.0,0.2017124593257904,0.1204792857170105,-0.0,0.0,Case3017,27.697872231714427
srr_v2_capacity12_balanced_lowmix,srr_v2_multiscale_private_proposal,500,1.1772489547729492,0.4484058618545532,0.4498845338821411,-0.0,0.003151492215692997,-0.0,-0.0,0.19443993270397186,0.07946157455444336,-0.0,0.0,Case1058,54.110773275606334
srr_v2_capacity12_balanced_lowmix,srr_v2_multiscale_private_proposal,750,2.53764009475708,0.5476732850074768,0.5490872859954834,0.5561138987541199,0.00014664625632576644,-0.0,-0.0,0.6022287607192993,0.35024118423461914,-0.0,1.0,Case3005,80.28994733653963
srr_v2_capacity12_balanced_lowmix,srr_v2_multiscale_private_proposal,1000,0.9460859894752502,0.1338575780391693,0.5061229467391968,-0.0,0.0010680713457986712,-0.0,-0.0,0.2524225413799286,0.004280086141079664,-0.0,0.0,Case2005,106.64856995176524
srr_v2_capacity12_balanced_lowmix,srr_v2_multiscale_private_proposal,1250,1.606480598449707,0.3411629796028137,0.3826296329498291,0.3446674346923828,0.00023795395100023597,-0.0,-0.0,0.38258153200149536,0.09148865938186646,-0.0,1.0,Case3028,133.0327331740409
srr_v2_capacity12_balanced_lowmix,srr_v2_multiscale_private_proposal,1500,1.7690283060073853,0.29338541626930237,0.4105231761932373,0.43812841176986694,0.00025413508410565555,-0.0,-0.0,0.42127928137779236,0.12862828373908997,-0.0,1.0,Case3025,159.33021811582148
srr_v2_capacity12_balanced_lowmix,srr_v2_multiscale_private_proposal,1750,1.679081678390503,0.3139720559120178,0.278641015291214,0.48465681076049805,0.0002425831917207688,-0.0,-0.0,0.4388261139392853,0.0695449560880661,-0.0,1.0,Case3018,185.64551196899265
srr_v2_capacity12_balanced_lowmix,srr_v2_multiscale_private_proposal,2000,1.5610086917877197,0.4191773533821106,0.2403412163257599,0.41821014881134033,0.0002586081391200423,-0.0,-0.0,0.2942851781845093,0.08647099882364273,-0.0,1.0,Case3024,212.00713535305113
srr_v2_capacity12_balanced_lowmix,srr_v2_multiscale_private_proposal,2250,1.1865575313568115,0.2287139892578125,0.25268328189849854,0.29949429631233215,0.00028052760171703994,-0.0,-0.0,0.27143141627311707,0.0656687542796135,-0.0,1.0,Case2003,238.43651570379734
srr_v2_capacity12_balanced_lowmix,srr_v2_multiscale_private_proposal,2500,1.9004958868026733,0.398335337638855,0.31213486194610596,0.551256000995636,0.0002817333734128624,-0.0,-0.0,0.3796524405479431,0.14696888625621796,-0.0,1.0,Case3045,264.8072874741629
