variant,base_variant,step,loss,anatomy_loss,scar_loss,edema_loss,retrieval_loss,soft_containment_loss,component_compactness_loss,proposal_bce_loss,proposal_margin_loss,proposal_uncertainty_loss,edema_supervised_batch_fraction,batch_cases,elapsed_seconds
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,7750,1.0440146923065186,0.24132190644741058,0.18292729556560516,0.187494695186615,0.00022086489479988813,-0.0,-0.0,0.26408839225769043,0.03986717015504837,1.0962347984313965,1.0,Case2009,250.0687686065212
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,8000,1.334897518157959,0.2647353708744049,0.2719094157218933,0.3214491605758667,0.0002208596415584907,-0.0,-0.0,0.27993738651275635,0.07903946936130524,0.832487940788269,1.0,Case3014,257.9945569941774
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,8250,1.2141797542572021,0.12469302117824554,0.2262677252292633,0.3843790292739868,0.00022873679699841887,-0.0,-0.0,0.3724791705608368,0.07500317692756653,0.838342547416687,1.0,Case2013,265.9192404067144
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,8500,1.4409592151641846,0.34877121448516846,0.5012136697769165,-0.0,0.0014442111132666469,-0.0,-0.0,0.2685354948043823,0.09514491260051727,0.44496268033981323,0.0,Case3002,273.97076623607427
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,8750,1.070055365562439,0.13310416042804718,0.2710527777671814,0.21261689066886902,0.0002288791729370132,-0.0,-0.0,0.20644424855709076,0.054300032556056976,0.9266350865364075,1.0,Case2004,281.99188514146954
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,9000,1.1653611660003662,0.21188241243362427,0.22819195687770844,0.3007809519767761,0.0002052367344731465,-0.0,-0.0,0.24951662123203278,0.05824402719736099,0.8313908576965332,1.0,Case2011,290.03319269698113
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,9250,0.8836008906364441,0.1484455019235611,0.14336977899074554,0.25613662600517273,0.00021368992747738957,-0.0,-0.0,0.19280889630317688,0.041631534695625305,0.8520820736885071,1.0,Case2023,298.1013799738139
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,9500,1.9164807796478271,0.14079608023166656,0.5409029126167297,0.5106818675994873,0.00019944777886848897,-0.0,-0.0,0.558731734752655,0.04438897222280502,0.49197378754615784,1.0,Case3030,306.01545553375036
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,9750,1.7357091903686523,0.07404056191444397,0.5003522038459778,0.516198456287384,0.00014577269030269235,-0.0,-0.0,0.500474214553833,0.0026693413965404034,0.421316921710968,1.0,Case3029,314.0839975941926
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,10000,1.4644917249679565,0.21117807924747467,0.3623146414756775,0.332258015871048,0.00018882902804762125,-0.0,-0.0,0.31328898668289185,0.09752719104290009,0.7962478399276733,1.0,Case3025,322.16136861778796
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,10000,1.4644917249679565,,,,,,,,,,,,322.3402266437188
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,10250,1.0370665788650513,0.2899914085865021,0.16254693269729614,0.23562821745872498,0.0001893971930257976,-0.0,-0.0,0.17942453920841217,0.036989640444517136,0.8883075714111328,1.0,Case2014,330.3035428971052
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,10500,1.9472919702529907,0.966369092464447,0.427865207195282,-0.0,0.003793614450842142,-0.0,-0.0,0.2128283828496933,0.08194240927696228,0.7053397297859192,0.0,Case3029,338.42030537873507
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,10750,1.6818368434906006,0.5963332653045654,0.49082162976264954,-0.0,0.0037849906366318464,-0.0,-0.0,0.254280686378479,0.10275991261005402,0.5168524980545044,0.0,Case1052,346.3772153025493
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,11000,1.173994779586792,0.15998031198978424,0.2521039843559265,0.2957645654678345,0.000195203218027018,-0.0,-0.0,0.2987709045410156,0.04524629935622215,0.886277437210083,1.0,Case2032,354.36610133294016
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,11250,1.0874093770980835,0.2251555323600769,0.20372477173805237,0.2702804207801819,0.0014014707412570715,-0.0,-0.0,0.21723471581935883,0.05436659976840019,0.799694299697876,1.0,Case3025,362.50842245761305
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,11500,1.1802045106887817,0.3699953258037567,0.14539483189582825,0.32368600368499756,0.00018388419994153082,-0.0,-0.0,0.21467489004135132,0.050574928522109985,0.8024510145187378,1.0,Case3029,370.57575572282076
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,11750,1.0723488330841064,0.22477146983146667,0.17790587246418,0.2828183174133301,0.00017851503798738122,-0.0,-0.0,0.23112747073173523,0.05633377283811569,0.8838400840759277,1.0,Case2011,378.6045570150018
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,12000,1.152921438217163,0.43292006850242615,0.10069188475608826,0.3032212257385254,0.0014170040376484394,-0.0,-0.0,0.25308066606521606,0.03447549417614937,0.785243809223175,1.0,Case2012,386.60057623684406
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,12250,1.210235834121704,0.3929481506347656,0.36577510833740234,-0.0,0.0013821040047332644,-0.0,-0.0,0.19079728424549103,0.05873699486255646,0.4822273552417755,0.0,Case5010,394.77750060055405
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,12500,0.8684450387954712,0.14591319859027863,0.15344423055648804,0.21440108120441437,0.00019734262605197728,-0.0,-0.0,0.19152170419692993,0.042383234947919846,0.926232099533081,1.0,Case2010,402.77168130874634
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,12500,0.8684450387954712,,,,,,,,,,,,402.95184700004756
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,12750,1.3644710779190063,0.2910141050815582,0.2731693685054779,0.2939187288284302,0.0001877889153547585,-0.0,-0.0,0.33637988567352295,0.08116210997104645,0.8650853633880615,1.0,Case3008,411.0842221798375
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,13000,1.6634254455566406,0.006214268039911985,0.500154435634613,0.5048730373382568,0.00023345017689280212,-0.0,-0.0,0.5000942945480347,0.0005830529844388366,0.4761211574077606,1.0,Case2016,419.12756678368896
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,13250,1.6172702312469482,0.5453779697418213,0.5145412683486938,-0.0,0.003839343786239624,-0.0,-0.0,0.2700429856777191,0.04217234253883362,0.26948776841163635,0.0,Case3032,427.0909812487662
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,13500,0.8967293500900269,0.39613696932792664,0.21312516927719116,-0.0,0.001432987628504634,-0.0,-0.0,0.11112561821937561,0.019590694457292557,0.4563572406768799,0.0,Case2025,435.0413158386946
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,13750,1.4170563220977783,0.6675978899002075,0.3388267159461975,-0.0,0.0037991043645888567,-0.0,-0.0,0.1695943921804428,0.06648146361112595,0.3691440224647522,0.0,Case6002,443.0733763286844
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,14000,0.676669716835022,0.14494165778160095,0.07840228080749512,0.19939884543418884,0.00018973367696162313,-0.0,-0.0,0.13274723291397095,0.026057735085487366,0.8292033076286316,1.0,Case2035,451.08547374699265
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,14250,0.970755934715271,0.28231292963027954,0.30104267597198486,-0.0,0.003805620362982154,-0.0,-0.0,0.16897954046726227,0.033850960433483124,0.47326821088790894,0.0,Case1046,459.0714554451406
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,14500,1.020836591720581,0.19284580647945404,0.3743373155593872,-0.0,0.003804093459621072,-0.0,-0.0,0.189513698220253,0.05717913806438446,0.4408772587776184,0.0,Case8001,467.013156154193
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,14750,1.7002227306365967,0.8784707188606262,0.367432177066803,-0.0,0.0014325198717415333,-0.0,-0.0,0.16462169587612152,0.055920060724020004,0.5564084053039551,0.0,Case7009,475.0431780042127
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,15000,1.251037836074829,0.36261850595474243,0.4199984073638916,-0.0,0.003803711151704192,-0.0,-0.0,0.1531897485256195,0.03957055136561394,0.4567909240722656,0.0,Case3006,483.1041782880202
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,15000,1.251037836074829,,,,,,,,,,,,483.2836664477363
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,15250,0.9655207395553589,0.24372464418411255,0.3250877559185028,-0.0,0.0038181650452315807,-0.0,-0.0,0.1961377114057541,0.022139258682727814,0.37316596508026123,0.0,Case1078,491.3941898168996
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,15500,1.1106975078582764,0.2116582691669464,0.40515077114105225,-0.0,0.003790205344557762,-0.0,-0.0,0.19993136823177338,0.06508097052574158,0.5037810802459717,0.0,Case8020,499.4773949664086
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,15750,0.8985440731048584,0.16570335626602173,0.16704118251800537,0.22176320850849152,0.00017673260299488902,-0.0,-0.0,0.1828787624835968,0.038006141781806946,0.8253716230392456,1.0,Case2023,507.47895728610456
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,16000,0.9575512409210205,0.18138213455677032,0.12120068073272705,0.3132592439651489,0.00018773818737827241,-0.0,-0.0,0.2595992386341095,0.05871801823377609,0.7888489961624146,1.0,Case3031,515.5207080896944
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,16250,2.039294958114624,0.2004810869693756,0.5447391867637634,0.5281854271888733,0.00018037192057818174,-0.0,-0.0,0.6266435384750366,0.07767373323440552,0.49124786257743835,1.0,Case3013,523.4602273413911
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,16500,0.7653645873069763,0.1114058867096901,0.11948224157094955,0.22789323329925537,0.00016507228428963572,-0.0,-0.0,0.14994734525680542,0.03278476744890213,0.9084800481796265,1.0,Case2006,531.5142367836088
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,16750,1.2940007448196411,0.5166013836860657,0.34788161516189575,-0.0,0.0037763735745102167,-0.0,-0.0,0.1655433177947998,0.05637786537408829,0.4800739884376526,0.0,Case8018,539.5310718314722
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,17000,1.0385394096374512,0.006844149902462959,0.5000491142272949,-0.0,0.003814216936007142,-0.0,-0.0,0.2500177323818207,0.0,0.301460325717926,0.0,Case1076,547.6321030231193
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,17250,1.1299982070922852,0.20773419737815857,0.22128140926361084,0.2492833435535431,0.00017926997679751366,-0.0,-0.0,0.27696314454078674,0.07293286919593811,0.9352684020996094,1.0,Case3014,555.6482317829505
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,17500,1.6602623462677002,0.004885511938482523,0.5000362992286682,0.5003862380981445,0.00020416654297150671,-0.0,-0.0,0.5000202655792236,3.2077346986625344e-05,0.49791407585144043,1.0,Case3041,563.6699760155752
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,17500,1.6602623462677002,,,,,,,,,,,,563.8537474498153
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,17750,0.8336089849472046,0.09383869916200638,0.11588412523269653,0.3104163110256195,0.00019147696730215102,-0.0,-0.0,0.2300795167684555,0.04155825823545456,0.7495253682136536,1.0,Case2013,571.8830314120278
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,18000,0.9928442239761353,0.15308056771755219,0.14229625463485718,0.3395792543888092,0.00022452087432611734,-0.0,-0.0,0.2653864324092865,0.04292656108736992,0.809905469417572,1.0,Case2010,579.8645098386332
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,18250,0.9505383372306824,0.30029162764549255,0.13612180948257446,0.17689365148544312,0.00017074648349080235,-0.0,-0.0,0.19330906867980957,0.025956647470593452,0.9279041886329651,1.0,Case3009,587.8633652636781
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,18500,1.202509880065918,0.2273959368467331,0.4457526206970215,-0.0,0.0037749323528259993,-0.0,-0.0,0.21906739473342896,0.059959571808576584,0.4995511472225189,0.0,Case1035,595.873639752157
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,18750,1.0192337036132812,0.1955755352973938,0.19949358701705933,0.2271101325750351,0.00020787643734365702,-0.0,-0.0,0.23402297496795654,0.04310617968440056,0.8654193878173828,1.0,Case2004,603.8630101112649
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,19000,1.1136608123779297,0.30325180292129517,0.15499015152454376,0.3117682933807373,0.001402917318046093,-0.0,-0.0,0.2239849865436554,0.055830515921115875,0.7291236519813538,1.0,Case3017,611.8341000489891
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,19250,1.0155887603759766,0.13773809373378754,0.20391836762428284,0.2553981840610504,0.001386292395181954,-0.0,-0.0,0.24677126109600067,0.042355816811323166,0.942298173904419,1.0,Case2024,619.9445437639952
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,19500,1.0629034042358398,0.350577712059021,0.08882613480091095,0.32392361760139465,0.00017045751155819744,-0.0,-0.0,0.20592346787452698,0.050175055861473083,0.8281559348106384,1.0,Case3016,628.0185650670901
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,19750,1.4681921005249023,0.28002285957336426,0.2558169364929199,0.4448510408401489,0.00019292031356599182,-0.0,-0.0,0.3401920199394226,0.10690012574195862,0.7594568729400635,1.0,Case3030,636.0124335214496
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,20000,0.5289537906646729,0.18674682080745697,0.1410326361656189,-0.0,0.0014726129593327641,-0.0,-0.0,0.07912658154964447,0.011692024767398834,0.34504103660583496,0.0,Case2016,644.1246287077665
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,20000,0.5289537906646729,,,,,,,,,,,,644.3095219004899
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,20250,1.5360134840011597,0.18677093088626862,0.503808319568634,0.15237005054950714,0.00018903282762039453,-0.0,-0.0,0.3060981035232544,0.025708258152008057,1.1474980115890503,1.0,Case3032,652.3239735448733
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,20500,1.6580004692077637,0.0025089329574257135,0.5001207590103149,0.5001269578933716,0.00023899023653939366,-0.0,-0.0,0.5000473260879517,5.676892556039093e-07,0.49920159578323364,1.0,Case3042,660.3552892254665
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,20750,1.3304424285888672,0.1873467117547989,0.5129523277282715,-0.0,0.0013904940569773316,-0.0,-0.0,0.25629422068595886,0.2107972353696823,0.42277753353118896,0.0,Case3002,668.4679537862539
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,21000,0.9129325151443481,0.1809139996767044,0.12248233705759048,0.3012697696685791,0.0013889044057577848,-0.0,-0.0,0.18649522960186005,0.05047297105193138,0.7685430645942688,1.0,Case2016,676.4331433521584
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,21250,1.0389001369476318,0.007137727458029985,0.5018420815467834,-0.0,0.0037956158630549908,-0.0,-0.0,0.25132015347480774,0.0025319454725831747,0.2726404666900635,0.0,Case8008,684.4790873266757
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,21500,0.9048344492912292,0.11250245571136475,0.1542998105287552,0.2661169767379761,0.0002124190068570897,-0.0,-0.0,0.24617305397987366,0.04439801722764969,0.8858919143676758,1.0,Case2015,692.5482629910111
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,21750,0.9480651617050171,0.19332318007946014,0.3307563364505768,-0.0,0.0014001047238707542,-0.0,-0.0,0.19789421558380127,0.012465288862586021,0.5575252771377563,0.0,Case3027,700.6206020051613
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,22000,1.2385094165802002,0.45910483598709106,0.33785849809646606,-0.0,0.0038301434833556414,-0.0,-0.0,0.19258831441402435,0.07160031050443649,0.4953129291534424,0.0,Case3022,708.6114516193047
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,22250,0.6914498805999756,0.19395115971565247,0.06560023874044418,0.19491414725780487,0.00018540195014793426,-0.0,-0.0,0.12251479923725128,0.02443649247288704,0.8133536577224731,1.0,Case3009,716.6269607357681
srr_v2_capacity12_scar_precision_nointeract,srr_v2_proposal_uncertainty_hardneg,22500,0.7968024015426636,0.1452716886997223,0.08251679688692093,0.28447434306144714,0.00016355288971681148,-0.0,-0.0,0.1615068018436432,0.04344780743122101,0.8932479619979858,1.0,Case3003,724.6331932311878
